,Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches,club
1464,Moussa Dembélé,fr FRA,FW,23.0,38.8,62.0,1.98,46.0,0.0,3.0,5.0,7.0,1.0,7.0,0.22,4.0,0.0,1.0,0.0,2.0,0.0,0.0,Matches,lyon
1465,Houssem Aouar,fr FRA,"MF,FW",21.0,36.0,90.0,3.04,60.0,2.0,10.0,7.0,9.0,2.0,17.0,0.57,13.0,0.0,1.0,2.0,1.0,0.0,0.0,Matches,lyon
1466,Lucas Tousart,fr FRA,MF,22.0,31.9,31.0,1.18,26.0,0.0,1.0,2.0,1.0,1.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1467,Marcelo,br BRA,DF,32.0,31.0,11.0,0.44,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1468,Thiago Mendes,br BRA,MF,27.0,30.4,51.0,2.02,44.0,4.0,0.0,3.0,0.0,0.0,8.0,0.32,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1469,Maxwel Cornet,ci CIV,"DF,MF",22.0,28.6,58.0,2.78,37.0,9.0,7.0,4.0,1.0,0.0,9.0,0.43,5.0,0.0,3.0,1.0,0.0,0.0,0.0,Matches,lyon
1470,Joachim Andersen,dk DEN,DF,23.0,27.3,14.0,0.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1471,Leo Dubois,fr FRA,DF,24.0,25.1,43.0,1.84,38.0,1.0,2.0,0.0,1.0,1.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1472,Martin Terrier,fr FRA,"FW,MF",22.0,22.2,30.0,1.88,20.0,3.0,3.0,1.0,2.0,1.0,6.0,0.38,2.0,1.0,1.0,0.0,1.0,1.0,0.0,Matches,lyon
1473,Bertrand Traoré,bf BFA,"MF,FW",23.0,21.3,62.0,3.76,36.0,13.0,8.0,3.0,2.0,0.0,5.0,0.3,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1474,Fernando Marçal,br BRA,DF,30.0,20.0,21.0,1.41,16.0,3.0,0.0,1.0,0.0,1.0,3.0,0.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Matches,lyon
1475,Memphis Depay,nl NED,"FW,MF",25.0,18.7,75.0,4.2,30.0,20.0,11.0,3.0,10.0,1.0,7.0,0.39,2.0,0.0,3.0,0.0,2.0,0.0,0.0,Matches,lyon
1476,Kenny Tete,nl NED,DF,23.0,18.5,32.0,2.37,28.0,1.0,1.0,0.0,1.0,1.0,3.0,0.22,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,lyon
1477,Youssouf Koné,ml MLI,DF,24.0,13.5,23.0,1.71,18.0,2.0,2.0,0.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1478,Maxence Caqueret,fr FRA,MF,19.0,13.3,20.0,2.15,15.0,0.0,1.0,2.0,1.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1479,Rafael,br BRA,DF,29.0,12.6,10.0,1.17,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1480,Jeff Reine-Adélaïde,fr FRA,"MF,FW",21.0,12.3,54.0,4.37,41.0,2.0,7.0,0.0,2.0,2.0,7.0,0.57,5.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,lyon
1481,Karl Toko Ekambi,cm CMR,FW,26.0,11.8,23.0,2.52,18.0,0.0,2.0,2.0,0.0,1.0,4.0,0.44,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,lyon
1482,Bruno Guimarães,br BRA,MF,21.0,8.0,9.0,1.44,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1483,Ciprian Tătărușanu,ro ROU,GK,33.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1484,Jean Lucas,br BRA,MF,21.0,5.6,6.0,2.65,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1485,Rayan Cherki,fr FRA,MF,15.0,5.3,4.0,2.03,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1486,Amine Gouiri,fr FRA,FW,19.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1487,Melvin Bard,fr FRA,DF,18.0,0.5,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1488,Oumar Solet,fr FRA,DF,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1489,Moussa Niakhate,fr FRA,DF,23.0,34.0,25.0,0.76,21.0,2.0,0.0,1.0,1.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1490,Robin Quaison,se SWE,"FW,MF",25.0,29.9,57.0,1.97,37.0,0.0,10.0,5.0,5.0,0.0,4.0,0.14,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1491,Ridle Baku,de GER,"DF,MF",21.0,26.9,65.0,2.49,51.0,3.0,3.0,2.0,6.0,0.0,10.0,0.38,9.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1492,Jean-Paul Boëtius,nl NED,MF,25.0,26.2,67.0,2.66,59.0,0.0,3.0,1.0,4.0,0.0,10.0,0.4,8.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1493,Jerry St. Juste,nl NED,DF,22.0,23.7,9.0,0.38,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Mainz 05
1494,Robin Zentner,de GER,GK,24.0,21.5,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1495,Aarón Martín,es ESP,DF,22.0,20.9,50.0,2.51,27.0,20.0,1.0,0.0,1.0,0.0,3.0,0.15,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Matches,Mainz 05
1496,Pierre Kunde,cm CMR,MF,24.0,20.7,31.0,1.5,24.0,1.0,5.0,0.0,1.0,0.0,4.0,0.19,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1497,Karim Onisiwo,at AUT,FW,27.0,20.2,58.0,3.02,32.0,1.0,14.0,3.0,6.0,2.0,9.0,0.47,6.0,0.0,0.0,2.0,1.0,0.0,0.0,Matches,Mainz 05
1498,Daniel Brosinski,de GER,DF,31.0,20.0,85.0,4.48,44.0,37.0,3.0,0.0,1.0,0.0,4.0,0.21,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1499,Levin Öztunalı,de GER,"MF,FW",23.0,19.8,61.0,3.09,45.0,1.0,6.0,4.0,5.0,0.0,6.0,0.3,3.0,0.0,2.0,0.0,1.0,0.0,0.0,Matches,Mainz 05
1500,Edimilson Fernandes,ch SUI,"MF,DF",23.0,17.5,32.0,1.94,26.0,0.0,3.0,1.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1501,Danny Latza,de GER,MF,29.0,15.9,32.0,2.1,27.0,0.0,1.0,1.0,3.0,0.0,4.0,0.26,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Mainz 05
1502,Florian Müller,de GER,GK,21.0,13.5,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1503,Ádám Szalai,hu HUN,FW,31.0,12.7,33.0,2.59,24.0,0.0,3.0,3.0,2.0,0.0,6.0,0.47,4.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,Mainz 05
1504,Jean-Philippe Mateta,fr FRA,FW,22.0,11.7,15.0,1.28,8.0,0.0,5.0,2.0,0.0,0.0,3.0,0.26,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Mainz 05
1505,Leandro Barreiro Martins,lu LUX,MF,19.0,10.4,14.0,1.34,12.0,1.0,0.0,0.0,1.0,0.0,3.0,0.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1506,Alexander Hack,de GER,DF,25.0,8.9,10.0,1.12,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1507,Jeffrey Bruma,nl NED,DF,27.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1508,Ronaël Pierre-Gabriel,fr FRA,DF,21.0,6.4,11.0,1.72,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1509,Taiwo Awoniyi,ng NGA,FW,21.0,5.4,12.0,2.24,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1510,Phillipp Mwene,at AUT,DF,25.0,3.5,2.0,0.57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1511,Jonathan Burkardt,de GER,FW,19.0,3.0,4.0,1.42,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1512,Alexandru Maxim,ro ROU,MF,29.0,1.6,7.0,5.38,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1513,Ji Dong-won,kr KOR,FW,28.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1514,Stefan Bell,de GER,DF,27.0,0.7,,,,,,,,,,,,,,,,,,Matches,Mainz 05
1515,Manolo Reina,es ESP,GK,34.0,36.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1516,Martin Valjent,sk SVK,DF,23.0,35.4,14.0,0.4,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1517,Dani Rodríguez,es ESP,"MF,FW",31.0,33.8,79.0,2.34,54.0,9.0,4.0,3.0,9.0,0.0,10.0,0.3,4.0,0.0,0.0,2.0,4.0,0.0,0.0,Matches,Mallorca
1518,Iddrisu Baba,gh GHA,MF,23.0,32.3,25.0,0.78,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1519,Antonio Raillo,es ESP,DF,27.0,30.8,13.0,0.42,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1520,Ante Budimir,hr CRO,FW,28.0,30.7,46.0,1.5,26.0,2.0,2.0,7.0,9.0,0.0,6.0,0.2,4.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Mallorca
1521,Salva Sevilla,es ESP,MF,35.0,28.5,95.0,3.33,49.0,37.0,1.0,4.0,4.0,0.0,5.0,0.18,3.0,1.0,0.0,1.0,0.0,0.0,0.0,Matches,Mallorca
1522,Takefusa Kubo,jp JPN,"MF,FW",18.0,26.7,91.0,3.54,58.0,4.0,12.0,3.0,12.0,2.0,18.0,0.7,12.0,0.0,2.0,1.0,3.0,0.0,0.0,Matches,Mallorca
1523,Lago Junior,ci CIV,"MF,FW",28.0,24.3,44.0,1.81,35.0,0.0,5.0,3.0,1.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1524,Lumor Agbenyenu,gh GHA,DF,22.0,20.1,33.0,1.65,23.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1525,Aleix Febas,es ESP,MF,23.0,19.8,42.0,2.24,35.0,0.0,1.0,0.0,6.0,0.0,5.0,0.27,4.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Mallorca
1526,Fran Gámez,es ESP,DF,28.0,19.6,24.0,1.22,19.0,2.0,1.0,1.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1527,Alejandro Pozo Pozo,es ESP,DF,20.0,17.6,29.0,1.74,25.0,0.0,2.0,0.0,2.0,0.0,3.0,0.18,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1528,Cucho,co COL,"FW,MF",20.0,16.5,42.0,2.54,25.0,0.0,10.0,2.0,5.0,0.0,6.0,0.36,2.0,0.0,2.0,1.0,1.0,0.0,0.0,Matches,Mallorca
1529,Joan Sastre Vanrell,es ESP,DF,22.0,16.1,29.0,1.92,24.0,1.0,0.0,1.0,1.0,1.0,3.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Mallorca
1530,Aleksandar Sedlar,rs SRB,DF,27.0,10.0,6.0,0.66,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1531,Xisco Campos,es ESP,DF,37.0,6.3,2.0,0.38,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1532,Aleksandar Trajkovski,mk MKD,"MF,DF",26.0,4.3,21.0,5.73,10.0,7.0,2.0,0.0,2.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Mallorca
1533,Abdón Prats,es ESP,"FW,MF",26.0,3.8,2.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1534,Pablo Chavarría,ar ARG,"FW,MF",31.0,2.7,5.0,2.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1535,Marc Pedraza,es ESP,MF,32.0,2.2,1.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1536,Baba Rahman,gh GHA,DF,25.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1537,Fabricio,es ESP,GK,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1538,Josep Señé,es ESP,MF,27.0,1.9,6.0,3.6,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1539,Álex Alegría,es ESP,FW,26.0,1.5,1.0,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1540,Leonardo Koutris,gr GRE,DF,24.0,1.0,4.0,3.87,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1541,Miquel Parera,es ESP,GK,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1542,Yannis Salibur,fr FRA,"MF,FW",28.0,0.9,4.0,4.39,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1543,Ariday Cabrera,es ESP,"MF,FW",30.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1544,Ki Sung-yueng,kr KOR,MF,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1545,Luka Romero,ar ARG,MF,14.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1546,Rafael Obrador,es ESP,DF,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca
1547,Raheem Sterling,eng ENG,FW,24.0,44.6,150.0,4.15,102.0,1.0,16.0,13.0,17.0,1.0,19.0,0.53,9.0,0.0,2.0,3.0,5.0,0.0,0.0,Matches,Manchester City
1548,Ederson,br BRA,GK,25.0,42.6,6.0,0.14,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1549,Kevin De Bruyne,be BEL,MF,28.0,42.3,263.0,7.04,185.0,48.0,12.0,6.0,10.0,2.0,39.0,1.04,30.0,2.0,2.0,1.0,3.0,1.0,0.0,Matches,Manchester City
1550,Rodri,es ESP,MF,23.0,41.2,79.0,2.29,71.0,0.0,2.0,2.0,3.0,1.0,5.0,0.14,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Manchester City
1551,İlkay Gündoğan,de GER,MF,28.0,39.5,103.0,3.28,89.0,2.0,1.0,5.0,3.0,3.0,9.0,0.29,7.0,0.0,0.0,1.0,0.0,1.0,0.0,Matches,Manchester City
1552,Kyle Walker,eng ENG,DF,29.0,38.3,54.0,1.71,47.0,0.0,5.0,1.0,1.0,0.0,6.0,0.19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1553,Bernardo Silva,pt POR,"FW,MF",24.0,37.0,105.0,3.83,89.0,2.0,7.0,5.0,1.0,1.0,14.0,0.51,11.0,0.0,2.0,1.0,0.0,0.0,0.0,Matches,Manchester City
1554,Gabriel Jesus,br BRA,"FW,MF",22.0,36.8,104.0,3.57,68.0,0.0,20.0,9.0,5.0,2.0,19.0,0.65,13.0,0.0,4.0,1.0,0.0,1.0,0.0,Matches,Manchester City
1555,Fernandinho,br BRA,DF,34.0,35.9,30.0,0.89,27.0,0.0,0.0,3.0,0.0,0.0,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1556,Riyad Mahrez,dz ALG,"FW,MF",28.0,35.0,158.0,5.65,104.0,15.0,22.0,4.0,10.0,3.0,35.0,1.25,21.0,2.0,5.0,1.0,5.0,1.0,0.0,Matches,Manchester City
1557,Nicolás Otamendi,ar ARG,DF,31.0,32.4,8.0,0.32,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Manchester City
1558,David Silva,es ESP,MF,33.0,28.8,121.0,5.58,95.0,1.0,9.0,6.0,6.0,4.0,20.0,0.92,13.0,1.0,1.0,1.0,1.0,3.0,0.0,Matches,Manchester City
1559,João Cancelo,pt POR,DF,25.0,26.3,54.0,2.73,41.0,1.0,7.0,2.0,2.0,1.0,3.0,0.15,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Manchester City
1560,Benjamin Mendy,fr FRA,DF,25.0,25.8,43.0,2.01,40.0,1.0,1.0,1.0,0.0,0.0,7.0,0.33,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1561,Sergio Agüero,ar ARG,FW,31.0,23.2,55.0,3.0,29.0,0.0,11.0,10.0,5.0,0.0,8.0,0.44,4.0,0.0,1.0,2.0,1.0,0.0,0.0,Matches,Manchester City
1562,Phil Foden,eng ENG,"MF,FW",19.0,19.8,59.0,4.6,45.0,2.0,5.0,2.0,3.0,2.0,11.0,0.86,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1563,Oleksandr Zinchenko,ua UKR,"DF,MF",22.0,19.8,35.0,2.26,34.0,1.0,0.0,0.0,0.0,0.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1564,John Stones,eng ENG,DF,25.0,17.7,11.0,0.84,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1565,Claudio Bravo,cl CHI,GK,36.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1566,Aymeric Laporte,fr FRA,DF,25.0,16.5,9.0,0.62,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1567,Eric García,es ESP,DF,18.0,15.8,4.0,0.37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1568,Angeliño,es ESP,DF,22.0,9.9,18.0,3.16,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1569,Taylor Harwood-Bellis,eng ENG,DF,17.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1570,Thomas Doyle,eng ENG,MF,17.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1571,Adrian Bernabe,es ESP,MF,18.0,0.5,,,,,,,,,,,,,,,,,,Matches,Manchester City
1572,Leroy Sané,de GER,FW,23.0,0.3,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City
1573,Harry Maguire,eng ENG,DF,26.0,55.1,34.0,0.72,31.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1574,Victor Lindelöf,se SWE,DF,25.0,45.6,19.0,0.5,17.0,1.0,0.0,1.0,0.0,0.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1575,Aaron Wan-Bissaka,eng ENG,DF,21.0,45.3,54.0,1.38,47.0,2.0,5.0,0.0,0.0,0.0,6.0,0.15,5.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1576,David de Gea,es ESP,GK,28.0,43.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1577,Fred,br BRA,MF,26.0,39.7,105.0,3.34,79.0,9.0,4.0,2.0,6.0,5.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1578,Anthony Martial,fr FRA,FW,23.0,39.5,119.0,3.44,81.0,0.0,20.0,4.0,10.0,4.0,23.0,0.66,13.0,0.0,5.0,1.0,3.0,1.0,0.0,Matches,Manchester Utd
1579,Marcus Rashford,eng ENG,FW,21.0,38.4,111.0,3.27,77.0,2.0,12.0,5.0,14.0,0.0,23.0,0.68,12.0,0.0,4.0,1.0,5.0,0.0,1.0,Matches,Manchester Utd
1580,Daniel James,wal WAL,FW,21.0,33.6,74.0,2.58,49.0,0.0,5.0,8.0,12.0,0.0,10.0,0.35,8.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,Manchester Utd
1581,Mason Greenwood,eng ENG,FW,17.0,29.2,59.0,2.71,49.0,0.0,5.0,1.0,4.0,0.0,9.0,0.41,7.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Manchester Utd
1582,Nemanja Matić,rs SRB,MF,30.0,28.4,55.0,2.48,52.0,0.0,2.0,0.0,1.0,0.0,6.0,0.27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1583,Luke Shaw,eng ENG,DF,24.0,28.0,54.0,2.32,45.0,4.0,2.0,1.0,2.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1584,Brandon Williams,eng ENG,DF,18.0,27.5,40.0,2.08,34.0,2.0,1.0,0.0,2.0,1.0,4.0,0.21,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,Manchester Utd
1585,Scott McTominay,sco SCO,MF,22.0,27.3,45.0,1.84,34.0,0.0,2.0,3.0,5.0,0.0,4.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Manchester Utd
1586,Andreas Pereira,br BRA,"FW,MF",23.0,25.5,66.0,3.46,47.0,10.0,5.0,2.0,2.0,0.0,8.0,0.42,6.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1587,Juan Mata,es ESP,"MF,FW",31.0,22.0,84.0,4.95,64.0,7.0,3.0,7.0,3.0,0.0,11.0,0.65,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1588,Jesse Lingard,eng ENG,"MF,FW",26.0,21.1,61.0,4.05,47.0,1.0,4.0,4.0,3.0,2.0,7.0,0.47,5.0,0.0,1.0,0.0,0.0,1.0,0.0,Matches,Manchester Utd
1589,Bruno Fernandes,pt POR,MF,24.0,20.3,86.0,5.0,61.0,16.0,2.0,2.0,4.0,1.0,16.0,0.93,9.0,3.0,1.0,0.0,3.0,0.0,0.0,Matches,Manchester Utd
1590,Paul Pogba,fr FRA,MF,26.0,18.2,70.0,4.37,60.0,0.0,4.0,0.0,5.0,1.0,7.0,0.44,5.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Manchester Utd
1591,Sergio Romero,ar ARG,GK,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1592,Ashley Young,eng ENG,DF,34.0,14.6,32.0,2.56,14.0,14.0,1.0,0.0,1.0,2.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1593,Eric Bailly,ci CIV,DF,25.0,8.0,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
