,Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches,club
1180,Naranjo,es ESP,"FW,MF",23.0,10.4,10.0,1.61,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,leganes
1181,Nereo Champagne,ar ARG,GK,32.0,10.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,leganes
1182,Erik Morán,es ESP,MF,26.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,leganes
1183,Mamadou Koné,ci CIV,FW,25.0,1.9,,,,,,,,,,,,,,,,,,Matches,leganes
1184,Jon Ander Serantes,es ESP,GK,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,leganes
1185,Alejandro Gutiérrez Mozo,es ESP,MF,22.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,leganes
1186,Jaime Sierra Mateos,es ESP,"FW,MF",19.0,0.3,1.0,3.46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,leganes
1187,Sergio Arribas,es ESP,FW,22.0,0.3,,,,,,,,,,,,,,,,,,,leganes
1188,Harry Maguire,eng ENG,DF,24.0,44.6,33.0,0.87,23.0,0.0,2.0,5.0,2.0,1.0,5.0,0.13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1189,Jamie Vardy,eng ENG,FW,30.0,39.3,59.0,1.64,43.0,0.0,4.0,5.0,6.0,1.0,5.0,0.14,3.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,Leicester City
1190,Riyad Mahrez,dz ALG,"MF,FW",26.0,37.0,123.0,3.75,71.0,25.0,17.0,6.0,3.0,1.0,21.0,0.64,12.0,5.0,2.0,2.0,0.0,0.0,0.0,Matches,Leicester City
1191,Wilfred Ndidi,ng NGA,MF,20.0,36.6,36.0,1.12,30.0,1.0,0.0,1.0,2.0,2.0,8.0,0.25,6.0,0.0,0.0,0.0,1.0,1.0,0.0,Matches,Leicester City
1192,Kasper Schmeichel,dk DEN,GK,30.0,35.3,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1193,Wes Morgan,jm JAM,DF,33.0,34.6,10.0,0.32,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Leicester City
1194,Marc Albrighton,eng ENG,"MF,FW",27.0,32.9,65.0,2.31,47.0,14.0,2.0,1.0,1.0,0.0,13.0,0.46,12.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1195,Danny Simpson,eng ENG,DF,30.0,28.8,13.0,0.51,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1196,Ben Chilwell,eng ENG,DF,20.0,27.8,38.0,1.85,30.0,1.0,3.0,0.0,4.0,0.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1197,Demarai Gray,eng ENG,"MF,FW",21.0,26.5,51.0,2.7,35.0,7.0,2.0,3.0,4.0,0.0,10.0,0.53,7.0,0.0,0.0,1.0,2.0,0.0,0.0,Matches,Leicester City
1198,Christian Fuchs,at AUT,DF,31.0,25.7,30.0,1.41,19.0,9.0,0.0,2.0,0.0,0.0,3.0,0.14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leicester City
1199,Vicente Iborra,es ESP,MF,29.0,22.9,21.0,1.34,18.0,0.0,1.0,2.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1200,Shinji Okazaki,jp JPN,"MF,FW",31.0,17.5,32.0,2.18,24.0,0.0,1.0,2.0,4.0,1.0,5.0,0.34,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1201,Kelechi Iheanacho,ng NGA,"FW,MF",20.0,14.4,28.0,3.04,19.0,0.0,3.0,3.0,2.0,1.0,6.0,0.65,4.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Leicester City
1202,Aleksandar Dragović,at AUT,DF,26.0,13.8,4.0,0.47,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1203,Matty James,eng ENG,MF,26.0,12.0,7.0,0.63,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1204,Daniel Amartey,gh GHA,DF,22.0,11.7,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1205,Adrien Silva,pt POR,"MF,FW",28.0,11.3,16.0,1.89,13.0,1.0,0.0,0.0,1.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1206,Andy King,wal WAL,MF,28.0,10.3,6.0,1.01,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Leicester City
1207,Ben Hamer,eng ENG,GK,29.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1208,Fousseni Diabaté,ml MLI,"MF,FW",21.0,7.7,20.0,3.07,15.0,0.0,2.0,1.0,2.0,0.0,3.0,0.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1209,Islam Slimani,dz ALG,FW,29.0,7.3,6.0,2.17,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1210,Hamza Choudhury,eng ENG,MF,19.0,4.3,2.0,0.48,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1211,Yohan Benalouane,tn TUN,DF,30.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1212,Eldin Jakupović,ch SUI,GK,32.0,4.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1213,Leonardo Ulloa,ar ARG,FW,31.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1214,Harvey Barnes,eng ENG,"MF,FW",19.0,1.4,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1215,Ahmed Musa,ng NGA,"FW,MF",24.0,1.0,,,,,,,,,,,,,,,,,,Matches,Leicester City
1216,Nampalys Mendy,sn SEN,MF,25.0,0.2,,,,,,,,,,,,,,,,,,Matches,Leicester City
1217,Josh Knight,eng ENG,"DF,MF",19.0,0.1,,,,,,,,,,,,,,,,,,Matches,Leicester City
1218,José Luis Morales,es ESP,"MF,FW",30.0,36.4,109.0,3.2,63.0,6.0,24.0,6.0,8.0,2.0,20.0,0.59,9.0,1.0,5.0,1.0,4.0,0.0,0.0,Matches,levante
1219,José Campaña,es ESP,MF,24.0,33.3,91.0,2.99,65.0,16.0,3.0,3.0,3.0,1.0,7.0,0.23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1220,Sergio Postigo,es ESP,DF,28.0,28.9,11.0,0.41,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1221,Oier Olazábal,es ESP,GK,27.0,27.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1222,Jefferson Lerma,co COL,MF,22.0,24.9,38.0,1.6,30.0,0.0,0.0,2.0,3.0,3.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1223,Chema,es ESP,DF,25.0,23.5,11.0,0.49,9.0,1.0,0.0,0.0,0.0,1.0,2.0,0.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1224,Antonio Luna,es ESP,DF,26.0,23.5,29.0,1.29,23.0,4.0,1.0,0.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1225,Rober,es ESP,"DF,MF",22.0,22.4,7.0,0.33,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1226,Jason,es ESP,"MF,FW",23.0,21.8,55.0,2.76,42.0,2.0,5.0,0.0,5.0,1.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1227,Ivi,es ESP,"MF,FW",23.0,20.6,54.0,2.76,35.0,6.0,7.0,3.0,2.0,1.0,7.0,0.36,3.0,2.0,0.0,1.0,1.0,0.0,0.0,Matches,levante
1228,Enis Bardhi,mk MKD,MF,22.0,20.2,52.0,2.96,34.0,12.0,1.0,1.0,3.0,1.0,7.0,0.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1229,Pedro López Muñoz,es ESP,DF,33.0,18.7,24.0,1.35,20.0,1.0,1.0,1.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1230,Emmanuel Boateng,gh GHA,FW,21.0,17.7,34.0,2.41,15.0,0.0,4.0,4.0,9.0,2.0,8.0,0.57,1.0,0.0,3.0,0.0,3.0,1.0,0.0,Matches,levante
1231,Coke,es ESP,DF,30.0,16.4,27.0,1.76,23.0,0.0,3.0,1.0,0.0,0.0,3.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,levante
1232,Erick Cabaco,uy URU,DF,22.0,15.5,3.0,0.26,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,levante
1233,Toño,es ESP,DF,27.0,15.0,18.0,1.5,14.0,1.0,0.0,2.0,1.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1234,Raúl Fernández,es ESP,GK,29.0,13.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1235,Cheick Doukouré,ci CIV,MF,24.0,12.7,9.0,0.79,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1236,Saša Lukić,rs SRB,MF,20.0,12.7,15.0,1.36,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1237,Roger Martí,es ESP,FW,26.0,10.7,18.0,1.68,14.0,0.0,2.0,0.0,2.0,0.0,3.0,0.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1238,Álex Alegría,es ESP,FW,24.0,6.9,10.0,1.42,6.0,0.0,0.0,0.0,4.0,0.0,2.0,0.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,levante
1239,Shaquell Moore,us USA,DF,20.0,6.7,7.0,1.49,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1240,Enes Ünal,tr TUR,FW,20.0,6.6,17.0,2.56,14.0,0.0,0.0,1.0,2.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1241,Samu García,es ESP,"MF,FW",27.0,5.3,3.0,1.48,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1242,Giampaolo Pazzini,it ITA,FW,32.0,5.0,4.0,0.81,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1243,Nano,es ESP,FW,22.0,4.3,3.0,0.99,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1244,Armando Sadiku,al ALB,FW,26.0,3.0,5.0,1.69,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1245,Iván López,es ESP,DF,23.0,1.9,4.0,2.06,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1246,Rubén Rochina,es ESP,MF,26.0,1.7,6.0,3.65,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1247,Hacen,mr MTN,MF,19.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1248,Mitchell Langerak,au AUS,GK,28.0,1.0,,,,,,,,,,,,,,,,,,Matches,levante
1249,Koke Vegas,es ESP,GK,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1250,Aly Abeid,mr MTN,DF,19.0,0.8,3.0,3.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,levante
1251,Fahad Al-Muwallad,sa KSA,"FW,MF",20.0,0.3,,,,,,,,,,,,,,,,,,,levante
1252,Youssouf Yalike,ci CIV,MF,18.0,0.0,,,,,,,,,,,,,,,,,,Matches,levante
1253,Bernd Leno,de GER,GK,25.0,38.7,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1254,Kevin Volland,de GER,"FW,MF",25.0,33.3,67.0,2.32,49.0,0.0,8.0,3.0,7.0,0.0,10.0,0.35,6.0,0.0,4.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1255,Jonathan Tah,de GER,DF,21.0,32.6,22.0,0.82,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1256,Sven Bender,de GER,DF,28.0,31.2,24.0,0.92,20.0,1.0,0.0,2.0,0.0,1.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1257,Julian Brandt,de GER,"FW,MF",21.0,30.2,102.0,3.93,78.0,10.0,6.0,3.0,4.0,1.0,11.0,0.42,10.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Leverkusen
1258,Charles Aránguiz,cl CHI,MF,28.0,29.1,59.0,2.3,49.0,4.0,0.0,2.0,1.0,3.0,6.0,0.23,4.0,1.0,0.0,0.0,0.0,1.0,0.0,Matches,Leverkusen
1259,Wendell,br BRA,DF,24.0,28.1,46.0,1.95,33.0,10.0,0.0,0.0,1.0,2.0,7.0,0.3,5.0,1.0,0.0,0.0,0.0,1.0,0.0,Matches,Leverkusen
1260,Leon Bailey,jm JAM,"FW,DF",19.0,28.0,110.0,4.46,62.0,22.0,18.0,5.0,3.0,0.0,11.0,0.45,6.0,2.0,3.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1261,Kai Havertz,de GER,"MF,FW",18.0,27.5,82.0,3.45,66.0,0.0,3.0,2.0,6.0,5.0,10.0,0.42,8.0,0.0,0.0,0.0,1.0,1.0,0.0,Matches,Leverkusen
1262,Dominik Kohr,de GER,MF,23.0,23.0,42.0,2.27,34.0,0.0,2.0,2.0,1.0,3.0,5.0,0.27,4.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1263,Panagiotis Retsos,gr GRE,DF,18.0,21.2,23.0,1.21,20.0,2.0,1.0,0.0,0.0,0.0,8.0,0.42,6.0,1.0,1.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1264,Lars Bender,de GER,"DF,MF",28.0,19.8,39.0,2.19,34.0,1.0,3.0,1.0,0.0,0.0,9.0,0.51,7.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1265,Lucas Alario,ar ARG,FW,24.0,18.6,38.0,2.22,25.0,0.0,5.0,1.0,5.0,2.0,7.0,0.41,4.0,0.0,1.0,0.0,1.0,1.0,0.0,Matches,Leverkusen
1266,Benjamin Henrichs,de GER,DF,20.0,17.2,30.0,2.14,25.0,1.0,2.0,2.0,0.0,0.0,3.0,0.21,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1267,Julian Baumgartlinger,at AUT,"MF,DF",29.0,17.2,23.0,1.48,20.0,1.0,1.0,0.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1268,Karim Bellarabi,de GER,"FW,MF",27.0,15.4,51.0,4.02,36.0,2.0,4.0,2.0,5.0,2.0,4.0,0.32,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1269,Admir Mehmedi,ch SUI,"DF,MF",26.0,10.1,31.0,3.99,23.0,3.0,1.0,0.0,4.0,0.0,4.0,0.51,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Leverkusen
1270,Tin Jedvaj,hr CRO,DF,21.0,6.7,10.0,1.51,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1271,Joel Pohjanpalo,fi FIN,"MF,FW",22.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1272,Kevin Kampl,si SVN,MF,26.0,1.7,2.0,6.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1273,Ramazan Özcan,at AUT,GK,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1274,Stefan Kießling,de GER,"FW,DF",33.0,0.9,5.0,6.08,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1275,Aleksandar Dragović,at AUT,DF,26.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1276,André Ramalho,br BRA,"DF,FW",25.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1277,Roberto Firmino,br BRA,FW,25.0,44.4,121.0,3.94,90.0,1.0,12.0,10.0,4.0,4.0,14.0,0.46,11.0,0.0,1.0,2.0,0.0,0.0,0.0,Matches,Liverpool
1278,Mohamed Salah,eg EGY,"FW,MF",25.0,43.6,151.0,4.67,94.0,14.0,23.0,9.0,9.0,2.0,30.0,0.93,16.0,1.0,11.0,1.0,1.0,0.0,0.0,Matches,Liverpool
1279,Georginio Wijnaldum,nl NED,MF,26.0,38.0,51.0,1.92,45.0,0.0,2.0,2.0,1.0,1.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1280,Sadio Mané,sn SEN,"FW,MF",25.0,36.5,85.0,3.49,64.0,0.0,6.0,6.0,8.0,1.0,9.0,0.37,8.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Liverpool
1281,Dejan Lovren,hr CRO,DF,28.0,35.3,19.0,0.8,15.0,0.0,0.0,4.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1282,Jordan Henderson,eng ENG,MF,27.0,35.1,59.0,2.45,51.0,2.0,2.0,1.0,2.0,1.0,4.0,0.17,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1283,Loris Karius,de GER,GK,24.0,33.0,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1284,Emre Can,de GER,MF,23.0,30.9,59.0,2.54,55.0,1.0,0.0,2.0,1.0,0.0,10.0,0.43,9.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Liverpool
1285,James Milner,eng ENG,MF,31.0,30.6,77.0,3.9,58.0,12.0,1.0,0.0,4.0,2.0,6.0,0.3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1286,Andrew Robertson,sco SCO,DF,23.0,29.6,48.0,2.23,44.0,2.0,0.0,0.0,2.0,0.0,7.0,0.32,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1287,Joël Matip,cm CMR,DF,25.0,29.4,20.0,0.9,16.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1288,Trent Alexander-Arnold,eng ENG,DF,18.0,27.7,39.0,2.23,29.0,7.0,1.0,2.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1289,Joe Gomez,eng ENG,DF,20.0,27.1,24.0,1.14,21.0,2.0,0.0,0.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1290,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",23.0,22.9,70.0,4.22,53.0,6.0,5.0,1.0,2.0,3.0,16.0,0.96,11.0,1.0,1.0,1.0,0.0,2.0,0.0,Matches,Liverpool
1291,Virgil van Dijk,nl NED,DF,26.0,22.0,11.0,0.79,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1292,Alberto Moreno,es ESP,DF,25.0,21.3,31.0,2.2,22.0,2.0,1.0,2.0,3.0,1.0,3.0,0.21,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Liverpool
1293,Ragnar Klavan,ee EST,DF,31.0,20.4,13.0,0.81,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1294,Simon Mignolet,be BEL,GK,29.0,20.0,2.0,0.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1295,Philippe Coutinho,br BRA,"MF,FW",25.0,16.7,78.0,6.33,47.0,12.0,9.0,4.0,4.0,2.0,14.0,1.14,6.0,2.0,2.0,1.0,2.0,1.0,0.0,Matches,Liverpool
1296,Dominic Solanke,eng ENG,FW,19.0,8.2,28.0,4.23,21.0,0.0,2.0,4.0,1.0,0.0,2.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1297,Adam Lallana,eng ENG,"MF,FW",29.0,5.8,16.0,5.9,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1298,Daniel Sturridge,eng ENG,FW,27.0,5.7,22.0,4.59,14.0,0.0,4.0,2.0,2.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1299,Danny Ings,eng ENG,FW,25.0,4.1,6.0,2.02,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Liverpool
1300,Nathaniel Clyne,eng ENG,"DF,MF",26.0,2.0,2.0,1.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1301,Marko Grujić,rs SRB,MF,21.0,1.2,1.0,5.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1302,Jon Flanagan,eng ENG,DF,24.0,1.0,,,,,,,,,,,,,,,,,,Matches,Liverpool
1303,Danny Ward,wal WAL,GK,24.0,1.0,,,,,,,,,,,,,,,,,,Matches,Liverpool
1304,Ben Woodburn,wal WAL,MF,17.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1305,Divock Origi,be BEL,FW,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1306,Daniel Brosinski,de GER,"DF,MF",29.0,32.1,66.0,2.37,39.0,20.0,0.0,4.0,2.0,1.0,7.0,0.25,4.0,1.0,0.0,1.0,1.0,0.0,0.0,Matches,Mainz 05
1307,Jean-Philippe Gbamin,ci CIV,"MF,DF",21.0,30.1,33.0,1.15,29.0,0.0,1.0,1.0,1.0,1.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1308,Abdou Diallo,sn SEN,DF,21.0,29.8,26.0,0.97,21.0,0.0,3.0,1.0,0.0,1.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1309,Danny Latza,de GER,MF,27.0,29.2,67.0,2.56,48.0,6.0,4.0,2.0,3.0,4.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1310,Giulio Donati,it ITA,"DF,MF",27.0,27.7,40.0,1.58,34.0,2.0,0.0,0.0,4.0,0.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1311,Stefan Bell,de GER,DF,25.0,27.5,11.0,0.45,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1312,Yoshinori Mutō,jp JPN,FW,25.0,22.9,40.0,1.89,25.0,0.0,2.0,3.0,9.0,1.0,8.0,0.38,2.0,0.0,1.0,1.0,4.0,0.0,0.0,Matches,Mainz 05
1313,Suat Serdar,de GER,MF,20.0,20.9,45.0,2.38,37.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1314,Pablo de Blasis,ar ARG,"FW,MF",29.0,20.8,51.0,2.78,43.0,0.0,2.0,1.0,4.0,1.0,6.0,0.33,4.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Mainz 05
