,Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches,club
680,Marius Wolf,de GER,"FW,DF",23.0,13.6,22.0,1.91,15.0,2.0,1.0,2.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dortmund
681,Maximilian Philipp,de GER,FW,24.0,11.7,24.0,2.56,16.0,0.0,1.0,2.0,4.0,1.0,5.0,0.53,4.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Dortmund
682,Marcel Schmelzer,de GER,DF,30.0,9.8,14.0,1.66,10.0,1.0,0.0,2.0,0.0,1.0,3.0,0.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dortmund
683,Ömer Toprak,tr TUR,DF,29.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dortmund
684,Marwin Hitz,ch SUI,GK,30.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dortmund
685,Shinji Kagawa,jp JPN,MF,29.0,2.3,3.0,2.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dortmund
686,Eric Oelschlägel,de GER,GK,22.0,1.3,,,,,,,,,,,,,,,,,,Matches,Dortmund
687,Sergio Gómez,es ESP,MF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dortmund
688,Matthias Zimmermann,de GER,"DF,MF",26.0,35.9,50.0,1.48,39.0,3.0,2.0,2.0,1.0,3.0,8.0,0.24,7.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
689,Michael Rensing,de GER,GK,34.0,33.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
690,Niko Gießelmann,de GER,DF,26.0,30.8,60.0,2.08,37.0,11.0,1.0,3.0,6.0,2.0,8.0,0.28,5.0,1.0,0.0,0.0,2.0,0.0,0.0,Matches,Dusseldorf
691,Kaan Ayhan,tr TUR,DF,23.0,30.2,23.0,0.85,19.0,1.0,0.0,3.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
692,Marcin Kamiński,pl POL,DF,26.0,27.0,15.0,0.56,13.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
693,Kevin Stöger,at AUT,MF,24.0,25.5,94.0,3.99,60.0,21.0,4.0,5.0,2.0,2.0,8.0,0.34,7.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
694,Dodi Lukebakio,be BEL,"FW,MF",20.0,24.1,55.0,2.51,36.0,0.0,6.0,3.0,8.0,1.0,6.0,0.27,3.0,0.0,1.0,0.0,1.0,0.0,1.0,Matches,Dusseldorf
695,Rouwen Hennings,de GER,FW,30.0,23.0,50.0,2.45,40.0,0.0,2.0,4.0,3.0,1.0,8.0,0.39,7.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Dusseldorf
696,Benito Raman,be BEL,"MF,FW",23.0,19.7,48.0,2.57,35.0,0.0,6.0,4.0,3.0,0.0,10.0,0.54,6.0,0.0,3.0,1.0,0.0,0.0,0.0,Matches,Dusseldorf
697,Alfredo Morales,us USA,MF,28.0,19.1,18.0,1.06,16.0,0.0,0.0,1.0,0.0,1.0,2.0,0.12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Dusseldorf
698,Jean Zimmer,de GER,"DF,MF",24.0,17.9,48.0,3.01,27.0,16.0,0.0,2.0,2.0,1.0,5.0,0.31,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Dusseldorf
699,Adam Bodzek,de GER,"MF,DF",32.0,17.7,22.0,1.24,18.0,1.0,0.0,0.0,3.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
700,André Hoffmann,de GER,"DF,MF",25.0,13.7,5.0,0.43,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
701,Oliver Fink,de GER,MF,36.0,12.0,24.0,2.05,19.0,1.0,1.0,0.0,1.0,2.0,4.0,0.34,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Matches,Dusseldorf
702,Marvin Ducksch,de GER,FW,24.0,11.6,28.0,3.06,22.0,2.0,0.0,2.0,0.0,2.0,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
703,Marcel Sobottka,de GER,MF,24.0,11.5,7.0,0.67,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Dusseldorf
704,Takashi Usami,jp JPN,"FW,MF",26.0,11.4,29.0,2.97,16.0,5.0,5.0,1.0,2.0,0.0,4.0,0.41,1.0,2.0,0.0,1.0,0.0,0.0,0.0,Matches,Dusseldorf
705,Kenan Karaman,tr TUR,"FW,MF",24.0,10.6,36.0,3.53,25.0,1.0,5.0,2.0,3.0,0.0,5.0,0.49,1.0,0.0,3.0,0.0,1.0,0.0,0.0,Matches,Dusseldorf
706,Robin Bormuth,de GER,DF,22.0,7.8,5.0,0.73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
707,Dawid Kownacki,pl POL,"MF,FW",21.0,6.8,13.0,2.03,11.0,0.0,1.0,0.0,1.0,0.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
708,Markus Suttner,at AUT,"DF,MF",31.0,6.4,11.0,2.02,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
709,Aymen Barkok,ma MAR,MF,20.0,6.4,7.0,1.24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
710,Jaroslav Drobný,cz CZE,GK,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
711,Raphael Wolf,de GER,GK,30.0,1.0,,,,,,,,,,,,,,,,,,Matches,Dusseldorf
712,Davor Lovren,hr CRO,"MF,FW",19.0,0.5,1.0,1.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dusseldorf
713,Diego Contento,de GER,DF,28.0,0.3,,,,,,,,,,,,,,,,,,Matches,Dusseldorf
714,Håvard Nielsen,no NOR,"FW,MF",25.0,0.2,,,,,,,,,,,,,,,,,,Matches,Dusseldorf
715,José Ángel,es ESP,DF,28.0,34.1,87.0,2.59,52.0,26.0,3.0,2.0,2.0,2.0,6.0,0.18,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
716,Joan Jordán,es ESP,MF,24.0,33.4,123.0,3.85,59.0,46.0,6.0,2.0,8.0,2.0,9.0,0.28,5.0,3.0,0.0,0.0,1.0,0.0,0.0,Matches,eibar
717,Rubén Peña,es ESP,DF,27.0,30.4,77.0,2.59,59.0,5.0,8.0,2.0,2.0,1.0,6.0,0.2,5.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,eibar
718,Fabián Orellana,cl CHI,"MF,FW",32.0,30.4,121.0,3.98,71.0,11.0,23.0,4.0,11.0,1.0,10.0,0.33,7.0,2.0,1.0,0.0,0.0,0.0,0.0,Matches,eibar
719,Sergi Enrich,es ESP,FW,28.0,28.7,58.0,2.02,45.0,0.0,4.0,4.0,3.0,2.0,12.0,0.42,7.0,0.0,0.0,3.0,2.0,0.0,0.0,Matches,eibar
720,Marc Cucurella,es ESP,"MF,FW",20.0,28.2,66.0,2.52,56.0,0.0,1.0,2.0,2.0,5.0,8.0,0.31,6.0,0.0,1.0,0.0,0.0,1.0,0.0,Matches,eibar
721,Papakouli Diop,sn SEN,MF,32.0,26.6,45.0,1.72,35.0,0.0,3.0,2.0,5.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,eibar
722,Paulo Oliveira,pt POR,DF,26.0,25.6,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
723,Marko Dmitrović,rs SRB,GK,26.0,24.0,2.0,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
724,Anaitz Arbilla,es ESP,DF,31.0,23.6,14.0,0.65,12.0,0.0,0.0,1.0,1.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
725,Charles,br BRA,FW,34.0,20.7,34.0,1.76,26.0,0.0,0.0,0.0,8.0,0.0,4.0,0.21,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,eibar
726,Gonzalo Escalante,ar ARG,MF,25.0,19.9,28.0,1.41,20.0,0.0,1.0,4.0,2.0,1.0,3.0,0.15,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,eibar
727,Iván Ramis,es ESP,DF,33.0,19.0,6.0,0.32,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,eibar
728,Pablo de Blasis,ar ARG,"DF,MF",30.0,17.4,36.0,2.13,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
729,Asier Riesgo,es ESP,GK,34.0,16.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
730,Kike,es ESP,FW,28.0,15.4,32.0,2.22,23.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
731,Sergio Álvarez,es ESP,"MF,DF",26.0,13.9,6.0,0.51,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
732,Marc Cardona,es ESP,"FW,MF",23.0,8.7,11.0,1.64,7.0,0.0,2.0,1.0,1.0,0.0,2.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,eibar
733,Pedro Bigas,es ESP,DF,27.0,8.5,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
734,Pere Milla,es ESP,"FW,MF",25.0,5.3,6.0,1.58,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
735,Pedro León,es ESP,"MF,FW",31.0,4.7,6.0,1.27,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
736,Pablo Hervías,es ESP,MF,25.0,3.5,7.0,3.5,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
737,Miguel Marí,es ESP,MF,21.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
738,Bebé,pt POR,MF,28.0,0.7,1.0,1.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
739,Jordi Calavera,es ESP,DF,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
740,Francesco Caputo,it ITA,FW,30.0,39.0,99.0,2.61,76.0,0.0,6.0,11.0,4.0,1.0,16.0,0.42,10.0,0.0,1.0,2.0,2.0,0.0,1.0,Matches,Empoli
741,Giovanni Di Lorenzo,it ITA,DF,24.0,38.0,67.0,1.81,56.0,4.0,4.0,3.0,0.0,0.0,11.0,0.3,8.0,0.0,2.0,1.0,0.0,0.0,0.0,Matches,Empoli
742,Matías Silvestre,ar ARG,DF,33.0,35.0,13.0,0.38,10.0,0.0,0.0,2.0,0.0,0.0,2.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,Empoli
743,Ismaël Bennacer,dz ALG,MF,20.0,33.5,66.0,2.01,47.0,15.0,0.0,0.0,3.0,1.0,11.0,0.33,8.0,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
744,Rade Krunić,ba BIH,MF,24.0,31.6,99.0,3.21,80.0,1.0,8.0,4.0,5.0,1.0,10.0,0.32,8.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,Empoli
745,Freddie Veseli,al ALB,DF,25.0,28.2,15.0,0.53,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
746,Hamed Junior Traorè,ci CIV,MF,18.0,25.5,67.0,2.67,49.0,2.0,8.0,3.0,2.0,3.0,5.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
747,Domenico Maietta,it ITA,DF,35.0,20.0,16.0,0.84,11.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
748,Afriyie Acquah,gh GHA,MF,26.0,16.8,34.0,2.03,26.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
749,Ivan Provedel,it ITA,GK,24.0,16.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
750,Manuel Pasqual,it ITA,"DF,MF",36.0,15.9,33.0,2.21,23.0,7.0,0.0,1.0,1.0,1.0,2.0,0.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
751,Bartłomiej Drągowski,pl POL,GK,20.0,14.0,2.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Empoli
752,Miha Zajc,si SVN,"FW,MF",24.0,14.0,60.0,4.63,34.0,17.0,4.0,2.0,3.0,0.0,5.0,0.39,1.0,1.0,2.0,1.0,0.0,0.0,0.0,Matches,Empoli
753,Diego Farias,br BRA,FW,28.0,13.3,38.0,2.87,32.0,1.0,2.0,0.0,3.0,0.0,8.0,0.6,6.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Empoli
754,Antonino La Gumina,it ITA,FW,22.0,13.1,21.0,1.73,8.0,0.0,4.0,6.0,2.0,1.0,3.0,0.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,Empoli
755,Jacob Rasmussen,dk DEN,"DF,MF",21.0,11.9,8.0,0.71,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Empoli
756,Cristian Dell'Orco,it ITA,DF,24.0,11.5,3.0,0.26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
757,Pietro Terracciano,it ITA,GK,28.0,9.0,2.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
758,Leonardo Capezzi,it ITA,MF,23.0,8.9,7.0,0.82,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
759,Luca Antonelli,it ITA,"DF,MF",31.0,8.4,11.0,1.31,7.0,0.0,0.0,1.0,2.0,1.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
760,Marko Pajač,hr CRO,DF,25.0,8.2,12.0,1.46,10.0,0.0,1.0,0.0,0.0,1.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
761,Dimitris Nikolaou,gr GRE,DF,19.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
762,Salih Uçan,tr TUR,"MF,DF",24.0,2.9,13.0,4.52,9.0,1.0,1.0,1.0,0.0,1.0,2.0,0.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
763,Matteo Brighi,it ITA,MF,37.0,2.6,4.0,1.56,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
764,Levan Mchedlidze,ge GEO,"FW,DF",28.0,2.5,5.0,2.16,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
765,Samuel Mráz,sk SVK,FW,21.0,1.9,3.0,1.59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
766,Dimitri Oberlin,ch SUI,FW,20.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
767,Joel Untersee,ch SUI,DF,24.0,1.4,1.0,0.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
768,Alejandro Rodríguez,es ESP,FW,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Empoli
769,Marc Roca,es ESP,MF,21.0,38.8,55.0,1.59,46.0,2.0,1.0,3.0,1.0,2.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
770,Borja Iglesias,es ESP,FW,25.0,38.8,82.0,2.4,48.0,0.0,10.0,12.0,10.0,1.0,11.0,0.32,5.0,0.0,1.0,4.0,0.0,0.0,1.0,Matches,espanyol
771,Diego López,es ESP,GK,36.0,38.0,2.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
772,Sergi Darder,es ESP,MF,24.0,34.6,86.0,2.86,55.0,9.0,9.0,6.0,4.0,2.0,7.0,0.23,5.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,espanyol
773,Mario Hermoso,es ESP,DF,23.0,34.5,20.0,0.64,14.0,0.0,1.0,5.0,0.0,0.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,espanyol
774,Dídac Vilà,es ESP,DF,29.0,27.6,38.0,1.45,27.0,4.0,1.0,4.0,2.0,0.0,3.0,0.11,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,espanyol
775,Óscar Melendo,es ESP,"MF,FW",20.0,26.0,69.0,3.11,58.0,3.0,3.0,1.0,3.0,0.0,10.0,0.45,8.0,0.0,0.0,0.0,1.0,0.0,1.0,Matches,espanyol
776,Roberto Rosales,ve VEN,DF,29.0,24.8,30.0,1.54,25.0,2.0,0.0,2.0,0.0,1.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
777,Javi López,es ESP,DF,32.0,24.0,38.0,1.76,33.0,1.0,1.0,1.0,1.0,1.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
778,Esteban Granero,es ESP,MF,31.0,23.7,69.0,3.08,40.0,18.0,2.0,2.0,5.0,1.0,8.0,0.36,4.0,2.0,0.0,0.0,0.0,1.0,1.0,Matches,espanyol
779,David López,es ESP,DF,28.0,23.1,17.0,0.84,14.0,0.0,0.0,1.0,2.0,0.0,3.0,0.15,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,espanyol
780,Léo Baptistão,br BRA,"FW,MF",25.0,17.3,43.0,3.14,29.0,0.0,5.0,5.0,2.0,1.0,3.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,espanyol
781,Sergio García,es ESP,"FW,MF",35.0,17.2,54.0,3.27,43.0,2.0,2.0,4.0,2.0,1.0,6.0,0.36,3.0,0.0,0.0,2.0,1.0,0.0,0.0,Matches,espanyol
782,Naldo,br BRA,DF,29.0,16.8,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
783,Víctor Sánchez,es ESP,MF,30.0,16.4,23.0,1.64,20.0,2.0,0.0,0.0,1.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
784,Pablo Piatti,ar ARG,"FW,MF",29.0,13.8,33.0,4.0,19.0,3.0,2.0,1.0,6.0,2.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,espanyol
785,Pedrosa,es ESP,DF,20.0,12.0,8.0,0.94,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
786,Wu Lei,cn CHN,"FW,MF",26.0,11.8,23.0,1.95,13.0,0.0,2.0,5.0,2.0,1.0,3.0,0.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,espanyol
787,Hernán Pérez,py PAR,"FW,MF",29.0,9.9,28.0,3.17,22.0,0.0,4.0,2.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
788,Óscar Duarte,cr CRC,"DF,MF",29.0,9.3,6.0,0.82,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,espanyol
789,Lluis López,es ESP,DF,21.0,8.6,2.0,0.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
790,Javi Puado,es ESP,"FW,MF",20.0,6.7,9.0,2.26,5.0,0.0,2.0,0.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Matches,espanyol
791,Roberto,es ESP,GK,32.0,6.3,,,,,,,,,,,,,,,,,,Matches,espanyol
792,Alejandro López,es ESP,MF,21.0,4.3,2.0,1.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
793,Facundo Ferreyra,ar ARG,"FW,MF",27.0,2.3,2.0,0.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
794,Alfa Semedo,gw GNB,MF,20.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
795,Jordan Pickford,eng ENG,GK,24.0,40.0,3.0,0.08,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
796,Gylfi Sigurðsson,is ISL,MF,28.0,37.2,131.0,3.78,71.0,35.0,7.0,9.0,8.0,1.0,13.0,0.38,9.0,1.0,1.0,2.0,0.0,0.0,0.0,Matches,Everton
797,Michael Keane,eng ENG,DF,25.0,35.3,19.0,0.58,16.0,0.0,0.0,2.0,0.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
798,Lucas Digne,fr FRA,DF,25.0,34.9,103.0,3.13,56.0,37.0,3.0,4.0,0.0,3.0,9.0,0.27,5.0,1.0,1.0,1.0,0.0,1.0,0.0,Matches,Everton
799,Idrissa Gana Gueye,sn SEN,MF,28.0,33.4,49.0,1.56,39.0,0.0,3.0,3.0,3.0,1.0,7.0,0.22,6.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Everton
800,Kurt Zouma,fr FRA,DF,23.0,32.9,12.0,0.41,10.0,0.0,1.0,1.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
801,Richarlison,br BRA,"FW,MF",21.0,31.4,76.0,2.57,41.0,0.0,6.0,12.0,14.0,2.0,10.0,0.34,4.0,0.0,2.0,2.0,1.0,0.0,1.0,Matches,Everton
802,Séamus Coleman,ie IRL,DF,29.0,29.4,39.0,1.37,32.0,1.0,3.0,1.0,1.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
803,Bernard,br BRA,"FW,MF",25.0,25.8,82.0,3.49,63.0,1.0,9.0,1.0,5.0,3.0,10.0,0.43,6.0,0.0,4.0,0.0,0.0,0.0,0.0,Matches,Everton
804,Theo Walcott,eng ENG,"FW,MF",29.0,24.4,49.0,2.08,34.0,1.0,2.0,4.0,8.0,0.0,6.0,0.25,4.0,1.0,0.0,1.0,0.0,0.0,0.0,Matches,Everton
805,André Gomes,pt POR,MF,25.0,23.5,35.0,1.59,25.0,0.0,4.0,4.0,1.0,1.0,2.0,0.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Everton
806,Dominic Calvert-Lewin,eng ENG,FW,21.0,22.0,33.0,1.66,17.0,0.0,6.0,6.0,4.0,0.0,5.0,0.25,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Matches,Everton
807,Cenk Tosun,tr TUR,FW,27.0,14.1,24.0,2.04,15.0,0.0,1.0,2.0,4.0,2.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
808,Tom Davies,eng ENG,MF,20.0,13.7,11.0,1.01,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
809,Jonjoe Kenny,eng ENG,DF,21.0,12.1,15.0,1.71,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
810,Yerry Mina,co COL,DF,23.0,11.4,6.0,0.61,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
811,Morgan Schneiderlin,fr FRA,MF,28.0,10.2,14.0,1.51,12.0,1.0,0.0,0.0,1.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
812,Ademola Lookman,eng ENG,"FW,MF",20.0,9.4,24.0,3.5,16.0,0.0,6.0,2.0,0.0,0.0,4.0,0.58,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Everton
813,Leighton Baines,eng ENG,DF,33.0,6.5,10.0,2.4,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
