,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
1151,Paweł Olkowski,pl POL,DF,27.0,8.4,71.0,143.0,49.7,1537.0,834.0,23.0,35.0,65.7,32.0,53.0,60.4,15.0,47.0,31.9,0,0.1,-0.1,1.0,5.0,1.0,1.0,12.0,Matches,Koln
1152,Claudio Pizarro,pe PER,"FW,MF",38.0,6.4,175.0,235.0,74.5,2721.0,604.0,108.0,136.0,79.4,50.0,68.0,73.5,13.0,19.0,68.4,1,0.7,0.3,8.0,11.0,10.0,0.0,22.0,Matches,Koln
1153,Tim Handwerker,de GER,"DF,MF",19.0,5.2,99.0,158.0,62.7,1713.0,653.0,39.0,51.0,76.5,50.0,65.0,76.9,8.0,38.0,21.1,1,0.5,0.5,4.0,7.0,4.0,3.0,8.0,Matches,Koln
1154,Chris Führich,de GER,"MF,FW",19.0,1.8,24.0,31.0,77.4,368.0,98.0,14.0,15.0,93.3,7.0,11.0,63.6,2.0,2.0,100.0,0,0.1,-0.1,1.0,2.0,1.0,0.0,5.0,Matches,Koln
1155,Yann Aurel Bisseck,de GER,"DF,FW",16.0,1.7,75.0,81.0,92.6,1608.0,400.0,16.0,19.0,84.2,44.0,44.0,100.0,15.0,18.0,83.3,0,0.0,0.0,0.0,8.0,1.0,0.0,9.0,Matches,Koln
1156,Birk Risa,no NOR,"FW,DF",19.0,0.9,12.0,16.0,75.0,189.0,52.0,7.0,7.0,100.0,3.0,4.0,75.0,2.0,4.0,50.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Matches,Koln
1157,Anas Ouahim,de GER,FW,19.0,0.4,7.0,8.0,87.5,126.0,47.0,3.0,3.0,100.0,4.0,5.0,80.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Koln
1158,Artjoms Rudņevs,lv LVA,FW,29.0,0.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Koln
1159,Kevin Goden,de GER,DF,18.0,0.2,,,,,,,,,,,,,,,0,,,,,,,,Matches,Koln
1160,Filip Kusić,rs SRB,DF,21.0,0.2,1.0,1.0,100.0,22.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Koln
1161,Nikolas Nartey,dk DEN,MF,17.0,0.1,5.0,5.0,100.0,92.0,3.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Koln
1162,Juanfran,es ESP,DF,28.0,34.2,1273.0,1803.0,70.6,24041.0,11166.0,561.0,688.0,81.5,544.0,726.0,74.9,158.0,349.0,45.3,1,3.5,-2.5,34.0,124.0,45.0,27.0,140.0,Matches,la coruna
1163,Lucas Pérez,es ESP,FW,28.0,32.9,659.0,976.0,67.5,12285.0,3981.0,320.0,409.0,78.2,226.0,312.0,72.4,106.0,237.0,44.7,7,7.9,-1.9,77.0,51.0,41.0,11.0,80.0,Matches,la coruna
1164,Guilherme,br BRA,MF,26.0,30.9,1196.0,1434.0,83.4,24260.0,6208.0,437.0,491.0,89.0,565.0,658.0,85.9,187.0,265.0,70.6,0,1.4,-1.4,16.0,103.0,8.0,2.0,112.0,Matches,la coruna
1165,Luisinho,pt POR,DF,32.0,29.1,1141.0,1517.0,75.2,21105.0,9666.0,471.0,552.0,85.3,540.0,677.0,79.8,123.0,259.0,47.5,1,2.1,-1.1,19.0,86.0,23.0,16.0,88.0,Matches,la coruna
1166,Rubén,es ESP,GK,33.0,27.6,296.0,514.0,57.6,11118.0,7534.0,33.0,34.0,97.1,97.0,101.0,96.0,162.0,375.0,43.2,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Matches,la coruna
1167,Fabian Schär,ch SUI,DF,25.0,26.7,740.0,958.0,77.2,17310.0,6756.0,210.0,245.0,85.7,345.0,407.0,84.8,182.0,299.0,60.9,2,0.3,1.7,4.0,54.0,6.0,0.0,53.0,Matches,la coruna
1168,Adrián López,es ESP,"FW,MF",29.0,26.3,620.0,921.0,67.3,9557.0,2995.0,366.0,484.0,75.6,209.0,318.0,65.7,42.0,93.0,45.2,6,5.2,0.8,34.0,48.0,29.0,4.0,92.0,Matches,la coruna
1169,Celso Borges,cr CRC,MF,29.0,25.5,924.0,1209.0,76.4,16264.0,4866.0,455.0,575.0,79.1,369.0,440.0,83.9,94.0,167.0,56.3,3,2.2,0.8,22.0,111.0,11.0,4.0,105.0,Matches,la coruna
1170,Sidnei,br BRA,DF,27.0,20.8,626.0,782.0,80.1,14267.0,4356.0,141.0,175.0,80.6,346.0,393.0,88.0,134.0,205.0,65.4,1,0.4,0.6,2.0,31.0,4.0,1.0,38.0,Matches,la coruna
1171,Raúl Albentosa,es ESP,DF,28.0,19.4,600.0,782.0,76.7,14853.0,5216.0,109.0,138.0,79.0,318.0,373.0,85.3,171.0,260.0,65.8,0,0.1,-0.1,3.0,34.0,3.0,0.0,33.0,Matches,la coruna
1172,Florin Andone,ro ROU,FW,24.0,18.4,182.0,295.0,61.7,2491.0,297.0,112.0,153.0,73.2,64.0,99.0,64.6,1.0,18.0,5.6,3,1.0,2.0,9.0,6.0,7.0,3.0,9.0,Matches,la coruna
1173,Emre Çolak,tr TUR,"MF,FW",26.0,17.1,669.0,860.0,77.8,12464.0,3932.0,314.0,364.0,86.3,255.0,306.0,83.3,89.0,169.0,52.7,2,3.2,-2.2,32.0,96.0,34.0,3.0,102.0,Matches,la coruna
1174,Pedro Mosquera,es ESP,MF,29.0,16.7,556.0,708.0,78.5,11488.0,3704.0,198.0,241.0,82.2,258.0,298.0,86.6,96.0,159.0,60.4,2,0.5,1.5,9.0,73.0,9.0,1.0,75.0,Matches,la coruna
1175,Federico Valverde,uy URU,"MF,FW",19.0,14.7,451.0,595.0,75.8,8686.0,2312.0,201.0,252.0,79.8,192.0,246.0,78.0,56.0,88.0,63.6,0,0.8,-0.8,11.0,60.0,11.0,2.0,52.0,Matches,la coruna
1176,Federico Cartabia,ar ARG,"FW,MF",24.0,14.7,444.0,593.0,74.9,8004.0,2055.0,206.0,254.0,81.1,189.0,246.0,76.8,47.0,76.0,61.8,1,1.9,-0.9,22.0,29.0,21.0,7.0,44.0,Matches,la coruna
1177,Fernando Navarro,es ESP,DF,35.0,12.7,398.0,515.0,77.3,7721.0,3564.0,155.0,184.0,84.2,184.0,229.0,80.3,54.0,92.0,58.7,0,0.3,-0.3,5.0,43.0,6.0,3.0,47.0,Matches,la coruna
1178,Zakaria Bakkali,be BEL,"FW,MF",21.0,11.2,228.0,316.0,72.2,3540.0,842.0,127.0,158.0,80.4,82.0,110.0,74.5,17.0,41.0,41.5,1,0.6,-0.6,8.0,15.0,2.0,1.0,22.0,Matches,la coruna
1179,Michael Krohn-Dehli,dk DEN,MF,34.0,8.1,297.0,360.0,82.5,5158.0,1359.0,146.0,164.0,89.0,112.0,129.0,86.8,35.0,55.0,63.6,0,0.1,-0.1,1.0,27.0,6.0,1.0,27.0,Matches,la coruna
1180,Eneko Bóveda,es ESP,DF,28.0,7.4,201.0,276.0,72.8,4301.0,1342.0,59.0,79.0,74.7,103.0,126.0,81.7,39.0,64.0,60.9,0,0.1,-0.1,1.0,10.0,0.0,0.0,18.0,Matches,la coruna
1181,Costel Pantilimon,ro ROU,GK,30.0,7.0,75.0,127.0,59.1,2974.0,2296.0,9.0,11.0,81.8,24.0,25.0,96.0,42.0,91.0,46.2,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Matches,la coruna
1182,Borja Valle,es ESP,"FW,MF",25.0,6.4,99.0,137.0,72.3,1684.0,358.0,54.0,65.0,83.1,36.0,58.0,62.1,9.0,14.0,64.3,2,1.2,0.8,7.0,5.0,6.0,4.0,6.0,Matches,la coruna
1183,Carles Gil,es ESP,"FW,MF",24.0,6.0,186.0,217.0,85.7,2965.0,939.0,104.0,119.0,87.4,63.0,72.0,87.5,16.0,19.0,84.2,3,1.0,0.0,9.0,13.0,11.0,0.0,26.0,Matches,la coruna
1184,Sulley Muntari,gh GHA,MF,32.0,4.5,107.0,161.0,66.5,2137.0,826.0,41.0,56.0,73.2,47.0,65.0,72.3,17.0,35.0,48.6,0,0.2,-0.2,1.0,13.0,3.0,0.0,17.0,Matches,la coruna
1185,Gerard Valentín,es ESP,"DF,FW",24.0,3.1,37.0,57.0,64.9,757.0,403.0,18.0,20.0,90.0,11.0,20.0,55.0,8.0,15.0,53.3,0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Matches,la coruna
1186,Alejandro Arribas,es ESP,DF,28.0,3.0,96.0,120.0,80.0,2145.0,586.0,25.0,27.0,92.6,48.0,53.0,90.6,22.0,39.0,56.4,0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,Matches,la coruna
1187,Edu Expósito,es ESP,MF,20.0,2.3,44.0,50.0,88.0,838.0,210.0,16.0,19.0,84.2,24.0,25.0,96.0,4.0,5.0,80.0,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Matches,la coruna
1188,Przemysław Tytoń,pl POL,GK,30.0,2.1,12.0,22.0,54.5,368.0,237.0,1.0,1.0,100.0,6.0,6.0,100.0,5.0,15.0,33.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la coruna
1189,Francis Uzoho,ng NGA,GK,18.0,2.0,18.0,40.0,45.0,784.0,577.0,1.0,3.0,33.3,7.0,7.0,100.0,10.0,30.0,33.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la coruna
1190,Steve Aldo One,cm CMR,DF,22.0,2.0,18.0,22.0,81.8,385.0,193.0,5.0,6.0,83.3,9.0,11.0,81.8,4.0,5.0,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la coruna
1191,Bruno Gama,pt POR,"FW,MF",29.0,1.9,34.0,47.0,72.3,507.0,123.0,19.0,24.0,79.2,14.0,17.0,82.4,1.0,5.0,20.0,0,0.3,-0.3,2.0,2.0,2.0,0.0,6.0,Matches,la coruna
1192,Maksym Koval,ua UKR,"GK,MF",24.0,1.3,21.0,34.0,61.8,781.0,505.0,4.0,4.0,100.0,8.0,10.0,80.0,9.0,20.0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la coruna
1193,Mujaid Sadick,es ESP,DF,17.0,1.2,36.0,39.0,92.3,650.0,164.0,13.0,13.0,100.0,21.0,23.0,91.3,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la coruna
1194,Saúl García,es ESP,DF,22.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,la coruna
1195,Pinchi,es ESP,FW,21.0,0.1,,,,,,,,,,,,,,,0,,,,,,,,Matches,la coruna
1196,Jonathan Calleri,ar ARG,FW,23.0,37.5,452.0,720.0,62.8,7162.0,1451.0,257.0,377.0,68.2,144.0,221.0,65.2,41.0,84.0,48.8,3,1.9,1.1,21.0,31.0,21.0,1.0,43.0,Matches,las palmas
1197,Ximo Navarro,es ESP,DF,27.0,30.2,1099.0,1342.0,81.9,21972.0,7618.0,373.0,432.0,86.3,563.0,642.0,87.7,155.0,244.0,63.5,1,0.3,0.7,7.0,62.0,4.0,0.0,67.0,Matches,las palmas
1198,Leandro Chichizola,ar ARG,GK,27.0,29.0,635.0,929.0,68.4,19382.0,12183.0,95.0,99.0,96.0,307.0,322.0,95.3,231.0,504.0,45.8,0,0.4,-0.4,2.0,8.0,0.0,0.0,0.0,Matches,las palmas
1199,Dani Castellano,es ESP,DF,29.0,24.3,793.0,1033.0,76.8,13081.0,5514.0,381.0,449.0,84.9,352.0,443.0,79.5,45.0,106.0,42.5,1,0.9,1.1,13.0,56.0,10.0,6.0,58.0,Matches,las palmas
1200,Jonathan Viera,es ESP,MF,27.0,24.1,1226.0,1503.0,81.6,20083.0,5379.0,656.0,735.0,89.3,446.0,539.0,82.7,108.0,194.0,55.7,6,5.2,-2.2,56.0,125.0,53.0,3.0,155.0,Matches,las palmas
1201,Michel,br BRA,DF,27.0,23.9,940.0,1194.0,78.7,15751.0,6413.0,474.0,542.0,87.5,387.0,475.0,81.5,71.0,143.0,49.7,1,2.0,-1.0,24.0,49.0,22.0,14.0,78.0,Matches,las palmas
1202,Vicente Gómez,es ESP,MF,28.0,19.8,765.0,891.0,85.9,13126.0,2364.0,361.0,412.0,87.6,333.0,376.0,88.6,62.0,89.0,69.7,2,0.5,-0.5,7.0,44.0,4.0,1.0,40.0,Matches,las palmas
1203,Javi Castellano,es ESP,MF,29.0,19.6,931.0,1060.0,87.8,15900.0,4169.0,439.0,496.0,88.5,402.0,442.0,91.0,81.0,101.0,80.2,0,0.3,-0.3,4.0,59.0,2.0,1.0,38.0,Matches,las palmas
1204,Tana,es ESP,"MF,FW",26.0,19.1,668.0,821.0,81.4,10929.0,3369.0,361.0,411.0,87.8,239.0,281.0,85.1,58.0,106.0,54.7,1,1.3,-0.3,23.0,64.0,18.0,2.0,75.0,Matches,las palmas
1205,Álex Gálvez,es ESP,DF,28.0,19.0,738.0,941.0,78.4,17086.0,6748.0,206.0,248.0,83.1,350.0,408.0,85.8,177.0,272.0,65.1,0,0.2,-0.2,1.0,68.0,1.0,0.0,61.0,Matches,las palmas
1206,Mauricio Lemos,uy URU,"DF,MF",21.0,16.0,717.0,813.0,88.2,15830.0,5506.0,232.0,243.0,95.5,323.0,349.0,92.6,153.0,207.0,73.9,0,0.3,-0.3,4.0,38.0,2.0,0.0,40.0,Matches,las palmas
1207,Alberto Aquilani,it ITA,MF,33.0,15.4,826.0,992.0,83.3,16796.0,3967.0,337.0,390.0,86.4,332.0,378.0,87.8,149.0,208.0,71.6,0,0.7,-0.7,10.0,78.0,8.0,0.0,64.0,Matches,las palmas
1208,Alen Halilović,hr CRO,"FW,MF",21.0,15.4,373.0,514.0,72.6,6611.0,1966.0,195.0,231.0,84.4,126.0,169.0,74.6,46.0,100.0,46.0,1,1.8,-0.8,21.0,32.0,21.0,10.0,35.0,Matches,las palmas
1209,Oghenekaro Etebo,ng NGA,MF,21.0,13.5,528.0,633.0,83.4,10565.0,2379.0,206.0,241.0,85.5,234.0,271.0,86.3,85.0,115.0,73.9,0,0.3,0.7,8.0,51.0,7.0,0.0,52.0,Matches,las palmas
1210,Raúl Lizoain,es ESP,GK,26.0,13.0,207.0,267.0,77.5,5348.0,3276.0,33.0,33.0,100.0,122.0,126.0,96.8,51.0,107.0,47.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,las palmas
1211,Matías Aguirregaray,uy URU,DF,28.0,12.8,489.0,668.0,73.2,8715.0,3823.0,228.0,258.0,88.4,203.0,276.0,73.6,54.0,120.0,45.0,0,0.6,-0.6,7.0,39.0,18.0,5.0,54.0,Matches,las palmas
1212,David Simón,es ESP,DF,28.0,12.0,402.0,512.0,78.5,6544.0,2804.0,202.0,233.0,86.7,173.0,209.0,82.8,24.0,60.0,40.0,0,1.2,-1.2,10.0,21.0,13.0,9.0,27.0,Matches,las palmas
1213,Pedro Bigas,es ESP,DF,26.0,11.9,514.0,592.0,86.8,10650.0,4374.0,165.0,184.0,89.7,269.0,294.0,91.5,76.0,104.0,73.1,0,0.3,-0.3,5.0,25.0,2.0,0.0,31.0,Matches,las palmas
1214,David García,es ESP,DF,35.0,10.6,369.0,475.0,77.7,7898.0,3445.0,108.0,127.0,85.0,196.0,224.0,87.5,61.0,116.0,52.6,0,0.3,-0.3,3.0,22.0,1.0,1.0,31.0,Matches,las palmas
1215,Momo,es ESP,"FW,MF",35.0,9.5,304.0,391.0,77.7,5360.0,1662.0,146.0,173.0,84.4,120.0,143.0,83.9,32.0,61.0,52.5,1,1.2,-0.2,16.0,32.0,9.0,6.0,39.0,Matches,las palmas
1216,Vitolo,es ESP,"FW,MF",27.0,9.2,302.0,363.0,83.2,4491.0,1158.0,172.0,198.0,86.9,114.0,129.0,88.4,10.0,19.0,52.6,1,1.1,-1.1,8.0,18.0,12.0,0.0,36.0,Matches,las palmas
1217,Loïc Rémy,fr FRA,FW,30.0,8.7,192.0,253.0,75.9,3405.0,761.0,96.0,123.0,78.0,70.0,83.0,84.3,24.0,38.0,63.2,0,0.2,-0.2,5.0,6.0,4.0,1.0,19.0,Matches,las palmas
1218,Nacho Gil,es ESP,"FW,MF",21.0,8.1,209.0,276.0,75.7,3402.0,1023.0,113.0,134.0,84.3,72.0,87.0,82.8,19.0,42.0,45.2,1,0.8,-0.8,8.0,21.0,3.0,1.0,16.0,Matches,las palmas
1219,Hernán Toledo,ar ARG,"FW,MF",21.0,8.0,118.0,179.0,65.9,1624.0,537.0,66.0,92.0,71.7,46.0,67.0,68.7,2.0,7.0,28.6,1,0.6,0.4,5.0,5.0,4.0,2.0,10.0,Matches,las palmas
1220,Jairo Samperio,es ESP,"FW,DF",24.0,7.2,104.0,157.0,66.2,1506.0,437.0,64.0,83.0,77.1,32.0,50.0,64.0,6.0,17.0,35.3,0,0.4,-0.4,5.0,4.0,4.0,1.0,5.0,Matches,las palmas
1221,Oussama Tannane,ma MAR,"FW,MF",23.0,6.6,186.0,252.0,73.8,3164.0,872.0,97.0,117.0,82.9,72.0,90.0,80.0,17.0,39.0,43.6,3,0.7,-0.7,7.0,10.0,5.0,2.0,16.0,Matches,las palmas
1222,Gabriel Peñalba,ar ARG,MF,32.0,6.3,310.0,361.0,85.9,5430.0,1370.0,140.0,150.0,93.3,119.0,139.0,85.6,40.0,56.0,71.4,1,0.0,0.0,0.0,15.0,3.0,0.0,18.0,Matches,las palmas
1223,Hernán,es ESP,MF,26.0,5.7,208.0,231.0,90.0,3572.0,664.0,101.0,109.0,92.7,89.0,98.0,90.8,17.0,19.0,89.5,1,0.0,0.0,1.0,16.0,0.0,0.0,12.0,Matches,las palmas
1224,Erik Expósito,es ESP,FW,21.0,5.3,63.0,95.0,66.3,1032.0,285.0,35.0,50.0,70.0,23.0,35.0,65.7,5.0,6.0,83.3,0,0.2,-0.2,3.0,7.0,6.0,1.0,12.0,Matches,las palmas
1225,Imoh Ezekiel,ng NGA,"FW,MF",23.0,5.2,98.0,127.0,77.2,1482.0,286.0,53.0,66.0,80.3,42.0,45.0,93.3,3.0,11.0,27.3,0,0.1,-0.1,3.0,6.0,4.0,1.0,9.0,Matches,las palmas
1226,Borja Herrera,es ESP,DF,24.0,4.7,157.0,185.0,84.9,2730.0,979.0,71.0,78.0,91.0,74.0,85.0,87.1,12.0,20.0,60.0,1,0.0,0.0,1.0,11.0,2.0,1.0,14.0,Matches,las palmas
1227,Sergi Samper,es ESP,MF,22.0,3.8,67.0,83.0,80.7,1306.0,235.0,27.0,31.0,87.1,28.0,30.0,93.3,12.0,20.0,60.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Matches,las palmas
1228,Aythami Artiles,es ESP,DF,31.0,3.1,75.0,90.0,83.3,1629.0,463.0,17.0,19.0,89.5,43.0,47.0,91.5,14.0,23.0,60.9,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Matches,las palmas
1229,Benito Ramírez,es ESP,"FW,MF",22.0,1.9,44.0,76.0,57.9,721.0,144.0,28.0,39.0,71.8,10.0,21.0,47.6,6.0,16.0,37.5,0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,Matches,las palmas
1230,Fabio González,es ESP,MF,20.0,0.7,37.0,44.0,84.1,669.0,134.0,15.0,19.0,78.9,19.0,21.0,90.5,3.0,3.0,100.0,0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,Matches,las palmas
1231,Sergio Araujo,ar ARG,"FW,MF",25.0,0.4,20.0,22.0,90.9,334.0,62.0,7.0,7.0,100.0,12.0,12.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Matches,las palmas
1232,Thomas Strakosha,al ALB,GK,22.0,38.0,810.0,1104.0,73.4,26568.0,16790.0,101.0,106.0,95.3,323.0,335.0,96.4,380.0,654.0,58.1,0,0.1,-0.1,2.0,15.0,1.0,0.0,0.0,Matches,Lazio
1233,Stefan de Vrij,nl NED,DF,25.0,33.7,1434.0,1583.0,90.6,31826.0,9731.0,370.0,409.0,90.5,785.0,817.0,96.1,270.0,341.0,79.2,0,0.3,-0.3,4.0,95.0,5.0,0.0,87.0,Matches,Lazio
1234,Lucas Leiva,br BRA,MF,30.0,32.0,1860.0,2144.0,86.8,36552.0,11868.0,643.0,731.0,88.0,924.0,1028.0,89.9,260.0,330.0,78.8,3,1.9,1.1,35.0,246.0,24.0,0.0,265.0,Matches,Lazio
1235,Sergej Milinković-Savić,rs SRB,MF,22.0,31.6,1424.0,1819.0,78.3,26112.0,7578.0,647.0,778.0,83.2,581.0,692.0,84.0,180.0,283.0,63.6,4,5.1,-1.1,50.0,170.0,48.0,1.0,203.0,Matches,Lazio
1236,Ciro Immobile,it ITA,FW,27.0,29.8,615.0,783.0,78.5,9274.0,1332.0,361.0,425.0,84.9,192.0,242.0,79.3,45.0,66.0,68.2,6,6.7,-0.7,37.0,31.0,21.0,2.0,40.0,Matches,Lazio
1237,Luis Alberto,es ESP,"MF,FW",24.0,29.7,1339.0,1824.0,73.4,25102.0,9173.0,592.0,697.0,84.9,517.0,636.0,81.3,203.0,421.0,48.2,14,10.1,3.9,91.0,184.0,79.0,4.0,242.0,Matches,Lazio
1238,Ștefan Radu,ro ROU,DF,30.0,28.8,1426.0,1672.0,85.3,25453.0,11877.0,609.0,678.0,89.8,683.0,765.0,89.3,122.0,203.0,60.1,1,0.7,0.3,9.0,170.0,10.0,3.0,148.0,Matches,Lazio
1239,Marco Parolo,it ITA,MF,32.0,29.0,995.0,1237.0,80.4,18620.0,4298.0,418.0,493.0,84.8,445.0,523.0,85.1,117.0,176.0,66.5,3,2.1,0.9,27.0,85.0,23.0,3.0,108.0,Matches,Lazio
1240,Senad Lulić,ba BIH,"DF,MF",31.0,27.0,1101.0,1475.0,74.6,21186.0,7073.0,459.0,554.0,82.9,444.0,569.0,78.0,175.0,291.0,60.1,4,3.2,0.8,35.0,79.0,38.0,22.0,125.0,Matches,Lazio
1241,Adam Marušić,me MNE,"DF,MF",24.0,28.0,925.0,1195.0,77.4,15225.0,4858.0,464.0,562.0,82.6,398.0,484.0,82.2,55.0,101.0,54.5,4,3.0,1.0,38.0,32.0,31.0,13.0,72.0,Matches,Lazio
1242,Bastos,ao ANG,DF,26.0,15.6,786.0,866.0,90.8,15922.0,4527.0,268.0,282.0,95.0,393.0,416.0,94.5,120.0,156.0,76.9,0,0.1,-0.1,3.0,45.0,2.0,1.0,35.0,Matches,Lazio
1243,Luiz Felipe,br BRA,DF,20.0,13.0,592.0,698.0,84.8,11725.0,4159.0,208.0,234.0,88.9,290.0,324.0,89.5,84.0,124.0,67.7,1,0.1,0.9,1.0,44.0,3.0,0.0,42.0,Matches,Lazio
1244,Wallace,br BRA,DF,22.0,11.1,495.0,585.0,84.6,10536.0,3504.0,146.0,160.0,91.3,233.0,261.0,89.3,102.0,143.0,71.3,0,0.1,-0.1,2.0,36.0,3.0,1.0,39.0,Matches,Lazio
1245,Jordan Lukaku,be BEL,"DF,MF",23.0,15.1,593.0,752.0,78.9,9308.0,3223.0,341.0,380.0,89.7,199.0,253.0,78.7,42.0,83.0,50.6,1,1.5,-0.5,22.0,25.0,26.0,17.0,43.0,Matches,Lazio
1246,Felipe Anderson,br BRA,"MF,FW",24.0,12.9,504.0,709.0,71.1,8701.0,2919.0,234.0,292.0,80.1,203.0,261.0,77.8,49.0,107.0,45.8,6,4.0,2.0,36.0,39.0,43.0,7.0,79.0,Matches,Lazio
1247,Alessandro Murgia,it ITA,MF,20.0,8.6,313.0,382.0,81.9,5329.0,1508.0,152.0,175.0,86.9,123.0,142.0,86.6,30.0,48.0,62.5,0,0.4,-0.4,8.0,23.0,3.0,1.0,26.0,Matches,Lazio
1248,Dušan Basta,rs SRB,"DF,MF",32.0,8.6,291.0,394.0,73.9,5081.0,1914.0,139.0,160.0,86.9,118.0,148.0,79.7,29.0,71.0,40.8,1,0.4,0.6,7.0,17.0,14.0,7.0,24.0,Matches,Lazio
1249,Felipe Caicedo,ec ECU,FW,28.0,8.0,143.0,178.0,80.3,1922.0,435.0,86.0,100.0,86.0,36.0,49.0,73.5,9.0,13.0,69.2,2,0.8,1.2,8.0,8.0,6.0,0.0,16.0,Matches,Lazio
1250,Patric,es ESP,"DF,MF",24.0,6.6,300.0,359.0,83.6,6248.0,1680.0,102.0,116.0,87.9,144.0,167.0,86.2,51.0,68.0,75.0,0,0.5,-0.5,8.0,20.0,8.0,4.0,18.0,Matches,Lazio
1251,Martín Cáceres,uy URU,DF,30.0,4.9,185.0,227.0,81.5,3996.0,1287.0,58.0,68.0,85.3,85.0,98.0,86.7,41.0,54.0,75.9,0,0.2,-0.2,5.0,17.0,3.0,2.0,14.0,Matches,Lazio
1252,Nani,pt POR,"MF,FW",30.0,4.3,160.0,207.0,77.3,2324.0,613.0,98.0,113.0,86.7,45.0,61.0,73.8,10.0,23.0,43.5,1,1.2,-0.2,9.0,12.0,5.0,0.0,16.0,Matches,Lazio
1253,Simone Palombi,it ITA,FW,21.0,0.7,14.0,15.0,93.3,231.0,47.0,9.0,10.0,90.0,3.0,3.0,100.0,2.0,2.0,100.0,0,0.1,-0.1,1.0,0.0,1.0,1.0,1.0,Matches,Lazio
1254,Davide Di Gennaro,it ITA,MF,29.0,0.1,2.0,2.0,100.0,37.0,0.0,0.0,0.0,,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Lazio
1255,Maurício,br BRA,DF,28.0,0.1,1.0,1.0,100.0,5.0,5.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Lazio
1256,Squad Total,,,26.5,38.0,16308.0,20211.0,80.7,317283.0,110399.0,6506.0,7524.0,86.5,7166.0,8276.0,86.6,2376.0,3758.0,63.2,51,42.4,22.6,438.0,1393.0,397.0,89.0,1643.0,,Lazio
1257,Opponent Total,,,27.0,38.0,15633.0,19496.0,80.2,299718.0,98184.0,6585.0,7512.0,87.7,6606.0,7703.0,85.8,2230.0,3735.0,59.7,23,25.9,-2.9,312.0,1148.0,284.0,76.0,1344.0,,Lazio
1258,Iván Cuéllar,es ESP,GK,33.0,35.0,401.0,927.0,43.3,19975.0,16494.0,16.0,20.0,80.0,82.0,85.0,96.5,303.0,822.0,36.9,0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,Matches,leganes
1259,Javier Eraso,es ESP,"MF,FW",27.0,33.6,649.0,902.0,72.0,10631.0,2782.0,352.0,435.0,80.9,222.0,297.0,74.7,65.0,141.0,46.1,5,3.0,0.0,41.0,55.0,9.0,3.0,57.0,Matches,leganes
1260,Rubén Pérez,es ESP,MF,28.0,32.1,1097.0,1460.0,75.1,24251.0,7924.0,354.0,433.0,81.8,507.0,619.0,81.9,232.0,379.0,61.2,0,1.1,-1.1,13.0,141.0,10.0,1.0,141.0,Matches,leganes
1261,Gabriel,br BRA,MF,23.0,31.8,795.0,1173.0,67.8,14420.0,4693.0,390.0,559.0,69.8,283.0,376.0,75.3,109.0,199.0,54.8,2,2.2,-0.2,18.0,105.0,13.0,4.0,110.0,Matches,leganes
1262,Diego Rico,es ESP,DF,24.0,30.8,867.0,1295.0,66.9,17068.0,9923.0,351.0,453.0,77.5,382.0,521.0,73.3,131.0,283.0,46.3,2,3.6,-1.6,33.0,87.0,30.0,11.0,131.0,Matches,leganes
