,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
2287,Baptiste Gabard,fr FRA,MF,21-094,1.5,43.0,55.0,78.2,786.0,177.0,16.0,23.0,69.6,20.0,22.0,90.9,5.0,6.0,83.3,0,0.0,0.0,1.0,5.0,2.0,0.0,4.0,Matches,saint-etienne
2288,Bilal Benkhedim,fr FRA,FW,20-012,0.8,33.0,49.0,67.3,598.0,65.0,13.0,18.0,72.2,15.0,19.0,78.9,4.0,10.0,40.0,0,0.2,-0.2,1.0,1.0,0.0,0.0,0.0,Matches,saint-etienne
2289,Marvin Tshibuabua,fr FRA,DF,19-114,0.5,15.0,17.0,88.2,367.0,134.0,4.0,5.0,80.0,5.0,5.0,100.0,6.0,7.0,85.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2290,Tyron Tormin,fr FRA,"MF,FW",19-307,0.2,8.0,9.0,88.9,139.0,24.0,5.0,5.0,100.0,3.0,3.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,saint-etienne
2291,Yann M'Vila,fr FRA,"MF,FW",30-307,0.2,13.0,15.0,86.7,222.0,39.0,6.0,6.0,100.0,5.0,7.0,71.4,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2292,Abdoulaye Sidibé,fr FRA,MF,19-082,0.1,1.0,2.0,50.0,12.0,12.0,1.0,1.0,100.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,saint-etienne
2293,Rayan Souici,fr FRA,DF,23-063,0.1,7.0,8.0,87.5,184.0,65.0,1.0,1.0,100.0,4.0,5.0,80.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,saint-etienne
2294,Assane Dioussé,sn SEN,DF,23-224,0.0,1.0,1.0,100.0,8.0,5.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2295,Emil Audero,it ITA,GK,22,38.0,660.0,1037.0,63.6,21725.0,14133.0,83.0,85.0,97.6,289.0,292.0,99.0,285.0,657.0,43.4,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,Matches,Sampdoria
2296,Omar Colley,gm GAM,DF,26,31.8,1089.0,1324.0,82.3,25579.0,8935.0,246.0,266.0,92.5,558.0,632.0,88.3,257.0,382.0,67.3,1,0.4,0.6,6.0,98.0,5.0,1.0,92.0,Matches,Sampdoria
2297,Bartosz Bereszyński,pl POL,DF,27,27.7,1040.0,1332.0,78.1,17589.0,7631.0,515.0,584.0,88.2,425.0,516.0,82.4,87.0,186.0,46.8,0,0.7,-0.7,10.0,74.0,18.0,10.0,87.0,Matches,Sampdoria
2298,Albin Ekdal,se SWE,MF,30,26.5,1012.0,1161.0,87.2,18005.0,4955.0,445.0,498.0,89.4,417.0,466.0,89.5,118.0,148.0,79.7,2,1.0,1.0,23.0,102.0,22.0,1.0,104.0,Matches,Sampdoria
2299,Fabio Quagliarella,it ITA,FW,36,26.3,376.0,548.0,68.6,6542.0,1652.0,190.0,241.0,78.8,123.0,181.0,68.0,46.0,86.0,53.5,3,4.4,-1.4,35.0,33.0,20.0,4.0,45.0,Matches,Sampdoria
2300,Nicola Murru,it ITA,DF,24,26.1,695.0,1050.0,66.2,13486.0,6686.0,291.0,337.0,86.4,296.0,403.0,73.4,99.0,271.0,36.5,0,1.3,-1.3,20.0,70.0,25.0,14.0,94.0,Matches,Sampdoria
2301,Karol Linetty,pl POL,MF,24,24.4,595.0,765.0,77.8,9994.0,3045.0,308.0,362.0,85.1,214.0,262.0,81.7,61.0,103.0,59.2,3,2.1,0.9,29.0,49.0,19.0,8.0,79.0,Matches,Sampdoria
2302,Jakub Jankto,cz CZE,MF,23,24.3,551.0,775.0,71.1,9437.0,2802.0,266.0,316.0,84.2,220.0,290.0,75.9,56.0,134.0,41.8,4,4.5,-0.5,45.0,36.0,28.0,11.0,56.0,Matches,Sampdoria
2303,Manolo Gabbiadini,it ITA,FW,27,22.7,377.0,581.0,64.9,5686.0,1470.0,232.0,295.0,78.6,93.0,149.0,62.4,37.0,88.0,42.0,1,2.8,-1.8,34.0,19.0,13.0,2.0,34.0,Matches,Sampdoria
2304,Ronaldo Vieira,gw GNB,MF,21,22.2,784.0,942.0,83.2,16115.0,4347.0,285.0,313.0,91.1,328.0,379.0,86.5,147.0,211.0,69.7,2,1.1,-0.1,24.0,93.0,19.0,5.0,95.0,Matches,Sampdoria
2305,Morten Thorsby,no NOR,"MF,DF",23,21.7,608.0,793.0,76.7,9749.0,2883.0,326.0,381.0,85.6,215.0,269.0,79.9,48.0,89.0,53.9,1,1.2,-0.2,19.0,45.0,8.0,3.0,48.0,Matches,Sampdoria
2306,Fabio Depaoli,it ITA,"MF,DF",22,20.6,479.0,697.0,68.7,8418.0,3704.0,229.0,273.0,83.9,192.0,265.0,72.5,50.0,111.0,45.0,1,2.2,-1.2,26.0,28.0,24.0,17.0,66.0,Matches,Sampdoria
2307,Gastón Ramírez,uy URU,"MF,FW",28,16.5,458.0,642.0,71.3,8388.0,2553.0,225.0,274.0,82.1,141.0,177.0,79.7,77.0,166.0,46.4,2,3.1,-1.1,34.0,36.0,23.0,3.0,55.0,Matches,Sampdoria
2308,Tommaso Augello,it ITA,DF,24,13.6,635.0,825.0,77.0,10865.0,4894.0,318.0,357.0,89.1,245.0,305.0,80.3,60.0,126.0,47.6,2,1.5,0.5,21.0,49.0,27.0,15.0,78.0,Matches,Sampdoria
2309,Maya Yoshida,jp JPN,DF,30,13.2,489.0,570.0,85.8,12006.0,3408.0,87.0,99.0,87.9,283.0,308.0,91.9,115.0,155.0,74.2,1,0.6,0.4,5.0,25.0,0.0,0.0,16.0,Matches,Sampdoria
2310,Alex Ferrari,it ITA,DF,25,11.7,343.0,425.0,80.7,7985.0,2335.0,79.0,88.0,89.8,178.0,191.0,93.2,79.0,134.0,59.0,0,0.0,0.0,0.0,21.0,2.0,0.0,19.0,Matches,Sampdoria
2311,Jeison Murillo,co COL,DF,27,9.4,232.0,281.0,82.6,5721.0,2179.0,59.0,65.0,90.8,111.0,123.0,90.2,60.0,88.0,68.2,0,0.1,-0.1,2.0,13.0,3.0,3.0,12.0,Matches,Sampdoria
2312,Gianluca Caprari,it ITA,"FW,MF",26,9.3,189.0,256.0,73.8,2996.0,689.0,104.0,117.0,88.9,64.0,81.0,79.0,17.0,40.0,42.5,0,0.5,-0.5,8.0,18.0,13.0,3.0,20.0,Matches,Sampdoria
2313,Federico Bonazzoli,it ITA,"FW,MF",22,8.3,146.0,209.0,69.9,2872.0,404.0,66.0,86.0,76.7,52.0,70.0,74.3,26.0,36.0,72.2,0,0.6,-0.6,9.0,9.0,5.0,0.0,12.0,Matches,Sampdoria
2314,Lorenzo Tonelli,it ITA,DF,29,7.8,307.0,368.0,83.4,7045.0,2456.0,78.0,79.0,98.7,167.0,186.0,89.8,59.0,97.0,60.8,0,0.0,0.0,0.0,26.0,1.0,0.0,25.0,Matches,Sampdoria
2315,Julian Chabot,de GER,DF,21,7.3,205.0,238.0,86.1,4419.0,1377.0,60.0,63.0,95.2,104.0,113.0,92.0,35.0,51.0,68.6,0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,Matches,Sampdoria
2316,Mehdi Léris,fr FRA,"MF,FW",21,6.7,170.0,230.0,73.9,2892.0,878.0,92.0,103.0,89.3,59.0,77.0,76.6,15.0,36.0,41.7,1,0.5,0.5,6.0,14.0,8.0,4.0,19.0,Matches,Sampdoria
2317,Andrea Bertolacci,it ITA,MF,28,5.9,205.0,255.0,80.4,3801.0,1053.0,88.0,100.0,88.0,85.0,107.0,79.4,28.0,42.0,66.7,0,0.1,-0.1,2.0,20.0,3.0,1.0,24.0,Matches,Sampdoria
2318,Emiliano Rigoni,ar ARG,"MF,FW",26,5.1,124.0,193.0,64.2,2251.0,789.0,59.0,76.0,77.6,36.0,55.0,65.5,21.0,45.0,46.7,1,0.7,0.3,16.0,12.0,8.0,3.0,21.0,Matches,Sampdoria
2319,Gonzalo Maroni,ar ARG,MF,20,2.7,71.0,89.0,79.8,1212.0,428.0,41.0,45.0,91.1,19.0,22.0,86.4,8.0,13.0,61.5,1,0.6,0.4,9.0,7.0,6.0,2.0,11.0,Matches,Sampdoria
2320,Vasco Regini,it ITA,DF,28,2.4,54.0,65.0,83.1,1168.0,393.0,16.0,18.0,88.9,29.0,32.0,90.6,8.0,14.0,57.1,0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,Matches,Sampdoria
2321,Antonino La Gumina,it ITA,FW,23,2.1,27.0,31.0,87.1,324.0,6.0,19.0,21.0,90.5,6.0,7.0,85.7,0.0,0.0,,0,0.2,-0.2,2.0,0.0,0.0,0.0,0.0,Matches,Sampdoria
2322,Wladimiro Falcone,it ITA,GK,24,2.0,39.0,61.0,63.9,969.0,567.0,10.0,10.0,100.0,20.0,20.0,100.0,9.0,31.0,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sampdoria
2323,Édgar Barreto,py PAR,MF,35,1.0,28.0,33.0,84.8,532.0,105.0,6.0,6.0,100.0,17.0,18.0,94.4,4.0,7.0,57.1,0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,Matches,Sampdoria
2324,Kristoffer Askildsen,no NOR,MF,18,0.8,30.0,35.0,85.7,515.0,118.0,13.0,14.0,92.9,13.0,14.0,92.9,4.0,7.0,57.1,0,0.1,-0.1,2.0,3.0,1.0,0.0,4.0,Matches,Sampdoria
2325,Felice D'Amico,it ITA,MF,18,0.0,4.0,5.0,80.0,49.0,14.0,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sampdoria
2326,Francesco Caputo,it ITA,FW,31,33.6,635.0,812.0,78.2,8697.0,991.0,402.0,485.0,82.9,169.0,211.0,80.1,26.0,37.0,70.3,7,6.0,1.0,49.0,21.0,20.0,2.0,35.0,Matches,Sassuolo
2327,Andrea Consigli,it ITA,GK,32,32.0,778.0,995.0,78.2,18869.0,10903.0,277.0,278.0,99.6,271.0,277.0,97.8,216.0,426.0,50.7,0,0.8,-0.8,4.0,11.0,1.0,0.0,0.0,Matches,Sassuolo
2328,Manuel Locatelli,it ITA,MF,21,29.6,1886.0,2178.0,86.6,35567.0,8514.0,839.0,914.0,91.8,780.0,859.0,90.8,242.0,357.0,67.8,5,4.3,0.7,47.0,219.0,32.0,3.0,164.0,Matches,Sassuolo
2329,Jeremie Boga,ci CIV,FW,22,28.8,839.0,985.0,85.2,11203.0,1930.0,589.0,652.0,90.3,220.0,258.0,85.3,17.0,24.0,70.8,2,3.2,-1.2,34.0,22.0,27.0,1.0,49.0,Matches,Sassuolo
2330,Domenico Berardi,it ITA,FW,24,28.7,879.0,1192.0,73.7,15858.0,4512.0,417.0,505.0,82.6,342.0,426.0,80.3,107.0,211.0,50.7,10,7.0,3.0,53.0,50.0,53.0,7.0,121.0,Matches,Sassuolo
2331,Jeremy Toljan,de GER,DF,24,25.3,1266.0,1493.0,84.8,20682.0,6694.0,626.0,672.0,93.2,565.0,627.0,90.1,61.0,135.0,45.2,2,2.5,-0.5,29.0,75.0,24.0,7.0,81.0,Matches,Sassuolo
2332,Gian Marco Ferrari,it ITA,DF,27,22.1,1369.0,1462.0,93.6,26657.0,8916.0,463.0,478.0,96.9,743.0,769.0,96.6,154.0,199.0,77.4,1,0.9,0.1,6.0,86.0,4.0,1.0,75.0,Matches,Sassuolo
2333,Pedro Obiang,gq EQG,MF,27,20.6,981.0,1103.0,88.9,16486.0,4065.0,486.0,526.0,92.4,390.0,427.0,91.3,86.0,117.0,73.5,1,0.5,0.5,12.0,72.0,13.0,1.0,79.0,Matches,Sassuolo
2334,Marlon,br BRA,DF,23,20.2,1370.0,1447.0,94.7,25647.0,9053.0,541.0,567.0,95.4,681.0,699.0,97.4,134.0,163.0,82.2,0,0.6,-0.6,8.0,80.0,4.0,0.0,64.0,Matches,Sassuolo
2335,Hamed Junior Traorè,ci CIV,"MF,FW",19,19.4,631.0,813.0,77.6,10358.0,2841.0,338.0,389.0,86.9,221.0,254.0,87.0,57.0,132.0,43.2,1,2.2,-1.2,30.0,54.0,26.0,1.0,68.0,Matches,Sassuolo
2336,Filip Đuričić,rs SRB,"MF,FW",27,18.5,552.0,698.0,79.1,9010.0,2188.0,293.0,352.0,83.2,195.0,231.0,84.4,47.0,68.0,69.1,5,4.2,0.8,39.0,44.0,21.0,1.0,62.0,Matches,Sassuolo
2337,Giorgos Kiriakopoulos,gr GRE,DF,23,18.3,961.0,1138.0,84.4,16058.0,6303.0,491.0,531.0,92.5,397.0,452.0,87.8,65.0,124.0,52.4,1,0.6,0.4,8.0,56.0,16.0,4.0,70.0,Matches,Sassuolo
2338,Federico Peluso,it ITA,DF,35,17.8,868.0,987.0,87.9,16780.0,5917.0,323.0,343.0,94.2,442.0,482.0,91.7,97.0,142.0,68.3,2,0.1,1.9,4.0,49.0,3.0,0.0,52.0,Matches,Sassuolo
2339,Filippo Romagna,it ITA,DF,22,16.4,971.0,1026.0,94.6,18301.0,4855.0,353.0,363.0,97.2,525.0,545.0,96.3,85.0,107.0,79.4,0,0.2,-0.2,3.0,35.0,0.0,0.0,27.0,Matches,Sassuolo
2340,Francesco Magnanelli,it ITA,MF,34,15.5,1049.0,1176.0,89.2,19173.0,4331.0,482.0,510.0,94.5,414.0,459.0,90.2,139.0,181.0,76.8,0,0.3,-0.3,12.0,98.0,10.0,0.0,67.0,Matches,Sassuolo
2341,Mert Müldür,tr TUR,DF,20,15.1,681.0,806.0,84.5,11382.0,3629.0,343.0,379.0,90.5,268.0,306.0,87.6,54.0,84.0,64.3,1,1.1,-0.1,12.0,43.0,12.0,5.0,52.0,Matches,Sassuolo
2342,Rogério,br BRA,DF,21,12.6,596.0,706.0,84.4,10274.0,3378.0,288.0,318.0,90.6,249.0,273.0,91.2,53.0,91.0,58.2,1,1.2,-0.2,13.0,48.0,15.0,9.0,39.0,Matches,Sassuolo
2343,Mehdi Bourabia,ma MAR,MF,27,11.4,658.0,758.0,86.8,11290.0,2867.0,309.0,335.0,92.2,270.0,299.0,90.3,63.0,100.0,63.0,2,0.6,1.4,8.0,58.0,10.0,0.0,58.0,Matches,Sassuolo
2344,Grégoire Defrel,mq MTQ,"FW,MF",28,10.9,305.0,342.0,89.2,4157.0,633.0,198.0,215.0,92.1,87.0,96.0,90.6,9.0,13.0,69.2,3,1.4,1.6,8.0,12.0,7.0,0.0,16.0,Matches,Sassuolo
2345,Alfred Duncan,gh GHA,MF,26,10.4,382.0,469.0,81.4,6437.0,1819.0,190.0,212.0,89.6,157.0,196.0,80.1,31.0,48.0,64.6,5,0.9,4.1,12.0,28.0,14.0,1.0,42.0,Matches,Sassuolo
2346,Vlad Chiricheș,ro ROU,DF,29,7.9,455.0,489.0,93.0,9118.0,3030.0,147.0,155.0,94.8,243.0,259.0,93.8,60.0,68.0,88.2,0,0.0,0.0,0.0,21.0,1.0,0.0,21.0,Matches,Sassuolo
2347,Gianluca Pegolo,it ITA,GK,38,5.0,130.0,158.0,82.3,2688.0,1463.0,52.0,52.0,100.0,50.0,52.0,96.2,25.0,51.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
2348,Lukáš Haraslín,sk SVK,FW,23,4.3,97.0,131.0,74.0,1543.0,303.0,58.0,69.0,84.1,25.0,33.0,75.8,7.0,15.0,46.7,0,0.4,-0.4,2.0,5.0,3.0,1.0,6.0,Matches,Sassuolo
2349,Giacomo Raspadori,it ITA,"MF,FW",19,4.0,94.0,115.0,81.7,1496.0,199.0,51.0,58.0,87.9,33.0,39.0,84.6,8.0,11.0,72.7,0,0.2,-0.2,5.0,8.0,2.0,1.0,4.0,Matches,Sassuolo
2350,Alessandro Tripaldelli,it ITA,DF,20,2.1,57.0,69.0,82.6,848.0,445.0,34.0,37.0,91.9,21.0,27.0,77.8,1.0,2.0,50.0,0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,Matches,Sassuolo
2351,Stefano Turati,it ITA,GK,17,2.0,43.0,51.0,84.3,897.0,529.0,15.0,15.0,100.0,21.0,21.0,100.0,7.0,15.0,46.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
2352,Giangiacomo Magnani,it ITA,DF,23,1.6,65.0,77.0,84.4,1669.0,430.0,9.0,10.0,90.0,42.0,48.0,87.5,14.0,19.0,73.7,0,0.1,-0.1,2.0,4.0,0.0,0.0,4.0,Matches,Sassuolo
2353,Stefano Piccinini,it ITA,DF,16,1.0,20.0,22.0,90.9,333.0,55.0,9.0,10.0,90.0,10.0,11.0,90.9,1.0,1.0,100.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Matches,Sassuolo
2354,Alessandro Russo,it ITA,GK,18,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Sassuolo
2355,Andrew Gravillon,fr FRA,DF,21,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Sassuolo
2356,Luca Mazzitelli,it ITA,MF,23,0.8,27.0,29.0,93.1,435.0,62.0,15.0,15.0,100.0,10.0,12.0,83.3,2.0,2.0,100.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Matches,Sassuolo
2357,Andrea Ghion,it ITA,"MF,FW",19,0.5,48.0,49.0,98.0,712.0,158.0,28.0,29.0,96.6,18.0,18.0,100.0,2.0,2.0,100.0,0,0.1,-0.1,3.0,2.0,0.0,0.0,3.0,Matches,Sassuolo
2358,Giacomo Manzari,it ITA,"FW,MF",18,0.2,4.0,7.0,57.1,40.0,19.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
2359,Jacopo Pellegrini,it ITA,FW,18,0.1,,,,,,,,,,,,,,,0,,,,,,,,Matches,Sassuolo
2360,Enrico Brignola,it ITA,MF,20,0.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Sassuolo
2361,Benjamin Stambouli,fr FRA,"MF,DF",30-263,24.5,775.0,1036.0,74.8,16890.0,6491.0,222.0,269.0,82.5,404.0,478.0,84.5,138.0,258.0,53.5,2,0.5,1.5,8.0,66.0,9.0,0.0,81.0,Matches,Schalke04
2362,Suat Serdar,de GER,MF,24-022,22.0,458.0,596.0,76.8,9433.0,2149.0,161.0,208.0,77.4,193.0,234.0,82.5,93.0,119.0,78.2,2,1.0,1.0,14.0,47.0,9.0,0.0,55.0,Matches,Schalke04
2363,Amine Harit,ma MAR,"FW,MF",23-319,21.4,549.0,736.0,74.6,9786.0,3151.0,253.0,312.0,81.1,205.0,254.0,80.7,71.0,125.0,56.8,6,4.0,1.0,39.0,41.0,32.0,3.0,81.0,Matches,Schalke04
2364,Omar Mascarell,es ESP,MF,28-090,20.4,726.0,883.0,82.2,15695.0,3703.0,233.0,262.0,88.9,342.0,389.0,87.9,142.0,205.0,69.3,1,0.5,0.5,7.0,49.0,7.0,0.0,66.0,Matches,Schalke04
2365,Ralf Fährmann,de GER,GK,32-218,19.8,459.0,665.0,69.0,13193.0,7509.0,89.0,90.0,98.9,200.0,205.0,97.6,166.0,366.0,45.4,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Matches,Schalke04
2366,Bastian Oczipka,de GER,DF,32-111,19.0,713.0,931.0,76.6,12603.0,5423.0,335.0,362.0,92.5,292.0,356.0,82.0,79.0,172.0,45.9,2,1.3,-0.3,23.0,41.0,18.0,7.0,67.0,Matches,Schalke04
2367,Malick Thiaw,de GER,DF,19-268,18.1,622.0,761.0,81.7,13315.0,4134.0,160.0,196.0,81.6,349.0,383.0,91.1,107.0,166.0,64.5,0,0.1,-0.1,2.0,22.0,2.0,0.0,27.0,Matches,Schalke04
2368,Matija Nastasić,rs SRB,DF,28-036,16.6,594.0,679.0,87.5,14049.0,3895.0,133.0,142.0,93.7,312.0,336.0,92.9,145.0,196.0,74.0,0,0.0,0.0,0.0,22.0,0.0,0.0,20.0,Matches,Schalke04
2369,Timo Becker,de GER,DF,24-039,16.2,492.0,636.0,77.4,9647.0,3106.0,167.0,200.0,83.5,257.0,306.0,84.0,63.0,103.0,61.2,0,0.3,-0.3,3.0,19.0,9.0,3.0,33.0,Matches,Schalke04
2370,Mark Uth,de GER,"FW,MF",29-252,16.2,381.0,516.0,73.8,7582.0,1872.0,174.0,202.0,86.1,118.0,152.0,77.6,79.0,141.0,56.0,1,1.2,-0.2,22.0,35.0,9.0,0.0,40.0,Matches,Schalke04
2371,Benito Raman,be BEL,"FW,MF",26-177,15.2,217.0,317.0,68.5,4015.0,1315.0,106.0,149.0,71.1,73.0,94.0,77.7,33.0,42.0,78.6,0,1.4,-1.4,16.0,13.0,14.0,4.0,32.0,Matches,Schalke04
2372,Sead Kolašinac,ba BIH,"DF,MF",27-317,14.5,522.0,659.0,79.2,8913.0,3197.0,234.0,268.0,87.3,246.0,297.0,82.8,32.0,67.0,47.8,0,1.0,-1.0,8.0,31.0,8.0,1.0,39.0,Matches,Schalke04
2373,Ozan Kabak,tr TUR,DF,21-039,13.8,605.0,680.0,89.0,13088.0,3961.0,173.0,188.0,92.0,321.0,336.0,95.5,106.0,150.0,70.7,0,0.2,-0.2,3.0,44.0,3.0,0.0,42.0,Matches,Schalke04
2374,Matthew Hoppe,us USA,FW,20-051,13.2,153.0,212.0,72.2,2099.0,338.0,89.0,114.0,78.1,46.0,65.0,70.8,6.0,12.0,50.0,0,0.3,-0.3,6.0,6.0,6.0,1.0,9.0,Matches,Schalke04
2375,Alessandro Schöpf,at AUT,"FW,MF",27-085,11.7,259.0,329.0,78.7,3689.0,798.0,156.0,183.0,85.2,74.0,87.0,85.1,17.0,27.0,63.0,1,0.4,-0.4,4.0,17.0,3.0,0.0,19.0,Matches,Schalke04
2376,Frederik Rønnow,dk DEN,GK,28-272,10.5,284.0,383.0,74.2,7521.0,4241.0,70.0,70.0,100.0,122.0,123.0,99.2,86.0,184.0,46.7,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Schalke04
2377,Salif Sané,sn SEN,DF,30-251,9.4,482.0,583.0,82.7,10766.0,3475.0,131.0,153.0,85.6,251.0,283.0,88.7,98.0,137.0,71.5,0,0.3,-0.3,4.0,23.0,5.0,1.0,37.0,Matches,Schalke04
2378,Shkodran Mustafi,de GER,DF,29-016,7.5,328.0,389.0,84.3,7654.0,2611.0,60.0,68.0,88.2,194.0,217.0,89.4,71.0,98.0,72.4,0,0.0,0.0,1.0,18.0,0.0,0.0,22.0,Matches,Schalke04
2379,Gonçalo Paciência,pt POR,FW,26-275,7.4,87.0,145.0,60.0,1465.0,336.0,45.0,73.0,61.6,25.0,39.0,64.1,12.0,21.0,57.1,0,0.3,-0.3,2.0,7.0,2.0,1.0,7.0,Matches,Schalke04
2380,Kilian Ludewig,de GER,DF,21-059,7.3,220.0,294.0,74.8,3616.0,1738.0,112.0,131.0,85.5,89.0,111.0,80.2,16.0,34.0,47.1,0,0.3,-0.3,5.0,10.0,8.0,3.0,24.0,Matches,Schalke04
2381,Can Bozdogan,de GER,MF,20-028,7.1,162.0,217.0,74.7,2835.0,623.0,72.0,85.0,84.7,72.0,88.0,81.8,15.0,33.0,45.5,2,0.5,1.5,5.0,6.0,2.0,2.0,10.0,Matches,Schalke04
2382,Nabil Bentaleb,dz ALG,MF,26-160,7.1,231.0,281.0,82.2,4108.0,961.0,103.0,120.0,85.8,98.0,113.0,86.7,24.0,38.0,63.2,0,0.1,-0.1,1.0,19.0,2.0,0.0,22.0,Matches,Schalke04
2383,Nassim Boujellab,ma MAR,"MF,FW",21-317,7.0,133.0,184.0,72.3,2033.0,499.0,62.0,80.0,77.5,54.0,69.0,78.3,7.0,12.0,58.3,0,0.2,-0.2,4.0,10.0,3.0,0.0,14.0,Matches,Schalke04
2384,William,br BRA,"DF,FW",26-030,6.1,137.0,234.0,58.5,2400.0,888.0,69.0,92.0,75.0,47.0,81.0,58.0,18.0,37.0,48.6,0,0.0,0.0,2.0,8.0,2.0,1.0,8.0,Matches,Schalke04
2385,Steven Skrzybski,de GER,FW,28-166,6.1,61.0,106.0,57.5,1175.0,418.0,27.0,38.0,71.1,23.0,33.0,69.7,10.0,21.0,47.6,2,0.1,-0.1,2.0,5.0,2.0,1.0,8.0,Matches,Schalke04
2386,Klaas-Jan Huntelaar,nl NED,FW,37-264,4.2,62.0,85.0,72.9,858.0,127.0,35.0,44.0,79.5,19.0,30.0,63.3,3.0,4.0,75.0,0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,Matches,Schalke04
2387,Mehmet-Can Aydin,de GER,DF,19-083,3.8,94.0,138.0,68.1,1613.0,610.0,39.0,48.0,81.3,47.0,66.0,71.2,8.0,17.0,47.1,0,0.3,-0.3,1.0,5.0,1.0,0.0,9.0,Matches,Schalke04
2388,Kerim Calhanoglu,de GER,DF,18-250,3.3,88.0,137.0,64.2,1585.0,517.0,37.0,49.0,75.5,44.0,59.0,74.6,7.0,22.0,31.8,0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,Matches,Schalke04
2389,Michael Langer,at AUT,GK,36-117,2.7,50.0,76.0,65.8,1438.0,840.0,8.0,8.0,100.0,26.0,26.0,100.0,16.0,42.0,38.1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Schalke04
2390,Rabbi Matondo,wal WAL,"FW,MF",20-236,2.4,34.0,40.0,85.0,584.0,56.0,18.0,20.0,90.0,10.0,10.0,100.0,4.0,5.0,80.0,0,0.1,-0.1,3.0,2.0,3.0,0.0,3.0,Matches,Schalke04
2391,Vedad Ibišević,ba BIH,FW,36-270,2.4,25.0,35.0,71.4,355.0,42.0,15.0,19.0,78.9,6.0,9.0,66.7,2.0,3.0,66.7,0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,Matches,Schalke04
2392,Sebastian Rudy,de GER,DF,31-064,2.0,91.0,136.0,66.9,1561.0,840.0,45.0,59.0,76.3,31.0,41.0,75.6,12.0,22.0,54.5,0,0.1,-0.1,2.0,3.0,5.0,1.0,10.0,Matches,Schalke04
2393,Hamza Mendyl,ma MAR,FW,23-194,1.9,23.0,29.0,79.3,340.0,144.0,12.0,16.0,75.0,9.0,10.0,90.0,1.0,1.0,100.0,0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,Matches,Schalke04
2394,Ahmed Kutucu,tr TUR,"FW,MF",21-063,1.2,22.0,37.0,59.5,356.0,35.0,12.0,17.0,70.6,5.0,8.0,62.5,3.0,7.0,42.9,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,Schalke04
2395,Jan Luca Schuler,de GER,FW,22-042,0.4,7.0,13.0,53.8,68.0,3.0,5.0,10.0,50.0,1.0,2.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
2396,Mikail Maden,no NOR,FW,19-106,0.1,2.0,2.0,100.0,28.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
2397,Yassine Bounou,ma MAR,GK,30-028,41.7,875.0,1113.0,78.6,26485.0,13216.0,117.0,117.0,100.0,418.0,420.0,99.5,337.0,572.0,58.9,0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,Matches,sevilla
