,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
1254,Riyad Mahrez,dz ALG,"MF,FW",26.0,41,37,3329.0,37.0,13.0,12.0,13.0,0.0,0.0,2.0,0.0,0.35,0.32,0.68,0.35,0.68,5.3,5.3,7.9,13.2,0.16,0.24,0.4,0.16,0.4,Matches,Leicester City
1255,Wilfred Ndidi,ng NGA,MF,20.0,38,37,3294.0,36.6,1.0,3.0,1.0,0.0,0.0,8.0,4.0,0.03,0.08,0.11,0.03,0.11,1.8,1.8,0.6,2.4,0.06,0.02,0.08,0.06,0.08,Matches,Leicester City
1256,Kasper Schmeichel,dk DEN,GK,30.0,35,35,3175.0,35.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1257,Wes Morgan,jm JAM,DF,33.0,35,35,3117.0,34.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.3,1.8,0.05,0.01,0.06,0.05,0.06,Matches,Leicester City
1258,Marc Albrighton,eng ENG,"MF,FW",27.0,42,34,2964.0,32.9,2.0,7.0,2.0,0.0,0.0,5.0,1.0,0.06,0.21,0.27,0.06,0.27,1.4,1.4,4.7,6.2,0.05,0.17,0.22,0.05,0.22,Matches,Leicester City
1259,Danny Simpson,eng ENG,DF,30.0,31,30,2590.0,28.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,0.01,0.01,0.02,0.01,0.02,Matches,Leicester City
1260,Ben Chilwell,eng ENG,DF,20.0,32,27,2504.0,27.8,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.07,0.07,0.0,0.07,0.1,0.1,2.2,2.3,0.01,0.11,0.11,0.01,0.11,Matches,Leicester City
1261,Demarai Gray,eng ENG,"MF,FW",21.0,44,24,2383.0,26.5,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.15,0.08,0.23,0.15,0.23,2.0,2.0,3.2,5.2,0.11,0.17,0.27,0.11,0.27,Matches,Leicester City
1262,Christian Fuchs,at AUT,DF,31.0,29,25,2311.0,25.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.08,0.0,0.08,0.4,0.4,0.6,1.0,0.02,0.03,0.05,0.02,0.05,Matches,Leicester City
1263,Vicente Iborra,es ESP,MF,29.0,26,24,2058.0,22.9,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.13,0.09,0.22,0.13,0.22,1.6,1.6,0.2,1.8,0.1,0.01,0.11,0.1,0.11,Matches,Leicester City
1264,Shinji Okazaki,jp JPN,"MF,FW",31.0,32,18,1579.0,17.5,7.0,3.0,7.0,0.0,0.0,2.0,0.0,0.4,0.17,0.57,0.4,0.57,5.8,5.8,1.9,7.7,0.4,0.13,0.53,0.4,0.53,Matches,Leicester City
1265,Kelechi Iheanacho,ng NGA,"FW,MF",20.0,28,13,1293.0,14.4,8.0,4.0,8.0,0.0,0.0,4.0,0.0,0.56,0.28,0.84,0.56,0.84,3.2,3.2,2.1,5.3,0.34,0.23,0.58,0.34,0.58,Matches,Leicester City
1266,Aleksandar Dragović,at AUT,DF,26.0,16,12,1239.0,13.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.02,0.0,0.02,0.02,0.02,Matches,Leicester City
1267,Matty James,eng ENG,MF,26.0,15,12,1084.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,0.09,0.01,0.1,0.09,0.1,Matches,Leicester City
1268,Daniel Amartey,gh GHA,DF,22.0,14,12,1057.0,11.7,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1269,Adrien Silva,pt POR,"MF,FW",28.0,16,12,1013.0,11.3,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,0.3,0.3,0.7,1.0,0.03,0.09,0.12,0.03,0.12,Matches,Leicester City
1270,Andy King,wal WAL,MF,28.0,15,9,927.0,10.3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.19,0.1,0.19,0.9,0.9,0.0,0.9,0.14,0.01,0.15,0.14,0.15,Matches,Leicester City
1271,Ben Hamer,eng ENG,GK,29.0,9,8,755.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1272,Fousseni Diabaté,ml MLI,"MF,FW",21.0,16,6,693.0,7.7,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.26,0.13,0.39,0.26,0.39,0.4,0.4,0.3,0.7,0.06,0.05,0.11,0.06,0.11,Matches,Leicester City
1273,Islam Slimani,dz ALG,FW,29.0,17,7,653.0,7.3,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.69,0.28,0.96,0.69,0.96,1.2,1.2,0.1,1.2,0.42,0.03,0.45,0.42,0.45,Matches,Leicester City
1274,Hamza Choudhury,eng ENG,MF,19.0,9,4,385.0,4.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23,0.23,0.0,0.23,0.0,0.0,0.1,0.2,0.01,0.03,0.04,0.01,0.04,Matches,Leicester City
1275,Yohan Benalouane,tn TUN,DF,30.0,5,4,370.0,4.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,Matches,Leicester City
1276,Eldin Jakupović,ch SUI,GK,32.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1277,Leonardo Ulloa,ar ARG,FW,31.0,6,2,164.0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.55,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,Leicester City
1278,Harvey Barnes,eng ENG,"MF,FW",19.0,5,2,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.5,0.0,1.5,1.5,1.5,Matches,Leicester City
1279,Ahmed Musa,ng NGA,"FW,MF",24.0,1,1,90.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,Matches,Leicester City
1280,Nampalys Mendy,sn SEN,MF,25.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leicester City
1281,Josh Knight,eng ENG,"DF,MF",19.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Leicester City
1282,Sam Hughes,eng ENG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1283,Robert Huth,de GER,DF,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1284,George Thomas,wal WAL,"FW,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1285,Layton Ndukwu,eng ENG,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leicester City
1286,Bernd Leno,de GER,GK,25.0,38,38,3480.0,38.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1287,Kevin Volland,de GER,"FW,MF",25.0,35,34,2995.0,33.3,14.0,4.0,14.0,0.0,0.0,6.0,0.0,0.42,0.12,0.54,0.42,0.54,10.6,10.6,5.2,15.7,0.37,0.18,0.55,0.37,0.55,Matches,Leverkusen
1288,Jonathan Tah,de GER,DF,21.0,33,32,2937.0,32.6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,1.0,1.3,0.01,0.04,0.05,0.01,0.05,Matches,Leverkusen
1289,Sven Bender,de GER,DF,28.0,34,34,2810.0,31.2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,1.7,1.7,0.4,2.1,0.07,0.02,0.08,0.07,0.08,Matches,Leverkusen
1290,Julian Brandt,de GER,"FW,MF",21.0,39,30,2722.0,30.2,12.0,5.0,12.0,0.0,0.0,0.0,0.0,0.4,0.17,0.56,0.4,0.56,6.0,6.0,6.1,12.1,0.23,0.24,0.46,0.23,0.46,Matches,Leverkusen
1291,Charles Aránguiz,cl CHI,MF,28.0,31,30,2618.0,29.1,2.0,3.0,2.0,0.0,0.0,5.0,0.0,0.07,0.1,0.17,0.07,0.17,2.9,2.9,1.7,4.6,0.11,0.06,0.18,0.11,0.18,Matches,Leverkusen
1292,Wendell,br BRA,DF,24.0,30,30,2527.0,28.1,3.0,3.0,0.0,3.0,4.0,9.0,1.0,0.11,0.11,0.21,0.0,0.11,2.9,0.6,2.9,3.5,0.12,0.12,0.25,0.03,0.15,Matches,Leverkusen
1293,Leon Bailey,jm JAM,"FW,DF",19.0,34,27,2518.0,28.0,12.0,6.0,12.0,0.0,0.0,3.0,0.0,0.43,0.21,0.64,0.43,0.64,6.7,6.7,5.8,12.5,0.27,0.23,0.51,0.27,0.51,Matches,Leverkusen
1294,Kai Havertz,de GER,"MF,FW",18.0,35,26,2474.0,27.5,4.0,8.0,4.0,0.0,0.0,4.0,0.0,0.15,0.29,0.44,0.15,0.44,4.0,4.0,4.0,7.9,0.17,0.17,0.33,0.17,0.33,Matches,Leverkusen
1295,Dominik Kohr,de GER,MF,23.0,32,22,2071.0,23.0,2.0,2.0,2.0,0.0,0.0,10.0,1.0,0.09,0.09,0.17,0.09,0.17,3.7,3.7,1.5,5.2,0.2,0.08,0.28,0.2,0.28,Matches,Leverkusen
1296,Panagiotis Retsos,gr GRE,DF,18.0,28,20,1904.0,21.2,1.0,3.0,1.0,0.0,0.0,8.0,0.0,0.05,0.14,0.19,0.05,0.19,0.6,0.6,1.3,1.9,0.03,0.07,0.1,0.03,0.1,Matches,Leverkusen
1297,Lars Bender,de GER,"DF,MF",28.0,24,22,1785.0,19.8,3.0,5.0,3.0,0.0,0.0,5.0,0.0,0.15,0.25,0.4,0.15,0.4,1.7,1.7,3.2,4.8,0.09,0.18,0.27,0.09,0.27,Matches,Leverkusen
1298,Lucas Alario,ar ARG,FW,24.0,26,18,1678.0,18.6,10.0,5.0,9.0,1.0,2.0,4.0,1.0,0.54,0.27,0.8,0.48,0.75,10.9,9.4,1.7,11.1,0.63,0.1,0.73,0.55,0.64,Matches,Leverkusen
1299,Benjamin Henrichs,de GER,DF,20.0,28,13,1545.0,17.2,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.06,0.06,0.0,0.06,0.8,0.8,1.7,2.5,0.06,0.12,0.18,0.06,0.18,Matches,Leverkusen
1300,Julian Baumgartlinger,at AUT,"MF,DF",29.0,24,19,1544.0,17.2,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,0.9,0.9,0.5,1.4,0.06,0.03,0.09,0.06,0.09,Matches,Leverkusen
1301,Karim Bellarabi,de GER,"FW,MF",27.0,29,16,1388.0,15.4,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.13,0.26,0.39,0.13,0.39,3.2,3.2,4.7,8.0,0.25,0.37,0.63,0.25,0.63,Matches,Leverkusen
1302,Admir Mehmedi,ch SUI,"DF,MF",26.0,15,10,906.0,10.1,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.2,0.4,0.6,0.2,0.6,1.1,1.1,1.3,2.4,0.14,0.17,0.31,0.14,0.31,Matches,Leverkusen
1303,Tin Jedvaj,hr CRO,DF,21.0,10,6,599.0,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.5,0.03,0.05,0.08,0.03,0.08,Matches,Leverkusen
1304,Joel Pohjanpalo,fi FIN,"MF,FW",22.0,8,0,171.0,1.9,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.05,0.0,1.05,1.05,1.05,1.0,1.0,0.0,1.0,0.85,0.0,0.85,0.85,0.85,Matches,Leverkusen
1305,Kevin Kampl,si SVN,MF,26.0,2,1,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.05,0.19,0.14,0.19,Matches,Leverkusen
1306,Ramazan Özcan,at AUT,GK,33.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1307,Stefan Kießling,de GER,"FW,DF",33.0,8,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.9,0.64,0.42,1.07,0.64,1.07,Matches,Leverkusen
1308,Aleksandar Dragović,at AUT,DF,26.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1309,André Ramalho,br BRA,"DF,FW",25.0,3,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1310,Vladlen Yurchenko,ua UKR,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leverkusen
1311,Niklas Lomb,de GER,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leverkusen
1312,Marlon Frey,de GER,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Leverkusen
1313,Roberto Firmino,br BRA,FW,25.0,52,47,3999.0,44.4,26.0,16.0,25.0,1.0,3.0,3.0,0.0,0.59,0.36,0.95,0.56,0.92,11.0,10.3,5.4,15.6,0.36,0.17,0.53,0.33,0.51,Matches,Liverpool
1314,Mohamed Salah,eg EGY,"FW,MF",25.0,50,47,3927.0,43.6,43.0,14.0,42.0,1.0,2.0,1.0,0.0,0.99,0.32,1.31,0.96,1.28,22.3,20.8,8.3,29.1,0.69,0.26,0.95,0.64,0.9,Matches,Liverpool
1315,Georginio Wijnaldum,nl NED,MF,26.0,48,38,3420.0,38.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.05,0.11,0.16,0.05,0.16,2.4,2.4,1.3,3.8,0.09,0.05,0.14,0.09,0.14,Matches,Liverpool
1316,Sadio Mané,sn SEN,"FW,MF",25.0,42,41,3284.0,36.5,20.0,9.0,20.0,0.0,0.0,5.0,1.0,0.55,0.25,0.79,0.55,0.79,10.6,10.6,4.9,15.6,0.44,0.2,0.64,0.44,0.64,Matches,Liverpool
1317,Dejan Lovren,hr CRO,DF,28.0,41,36,3177.0,35.3,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.06,0.06,0.11,0.06,0.11,1.7,1.7,1.4,3.1,0.07,0.06,0.13,0.07,0.13,Matches,Liverpool
1318,Jordan Henderson,eng ENG,MF,27.0,39,35,3155.0,35.1,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.06,0.03,0.06,1.2,1.1,2.0,3.1,0.05,0.08,0.13,0.05,0.13,Matches,Liverpool
1319,Loris Karius,de GER,GK,24.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1320,Emre Can,de GER,MF,23.0,36,32,2778.0,30.9,4.0,4.0,4.0,0.0,0.0,12.0,0.0,0.13,0.13,0.26,0.13,0.26,1.7,1.7,2.7,4.4,0.07,0.12,0.19,0.07,0.19,Matches,Liverpool
1321,James Milner,eng ENG,MF,31.0,45,26,2752.0,30.6,1.0,12.0,0.0,1.0,2.0,4.0,0.0,0.03,0.39,0.43,0.0,0.39,1.7,1.7,3.5,5.1,0.09,0.18,0.26,0.09,0.26,Matches,Liverpool
1322,Andrew Robertson,sco SCO,DF,23.0,30,30,2660.0,29.6,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.03,0.17,0.2,0.03,0.2,0.7,0.7,3.1,3.8,0.03,0.14,0.17,0.03,0.17,Matches,Liverpool
1323,Joël Matip,cm CMR,DF,25.0,33,29,2642.0,29.4,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.03,0.0,0.03,0.03,0.03,2.3,2.3,0.4,2.7,0.1,0.02,0.12,0.1,0.12,Matches,Liverpool
1324,Trent Alexander-Arnold,eng ENG,DF,18.0,31,28,2497.0,27.7,2.0,2.0,2.0,0.0,0.0,5.0,0.0,0.07,0.07,0.14,0.07,0.14,1.0,1.0,2.1,3.1,0.06,0.12,0.18,0.06,0.18,Matches,Liverpool
1325,Joe Gomez,eng ENG,DF,20.0,30,27,2439.0,27.1,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,1.3,1.5,0.01,0.06,0.07,0.01,0.07,Matches,Liverpool
1326,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",23.0,42,21,2057.0,22.9,5.0,8.0,5.0,0.0,0.0,3.0,0.0,0.22,0.35,0.57,0.22,0.57,2.0,2.0,3.6,5.6,0.12,0.22,0.34,0.12,0.34,Matches,Liverpool
1327,Virgil van Dijk,nl NED,DF,26.0,22,22,1980.0,22.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,1.4,1.4,0.6,2.0,0.1,0.04,0.14,0.1,0.14,Matches,Liverpool
1328,Alberto Moreno,es ESP,DF,25.0,25,22,1919.0,21.3,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.14,0.14,0.0,0.14,0.5,0.5,0.8,1.3,0.04,0.06,0.09,0.04,0.09,Matches,Liverpool
1329,Ragnar Klavan,ee EST,DF,31.0,27,20,1837.0,20.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches,Liverpool
1330,Simon Mignolet,be BEL,GK,29.0,20,20,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1331,Philippe Coutinho,br BRA,"MF,FW",25.0,20,18,1501.0,16.7,12.0,8.0,11.0,1.0,1.0,0.0,0.0,0.72,0.48,1.2,0.66,1.14,2.6,2.6,4.3,6.9,0.21,0.35,0.56,0.21,0.56,Matches,Liverpool
1332,Dominic Solanke,eng ENG,FW,19.0,26,6,736.0,8.2,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.12,0.24,0.12,0.24,2.9,2.9,2.0,4.9,0.44,0.3,0.74,0.44,0.74,Matches,Liverpool
1333,Adam Lallana,eng ENG,"MF,FW",29.0,15,3,526.0,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.4,1.8,0.51,0.16,0.66,0.51,0.66,Matches,Liverpool
1334,Daniel Sturridge,eng ENG,FW,27.0,14,5,514.0,5.7,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.53,0.53,1.05,0.53,1.05,2.4,2.4,0.9,3.4,0.51,0.2,0.71,0.51,0.71,Matches,Liverpool
1335,Danny Ings,eng ENG,FW,25.0,14,3,365.0,4.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.49,0.25,0.49,1.8,1.8,0.2,2.0,0.59,0.08,0.67,0.59,0.67,Matches,Liverpool
1336,Nathaniel Clyne,eng ENG,"DF,MF",26.0,5,2,183.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.14,0.14,0.0,0.14,Matches,Liverpool
1337,Marko Grujić,rs SRB,MF,21.0,5,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,Liverpool
1338,Jon Flanagan,eng ENG,DF,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Liverpool
1339,Danny Ward,wal WAL,GK,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Liverpool
1340,Ben Woodburn,wal WAL,MF,17.0,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1341,Divock Origi,be BEL,FW,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1342,Rafael Camacho,pt POR,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Liverpool
1343,Conor Masterson,ie IRL,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Liverpool
1344,Lazar Marković,rs SRB,"FW,MF",23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Liverpool
1345,Curtis Jones,eng ENG,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Liverpool
1346,Daniel Brosinski,de GER,"DF,MF",29.0,33,32,2890.0,32.1,3.0,8.0,1.0,2.0,2.0,0.0,0.0,0.09,0.25,0.34,0.03,0.28,1.7,0.9,3.0,3.9,0.06,0.11,0.17,0.03,0.14,Matches,Mainz 05
1347,Jean-Philippe Gbamin,ci CIV,"MF,DF",21.0,31,30,2711.0,30.1,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.03,0.1,0.13,0.03,0.13,1.0,1.0,1.6,2.6,0.04,0.06,0.09,0.04,0.09,Matches,Mainz 05
1348,Abdou Diallo,sn SEN,DF,21.0,30,30,2685.0,29.8,3.0,1.0,3.0,0.0,0.0,5.0,0.0,0.1,0.03,0.13,0.1,0.13,2.3,2.3,0.8,3.2,0.09,0.03,0.12,0.09,0.12,Matches,Mainz 05
1349,Danny Latza,de GER,MF,27.0,33,30,2624.0,29.2,2.0,1.0,2.0,0.0,0.0,8.0,1.0,0.07,0.03,0.1,0.07,0.1,2.0,2.0,2.6,4.6,0.08,0.1,0.18,0.08,0.18,Matches,Mainz 05
1350,Giulio Donati,it ITA,"DF,MF",27.0,31,28,2494.0,27.7,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.11,0.11,0.0,0.11,0.4,0.4,1.7,2.1,0.01,0.07,0.08,0.01,0.08,Matches,Mainz 05
1351,Stefan Bell,de GER,DF,25.0,28,27,2477.0,27.5,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.04,0.0,0.04,0.04,0.04,1.3,1.3,0.7,1.9,0.05,0.03,0.08,0.05,0.08,Matches,Mainz 05
1352,Yoshinori Mutō,jp JPN,FW,25.0,30,21,2065.0,22.9,10.0,2.0,10.0,0.0,0.0,2.0,0.0,0.44,0.09,0.52,0.44,0.52,4.9,4.9,1.6,6.5,0.23,0.08,0.31,0.23,0.31,Matches,Mainz 05
1353,Suat Serdar,de GER,MF,20.0,28,18,1878.0,20.9,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.14,0.0,0.14,0.14,0.14,1.6,1.6,1.0,2.6,0.08,0.05,0.14,0.08,0.14,Matches,Mainz 05
1354,Pablo de Blasis,ar ARG,"FW,MF",29.0,28,22,1870.0,20.8,5.0,3.0,2.0,3.0,3.0,2.0,0.0,0.24,0.14,0.39,0.1,0.24,4.5,2.2,1.6,3.8,0.25,0.09,0.33,0.12,0.21,Matches,Mainz 05
1355,Levin Öztunalı,de GER,"FW,MF",21.0,26,22,1861.0,20.7,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.24,0.24,0.0,0.24,1.6,1.6,2.2,3.8,0.08,0.11,0.19,0.08,0.19,Matches,Mainz 05
1356,Robin Quaison,se SWE,FW,23.0,26,17,1555.0,17.3,4.0,1.0,4.0,0.0,0.0,4.0,0.0,0.23,0.06,0.29,0.23,0.29,5.5,5.5,1.4,6.9,0.35,0.09,0.44,0.35,0.44,Matches,Mainz 05
1357,Robin Zentner,de GER,GK,22.0,17,16,1523.0,16.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mainz 05
1358,René Adler,de GER,GK,32.0,17,17,1477.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.03,0.03,0.0,0.03,Matches,Mainz 05
1359,Alexander Hack,de GER,DF,23.0,17,16,1443.0,16.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.06,0.0,0.06,0.06,0.06,0.6,0.6,0.2,0.8,0.04,0.01,0.05,0.04,0.05,Matches,Mainz 05
1360,Alexandru Maxim,ro ROU,"MF,FW",27.0,26,14,1216.0,13.5,2.0,3.0,2.0,0.0,0.0,5.0,0.0,0.15,0.22,0.37,0.15,0.37,1.4,1.4,1.2,2.7,0.14,0.12,0.25,0.14,0.25,Matches,Mainz 05
1361,Leon Balogun,ng NGA,DF,29.0,15,14,1197.0,13.3,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches,Mainz 05
1362,Fabian Frei,ch SUI,MF,28.0,14,13,1102.0,12.2,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08,0.5,0.5,0.4,0.9,0.05,0.05,0.1,0.05,0.1,Matches,Mainz 05
1363,Gerrit Holtmann,de GER,"DF,FW",22.0,18,11,991.0,11.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.18,0.09,0.27,0.18,0.27,1.0,1.0,1.3,2.3,0.1,0.13,0.23,0.1,0.23,Matches,Mainz 05
1364,Nigel de Jong,nl NED,MF,32.0,12,11,827.0,9.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.03,0.03,0.0,0.03,Matches,Mainz 05
