,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
1553,Ashley Young,eng ENG,DF,33.0,41,38,3540.0,39.3,2.0,3.0,2.0,0.0,0.0,13.0,1.0,0.05,0.08,0.13,0.05,0.13,0.4,0.4,4.0,4.5,0.01,0.12,0.13,0.01,0.13,Matches,Manchester Utd
1554,Victor Lindelöf,se SWE,DF,24.0,40,39,3501.0,38.9,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.03,0.03,0.05,0.03,0.05,0.6,0.6,1.1,1.7,0.02,0.03,0.05,0.02,0.05,Matches,Manchester Utd
1555,Nemanja Matić,rs SRB,MF,29.0,38,38,3361.0,37.3,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.03,0.0,0.03,0.03,0.03,1.4,1.4,1.0,2.4,0.04,0.03,0.07,0.04,0.07,Matches,Manchester Utd
1556,Marcus Rashford,eng ENG,FW,20.0,47,36,3281.0,36.5,13.0,8.0,12.0,1.0,1.0,6.0,1.0,0.36,0.22,0.58,0.33,0.55,12.9,12.1,4.8,16.9,0.38,0.14,0.52,0.36,0.5,Matches,Manchester Utd
1557,Romelu Lukaku,be BEL,FW,25.0,45,32,3036.0,33.7,15.0,3.0,15.0,0.0,0.0,5.0,0.0,0.44,0.09,0.53,0.44,0.53,13.0,13.0,3.0,16.1,0.44,0.1,0.54,0.44,0.54,Matches,Manchester Utd
1558,Chris Smalling,eng ENG,DF,28.0,34,34,3027.0,33.6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.03,0.0,0.03,0.03,0.03,1.2,1.2,0.4,1.6,0.04,0.01,0.05,0.04,0.05,Matches,Manchester Utd
1559,Anthony Martial,fr FRA,FW,22.0,38,26,2357.0,26.2,12.0,2.0,11.0,1.0,1.0,3.0,0.0,0.46,0.08,0.53,0.42,0.5,7.1,6.3,3.7,10.0,0.3,0.16,0.46,0.27,0.42,Matches,Manchester Utd
1560,Jesse Lingard,eng ENG,"FW,MF",25.0,36,26,2191.0,24.3,5.0,3.0,4.0,1.0,1.0,6.0,0.0,0.21,0.12,0.33,0.16,0.29,5.1,4.4,2.6,6.9,0.24,0.12,0.35,0.2,0.32,Matches,Manchester Utd
1561,Ander Herrera,es ESP,MF,28.0,28,22,1883.0,20.9,3.0,3.0,3.0,0.0,0.0,7.0,0.0,0.14,0.14,0.29,0.14,0.29,1.8,1.8,1.1,2.9,0.11,0.06,0.17,0.11,0.17,Matches,Manchester Utd
1562,Juan Mata,es ESP,"FW,MF",30.0,32,21,1777.0,19.7,6.0,2.0,5.0,1.0,1.0,3.0,0.0,0.3,0.1,0.41,0.25,0.35,2.4,2.4,3.0,5.4,0.14,0.17,0.31,0.14,0.31,Matches,Manchester Utd
1563,Phil Jones,eng ENG,DF,26.0,24,20,1746.0,19.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,0.5,0.5,0.5,1.0,0.03,0.03,0.06,0.03,0.06,Matches,Manchester Utd
1564,Fred,br BRA,MF,25.0,25,20,1618.0,18.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.06,0.11,0.17,0.06,0.17,1.0,1.0,1.0,2.0,0.06,0.06,0.12,0.06,0.12,Matches,Manchester Utd
1565,Diogo Dalot,pt POR,"DF,MF",19.0,23,17,1557.0,17.3,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,0.5,0.5,1.8,2.3,0.04,0.13,0.16,0.04,0.16,Matches,Manchester Utd
1566,Alexis Sánchez,cl CHI,"FW,MF",29.0,27,13,1242.0,13.8,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.14,0.29,0.43,0.14,0.43,1.7,1.7,3.2,4.9,0.14,0.27,0.41,0.14,0.41,Matches,Manchester Utd
1567,Scott McTominay,sco SCO,"MF,DF",21.0,22,13,1233.0,13.7,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.15,0.0,0.15,0.15,0.15,1.1,1.1,0.0,1.1,0.08,0.0,0.09,0.08,0.09,Matches,Manchester Utd
1568,Eric Bailly,ci CIV,DF,24.0,18,14,1153.0,12.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.04,0.0,0.04,0.04,0.04,Matches,Manchester Utd
1569,Marouane Fellaini,be BEL,MF,30.0,21,9,1143.0,12.7,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.16,0.08,0.24,0.16,0.24,1.1,1.1,0.4,1.5,0.1,0.03,0.13,0.1,0.13,Matches,Manchester Utd
1570,Andreas Pereira,br BRA,MF,22.0,22,9,915.0,10.2,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.8,1.2,0.04,0.1,0.13,0.04,0.13,Matches,Manchester Utd
1571,Antonio Valencia,ec ECU,"DF,MF",32.0,9,8,717.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.0,0.01,0.11,0.12,0.01,0.12,Matches,Manchester Utd
1572,Matteo Darmian,it ITA,DF,28.0,7,6,533.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches,Manchester Utd
1573,Sergio Romero,ar ARG,GK,31.0,6,6,516.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1574,Marcos Rojo,ar ARG,DF,28.0,6,3,257.0,2.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.09,0.0,0.09,0.09,0.09,Matches,Manchester Utd
1575,Mason Greenwood,eng ENG,FW,16.0,4,1,121.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,0.64,0.09,0.73,0.64,0.73,Matches,Manchester Utd
1576,Tahith Chong,nl NED,FW,18.0,4,0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.14,0.0,0.14,0.14,0.14,Matches,Manchester Utd
1577,Lee Grant,eng ENG,GK,35.0,1,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Manchester Utd
1578,Angel Gomes,eng ENG,"MF,FW",17.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.34,0.0,0.34,0.34,0.34,Matches,Manchester Utd
1579,James Garner,eng ENG,MF,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester Utd
1580,Lucas Ocampos,ar ARG,"FW,MF",24.0,40,37,3207.0,35.6,5.0,8.0,5.0,0.0,0.0,13.0,1.0,0.14,0.22,0.36,0.14,0.36,8.1,8.1,3.8,12.0,0.24,0.11,0.35,0.24,0.35,Matches,marseillle
1581,Luiz Gustavo,br BRA,"MF,DF",31.0,38,33,3119.0,34.7,4.0,0.0,4.0,0.0,0.0,11.0,0.0,0.12,0.0,0.12,0.12,0.12,3.0,3.0,0.5,3.4,0.09,0.01,0.1,0.09,0.1,Matches,marseillle
1582,Steve Mandanda,fr FRA,GK,33.0,34,34,3035.0,33.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,marseillle
1583,Florian Thauvin,fr FRA,"FW,MF",25.0,37,34,2928.0,32.5,18.0,9.0,16.0,2.0,2.0,6.0,1.0,0.55,0.28,0.83,0.49,0.77,13.1,11.6,5.5,17.1,0.41,0.18,0.59,0.37,0.54,Matches,marseillle
1584,Hiroki Sakai,jp JPN,"DF,MF",28.0,32,31,2809.0,31.2,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.03,0.16,0.19,0.03,0.19,0.9,0.9,2.5,3.3,0.03,0.08,0.11,0.03,0.11,Matches,marseillle
1585,Boubacar Kamara,fr FRA,"DF,MF",18.0,36,32,2778.0,30.9,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.03,0.0,0.03,0.03,0.03,0.6,0.6,0.8,1.4,0.02,0.03,0.04,0.02,0.04,Matches,marseillle
1586,Maxime Lopez,fr FRA,MF,20.0,39,31,2747.0,30.5,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.03,0.13,0.16,0.03,0.16,0.5,0.5,3.8,4.3,0.02,0.13,0.15,0.02,0.15,Matches,marseillle
1587,Morgan Sanson,fr FRA,MF,23.0,37,31,2694.0,29.9,5.0,4.0,5.0,0.0,0.0,9.0,0.0,0.17,0.13,0.3,0.17,0.3,2.8,2.8,3.2,6.0,0.1,0.11,0.21,0.1,0.21,Matches,marseillle
1588,Bouna Sarr,gn GUI,DF,26.0,37,28,2657.0,29.5,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.03,0.03,0.07,0.03,0.07,2.0,2.0,2.2,4.2,0.07,0.08,0.15,0.07,0.15,Matches,marseillle
1589,Jordan Amavi,fr FRA,DF,24.0,33,29,2634.0,29.3,0.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.07,0.07,0.0,0.07,0.6,0.6,2.4,2.9,0.02,0.09,0.11,0.02,0.11,Matches,marseillle
1590,Valère Germain,fr FRA,"FW,MF",28.0,42,27,2551.0,28.3,8.0,2.0,8.0,0.0,0.0,1.0,0.0,0.28,0.07,0.35,0.28,0.35,5.8,5.8,1.8,7.6,0.22,0.07,0.29,0.22,0.29,Matches,marseillle
1591,Dimitri Payet,fr FRA,"FW,MF",31.0,38,29,2452.0,27.2,6.0,6.0,4.0,2.0,4.0,6.0,0.0,0.22,0.22,0.44,0.15,0.37,5.5,3.2,7.8,11.0,0.22,0.31,0.53,0.13,0.44,Matches,marseillle
1592,Kevin Strootman,nl NED,MF,28.0,34,26,2405.0,26.7,1.0,5.0,1.0,0.0,0.0,9.0,0.0,0.04,0.19,0.22,0.04,0.22,1.7,1.7,1.4,3.1,0.07,0.05,0.12,0.07,0.12,Matches,marseillle
1593,Duje Ćaleta-Car,hr CRO,DF,21.0,26,23,2087.0,23.2,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,0.04,0.01,0.04,0.04,0.04,Matches,marseillle
1594,Adil Rami,fr FRA,DF,32.0,21,21,1796.0,20.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.05,0.1,0.05,0.1,1.1,1.1,0.3,1.4,0.06,0.02,0.08,0.06,0.08,Matches,marseillle
1595,Rolando,pt POR,DF,32.0,13,11,1044.0,11.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.07,0.0,0.08,0.07,0.08,Matches,marseillle
1596,Yohann Pelé,fr FRA,GK,35.0,13,11,1042.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,marseillle
1597,Mario Balotelli,it ITA,FW,27.0,15,12,933.0,10.4,8.0,0.0,8.0,0.0,0.0,5.0,1.0,0.77,0.0,0.77,0.77,0.77,5.6,5.6,0.3,5.9,0.54,0.03,0.57,0.54,0.57,Matches,marseillle
1598,Nemanja Radonjić,rs SRB,"FW,MF",22.0,22,9,917.0,10.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.1,1.9,0.18,0.01,0.19,0.18,0.19,Matches,marseillle
1599,Kostas Mitroglou,gr GRE,FW,30.0,20,10,848.0,9.4,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,4.4,4.4,0.3,4.6,0.49,0.03,0.52,0.49,0.52,Matches,marseillle
1600,Clinton N'Jie,cm CMR,"FW,MF",24.0,21,4,546.0,6.1,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.49,0.33,0.82,0.49,0.82,1.1,1.1,1.2,2.3,0.2,0.22,0.42,0.2,0.42,Matches,marseillle
1601,Tomáš Hubočan,sk SVK,DF,32.0,3,1,159.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,marseillle
1602,Grégory Sertic,fr FRA,MF,28.0,5,1,124.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,marseillle
1603,Florian Escales,fr FRA,GK,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,marseillle
1604,Florian Chabrolle,fr FRA,MF,20.0,1,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,marseillle
1605,Christopher Rocchia,fr FRA,DF,20.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,marseillle
1606,Lucas Perrin,fr FRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,marseillle
1607,Alexandre Phliponeau,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,marseillle
1608,Saîf-Eddine Khaoui,tn TUN,"FW,MF",23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,marseillle
1609,Abdallah Ali Mohamed,km COM,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,marseillle
1610,Aymen Abdennour,tn TUN,DF,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,marseillle
1611,Yann Sommer,ch SUI,GK,29.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,MGladbach
1612,Thorgan Hazard,be BEL,"FW,DF",25.0,35,35,3053.0,33.9,13.0,12.0,9.0,4.0,6.0,1.0,0.0,0.38,0.35,0.74,0.27,0.62,11.3,7.5,8.9,16.4,0.35,0.28,0.63,0.23,0.51,Matches,MGladbach
1613,Oscar Wendt,se SWE,DF,32.0,34,32,2878.0,32.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.03,0.06,0.09,0.03,0.09,0.7,0.7,2.2,2.9,0.02,0.07,0.1,0.02,0.1,Matches,MGladbach
1614,Nico Elvedi,ch SUI,DF,21.0,31,31,2713.0,30.1,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.07,0.03,0.1,0.07,0.1,1.6,1.6,0.4,2.0,0.05,0.02,0.07,0.05,0.07,Matches,MGladbach
1615,Alassane Pléa,fr FRA,FW,25.0,35,29,2593.0,28.8,15.0,4.0,15.0,0.0,0.0,2.0,0.0,0.52,0.14,0.66,0.52,0.66,9.7,9.5,2.5,11.9,0.35,0.09,0.44,0.34,0.43,Matches,MGladbach
1616,Matthias Ginter,de GER,DF,24.0,29,29,2559.0,28.4,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,2.0,2.0,0.2,2.2,0.08,0.01,0.08,0.08,0.08,Matches,MGladbach
1617,Tobias Strobl,de GER,"MF,DF",28.0,30,27,2383.0,26.5,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15,0.9,0.9,1.5,2.4,0.04,0.06,0.09,0.04,0.09,Matches,MGladbach
1618,Florian Neuhaus,de GER,MF,21.0,34,27,2196.0,24.4,4.0,8.0,4.0,0.0,0.0,5.0,0.0,0.16,0.33,0.49,0.16,0.49,4.9,4.9,3.6,8.5,0.22,0.16,0.37,0.22,0.37,Matches,MGladbach
1619,Jonas Hofmann,de GER,MF,26.0,29,23,2075.0,23.1,6.0,8.0,5.0,1.0,2.0,2.0,0.0,0.26,0.35,0.61,0.22,0.56,6.0,4.4,3.1,7.5,0.28,0.14,0.43,0.21,0.35,Matches,MGladbach
1620,Denis Zakaria,ch SUI,MF,21.0,32,21,1975.0,21.9,4.0,0.0,4.0,0.0,0.0,7.0,0.0,0.18,0.0,0.18,0.18,0.18,3.0,3.0,0.8,3.8,0.14,0.04,0.18,0.14,0.18,Matches,MGladbach
1621,Lars Stindl,de GER,"FW,MF",29.0,22,20,1598.0,17.8,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.17,0.06,0.23,0.17,0.23,2.7,2.7,2.9,5.6,0.16,0.17,0.34,0.16,0.34,Matches,MGladbach
1622,Michael Lang,ch SUI,DF,27.0,18,16,1345.0,14.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,1.1,1.1,0.4,1.5,0.08,0.03,0.11,0.08,0.11,Matches,MGladbach
1623,Christoph Kramer,de GER,MF,27.0,19,14,1226.0,13.6,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.15,0.07,0.22,0.15,0.22,0.9,0.9,0.9,1.8,0.07,0.07,0.14,0.07,0.14,Matches,MGladbach
1624,Patrick Herrmann,de GER,"FW,DF",27.0,26,11,1147.0,12.7,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.24,0.24,0.47,0.24,0.47,1.1,1.1,2.3,3.4,0.1,0.19,0.29,0.1,0.29,Matches,MGladbach
1625,Tony Jantschke,de GER,DF,28.0,15,11,1023.0,11.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches,MGladbach
1626,Fabian Johnson,us USA,"DF,FW",30.0,18,11,1012.0,11.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,1.0,1.0,1.2,2.2,0.09,0.11,0.19,0.09,0.19,Matches,MGladbach
1627,Louis Beyer,de GER,DF,18.0,10,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.05,0.01,0.06,0.05,0.06,Matches,MGladbach
1628,Raffael,br BRA,FW,33.0,14,6,610.0,6.8,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.74,0.15,0.89,0.74,0.89,1.9,1.9,1.4,3.4,0.32,0.24,0.56,0.32,0.56,Matches,MGladbach
1629,Ibrahima Traoré,gn GUI,"FW,MF",30.0,17,5,597.0,6.6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3,0.8,0.8,2.1,2.9,0.14,0.34,0.48,0.14,0.48,Matches,MGladbach
1630,Mickaël Cuisance,fr FRA,MF,18.0,13,1,325.0,3.6,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.28,0.28,0.0,0.28,0.4,0.4,0.1,0.5,0.14,0.03,0.17,0.14,0.17,Matches,MGladbach
1631,Josip Drmić,ch SUI,FW,25.0,5,2,222.0,2.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.81,0.81,1.2,1.2,0.0,1.2,0.49,0.01,0.49,0.49,0.49,Matches,MGladbach
1632,Tobias Sippel,de GER,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,MGladbach
1633,Andreas Poulsen,dk DEN,DF,18.0,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,MGladbach
1634,László Bénes,sk SVK,MF,20.0,1,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,MGladbach
1635,Moritz Nicolas,de GER,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,MGladbach
1636,Florian Mayer,de GER,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,MGladbach
1637,Torben Müsel,de GER,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,MGladbach
1638,Franck Kessié,ci CIV,MF,21.0,42,41,3619.0,40.2,8.0,2.0,5.0,3.0,3.0,9.0,1.0,0.2,0.05,0.25,0.12,0.17,7.3,5.0,2.6,7.7,0.2,0.07,0.28,0.14,0.21,Matches,Milan
1639,Alessio Romagnoli,it ITA,DF,23.0,41,40,3606.0,40.1,2.0,0.0,2.0,0.0,0.0,10.0,1.0,0.05,0.0,0.05,0.05,0.05,0.8,0.8,0.1,0.9,0.02,0.0,0.02,0.02,0.02,Matches,Milan
1640,Hakan Çalhanoğlu,tr TUR,"FW,MF",24.0,46,39,3536.0,39.3,4.0,9.0,4.0,0.0,0.0,6.0,0.0,0.1,0.23,0.33,0.1,0.33,6.7,6.7,8.1,14.8,0.19,0.23,0.42,0.19,0.42,Matches,Milan
1641,Ricardo Rodríguez,ch SUI,DF,25.0,41,40,3527.0,39.2,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.1,0.1,0.0,0.1,0.6,0.6,1.9,2.5,0.02,0.05,0.07,0.02,0.07,Matches,Milan
1642,Suso,es ESP,"FW,MF",24.0,41,39,3432.0,38.1,8.0,10.0,8.0,0.0,0.0,9.0,1.0,0.21,0.26,0.47,0.21,0.47,4.3,4.3,9.8,14.1,0.12,0.27,0.39,0.12,0.39,Matches,Milan
1643,Gianluigi Donnarumma,it ITA,GK,19.0,39,39,3360.0,37.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Milan
1644,Tiemoué Bakayoko,fr FRA,MF,23.0,42,37,3276.0,36.4,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.03,0.03,0.05,0.03,0.05,1.6,1.6,1.8,3.4,0.05,0.06,0.11,0.05,0.11,Matches,Milan
1645,Mateo Musacchio,ar ARG,DF,27.0,33,33,2961.0,32.9,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,2.2,2.2,0.4,2.5,0.07,0.01,0.08,0.07,0.08,Matches,Milan
1646,Davide Calabria,it ITA,DF,21.0,33,29,2529.0,28.1,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.04,0.07,0.11,0.04,0.11,0.5,0.5,2.4,2.9,0.02,0.09,0.11,0.02,0.11,Matches,Milan
1647,Patrick Cutrone,it ITA,FW,20.0,43,16,1932.0,21.5,9.0,2.0,9.0,0.0,0.0,2.0,0.0,0.42,0.09,0.51,0.42,0.51,6.6,6.6,3.1,9.7,0.33,0.15,0.49,0.33,0.49,Matches,Milan
1648,Gonzalo Higuaín,ar ARG,FW,30.0,22,21,1858.0,20.6,8.0,2.0,8.0,0.0,1.0,4.0,1.0,0.39,0.1,0.48,0.39,0.48,9.1,8.3,2.0,10.3,0.47,0.1,0.58,0.43,0.54,Matches,Milan
1649,Cristián Zapata,co COL,DF,31.0,20,19,1686.0,18.7,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,1.0,1.0,0.7,1.7,0.06,0.04,0.11,0.06,0.11,Matches,Milan
1650,Ignazio Abate,it ITA,DF,31.0,24,19,1685.0,18.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.03,0.03,0.0,0.03,Matches,Milan
1651,Samu Castillejo,es ESP,"FW,MF",23.0,40,16,1668.0,18.5,4.0,4.0,4.0,0.0,0.0,4.0,1.0,0.22,0.22,0.43,0.22,0.43,2.6,2.6,2.8,5.4,0.17,0.19,0.36,0.17,0.36,Matches,Milan
1652,Krzysztof Piątek,pl POL,FW,23.0,21,19,1631.0,18.1,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61,6.2,6.2,0.7,6.9,0.41,0.05,0.45,0.41,0.45,Matches,Milan
1653,Fabio Borini,it ITA,"FW,MF",27.0,29,15,1503.0,16.7,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.18,0.12,0.3,0.18,0.3,3.3,3.3,1.1,4.4,0.23,0.08,0.3,0.23,0.3,Matches,Milan
1654,Diego Laxalt,uy URU,"DF,MF",25.0,29,13,1288.0,14.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,1.1,1.1,1.0,2.1,0.1,0.09,0.18,0.1,0.18,Matches,Milan
1655,Lucas Biglia,ar ARG,MF,32.0,19,15,1288.0,14.3,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.07,0.0,0.07,0.07,0.07,0.3,0.3,0.7,1.0,0.02,0.05,0.07,0.02,0.07,Matches,Milan
1656,Lucas Paquetá,br BRA,MF,20.0,17,16,1165.0,12.9,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.08,0.15,0.23,0.08,0.23,1.2,1.2,0.7,1.9,0.13,0.07,0.2,0.13,0.2,Matches,Milan
1657,Pepe Reina,es ESP,GK,35.0,12,10,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Milan
1658,Giacomo Bonaventura,it ITA,MF,28.0,10,10,790.0,8.8,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.34,0.11,0.46,0.34,0.46,2.6,2.6,0.8,3.4,0.29,0.1,0.39,0.29,0.39,Matches,Milan
1659,Andrea Conti,it ITA,DF,24.0,15,4,585.0,6.5,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.46,0.46,0.0,0.46,0.0,0.0,1.3,1.3,0.0,0.23,0.23,0.0,0.23,Matches,Milan
1660,José Mauri,it ITA,MF,22.0,7,3,320.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,0.04,0.08,0.12,0.04,0.12,Matches,Milan
1661,Mattia Caldara,it ITA,DF,24.0,2,2,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.17,0.0,0.17,0.17,0.17,Matches,Milan
