,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
1194,Leonardo Bittencourt,de GER,MF,24.0,14.7,398.0,546.0,72.9,6785.0,1731.0,194.0,236.0,82.2,153.0,199.0,76.9,46.0,82.0,56.1,4,2.1,1.9,23.0,27.0,19.0,6.0,48.0,Matches,Hoffenheim
1195,Joshua Brenet,nl NED,"DF,FW",24.0,12.9,449.0,562.0,79.9,7189.0,2878.0,245.0,272.0,90.1,163.0,194.0,84.0,34.0,74.0,45.9,1,1.5,-0.5,9.0,27.0,19.0,7.0,48.0,Matches,Hoffenheim
1196,Kasim Nuhu,gh GHA,"DF,MF",23.0,12.6,466.0,586.0,79.5,10130.0,4559.0,128.0,150.0,85.3,250.0,284.0,88.0,84.0,141.0,59.6,1,0.1,0.9,1.0,63.0,4.0,1.0,64.0,Matches,Hoffenheim
1197,Benjamin Hübner,de GER,DF,29.0,10.0,454.0,552.0,82.2,9266.0,4332.0,166.0,178.0,93.3,214.0,246.0,87.0,72.0,120.0,60.0,0,0.0,0.0,1.0,33.0,2.0,0.0,39.0,Matches,Hoffenheim
1198,Reiss Nelson,eng ENG,"FW,MF",18.0,8.8,240.0,297.0,80.8,3912.0,961.0,121.0,137.0,88.3,92.0,112.0,82.1,20.0,34.0,58.8,0,1.4,-1.4,20.0,16.0,14.0,5.0,30.0,Matches,Hoffenheim
1199,Nadiem Amiri,de GER,MF,21.0,8.7,345.0,403.0,85.6,5938.0,1521.0,161.0,178.0,90.4,142.0,156.0,91.0,37.0,56.0,66.1,1,1.8,-0.8,18.0,27.0,10.0,2.0,46.0,Matches,Hoffenheim
1200,Steven Zuber,ch SUI,FW,26.0,8.5,263.0,352.0,74.7,4230.0,1422.0,133.0,160.0,83.1,105.0,141.0,74.5,18.0,33.0,54.5,1,1.5,-0.5,13.0,21.0,10.0,2.0,32.0,Matches,Hoffenheim
1201,Kevin Akpoguma,ng NGA,DF,23.0,7.5,312.0,367.0,85.0,6255.0,2405.0,105.0,113.0,92.9,164.0,177.0,92.7,42.0,67.0,62.7,0,0.0,0.0,0.0,35.0,1.0,0.0,40.0,Matches,Hoffenheim
1202,Håvard Nordtveit,no NOR,"MF,DF",28.0,7.3,290.0,350.0,82.9,6587.0,1932.0,89.0,95.0,93.7,133.0,150.0,88.7,66.0,97.0,68.0,0,0.0,0.0,2.0,36.0,6.0,0.0,36.0,Matches,Hoffenheim
1203,Vincenzo Grifo,it ITA,DF,25.0,5.1,139.0,197.0,70.6,2309.0,743.0,66.0,84.0,78.6,58.0,73.0,79.5,12.0,35.0,34.3,3,0.9,1.1,9.0,11.0,9.0,0.0,20.0,Matches,Hoffenheim
1204,Dennis Geiger,de GER,MF,20.0,3.4,137.0,156.0,87.8,2591.0,623.0,50.0,56.0,89.3,74.0,80.0,92.5,12.0,16.0,75.0,1,0.6,0.4,7.0,17.0,4.0,2.0,11.0,Matches,Hoffenheim
1205,Gregor Kobel,ch SUI,GK,20.0,3.0,27.0,42.0,64.3,1154.0,907.0,6.0,6.0,100.0,6.0,6.0,100.0,15.0,30.0,50.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,Hoffenheim
1206,Justin Hoogma,nl NED,MF,20.0,2.6,112.0,137.0,81.8,2697.0,783.0,17.0,22.0,77.3,72.0,77.0,93.5,23.0,36.0,63.9,0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,Matches,Hoffenheim
1207,Christoph Baumgartner,at AUT,MF,18.0,0.9,23.0,36.0,63.9,394.0,90.0,12.0,18.0,66.7,9.0,13.0,69.2,2.0,4.0,50.0,0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,Matches,Hoffenheim
1208,David Otto,de GER,FW,19.0,0.3,6.0,9.0,66.7,72.0,34.0,3.0,4.0,75.0,2.0,4.0,50.0,0.0,0.0,,0,0.6,-0.6,2.0,0.0,1.0,0.0,2.0,Matches,Hoffenheim
1209,Lukas Rupp,de GER,MF,27.0,0.3,7.0,11.0,63.6,71.0,15.0,4.0,6.0,66.7,2.0,2.0,100.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Hoffenheim
1210,Alfons Amade,de GER,DF,18.0,0.1,1.0,2.0,50.0,13.0,3.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hoffenheim
1211,Robin Hack,de GER,MF,19.0,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hoffenheim
1212,Christopher Schindler,de GER,DF,28.0,37.2,1271.0,1501.0,84.7,28298.0,8473.0,335.0,380.0,88.2,672.0,760.0,88.4,256.0,341.0,75.1,0,0.2,-0.2,1.0,74.0,2.0,0.0,66.0,Matches,Huddersfield
1213,Jonas Lössl,dk DEN,GK,29.0,31.9,693.0,1097.0,63.2,27674.0,20380.0,38.0,39.0,97.4,248.0,251.0,98.8,407.0,806.0,50.5,1,0.5,0.5,3.0,21.0,0.0,0.0,0.0,Matches,Huddersfield
1214,Terence Kongolo,nl NED,DF,24.0,30.2,952.0,1253.0,76.0,18738.0,8386.0,350.0,407.0,86.0,459.0,552.0,83.2,138.0,264.0,52.3,1,0.9,0.1,9.0,74.0,11.0,4.0,79.0,Matches,Huddersfield
1215,Jonathan Hogg,eng ENG,MF,29.0,27.3,1304.0,1554.0,83.9,24059.0,5921.0,562.0,637.0,88.2,553.0,637.0,86.8,174.0,247.0,70.4,1,0.5,0.5,16.0,122.0,12.0,1.0,100.0,Matches,Huddersfield
1216,Aaron Mooy,au AUS,"MF,FW",27.0,26.1,1078.0,1427.0,75.5,19310.0,6216.0,546.0,625.0,87.4,372.0,460.0,80.9,144.0,285.0,50.5,1,2.8,-1.8,43.0,134.0,29.0,9.0,124.0,Matches,Huddersfield
1217,Mathias Jørgensen,dk DEN,DF,28.0,24.9,945.0,1156.0,81.7,18959.0,8020.0,316.0,360.0,87.8,461.0,526.0,87.6,152.0,239.0,63.6,1,0.3,0.7,8.0,82.0,3.0,0.0,105.0,Matches,Huddersfield
1218,Erik Durm,de GER,DF,26.0,24.7,748.0,1072.0,69.8,12973.0,4976.0,365.0,429.0,85.1,294.0,414.0,71.0,84.0,190.0,44.2,1,0.9,0.1,12.0,53.0,18.0,10.0,68.0,Matches,Huddersfield
1219,Philip Billing,dk DEN,MF,22.0,24.3,912.0,1251.0,72.9,18591.0,5361.0,347.0,430.0,80.7,396.0,494.0,80.2,158.0,288.0,54.9,0,1.1,-1.1,17.0,67.0,21.0,10.0,80.0,Matches,Huddersfield
1220,Alex Pritchard,eng ENG,"MF,FW",25.0,24.1,694.0,977.0,71.0,10901.0,2879.0,391.0,474.0,82.5,225.0,303.0,74.3,57.0,136.0,41.9,0,2.0,-2.0,34.0,60.0,28.0,7.0,67.0,Matches,Huddersfield
1221,Chris Löwe,de GER,"DF,MF",29.0,24.0,747.0,1081.0,69.1,14723.0,4960.0,308.0,362.0,85.1,306.0,409.0,74.8,125.0,258.0,48.4,2,1.6,0.4,18.0,40.0,28.0,18.0,54.0,Matches,Huddersfield
1222,Florent Hadergjonaj,xk KVX,"DF,MF",24.0,20.5,703.0,979.0,71.8,12572.0,4929.0,326.0,375.0,86.9,286.0,385.0,74.3,80.0,176.0,45.5,0,1.6,-1.6,24.0,46.0,25.0,19.0,71.0,Matches,Huddersfield
1223,Steve Mounié,bj BEN,FW,23.0,20.3,363.0,557.0,65.2,5226.0,903.0,221.0,311.0,71.1,120.0,189.0,63.5,15.0,25.0,60.0,3,1.6,1.4,17.0,25.0,3.0,0.0,27.0,Matches,Huddersfield
1224,Juninho Bacuna,cw CUW,"MF,DF",20.0,17.2,559.0,763.0,73.3,11230.0,3789.0,225.0,271.0,83.0,231.0,278.0,83.1,94.0,181.0,51.9,0,1.6,-1.6,17.0,85.0,12.0,0.0,82.0,Matches,Huddersfield
1225,Elias Kachunga,cd COD,"FW,MF",26.0,15.1,230.0,319.0,72.1,3314.0,705.0,133.0,163.0,81.6,71.0,103.0,68.9,15.0,24.0,62.5,0,0.2,-0.2,4.0,16.0,5.0,5.0,15.0,Matches,Huddersfield
1226,Tommy Smith,eng ENG,DF,26.0,13.7,470.0,618.0,76.1,8737.0,3011.0,207.0,241.0,85.9,184.0,235.0,78.3,75.0,127.0,59.1,0,0.5,-0.5,9.0,32.0,7.0,4.0,33.0,Matches,Huddersfield
1227,Laurent Depoitre,be BEL,FW,29.0,13.4,169.0,261.0,64.8,2246.0,458.0,107.0,150.0,71.3,48.0,82.0,58.5,5.0,8.0,62.5,1,0.5,0.5,7.0,10.0,6.0,0.0,17.0,Matches,Huddersfield
1228,Isaac Mbenza,be BEL,"FW,MF",22.0,12.2,188.0,282.0,66.7,3095.0,849.0,101.0,132.0,76.5,63.0,88.0,71.6,22.0,48.0,45.8,1,0.8,0.2,7.0,9.0,7.0,5.0,16.0,Matches,Huddersfield
1229,Jon Gorenc Stanković,si SVN,"MF,DF",22.0,9.9,226.0,287.0,78.7,4401.0,1234.0,84.0,92.0,91.3,109.0,130.0,83.8,30.0,53.0,56.6,0,0.2,-0.2,4.0,20.0,2.0,1.0,21.0,Matches,Huddersfield
1230,Karlan Grant,eng ENG,"FW,MF",20.0,9.7,147.0,213.0,69.0,1990.0,474.0,97.0,124.0,78.2,42.0,59.0,71.2,6.0,13.0,46.2,0,0.3,-0.3,8.0,8.0,2.0,0.0,11.0,Matches,Huddersfield
1231,Ben Hamer,eng ENG,GK,30.0,7.1,91.0,194.0,46.9,4175.0,3222.0,6.0,6.0,100.0,21.0,22.0,95.5,64.0,166.0,38.6,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Matches,Huddersfield
1232,Adama Diakhaby,fr FRA,"FW,MF",22.0,6.9,118.0,164.0,72.0,1783.0,279.0,69.0,87.0,79.3,44.0,55.0,80.0,5.0,14.0,35.7,0,0.4,-0.4,5.0,2.0,4.0,0.0,10.0,Matches,Huddersfield
1233,Jason Puncheon,eng ENG,"MF,FW",32.0,5.2,168.0,214.0,78.5,3108.0,1040.0,81.0,92.0,88.0,57.0,70.0,81.4,26.0,42.0,61.9,0,0.8,-0.8,5.0,14.0,5.0,0.0,21.0,Matches,Huddersfield
1234,Rajiv van La Parra,nl NED,"MF,FW",27.0,4.5,94.0,121.0,77.7,1632.0,295.0,41.0,51.0,80.4,40.0,45.0,88.9,10.0,17.0,58.8,0,0.1,-0.1,5.0,6.0,1.0,0.0,8.0,Matches,Huddersfield
1235,Danny Williams,us USA,MF,29.0,1.8,20.0,26.0,76.9,339.0,88.0,7.0,10.0,70.0,13.0,14.0,92.9,0.0,2.0,0.0,0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,Matches,Huddersfield
1236,Abdelhamid Sabiri,de GER,FW,21.0,1.0,8.0,10.0,80.0,109.0,13.0,6.0,7.0,85.7,1.0,2.0,50.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Huddersfield
1237,Joel Coleman,eng ENG,GK,22.0,1.0,12.0,37.0,32.4,517.0,326.0,1.0,1.0,100.0,3.0,3.0,100.0,8.0,32.0,25.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Huddersfield
1238,Ramadan Sobhi,eg EGY,FW,21.0,0.9,37.0,44.0,84.1,456.0,165.0,24.0,26.0,92.3,10.0,15.0,66.7,0.0,0.0,,0,0.3,-0.3,4.0,0.0,3.0,1.0,4.0,Matches,Huddersfield
1239,Matty Daly,eng ENG,MF,17.0,0.8,7.0,13.0,53.8,72.0,14.0,5.0,6.0,83.3,1.0,5.0,20.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Huddersfield
1240,Aaron Rowe,eng ENG,FW,17.0,0.8,13.0,17.0,76.5,191.0,90.0,6.0,7.0,85.7,4.0,5.0,80.0,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Huddersfield
1241,Demeaco Duhaney,eng ENG,DF,19.0,0.5,20.0,28.0,71.4,343.0,187.0,11.0,12.0,91.7,6.0,10.0,60.0,3.0,5.0,60.0,0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,Matches,Huddersfield
1242,Collin Quaner,de GER,"FW,MF",27.0,0.4,13.0,17.0,76.5,168.0,45.0,8.0,10.0,80.0,4.0,5.0,80.0,0.0,0.0,,0,0.1,-0.1,1.0,2.0,3.0,0.0,3.0,Matches,Huddersfield
1243,Moi Gómez,es ESP,MF,24.0,33.9,1234.0,1557.0,79.3,24835.0,7685.0,492.0,559.0,88.0,508.0,591.0,86.0,217.0,375.0,57.9,7,3.6,3.4,50.0,137.0,28.0,13.0,143.0,Matches,huesca
1244,Jorge Pulido,es ESP,DF,27.0,31.6,814.0,1070.0,76.1,16211.0,6328.0,302.0,341.0,88.6,375.0,448.0,83.7,129.0,252.0,51.2,3,0.8,2.2,11.0,43.0,8.0,2.0,56.0,Matches,huesca
1245,Xabier Etxeita,es ESP,DF,30.0,30.7,659.0,866.0,76.1,14516.0,6094.0,209.0,237.0,88.2,294.0,344.0,85.5,147.0,262.0,56.1,0,0.2,-0.2,2.0,54.0,3.0,0.0,62.0,Matches,huesca
1246,Jorge Miramón,es ESP,DF,29.0,28.5,993.0,1357.0,73.2,18950.0,9409.0,427.0,488.0,87.5,418.0,560.0,74.6,140.0,269.0,52.0,0,1.7,-1.7,27.0,70.0,35.0,16.0,111.0,Matches,huesca
1247,David Ferreiro,es ESP,"FW,MF",30.0,25.3,645.0,1033.0,62.4,12093.0,4100.0,295.0,358.0,82.4,230.0,351.0,65.5,105.0,281.0,37.4,3,4.5,-1.5,51.0,45.0,43.0,23.0,65.0,Matches,huesca
1248,Ezequiel Ávila,ar ARG,"FW,MF",24.0,24.2,314.0,576.0,54.5,6623.0,2291.0,142.0,212.0,67.0,96.0,179.0,53.6,66.0,144.0,45.8,2,2.7,-0.7,21.0,47.0,17.0,5.0,63.0,Matches,huesca
1249,Cucho,co COL,FW,19.0,23.9,403.0,606.0,66.5,6898.0,1888.0,214.0,285.0,75.1,122.0,184.0,66.3,53.0,93.0,57.0,3,2.1,0.9,26.0,30.0,36.0,13.0,51.0,Matches,huesca
1250,Roberto Santamaría,es ESP,GK,33.0,20.0,301.0,586.0,51.4,15922.0,13042.0,10.0,11.0,90.9,53.0,58.0,91.4,238.0,517.0,46.0,0,0.0,0.0,1.0,23.0,0.0,0.0,1.0,Matches,huesca
1251,Cristian Rivera,es ESP,MF,21.0,19.8,580.0,719.0,80.7,10881.0,2632.0,234.0,279.0,83.9,260.0,289.0,90.0,76.0,116.0,65.5,0,0.7,-0.7,13.0,48.0,9.0,3.0,46.0,Matches,huesca
1252,Damián Musto,ar ARG,MF,31.0,19.2,628.0,778.0,80.7,11786.0,3307.0,265.0,312.0,84.9,266.0,316.0,84.2,86.0,130.0,66.2,0,0.1,-0.1,6.0,54.0,4.0,0.0,52.0,Matches,huesca
1253,Enric Gallego,es ESP,FW,31.0,17.1,222.0,383.0,58.0,3001.0,836.0,137.0,211.0,64.9,58.0,108.0,53.7,13.0,25.0,52.0,1,1.7,-0.7,14.0,15.0,10.0,3.0,33.0,Matches,huesca
1254,Javi Galán,es ESP,"DF,MF",23.0,16.0,421.0,627.0,67.1,7173.0,3623.0,202.0,241.0,83.8,168.0,233.0,72.1,44.0,118.0,37.3,2,1.8,0.2,19.0,28.0,17.0,14.0,36.0,Matches,huesca
1255,Gonzalo Melero,es ESP,MF,24.0,15.9,623.0,714.0,87.3,10492.0,2608.0,326.0,359.0,90.8,227.0,259.0,87.6,63.0,79.0,79.7,1,1.1,-0.1,21.0,67.0,6.0,0.0,64.0,Matches,huesca
1256,Yangel Herrera,ve VEN,"MF,DF",20.0,12.8,365.0,467.0,78.2,6066.0,2145.0,192.0,225.0,85.3,126.0,155.0,81.3,38.0,70.0,54.3,0,0.3,-0.3,5.0,41.0,5.0,0.0,35.0,Matches,huesca
1257,Carlos Akapo,gq EQG,DF,25.0,12.4,346.0,442.0,78.3,5601.0,2530.0,184.0,210.0,87.6,124.0,166.0,74.7,31.0,47.0,66.0,0,0.3,-0.3,3.0,20.0,5.0,0.0,25.0,Matches,huesca
1258,Aleksandar Jovanović,rs SRB,GK,25.0,12.0,158.0,335.0,47.2,6668.0,5007.0,16.0,16.0,100.0,46.0,48.0,95.8,95.0,269.0,35.3,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,Matches,huesca
1259,Álex Gallar,es ESP,"MF,FW",26.0,11.2,345.0,470.0,73.4,6464.0,2436.0,159.0,196.0,81.1,124.0,159.0,78.0,57.0,99.0,57.6,1,2.5,-1.5,26.0,31.0,17.0,6.0,40.0,Matches,huesca
1260,Pablo Insua,es ESP,DF,24.0,10.6,198.0,250.0,79.2,4580.0,1336.0,43.0,50.0,86.0,108.0,128.0,84.4,44.0,66.0,66.7,0,0.0,0.0,0.0,12.0,0.0,0.0,9.0,Matches,huesca
1261,Rúben Semedo,pt POR,DF,24.0,9.8,316.0,364.0,86.8,7235.0,2106.0,71.0,78.0,91.0,176.0,193.0,91.2,67.0,87.0,77.0,0,0.0,0.0,0.0,8.0,2.0,0.0,18.0,Matches,huesca
1262,Adrián Diéguez,es ESP,DF,22.0,8.3,153.0,200.0,76.5,3193.0,1329.0,55.0,59.0,93.2,75.0,86.0,87.2,23.0,52.0,44.2,0,0.0,0.0,1.0,6.0,0.0,0.0,10.0,Matches,huesca
1263,Samuele Longo,it ITA,"FW,MF",26.0,8.2,56.0,84.0,66.7,784.0,191.0,35.0,50.0,70.0,15.0,21.0,71.4,3.0,7.0,42.9,2,0.6,1.4,3.0,5.0,1.0,0.0,5.0,Matches,huesca
1264,Axel Werner,ar ARG,GK,22.0,8.0,76.0,159.0,47.8,3127.0,2369.0,4.0,4.0,100.0,26.0,28.0,92.9,46.0,127.0,36.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,huesca
1265,Martín Mantovani,ar ARG,DF,34.0,7.8,180.0,211.0,85.3,3389.0,1126.0,70.0,76.0,92.1,80.0,89.0,89.9,26.0,38.0,68.4,0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,Matches,huesca
1266,Juanpi,ve VEN,"MF,FW",24.0,7.4,170.0,232.0,73.3,2825.0,804.0,93.0,110.0,84.5,50.0,66.0,75.8,22.0,47.0,46.8,2,0.5,1.5,8.0,17.0,6.0,1.0,19.0,Matches,huesca
1267,Serdar Gürler,tr TUR,"FW,MF",26.0,7.2,104.0,160.0,65.0,1493.0,447.0,66.0,89.0,74.2,27.0,41.0,65.9,7.0,16.0,43.8,1,0.3,0.7,6.0,5.0,7.0,4.0,13.0,Matches,huesca
1268,Luisinho,pt POR,DF,33.0,5.6,209.0,245.0,85.3,3682.0,1334.0,85.0,90.0,94.4,109.0,122.0,89.3,14.0,30.0,46.7,0,0.3,-0.3,2.0,14.0,4.0,3.0,11.0,Matches,huesca
1269,Juan Aguilera,es ESP,MF,32.0,5.3,163.0,185.0,88.1,2694.0,771.0,87.0,95.0,91.6,65.0,73.0,89.0,11.0,17.0,64.7,0,0.0,0.0,1.0,16.0,3.0,1.0,11.0,Matches,huesca
1270,Lluís Sastre,es ESP,MF,32.0,3.1,74.0,95.0,77.9,1270.0,316.0,33.0,38.0,86.8,32.0,33.0,97.0,8.0,19.0,42.1,0,0.0,0.0,1.0,9.0,3.0,0.0,10.0,Matches,huesca
1271,Rajko Brežančić,rs SRB,DF,28.0,2.2,15.0,24.0,62.5,292.0,109.0,8.0,11.0,72.7,5.0,7.0,71.4,2.0,5.0,40.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Matches,huesca
1272,Juanjo Camacho,es ESP,MF,37.0,0.7,13.0,22.0,59.1,95.0,43.0,8.0,11.0,72.7,1.0,4.0,25.0,0.0,3.0,0.0,0,0.3,-0.3,2.0,0.0,0.0,0.0,0.0,Matches,huesca
1273,Javier Almerge,,DF,,0.7,,,,,,,,,,,,,,,0,,,,,,,,Matches,huesca
1274,Samir Handanović,si SVN,GK,34.0,49.3,1232.0,1508.0,81.7,33624.0,20976.0,227.0,228.0,99.6,605.0,612.0,98.9,398.0,666.0,59.8,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Matches,Inter
1275,Milan Škriniar,sk SVK,DF,23.0,46.2,2697.0,2921.0,92.3,53127.0,18353.0,962.0,1008.0,95.4,1352.0,1421.0,95.1,369.0,462.0,79.9,1,0.4,0.6,9.0,152.0,8.0,3.0,152.0,Matches,Inter
1276,Ivan Perišić,hr CRO,"FW,MF",29.0,39.9,1213.0,1780.0,68.1,21063.0,5681.0,618.0,742.0,83.3,440.0,635.0,69.3,134.0,294.0,45.6,7,8.5,-4.5,73.0,59.0,61.0,37.0,114.0,Matches,Inter
1277,Kwadwo Asamoah,gh GHA,DF,29.0,39.8,2405.0,2782.0,86.4,43772.0,13361.0,1086.0,1163.0,93.4,1029.0,1160.0,88.7,276.0,403.0,68.5,2,1.8,0.2,34.0,202.0,54.0,18.0,205.0,Matches,Inter
1278,Marcelo Brozović,hr CRO,MF,25.0,39.3,2799.0,3225.0,86.8,57486.0,16834.0,1030.0,1111.0,92.7,1233.0,1357.0,90.9,510.0,697.0,73.2,1,3.6,-2.6,59.0,341.0,50.0,13.0,294.0,Matches,Inter
1279,Matteo Politano,it ITA,"FW,MF",24.0,38.0,1299.0,1817.0,71.5,23979.0,7608.0,580.0,717.0,80.9,528.0,679.0,77.8,169.0,340.0,49.7,7,8.7,-1.7,86.0,86.0,80.0,26.0,168.0,Matches,Inter
1280,Danilo D'Ambrosio,it ITA,DF,29.0,36.1,1907.0,2287.0,83.4,35323.0,13553.0,789.0,865.0,91.2,871.0,1017.0,85.6,225.0,344.0,65.4,5,4.2,0.8,41.0,163.0,40.0,19.0,162.0,Matches,Inter
1281,Stefan de Vrij,nl NED,DF,26.0,35.9,1901.0,2090.0,91.0,41239.0,12280.0,540.0,565.0,95.6,1013.0,1071.0,94.6,341.0,441.0,77.3,1,0.6,0.4,5.0,95.0,3.0,1.0,83.0,Matches,Inter
1282,Mauro Icardi,ar ARG,FW,25.0,33.0,384.0,536.0,71.6,5856.0,1038.0,199.0,265.0,75.1,107.0,153.0,69.9,42.0,58.0,72.4,4,5.4,-1.4,44.0,29.0,19.0,4.0,40.0,Matches,Inter
1283,Matías Vecino,uy URU,MF,26.0,32.2,1320.0,1647.0,80.1,23824.0,6042.0,571.0,677.0,84.3,594.0,703.0,84.5,139.0,217.0,64.1,2,2.4,-0.4,24.0,132.0,21.0,3.0,150.0,Matches,Inter
1284,Radja Nainggolan,be BEL,MF,30.0,27.0,1000.0,1226.0,81.6,18275.0,3362.0,465.0,523.0,88.9,388.0,469.0,82.7,129.0,187.0,69.0,3,4.4,-1.4,44.0,77.0,45.0,8.0,103.0,Matches,Inter
1285,Lautaro Martínez,ar ARG,FW,20.0,19.7,210.0,301.0,69.8,3217.0,813.0,112.0,139.0,80.6,51.0,87.0,58.6,23.0,38.0,60.5,2,2.4,-0.4,18.0,19.0,13.0,3.0,29.0,Matches,Inter
1286,Borja Valero,es ESP,MF,33.0,19.5,1435.0,1567.0,91.6,26660.0,5865.0,616.0,652.0,94.5,622.0,652.0,95.4,184.0,230.0,80.0,1,2.1,-1.1,27.0,151.0,23.0,3.0,94.0,Matches,Inter
1287,Miranda,br BRA,DF,33.0,17.5,909.0,1023.0,88.9,19218.0,6280.0,305.0,330.0,92.4,435.0,460.0,94.6,164.0,222.0,73.9,0,0.0,0.0,2.0,45.0,2.0,0.0,43.0,Matches,Inter
1288,Roberto Gagliardini,it ITA,MF,24.0,13.6,699.0,798.0,87.6,11965.0,3306.0,331.0,365.0,90.7,290.0,318.0,91.2,63.0,89.0,70.8,0,1.2,-1.2,18.0,85.0,9.0,1.0,84.0,Matches,Inter
1289,João Mário,pt POR,"MF,FW",25.0,13.0,615.0,743.0,82.8,10070.0,2361.0,328.0,369.0,88.9,226.0,272.0,83.1,51.0,81.0,63.0,3,2.2,-0.2,20.0,49.0,24.0,8.0,60.0,Matches,Inter
1290,Antonio Candreva,it ITA,"FW,MF",31.0,11.8,318.0,457.0,69.6,5480.0,1647.0,164.0,196.0,83.7,103.0,143.0,72.0,39.0,86.0,45.3,1,2.2,-1.2,23.0,15.0,18.0,10.0,36.0,Matches,Inter
1291,Keita Baldé,sn SEN,"FW,MF",23.0,11.7,286.0,377.0,75.9,4430.0,703.0,167.0,191.0,87.4,92.0,116.0,79.3,22.0,44.0,50.0,2,1.7,0.3,17.0,8.0,17.0,8.0,16.0,Matches,Inter
1292,Šime Vrsaljko,hr CRO,DF,26.0,10.2,566.0,700.0,80.9,9720.0,3581.0,276.0,304.0,90.8,225.0,263.0,85.6,59.0,112.0,52.7,2,1.1,0.9,16.0,21.0,19.0,16.0,31.0,Matches,Inter
1293,Dalbert Henrique,br BRA,DF,24.0,9.6,390.0,534.0,73.0,7393.0,2538.0,162.0,186.0,87.1,173.0,228.0,75.9,53.0,107.0,49.5,1,1.0,0.0,9.0,26.0,14.0,8.0,32.0,Matches,Inter
1294,Cédric Soares,pt POR,DF,26.0,5.9,278.0,371.0,74.9,5563.0,2024.0,103.0,111.0,92.8,125.0,152.0,82.2,44.0,92.0,47.8,1,0.3,0.7,4.0,24.0,6.0,2.0,22.0,Matches,Inter
1295,Andrea Ranocchia,it ITA,"DF,MF",30.0,3.0,78.0,101.0,77.2,1808.0,666.0,20.0,24.0,83.3,39.0,47.0,83.0,19.0,30.0,63.3,0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,Matches,Inter
1296,Daniele Padelli,it ITA,GK,32.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Inter
1297,Sebastiano Esposito,it ITA,MF,16.0,0.2,3.0,3.0,100.0,40.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Inter
1298,Davide Merola,it ITA,MF,18.0,0.1,1.0,3.0,33.3,19.0,16.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Inter
1299,Yann Karamoh,fr FRA,MF,20.0,0.1,3.0,5.0,60.0,79.0,37.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,3.0,33.3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,Inter
1300,Wojciech Szczęsny,pl POL,GK,28.0,41.0,804.0,1020.0,78.8,26634.0,15694.0,77.0,77.0,100.0,369.0,372.0,99.2,358.0,569.0,62.9,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,Matches,Juventus
1301,Cristiano Ronaldo,pt POR,FW,33.0,40.5,1166.0,1428.0,81.7,18214.0,3255.0,674.0,771.0,87.4,375.0,448.0,83.7,95.0,142.0,66.9,10,6.0,4.0,61.0,65.0,46.0,15.0,81.0,Matches,Juventus
1302,Leonardo Bonucci,it ITA,DF,31.0,39.5,2004.0,2295.0,87.3,47895.0,17981.0,445.0,469.0,94.9,1078.0,1146.0,94.1,470.0,661.0,71.1,2,1.7,0.3,11.0,189.0,26.0,1.0,135.0,Matches,Juventus
1303,Alex Sandro,br BRA,DF,27.0,36.9,1971.0,2423.0,81.3,36525.0,11756.0,830.0,916.0,90.6,903.0,1057.0,85.4,228.0,389.0,58.6,2,3.9,-1.9,48.0,131.0,51.0,20.0,177.0,Matches,Juventus
