,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
109,Arkadiusz Reca,pl POL,"DF,FW",23.0,0.6,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,4.0,57.1,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3,0.0,0.0,Matches,Atalanta
110,Roberto Piccoli,it ITA,FW,17.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,5.0,1.0,20.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,Matches,Atalanta
111,Marco Tumminello,it ITA,"FW,DF",19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,50.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Atalanta
112,Roger Ibanez,br BRA,FW,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,Matches,Atalanta
113,Francesco Rossi,it ITA,GK,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Atalanta
114,Daniel Baier,de GER,MF,34.0,34.2,65.0,42.0,30.0,28.0,7.0,22.0,70.0,31.4,48.0,473.0,118.0,24.9,197.0,234.0,42.0,43.0,7.0,0.0,36.0,52.0,109,68.0,0.0,Matches,Augsburg
115,Rani Khedira,de GER,"DF,MF",24.0,33.5,56.0,47.0,22.0,29.0,5.0,15.0,44.0,34.1,29.0,388.0,116.0,29.9,171.0,172.0,45.0,54.0,21.0,0.0,33.0,48.0,89,106.0,1.0,Matches,Augsburg
116,Philipp Max,de GER,"DF,MF",24.0,33.2,34.0,25.0,17.0,12.0,5.0,12.0,42.0,28.6,30.0,381.0,92.0,24.1,160.0,163.0,58.0,26.0,5.0,0.0,21.0,21.0,52,44.0,1.0,Matches,Augsburg
117,Michael Gregoritsch,at AUT,"MF,FW",24.0,32.3,30.0,24.0,6.0,18.0,6.0,5.0,42.0,11.9,37.0,533.0,119.0,22.3,71.0,274.0,188.0,40.0,17.0,1.0,23.0,11.0,39,46.0,0.0,Matches,Augsburg
118,Jonathan Schmid,fr FRA,DF,28.0,29.0,39.0,23.0,22.0,12.0,5.0,18.0,39.0,46.2,21.0,393.0,101.0,25.7,169.0,152.0,72.0,43.0,7.0,1.0,36.0,38.0,76,66.0,0.0,Matches,Augsburg
119,Jeffrey Gouweleeuw,nl NED,DF,27.0,26.9,44.0,39.0,26.0,18.0,0.0,13.0,32.0,40.6,19.0,173.0,66.0,38.2,100.0,68.0,5.0,65.0,24.0,2.0,41.0,37.0,70,83.0,0.0,Matches,Augsburg
120,André Hahn,de GER,"FW,MF",27.0,26.5,53.0,44.0,21.0,28.0,4.0,13.0,54.0,24.1,41.0,612.0,152.0,24.8,115.0,328.0,169.0,40.0,3.0,0.0,37.0,22.0,72,25.0,1.0,Matches,Augsburg
121,Koo Ja-cheol,kr KOR,"MF,FW",29.0,20.3,33.0,24.0,7.0,17.0,9.0,8.0,30.0,26.7,22.0,318.0,69.0,21.7,72.0,174.0,72.0,33.0,3.0,0.0,30.0,18.0,49,17.0,0.0,Matches,Augsburg
122,Martin Hinteregger,at AUT,DF,25.0,19.8,45.0,36.0,34.0,10.0,1.0,25.0,39.0,64.1,14.0,135.0,53.0,39.3,80.0,50.0,5.0,30.0,11.0,1.0,19.0,23.0,64,76.0,0.0,Matches,Augsburg
123,Marco Richter,de GER,"FW,MF",20.0,19.2,13.0,11.0,4.0,6.0,3.0,5.0,19.0,26.3,14.0,299.0,65.0,21.7,58.0,122.0,119.0,18.0,1.0,0.0,17.0,15.0,24,6.0,0.0,Matches,Augsburg
124,Gregor Kobel,ch SUI,GK,20.0,17.8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,1.0,Matches,Augsburg
125,Andreas Luthe,de GER,GK,31.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Augsburg
126,Kevin Danso,at AUT,DF,19.0,16.2,29.0,14.0,24.0,4.0,1.0,11.0,17.0,64.7,6.0,140.0,40.0,28.6,96.0,35.0,9.0,25.0,15.0,0.0,10.0,16.0,43,83.0,0.0,Matches,Augsburg
127,Alfreð Finnbogason,is ISL,FW,29.0,15.8,8.0,6.0,3.0,4.0,1.0,0.0,4.0,0.0,4.0,267.0,62.0,23.2,15.0,115.0,137.0,13.0,4.0,0.0,9.0,2.0,10,11.0,0.0,Matches,Augsburg
128,Caiuby,br BRA,"FW,MF",30.0,12.8,15.0,12.0,6.0,6.0,3.0,4.0,13.0,30.8,9.0,184.0,52.0,28.3,24.0,94.0,66.0,13.0,0.0,0.0,13.0,6.0,19,10.0,0.0,Matches,Augsburg
129,Ji Dong-won,kr KOR,"FW,MF",27.0,10.9,12.0,10.0,5.0,3.0,4.0,3.0,8.0,37.5,5.0,179.0,39.0,21.8,36.0,91.0,52.0,14.0,1.0,0.0,13.0,3.0,15,13.0,0.0,Matches,Augsburg
130,Kostas Stafylidis,gr GRE,DF,24.0,10.9,19.0,11.0,14.0,4.0,1.0,3.0,14.0,21.4,11.0,181.0,52.0,28.7,101.0,67.0,13.0,24.0,2.0,0.0,22.0,13.0,30,33.0,0.0,Matches,Augsburg
131,Jan Morávek,cz CZE,MF,28.0,9.3,38.0,26.0,16.0,18.0,4.0,12.0,39.0,30.8,27.0,277.0,54.0,19.5,100.0,145.0,32.0,18.0,2.0,0.0,16.0,15.0,47,18.0,0.0,Matches,Augsburg
132,Raphael Framberger,de GER,"DF,MF",22.0,7.4,10.0,5.0,5.0,4.0,1.0,1.0,8.0,12.5,7.0,77.0,18.0,23.4,27.0,31.0,19.0,17.0,3.0,0.0,14.0,6.0,13,8.0,0.0,Matches,Augsburg
133,Sergio Córdova,ve VEN,FW,20.0,7.1,10.0,10.0,3.0,4.0,3.0,0.0,5.0,0.0,5.0,172.0,36.0,20.9,17.0,98.0,57.0,6.0,0.0,0.0,6.0,3.0,13,5.0,0.0,Matches,Augsburg
134,Reece Oxford,eng ENG,DF,19.0,6.6,9.0,5.0,6.0,3.0,0.0,3.0,7.0,42.9,4.0,58.0,16.0,27.6,42.0,16.0,0.0,15.0,9.0,0.0,6.0,9.0,13,55.0,0.0,Matches,Augsburg
135,Georg Teigl,at AUT,"MF,FW",27.0,4.6,6.0,8.0,4.0,0.0,2.0,3.0,5.0,60.0,2.0,84.0,12.0,14.3,30.0,43.0,11.0,4.0,1.0,0.0,3.0,3.0,8,5.0,0.0,Matches,Augsburg
136,Fabian Giefer,de GER,GK,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,Matches,Augsburg
137,Fredrik Jensen,fi FIN,"FW,MF",20.0,3.0,6.0,3.0,4.0,1.0,1.0,1.0,2.0,50.0,1.0,65.0,20.0,30.8,26.0,33.0,6.0,5.0,1.0,0.0,4.0,0.0,6,3.0,0.0,Matches,Augsburg
138,Julian Schieber,de GER,FW,29.0,2.9,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,40.0,6.0,15.0,1.0,18.0,21.0,4.0,1.0,0.0,3.0,1.0,2,4.0,0.0,Matches,Augsburg
139,Felix Götze,de GER,MF,20.0,2.3,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,7.0,30.4,10.0,7.0,6.0,3.0,1.0,0.0,2.0,1.0,4,7.0,0.0,Matches,Augsburg
140,Simon Asta,de GER,DF,17.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,15.0,2.0,13.3,12.0,1.0,2.0,3.0,1.0,0.0,2.0,4.0,7,1.0,0.0,Matches,Augsburg
141,Christoph Janker,de GER,"MF,FW",33.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,4.0,40.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2.0,0.0,Matches,Augsburg
142,Jan-Ingwer Callsen-Bracker,de GER,DF,33.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Augsburg
143,Jozo Stanić,hr CRO,DF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Augsburg
144,Joshua Kimmich,de GER,"DF,MF",23.0,34.0,48.0,34.0,20.0,21.0,7.0,22.0,57.0,38.6,35.0,405.0,122.0,30.1,139.0,165.0,101.0,60.0,8.0,2.0,52.0,19.0,67,32.0,2.0,Matches,Bayern Munich
145,Robert Lewandowski,pl POL,FW,29.0,32.9,12.0,9.0,1.0,6.0,5.0,2.0,10.0,20.0,8.0,418.0,138.0,33.0,8.0,126.0,284.0,16.0,6.0,0.0,10.0,3.0,15,15.0,0.0,Matches,Bayern Munich
146,Niklas Süle,de GER,DF,22.0,29.5,35.0,25.0,24.0,11.0,0.0,14.0,21.0,66.7,7.0,170.0,63.0,37.1,106.0,58.0,6.0,33.0,14.0,0.0,19.0,23.0,58,102.0,1.0,Matches,Bayern Munich
147,David Alaba,at AUT,DF,26.0,28.1,30.0,21.0,13.0,11.0,6.0,9.0,26.0,34.6,17.0,249.0,108.0,43.4,85.0,93.0,71.0,48.0,3.0,0.0,45.0,15.0,45,41.0,0.0,Matches,Bayern Munich
148,Thomas Müller,de GER,"MF,FW",28.0,26.4,48.0,27.0,12.0,21.0,15.0,15.0,47.0,31.9,32.0,561.0,174.0,31.0,59.0,281.0,221.0,45.0,6.0,0.0,39.0,7.0,55,12.0,0.0,Matches,Bayern Munich
149,Thiago Alcántara,es ESP,MF,27.0,26.8,85.0,66.0,32.0,40.0,13.0,16.0,45.0,35.6,29.0,388.0,127.0,32.7,91.0,239.0,58.0,29.0,6.0,0.0,23.0,35.0,120,25.0,0.0,Matches,Bayern Munich
150,Manuel Neuer,de GER,GK,32.0,25.6,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,Matches,Bayern Munich
151,Leon Goretzka,de GER,MF,23.0,22.5,35.0,24.0,5.0,25.0,5.0,8.0,35.0,22.9,27.0,349.0,98.0,28.1,68.0,191.0,90.0,27.0,5.0,0.0,22.0,14.0,49,15.0,0.0,Matches,Bayern Munich
152,Serge Gnabry,de GER,"FW,MF",23.0,19.6,42.0,32.0,18.0,15.0,9.0,10.0,37.0,27.0,27.0,435.0,132.0,30.3,90.0,203.0,142.0,23.0,0.0,0.0,23.0,15.0,57,3.0,0.0,Matches,Bayern Munich
153,Mats Hummels,de GER,DF,29.0,19.7,23.0,13.0,17.0,5.0,1.0,11.0,28.0,39.3,17.0,115.0,43.0,37.4,76.0,32.0,7.0,21.0,7.0,0.0,14.0,27.0,50,68.0,0.0,Matches,Bayern Munich
154,Jérôme Boateng,de GER,DF,29.0,18.8,20.0,9.0,13.0,7.0,0.0,5.0,18.0,27.8,13.0,92.0,36.0,39.1,40.0,44.0,8.0,19.0,7.0,1.0,12.0,12.0,32,52.0,0.0,Matches,Bayern Munich
155,Kingsley Coman,fr FRA,"FW,MF",22.0,15.3,10.0,6.0,5.0,3.0,2.0,5.0,19.0,26.3,14.0,277.0,81.0,29.2,58.0,113.0,106.0,24.0,0.0,0.0,24.0,4.0,14,3.0,0.0,Matches,Bayern Munich
156,Javi Martínez,es ESP,MF,29.0,14.5,26.0,16.0,6.0,17.0,3.0,6.0,24.0,25.0,18.0,217.0,69.0,31.8,66.0,136.0,15.0,24.0,5.0,0.0,19.0,14.0,40,27.0,0.0,Matches,Bayern Munich
157,James Rodríguez,co COL,"MF,FW",27.0,12.6,13.0,11.0,4.0,4.0,5.0,2.0,27.0,7.4,25.0,226.0,61.0,27.0,40.0,108.0,78.0,12.0,1.0,0.0,11.0,8.0,21,1.0,0.0,Matches,Bayern Munich
158,Franck Ribéry,fr FRA,"FW,MF",35.0,13.0,16.0,12.0,6.0,8.0,2.0,5.0,17.0,29.4,12.0,233.0,79.0,33.9,55.0,100.0,78.0,11.0,1.0,0.0,10.0,1.0,17,0.0,0.0,Matches,Bayern Munich
159,Rafinha,br BRA,DF,32.0,10.0,14.0,7.0,4.0,8.0,2.0,6.0,17.0,35.3,11.0,68.0,21.0,30.9,32.0,25.0,11.0,15.0,3.0,0.0,12.0,8.0,22,14.0,0.0,Matches,Bayern Munich
160,Sven Ulreich,de GER,GK,29.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,Matches,Bayern Munich
161,Arjen Robben,nl NED,"FW,MF",34.0,6.3,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,90.0,21.0,23.3,9.0,37.0,44.0,8.0,1.0,0.0,7.0,4.0,7,1.0,0.0,Matches,Bayern Munich
162,Renato Sanches,pt POR,MF,20.0,6.4,9.0,6.0,2.0,4.0,3.0,3.0,10.0,30.0,7.0,102.0,28.0,27.5,12.0,55.0,35.0,8.0,0.0,0.0,8.0,3.0,12,3.0,0.0,Matches,Bayern Munich
163,Sandro Wagner,de GER,FW,30.0,1.6,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,39.0,13.0,33.3,1.0,20.0,18.0,1.0,1.0,0.0,0.0,2.0,4,2.0,0.0,Matches,Bayern Munich
164,Corentin Tolisso,fr FRA,MF,23.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,20.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Bayern Munich
165,Alphonso Davies,ca CAN,"FW,MF",17.0,0.9,2.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,13.0,4.0,30.8,5.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,3,0.0,0.0,Matches,Bayern Munich
166,Jeong Woo-yeong,kr KOR,FW,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Bayern Munich
167,Meritan Shabani,al ALB,FW,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Bayern Munich
168,Squad Total,,,27.4,34.0,474.0,320.0,184.0,210.0,80.0,140.0,445.0,31.5,305.0,4461.0,1420.0,31.8,1043.0,2036.0,1382.0,426.0,75.0,3.0,351.0,215.0,689,418.0,6.0,,Bayern Munich
169,Opponent Total,,,25.6,34.0,581.0,360.0,363.0,177.0,41.0,203.0,689.0,29.5,486.0,6863.0,1382.0,20.1,2724.0,2919.0,1220.0,581.0,131.0,2.0,450.0,313.0,894,833.0,10.0,,Bayern Munich
170,Łukasz Skorupski,pl POL,GK,27.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,Matches,Bologna
171,Danilo Larangeira,br BRA,DF,34.0,35.2,39.0,17.0,31.0,7.0,1.0,19.0,31.0,61.3,12.0,251.0,79.0,31.5,190.0,57.0,4.0,61.0,37.0,1.0,24.0,20.0,59,196.0,3.0,Matches,Bologna
172,Erick Pulgar,cl CHI,MF,24.0,28.2,79.0,53.0,42.0,29.0,8.0,31.0,81.0,38.3,50.0,532.0,163.0,30.6,230.0,242.0,60.0,43.0,6.0,0.0,37.0,46.0,125,50.0,1.0,Matches,Bologna
173,Rodrigo Palacio,ar ARG,FW,36.0,27.4,21.0,13.0,8.0,6.0,7.0,0.0,21.0,0.0,21.0,574.0,108.0,18.8,67.0,293.0,214.0,38.0,3.0,0.0,35.0,5.0,26,18.0,0.0,Matches,Bologna
174,Mitchell Dijks,nl NED,"DF,MF",25.0,25.4,41.0,25.0,26.0,10.0,5.0,16.0,44.0,36.4,28.0,308.0,97.0,31.5,136.0,119.0,53.0,33.0,3.0,0.0,30.0,21.0,62,42.0,0.0,Matches,Bologna
175,Federico Santander,py PAR,FW,27.0,23.6,20.0,11.0,3.0,13.0,4.0,3.0,24.0,12.5,21.0,512.0,112.0,21.9,34.0,240.0,238.0,20.0,6.0,0.0,14.0,5.0,25,26.0,0.0,Matches,Bologna
176,Ibrahima Mbaye,sn SEN,DF,23.0,23.4,43.0,22.0,33.0,6.0,4.0,8.0,24.0,33.3,16.0,388.0,106.0,27.3,215.0,134.0,39.0,54.0,13.0,0.0,41.0,13.0,56,74.0,2.0,Matches,Bologna
177,Andrea Poli,it ITA,MF,28.0,23.3,67.0,49.0,37.0,21.0,9.0,24.0,74.0,32.4,50.0,662.0,181.0,27.3,240.0,304.0,118.0,42.0,5.0,0.0,37.0,32.0,99,14.0,2.0,Matches,Bologna
178,Riccardo Orsolini,it ITA,"FW,MF",21.0,22.8,34.0,22.0,15.0,16.0,3.0,10.0,45.0,22.2,35.0,445.0,99.0,22.2,136.0,199.0,110.0,32.0,4.0,0.0,28.0,14.0,48,29.0,0.0,Matches,Bologna
179,Filip Helander,se SWE,DF,25.0,22.0,43.0,26.0,24.0,14.0,5.0,18.0,29.0,62.1,11.0,254.0,83.0,32.7,155.0,87.0,12.0,42.0,18.0,0.0,24.0,9.0,52,85.0,4.0,Matches,Bologna
180,Blerim Džemaili,ch SUI,MF,32.0,20.7,41.0,25.0,22.0,17.0,2.0,23.0,68.0,33.8,45.0,399.0,89.0,22.3,122.0,213.0,64.0,25.0,2.0,0.0,23.0,19.0,60,9.0,0.0,Matches,Bologna
181,Arturo Calabresi,it ITA,DF,22.0,18.7,37.0,23.0,15.0,20.0,2.0,17.0,38.0,44.7,21.0,248.0,66.0,26.6,143.0,87.0,18.0,26.0,5.0,0.0,21.0,26.0,63,58.0,0.0,Matches,Bologna
182,Roberto Soriano,it ITA,MF,27.0,17.5,27.0,18.0,12.0,10.0,5.0,5.0,21.0,23.8,16.0,380.0,102.0,26.8,78.0,199.0,103.0,18.0,0.0,0.0,18.0,4.0,31,9.0,0.0,Matches,Bologna
183,Federico Mattiello,it ITA,"MF,DF",23.0,16.6,31.0,19.0,18.0,10.0,3.0,12.0,30.0,40.0,18.0,192.0,45.0,23.4,112.0,62.0,18.0,20.0,3.0,0.0,17.0,19.0,50,30.0,0.0,Matches,Bologna
184,Mattias Svanberg,se SWE,MF,19.0,13.7,24.0,12.0,15.0,9.0,0.0,6.0,24.0,25.0,18.0,334.0,72.0,21.6,128.0,152.0,54.0,31.0,5.0,0.0,26.0,11.0,35,9.0,0.0,Matches,Bologna
185,Nicola Sansone,it ITA,FW,26.0,13.7,27.0,19.0,12.0,10.0,5.0,8.0,28.0,28.6,20.0,294.0,83.0,28.2,60.0,145.0,89.0,16.0,0.0,0.0,16.0,4.0,31,8.0,0.0,Matches,Bologna
186,Lyanco,br BRA,DF,21.0,12.4,32.0,15.0,23.0,8.0,1.0,11.0,18.0,61.1,7.0,121.0,38.0,31.4,78.0,41.0,2.0,39.0,20.0,0.0,19.0,20.0,52,70.0,0.0,Matches,Bologna
187,Ádám Nagy,hu HUN,MF,23.0,12.0,28.0,22.0,13.0,13.0,2.0,8.0,25.0,32.0,17.0,230.0,55.0,23.9,91.0,112.0,27.0,25.0,6.0,0.0,19.0,16.0,44,18.0,0.0,Matches,Bologna
188,Ladislav Krejčí,cz CZE,"MF,DF",26.0,11.8,13.0,6.0,4.0,7.0,2.0,7.0,19.0,36.8,12.0,209.0,59.0,28.2,89.0,93.0,27.0,28.0,2.0,0.0,26.0,5.0,18,19.0,1.0,Matches,Bologna
189,Giancarlo González,cr CRC,DF,30.0,10.3,14.0,4.0,12.0,2.0,0.0,6.0,11.0,54.5,5.0,80.0,20.0,25.0,49.0,25.0,6.0,20.0,14.0,1.0,6.0,12.0,26,49.0,1.0,Matches,Bologna
190,Diego Falcinelli,it ITA,FW,27.0,9.6,8.0,6.0,1.0,1.0,6.0,2.0,6.0,33.3,4.0,170.0,31.0,18.2,15.0,90.0,65.0,8.0,1.0,0.0,7.0,0.0,8,2.0,0.0,Matches,Bologna
191,Mattia Destro,it ITA,"FW,MF",27.0,6.3,4.0,3.0,2.0,1.0,1.0,0.0,0.0,,0.0,83.0,19.0,22.9,7.0,36.0,40.0,5.0,1.0,0.0,4.0,2.0,6,3.0,0.0,Matches,Bologna
192,Sebastien De Maio,fr FRA,DF,31.0,5.5,4.0,2.0,2.0,2.0,0.0,1.0,3.0,33.3,2.0,52.0,21.0,40.4,40.0,12.0,0.0,11.0,4.0,0.0,7.0,3.0,7,14.0,0.0,Matches,Bologna
193,Orji Okwonkwo,ng NGA,FW,20.0,3.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,100.0,0.0,44.0,9.0,20.5,6.0,20.0,18.0,1.0,0.0,0.0,1.0,1.0,5,0.0,0.0,Matches,Bologna
194,Simone Edera,it ITA,FW,21.0,2.2,4.0,2.0,3.0,0.0,1.0,1.0,4.0,25.0,3.0,63.0,20.0,31.7,15.0,36.0,12.0,3.0,0.0,0.0,3.0,3.0,7,0.0,0.0,Matches,Bologna
195,Godfred Donsah,gh GHA,MF,22.0,2.0,5.0,4.0,4.0,0.0,1.0,3.0,4.0,75.0,1.0,51.0,10.0,19.6,19.0,24.0,8.0,3.0,1.0,0.0,2.0,0.0,5,8.0,0.0,Matches,Bologna
196,Angelo da Costa Júnior,br BRA,GK,34.0,2.0,,,,,,,,,,,,,,,,,,,,,0,,,Matches,Bologna
197,Nehuén Paz,ar ARG,DF,25.0,1.3,2.0,0.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,7.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4,1.0,0.0,Matches,Bologna
198,Juan Manuel Valencia,co COL,FW,20.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Bologna
199,Gabriele Corbo,it ITA,DF,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Bologna
200,Jules Koundé,fr FRA,DF,19.0,46.0,58.0,28.0,44.0,13.0,1.0,24.0,43.0,55.8,19.0,348.0,120.0,34.5,243.0,99.0,6.0,70.0,26.0,1.0,44.0,52.0,110,203.0,6.0,Matches,bordeaux
201,Benoît Costil,fr FRA,GK,31.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,Matches,bordeaux
202,Otávio,br BRA,MF,24.0,38.0,127.0,88.0,51.0,66.0,10.0,38.0,137.0,27.7,99.0,1100.0,296.0,26.9,421.0,627.0,52.0,68.0,11.0,0.0,57.0,33.0,160,67.0,1.0,Matches,bordeaux
203,Jimmy Briand,fr FRA,FW,32.0,34.4,16.0,12.0,4.0,11.0,1.0,4.0,29.0,13.8,25.0,642.0,142.0,22.1,50.0,355.0,237.0,26.0,7.0,0.0,19.0,7.0,23,37.0,0.0,Matches,bordeaux
204,Maxime Poundjé,fr FRA,DF,25.0,34.3,54.0,26.0,36.0,16.0,2.0,26.0,65.0,40.0,39.0,456.0,130.0,28.5,271.0,141.0,44.0,62.0,7.0,1.0,55.0,24.0,78,63.0,1.0,Matches,bordeaux
205,François Kamano,gn GUI,FW,22.0,33.2,45.0,29.0,13.0,21.0,11.0,13.0,43.0,30.2,30.0,594.0,132.0,22.2,131.0,293.0,170.0,36.0,1.0,0.0,35.0,19.0,64,9.0,0.0,Matches,bordeaux
206,Pablo,br BRA,DF,27.0,29.5,37.0,25.0,29.0,6.0,2.0,14.0,35.0,40.0,21.0,155.0,47.0,30.3,125.0,29.0,1.0,53.0,26.0,2.0,27.0,36.0,73,197.0,0.0,Matches,bordeaux
207,Youssouf Sabaly,sn SEN,DF,25.0,29.2,52.0,31.0,37.0,14.0,1.0,24.0,48.0,50.0,24.0,409.0,111.0,27.1,224.0,143.0,42.0,36.0,3.0,0.0,33.0,27.0,79,44.0,0.0,Matches,bordeaux
208,Sergi Palencia,es ESP,DF,22.0,27.0,82.0,52.0,49.0,25.0,8.0,29.0,69.0,42.0,40.0,459.0,132.0,28.8,226.0,169.0,64.0,44.0,5.0,0.0,39.0,19.0,101,70.0,3.0,Matches,bordeaux
209,Samuel Kalu,ng NGA,FW,20.0,22.5,31.0,18.0,16.0,9.0,6.0,7.0,28.0,25.0,21.0,253.0,86.0,34.0,63.0,118.0,72.0,15.0,1.0,0.0,14.0,15.0,46,4.0,0.0,Matches,bordeaux
210,Jaroslav Plašil,cz CZE,MF,36.0,21.6,40.0,30.0,16.0,19.0,5.0,18.0,70.0,25.7,52.0,392.0,102.0,26.0,140.0,212.0,40.0,33.0,5.0,0.0,28.0,21.0,60,28.0,0.0,Matches,bordeaux
211,Younousse Sankharé,sn SEN,MF,28.0,21.1,25.0,13.0,5.0,14.0,6.0,7.0,25.0,28.0,18.0,416.0,93.0,22.4,77.0,227.0,112.0,18.0,2.0,0.0,16.0,12.0,37,6.0,0.0,Matches,bordeaux
212,Lukas Lerager,dk DEN,MF,25.0,19.3,37.0,27.0,13.0,21.0,3.0,10.0,43.0,23.3,33.0,396.0,91.0,23.0,100.0,220.0,76.0,31.0,11.0,0.0,20.0,19.0,56,35.0,0.0,Matches,bordeaux
213,Yann Karamoh,fr FRA,FW,20.0,18.6,8.0,7.0,1.0,5.0,2.0,1.0,22.0,4.5,21.0,346.0,96.0,27.7,46.0,164.0,136.0,15.0,1.0,0.0,14.0,5.0,13,2.0,0.0,Matches,bordeaux
214,Vukašin Jovanović,rs SRB,DF,22.0,18.3,27.0,14.0,22.0,5.0,0.0,7.0,16.0,43.8,9.0,133.0,35.0,26.3,92.0,38.0,3.0,23.0,13.0,0.0,10.0,27.0,53,133.0,1.0,Matches,bordeaux
215,Toma Bašić,hr CRO,MF,21.0,17.2,29.0,19.0,5.0,18.0,6.0,9.0,38.0,23.7,29.0,442.0,123.0,27.8,115.0,252.0,75.0,16.0,3.0,0.0,13.0,7.0,36,21.0,0.0,Matches,bordeaux
216,Nicolas de Préville,fr FRA,FW,27.0,16.6,30.0,20.0,9.0,14.0,7.0,7.0,35.0,20.0,28.0,353.0,82.0,23.2,76.0,189.0,88.0,26.0,1.0,0.0,25.0,9.0,39,24.0,0.0,Matches,bordeaux
