,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
346,Édgar González,es ESP,MF,22.0,7.9,310.0,347.0,89.3,6145.0,1168.0,103.0,110.0,93.6,158.0,166.0,95.2,47.0,60.0,78.3,0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,Matches,Betis
347,Daniel Martín,es ESP,GK,21.0,7.2,146.0,194.0,75.3,4260.0,2381.0,36.0,36.0,100.0,55.0,59.0,93.2,54.0,96.0,56.3,0,0.1,-0.1,1.0,1.0,0.0,0.0,0.0,Matches,Betis
348,Antonio Barragán,es ESP,DF,32.0,7.1,377.0,460.0,82.0,6658.0,2342.0,177.0,191.0,92.7,156.0,182.0,85.7,38.0,74.0,51.4,1,0.6,0.4,8.0,21.0,19.0,6.0,33.0,Matches,Betis
349,Diego Lainez,mx MEX,"MF,FW",19.0,4.6,89.0,119.0,74.8,1176.0,308.0,61.0,72.0,84.7,21.0,30.0,70.0,3.0,6.0,50.0,0,0.0,0.0,2.0,1.0,5.0,2.0,8.0,Matches,Betis
350,Javi García,es ESP,MF,32.0,4.2,159.0,191.0,83.2,2983.0,581.0,59.0,69.0,85.5,79.0,90.0,87.8,19.0,24.0,79.2,0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,Matches,Betis
351,Juanmi,es ESP,"FW,MF",26.0,2.9,46.0,57.0,80.7,623.0,132.0,32.0,36.0,88.9,6.0,8.0,75.0,4.0,6.0,66.7,0,0.1,-0.1,1.0,1.0,2.0,1.0,2.0,Matches,Betis
352,Wilfrid Kaptoum,cm CMR,MF,23.0,2.2,59.0,71.0,83.1,958.0,204.0,25.0,26.0,96.2,25.0,31.0,80.6,6.0,11.0,54.5,0,0.0,0.0,1.0,5.0,1.0,0.0,4.0,Matches,Betis
353,Ismael,es ESP,MF,18.0,0.9,24.0,27.0,88.9,369.0,31.0,14.0,14.0,100.0,8.0,8.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Betis
354,Raúl,es ESP,"FW,MF",18.0,0.2,4.0,7.0,57.1,53.0,5.0,3.0,6.0,50.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Betis
355,Łukasz Skorupski,pl POL,GK,28.0,38.0,868.0,1147.0,75.7,24707.0,13673.0,139.0,141.0,98.6,395.0,398.0,99.2,310.0,583.0,53.2,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,Matches,Bologna
356,Riccardo Orsolini,it ITA,"FW,MF",22.0,31.8,687.0,1108.0,62.0,12919.0,4456.0,322.0,416.0,77.4,245.0,362.0,67.7,106.0,261.0,40.6,6,6.6,-0.6,51.0,35.0,39.0,11.0,95.0,Matches,Bologna
357,Danilo Larangeira,br BRA,DF,35.0,30.3,985.0,1246.0,79.1,23719.0,8829.0,205.0,237.0,86.5,523.0,582.0,89.9,247.0,404.0,61.1,0,0.2,-0.2,5.0,78.0,10.0,1.0,82.0,Matches,Bologna
358,Takehiro Tomiyasu,jp JPN,DF,20.0,29.1,1367.0,1644.0,83.2,24691.0,10129.0,583.0,635.0,91.8,625.0,718.0,87.0,140.0,235.0,59.6,3,1.1,1.9,14.0,139.0,14.0,4.0,151.0,Matches,Bologna
359,Rodrigo Palacio,ar ARG,FW,37.0,28.9,761.0,1027.0,74.1,12374.0,2336.0,416.0,486.0,85.6,256.0,344.0,74.4,66.0,117.0,56.4,3,4.5,-1.5,52.0,34.0,35.0,16.0,62.0,Matches,Bologna
360,Roberto Soriano,it ITA,MF,28.0,28.4,1031.0,1227.0,84.0,16658.0,5019.0,559.0,628.0,89.0,369.0,434.0,85.0,78.0,113.0,69.0,5,5.3,-0.3,54.0,105.0,42.0,6.0,148.0,Matches,Bologna
361,Stefano Denswil,nl NED,DF,26.0,26.9,1092.0,1266.0,86.3,22656.0,8162.0,349.0,380.0,91.8,573.0,635.0,90.2,163.0,231.0,70.6,1,0.5,0.5,9.0,90.0,8.0,0.0,86.0,Matches,Bologna
362,Nicola Sansone,it ITA,"FW,MF",27.0,25.3,715.0,986.0,72.5,12022.0,4075.0,350.0,417.0,83.9,259.0,333.0,77.8,77.0,163.0,47.2,3,4.2,-1.2,43.0,64.0,25.0,8.0,90.0,Matches,Bologna
363,Mattia Bani,it ITA,DF,25.0,24.5,908.0,1109.0,81.9,21183.0,6913.0,210.0,241.0,87.1,484.0,538.0,90.0,208.0,311.0,66.9,0,0.0,0.0,1.0,59.0,2.0,1.0,63.0,Matches,Bologna
364,Andrea Poli,it ITA,MF,29.0,22.7,954.0,1066.0,89.5,16435.0,4272.0,433.0,471.0,91.9,407.0,441.0,92.3,94.0,125.0,75.2,0,1.7,-1.7,18.0,121.0,20.0,3.0,94.0,Matches,Bologna
365,Gary Medel,cl CHI,MF,31.0,20.8,987.0,1088.0,90.7,19181.0,5048.0,374.0,410.0,91.2,457.0,484.0,94.4,141.0,169.0,83.4,0,0.5,-0.5,11.0,93.0,2.0,0.0,80.0,Matches,Bologna
366,Ibrahima Mbaye,sn SEN,DF,24.0,17.7,709.0,834.0,85.0,12280.0,4901.0,326.0,353.0,92.4,317.0,356.0,89.0,61.0,101.0,60.4,3,0.5,2.5,7.0,48.0,4.0,2.0,39.0,Matches,Bologna
367,Musa Barrow,gm GAM,FW,20.0,15.0,431.0,598.0,72.1,7549.0,2130.0,231.0,278.0,83.1,139.0,175.0,79.4,48.0,115.0,41.7,2,3.2,-1.2,35.0,35.0,14.0,3.0,44.0,Matches,Bologna
368,Mattias Svanberg,se SWE,MF,20.0,12.8,342.0,417.0,82.0,6015.0,1597.0,166.0,193.0,86.0,130.0,152.0,85.5,38.0,55.0,69.1,2,1.4,0.6,19.0,29.0,7.0,0.0,32.0,Matches,Bologna
369,Jerdy Schouten,nl NED,MF,22.0,12.5,457.0,542.0,84.3,8805.0,2148.0,186.0,216.0,86.1,184.0,212.0,86.8,74.0,90.0,82.2,0,0.4,-0.4,9.0,48.0,8.0,0.0,51.0,Matches,Bologna
370,Ladislav Krejčí,cz CZE,DF,27.0,12.4,533.0,647.0,82.4,9136.0,3790.0,251.0,279.0,90.0,221.0,261.0,84.7,48.0,75.0,64.0,0,0.5,-0.5,10.0,47.0,20.0,6.0,68.0,Matches,Bologna
371,Mitchell Dijks,nl NED,DF,26.0,12.2,432.0,545.0,79.3,7457.0,3186.0,189.0,209.0,90.4,199.0,250.0,79.6,33.0,56.0,58.9,0,0.8,-0.8,11.0,38.0,10.0,7.0,42.0,Matches,Bologna
372,Federico Santander,py PAR,FW,28.0,8.8,181.0,267.0,67.8,2776.0,543.0,104.0,132.0,78.8,56.0,90.0,62.2,15.0,22.0,68.2,0,0.9,-0.9,14.0,15.0,3.0,0.0,16.0,Matches,Bologna
373,Andreas Skov Olsen,dk DEN,"FW,MF",19.0,8.4,274.0,378.0,72.5,4807.0,1166.0,126.0,151.0,83.4,110.0,146.0,75.3,32.0,58.0,55.2,0,0.5,-0.5,6.0,11.0,11.0,5.0,19.0,Matches,Bologna
374,Nicolás Domínguez,ar ARG,MF,21.0,7.8,349.0,413.0,84.5,6736.0,1703.0,137.0,151.0,90.7,141.0,163.0,86.5,57.0,77.0,74.0,1,0.9,0.1,12.0,34.0,9.0,0.0,38.0,Matches,Bologna
375,Blerim Džemaili,ch SUI,MF,33.0,7.8,286.0,347.0,82.4,5708.0,1508.0,114.0,130.0,87.7,111.0,129.0,86.0,50.0,68.0,73.5,1,1.4,-0.4,20.0,34.0,12.0,0.0,36.0,Matches,Bologna
376,Mattia Destro,it ITA,FW,28.0,3.1,14.0,20.0,70.0,247.0,102.0,6.0,7.0,85.7,6.0,10.0,60.0,1.0,1.0,100.0,0,0.9,-0.9,2.0,2.0,2.0,0.0,5.0,Matches,Bologna
377,Musa Juwara,gm GAM,"FW,MF",17.0,2.7,51.0,80.0,63.8,831.0,296.0,28.0,37.0,75.7,20.0,29.0,69.0,3.0,7.0,42.9,0,0.2,-0.2,4.0,5.0,4.0,0.0,12.0,Matches,Bologna
378,Gabriele Corbo,it ITA,DF,19.0,2.4,53.0,59.0,89.8,1177.0,475.0,18.0,18.0,100.0,23.0,23.0,100.0,11.0,17.0,64.7,0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,Matches,Bologna
379,Nehuén Paz,ar ARG,DF,26.0,2.3,35.0,45.0,77.8,796.0,271.0,11.0,13.0,84.6,16.0,20.0,80.0,8.0,12.0,66.7,1,0.0,1.0,1.0,2.0,1.0,0.0,3.0,Matches,Bologna
380,Angelo da Costa Júnior,br BRA,GK,35.0,2.0,25.0,28.0,89.3,575.0,294.0,4.0,4.0,100.0,16.0,16.0,100.0,5.0,8.0,62.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bologna
381,Kingsley Michael,ng NGA,MF,19.0,1.8,51.0,58.0,87.9,876.0,176.0,26.0,29.0,89.7,22.0,24.0,91.7,3.0,4.0,75.0,0,0.1,-0.1,1.0,6.0,0.0,0.0,4.0,Matches,Bologna
382,Andri Fannar Baldursson,is ISL,MF,17.0,1.6,49.0,67.0,73.1,857.0,194.0,24.0,29.0,82.8,20.0,23.0,87.0,5.0,9.0,55.6,0,0.1,-0.1,1.0,4.0,1.0,0.0,2.0,Matches,Bologna
383,Gianmarco Cangiano,it ITA,"FW,MF",17.0,0.2,9.0,12.0,75.0,192.0,21.0,5.0,6.0,83.3,2.0,3.0,66.7,2.0,3.0,66.7,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,Bologna
384,Federico Bonini,it ITA,DF,17.0,0.1,5.0,5.0,100.0,99.0,37.0,0.0,0.0,,5.0,5.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bologna
385,Dion Ruffo Luci,it ITA,MF,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bologna
386,Benoît Costil,fr FRA,GK,32.0,29.0,633.0,886.0,71.4,20265.0,13057.0,108.0,108.0,100.0,263.0,267.0,98.5,261.0,510.0,51.2,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,Matches,bordeaux
387,Laurent Koscielny,fr FRA,DF,33.0,27.3,1220.0,1363.0,89.5,27022.0,9847.0,273.0,293.0,93.2,739.0,791.0,93.4,202.0,270.0,74.8,0,0.4,-0.4,4.0,52.0,2.0,0.0,56.0,Matches,bordeaux
388,Pablo,br BRA,DF,28.0,27.1,1306.0,1488.0,87.8,28112.0,8601.0,364.0,409.0,89.0,712.0,769.0,92.6,224.0,289.0,77.5,0,0.1,-0.1,1.0,51.0,2.0,0.0,39.0,Matches,bordeaux
389,Otávio,br BRA,MF,25.0,25.8,1357.0,1499.0,90.5,25582.0,4946.0,552.0,579.0,95.3,636.0,685.0,92.8,161.0,213.0,75.6,3,0.5,2.5,7.0,80.0,5.0,1.0,66.0,Matches,bordeaux
390,Loris Benito,ch SUI,DF,27.0,25.1,1104.0,1315.0,84.0,19603.0,7262.0,490.0,533.0,91.9,504.0,579.0,87.0,98.0,158.0,62.0,0,1.0,-1.0,15.0,70.0,15.0,6.0,108.0,Matches,bordeaux
391,Nicolas de Préville,fr FRA,"MF,FW",28.0,24.9,693.0,962.0,72.0,12876.0,2875.0,316.0,376.0,84.0,277.0,341.0,81.2,90.0,202.0,44.6,4,4.5,-0.5,47.0,54.0,17.0,5.0,54.0,Matches,bordeaux
392,Hwang Ui-jo,kr KOR,"FW,MF",26.0,20.5,351.0,426.0,82.4,5521.0,944.0,194.0,222.0,87.4,139.0,157.0,88.5,16.0,26.0,61.5,2,0.9,1.1,8.0,23.0,11.0,4.0,23.0,Matches,bordeaux
393,Jimmy Briand,fr FRA,FW,33.0,19.7,274.0,343.0,79.9,3594.0,453.0,174.0,201.0,86.6,66.0,84.0,78.6,11.0,20.0,55.0,1,1.1,-0.1,15.0,12.0,2.0,0.0,10.0,Matches,bordeaux
394,Mexer,mz MOZ,DF,30.0,18.9,893.0,1091.0,81.9,18872.0,6327.0,248.0,277.0,89.5,503.0,572.0,87.9,139.0,223.0,62.3,2,0.3,1.7,5.0,36.0,2.0,1.0,36.0,Matches,bordeaux
395,Samuel Kalu,ng NGA,"FW,DF",21.0,16.4,388.0,524.0,74.0,6653.0,1627.0,194.0,235.0,82.6,152.0,198.0,76.8,36.0,72.0,50.0,2,1.8,-0.8,9.0,30.0,8.0,3.0,38.0,Matches,bordeaux
396,Aurélien Tchouaméni,fr FRA,MF,19.0,14.9,592.0,688.0,86.0,11156.0,3307.0,219.0,252.0,86.9,312.0,341.0,91.5,55.0,78.0,70.5,1,0.1,0.9,4.0,44.0,2.0,0.0,70.0,Matches,bordeaux
397,Yacine Adli,fr FRA,"MF,FW",19.0,14.3,460.0,581.0,79.2,8420.0,1964.0,216.0,250.0,86.4,178.0,215.0,82.8,59.0,99.0,59.6,3,2.0,1.0,18.0,50.0,8.0,0.0,55.0,Matches,bordeaux
398,Toma Bašić,hr CRO,MF,22.0,13.7,456.0,580.0,78.6,9458.0,2259.0,147.0,172.0,85.5,228.0,261.0,87.4,78.0,133.0,58.6,3,2.9,0.1,23.0,57.0,7.0,1.0,45.0,Matches,bordeaux
399,Youssouf Sabaly,sn SEN,DF,26.0,11.9,488.0,597.0,81.7,8028.0,2863.0,236.0,268.0,88.1,204.0,240.0,85.0,37.0,62.0,59.7,1,1.3,-0.3,12.0,35.0,11.0,6.0,50.0,Matches,bordeaux
400,Enock Kwateng,fr FRA,DF,22.0,11.2,476.0,620.0,76.8,8161.0,3287.0,225.0,248.0,90.7,205.0,264.0,77.7,42.0,91.0,46.2,1,0.4,0.6,7.0,26.0,10.0,4.0,46.0,Matches,bordeaux
401,Josh Maja,ng NGA,FW,20.0,10.1,175.0,206.0,85.0,2268.0,363.0,118.0,129.0,91.5,41.0,51.0,80.4,6.0,9.0,66.7,3,1.2,0.8,8.0,6.0,2.0,0.0,8.0,Matches,bordeaux
402,Vukašin Jovanović,rs SRB,DF,23.0,8.7,403.0,452.0,89.2,8338.0,2883.0,117.0,123.0,95.1,219.0,233.0,94.0,66.0,91.0,72.5,1,0.4,0.6,4.0,17.0,1.0,0.0,23.0,Matches,bordeaux
403,Youssef Aït Bennasser,ma MAR,MF,23.0,8.7,357.0,413.0,86.4,6250.0,1555.0,172.0,188.0,91.5,149.0,163.0,91.4,35.0,52.0,67.3,1,0.1,0.9,4.0,28.0,3.0,0.0,38.0,Matches,bordeaux
404,Remi Oudin,fr FRA,FW,22.0,7.6,184.0,277.0,66.4,2986.0,704.0,85.0,104.0,81.7,83.0,111.0,74.8,12.0,45.0,26.7,1,1.5,-0.5,5.0,4.0,4.0,0.0,20.0,Matches,bordeaux
405,François Kamano,gn GUI,"DF,MF",23.0,7.3,246.0,310.0,79.4,3969.0,783.0,123.0,144.0,85.4,109.0,127.0,85.8,11.0,26.0,42.3,0,0.4,-0.4,5.0,9.0,3.0,2.0,15.0,Matches,bordeaux
406,Gaëtan Poussin,fr FRA,GK,20.0,3.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,bordeaux
407,Jonathan Cafu,br BRA,DF,28.0,2.9,78.0,95.0,82.1,1266.0,308.0,36.0,43.0,83.7,41.0,48.0,85.4,1.0,2.0,50.0,0,0.1,-0.1,2.0,1.0,1.0,0.0,4.0,Matches,bordeaux
408,Rubén Pardo,es ESP,MF,26.0,2.1,94.0,112.0,83.9,1832.0,469.0,33.0,34.0,97.1,48.0,55.0,87.3,11.0,21.0,52.4,0,0.1,-0.1,2.0,12.0,1.0,0.0,8.0,Matches,bordeaux
409,Yassine Benrahou,fr FRA,"FW,MF",20.0,1.9,83.0,106.0,78.3,1320.0,389.0,49.0,56.0,87.5,25.0,36.0,69.4,8.0,11.0,72.7,2,0.2,1.8,5.0,6.0,4.0,0.0,8.0,Matches,bordeaux
410,Maxime Poundjé,fr FRA,DF,26.0,1.2,5.0,5.0,100.0,60.0,22.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bordeaux
411,Raoul Bellanova,it ITA,DF,19.0,0.7,23.0,29.0,79.3,393.0,87.0,13.0,15.0,86.7,9.0,11.0,81.8,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bordeaux
412,Albert Lottin,fr FRA,MF,17.0,0.5,17.0,18.0,94.4,365.0,227.0,5.0,6.0,83.3,9.0,9.0,100.0,3.0,3.0,100.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Matches,bordeaux
413,Aaron Ramsdale,eng ENG,GK,21.0,37.0,648.0,1124.0,57.7,21850.0,14848.0,115.0,116.0,99.1,267.0,271.0,98.5,264.0,733.0,36.0,1,0.1,0.9,2.0,20.0,0.0,0.0,0.0,Matches,Bournemouth
414,Callum Wilson,eng ENG,FW,27.0,33.8,345.0,535.0,64.5,5194.0,1143.0,193.0,272.0,71.0,108.0,156.0,69.2,25.0,41.0,61.0,1,3.1,-2.1,25.0,32.0,15.0,3.0,36.0,Matches,Bournemouth
415,Jefferson Lerma,co COL,MF,24.0,30.0,1092.0,1377.0,79.3,21962.0,6527.0,424.0,501.0,84.6,466.0,548.0,85.0,184.0,287.0,64.1,2,1.8,0.2,12.0,119.0,16.0,0.0,119.0,Matches,Bournemouth
416,Philip Billing,dk DEN,MF,23.0,29.5,878.0,1179.0,74.5,15933.0,3956.0,391.0,502.0,77.9,354.0,440.0,80.5,113.0,187.0,60.4,1,1.0,0.0,16.0,77.0,16.0,2.0,76.0,Matches,Bournemouth
417,Nathan Aké,nl NED,DF,24.0,28.8,1042.0,1183.0,88.1,21690.0,7029.0,303.0,330.0,91.8,564.0,609.0,92.6,166.0,224.0,74.1,2,0.6,1.4,4.0,66.0,10.0,0.0,57.0,Matches,Bournemouth
418,Steve Cook,eng ENG,DF,28.0,28.1,993.0,1222.0,81.3,22720.0,7506.0,204.0,235.0,86.8,584.0,653.0,89.4,199.0,312.0,63.8,0,0.3,-0.3,3.0,49.0,3.0,0.0,56.0,Matches,Bournemouth
419,Diego Rico,es ESP,DF,26.0,28.1,1012.0,1483.0,68.2,19401.0,10506.0,394.0,467.0,84.4,444.0,594.0,74.7,151.0,342.0,44.2,5,2.9,1.1,33.0,105.0,32.0,13.0,129.0,Matches,Bournemouth
420,Ryan Fraser,sco SCO,"MF,FW",25.0,26.5,648.0,950.0,68.2,11075.0,4288.0,320.0,377.0,84.9,244.0,336.0,72.6,69.0,184.0,37.5,4,4.1,-0.1,43.0,55.0,41.0,7.0,107.0,Matches,Bournemouth
421,Adam Smith,eng ENG,DF,28.0,23.8,845.0,1061.0,79.6,13711.0,5077.0,450.0,497.0,90.5,321.0,386.0,83.2,60.0,129.0,46.5,1,1.0,0.0,10.0,61.0,10.0,2.0,68.0,Matches,Bournemouth
422,Joshua King,no NOR,"FW,MF",27.0,23.0,362.0,498.0,72.7,5442.0,1269.0,211.0,261.0,80.8,115.0,155.0,74.2,24.0,36.0,66.7,4,3.8,0.2,28.0,20.0,19.0,5.0,39.0,Matches,Bournemouth
423,Dominic Solanke,eng ENG,"FW,MF",21.0,22.3,317.0,429.0,73.9,4429.0,911.0,193.0,224.0,86.2,84.0,131.0,64.1,16.0,29.0,55.2,1,0.9,0.1,12.0,27.0,10.0,2.0,26.0,Matches,Bournemouth
424,Harry Wilson,wal WAL,"MF,FW",22.0,21.3,454.0,609.0,74.5,8884.0,2082.0,207.0,243.0,85.2,169.0,212.0,79.7,72.0,116.0,62.1,1,1.6,-1.6,15.0,37.0,27.0,2.0,59.0,Matches,Bournemouth
425,Jack Stacey,eng ENG,DF,23.0,18.5,560.0,780.0,71.8,9315.0,4004.0,275.0,324.0,84.9,225.0,295.0,76.3,47.0,109.0,43.1,2,2.2,-0.2,10.0,42.0,6.0,2.0,48.0,Matches,Bournemouth
426,Lewis Cook,eng ENG,MF,22.0,17.0,560.0,719.0,77.9,11160.0,3293.0,226.0,271.0,83.4,244.0,290.0,84.1,83.0,130.0,63.8,0,1.0,-1.0,13.0,61.0,11.0,1.0,65.0,Matches,Bournemouth
427,Dan Gosling,eng ENG,MF,29.0,15.0,405.0,510.0,79.4,6653.0,1624.0,196.0,229.0,85.6,161.0,187.0,86.1,34.0,57.0,59.6,1,1.0,0.0,10.0,33.0,7.0,2.0,40.0,Matches,Bournemouth
428,Chris Mepham,wal WAL,DF,21.0,13.5,414.0,483.0,85.7,8780.0,2805.0,114.0,127.0,89.8,231.0,255.0,90.6,66.0,93.0,71.0,0,0.1,-0.1,1.0,16.0,0.0,0.0,23.0,Matches,Bournemouth
429,Simon Francis,eng ENG,DF,34.0,12.6,425.0,544.0,78.1,8941.0,3412.0,142.0,165.0,86.1,213.0,244.0,87.3,69.0,127.0,54.3,1,0.3,-0.3,4.0,26.0,5.0,4.0,27.0,Matches,Bournemouth
430,Junior Stanislas,eng ENG,"MF,DF",29.0,8.6,222.0,310.0,71.6,3619.0,1365.0,118.0,144.0,81.9,74.0,101.0,73.3,22.0,48.0,45.8,0,0.8,-0.8,11.0,14.0,12.0,1.0,31.0,Matches,Bournemouth
431,Lloyd Kelly,eng ENG,DF,20.0,8.1,168.0,231.0,72.7,3672.0,1369.0,50.0,59.0,84.7,80.0,97.0,82.5,35.0,65.0,53.8,0,0.2,-0.2,2.0,5.0,0.0,0.0,5.0,Matches,Bournemouth
432,Arnaut Groeneveld,nl NED,MF,22.0,7.3,181.0,227.0,79.7,3152.0,765.0,80.0,96.0,83.3,74.0,86.0,86.0,22.0,29.0,75.9,0,0.2,-0.2,5.0,10.0,5.0,1.0,20.0,Matches,Bournemouth
433,Andrew Surman,eng ENG,MF,32.0,6.9,102.0,127.0,80.3,1959.0,487.0,39.0,49.0,79.6,43.0,50.0,86.0,15.0,23.0,65.2,0,0.0,0.0,1.0,6.0,1.0,0.0,7.0,Matches,Bournemouth
434,Jack Simpson,eng ENG,DF,22.0,6.8,70.0,100.0,70.0,1208.0,446.0,35.0,38.0,92.1,28.0,40.0,70.0,6.0,16.0,37.5,0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,Matches,Bournemouth
435,David Brooks,wal WAL,MF,22.0,5.6,121.0,179.0,67.6,1938.0,694.0,70.0,83.0,84.3,35.0,53.0,66.0,14.0,32.0,43.8,0,0.4,-0.4,5.0,7.0,9.0,5.0,20.0,Matches,Bournemouth
436,Mark Travers,ie IRL,GK,20.0,5.3,23.0,32.0,71.9,692.0,479.0,6.0,6.0,100.0,8.0,9.0,88.9,9.0,17.0,52.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bournemouth
437,Jordon Ibe,eng ENG,DF,23.0,2.9,17.0,22.0,77.3,329.0,144.0,8.0,11.0,72.7,7.0,7.0,100.0,2.0,2.0,100.0,0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,Matches,Bournemouth
438,Gavin Kilkenny,ie IRL,MF,19.0,1.4,,,,,,,,,,,,,,,0,,,,,,,,Matches,Bournemouth
439,Charlie Daniels,eng ENG,DF,32.0,1.4,35.0,49.0,71.4,700.0,326.0,13.0,14.0,92.9,13.0,18.0,72.2,6.0,14.0,42.9,0,0.1,-0.1,2.0,4.0,1.0,1.0,2.0,Matches,Bournemouth
440,Sam Surridge,eng ENG,FW,21.0,0.3,4.0,10.0,40.0,64.0,22.0,2.0,6.0,33.3,2.0,4.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Matches,Bournemouth
441,Mihai Dobre,ro ROU,MF,20.0,0.1,,,,,,,,,,,,,,,0,,,,,,,,Matches,Bournemouth
442,Stefano Sabelli,it ITA,DF,26.0,36.5,1454.0,1981.0,73.4,27735.0,14401.0,555.0,637.0,87.1,701.0,865.0,81.0,165.0,389.0,42.4,3,3.6,-0.6,38.0,149.0,54.0,22.0,212.0,Matches,Brescia
443,Sandro Tonali,it ITA,MF,19.0,34.5,1137.0,1582.0,71.9,25116.0,8474.0,375.0,450.0,83.3,479.0,587.0,81.6,269.0,488.0,55.1,7,5.4,1.6,65.0,139.0,26.0,7.0,161.0,Matches,Brescia
444,Jesse Joronen,fi FIN,GK,26.0,30.3,573.0,849.0,67.5,18122.0,10914.0,113.0,113.0,100.0,219.0,223.0,98.2,238.0,508.0,46.9,0,0.1,-0.1,1.0,9.0,0.0,0.0,0.0,Matches,Brescia
445,Aleš Matějů,cz CZE,DF,23.0,29.6,944.0,1154.0,81.8,18634.0,7175.0,368.0,414.0,88.9,431.0,499.0,86.4,135.0,210.0,64.3,1,1.0,0.0,10.0,48.0,10.0,6.0,79.0,Matches,Brescia
446,Jhon Chancellor,ve VEN,DF,27.0,26.3,745.0,849.0,87.8,16773.0,4413.0,165.0,184.0,89.7,442.0,476.0,92.9,129.0,165.0,78.2,0,0.0,0.0,0.0,18.0,1.0,0.0,26.0,Matches,Brescia
447,Dimitri Bisoli,it ITA,MF,25.0,25.2,509.0,781.0,65.2,8283.0,3704.0,269.0,337.0,79.8,188.0,276.0,68.1,38.0,108.0,35.2,1,3.0,-2.0,23.0,59.0,29.0,6.0,94.0,Matches,Brescia
448,Ernesto Torregrossa,it ITA,FW,27.0,21.8,332.0,507.0,65.5,4961.0,1110.0,190.0,256.0,74.2,89.0,142.0,62.7,32.0,54.0,59.3,3,2.7,0.3,20.0,16.0,17.0,0.0,37.0,Matches,Brescia
449,Daniele Dessena,it ITA,MF,32.0,20.8,563.0,710.0,79.3,10532.0,3078.0,247.0,283.0,87.3,236.0,270.0,87.4,73.0,134.0,54.5,0,0.2,-0.2,3.0,49.0,10.0,1.0,85.0,Matches,Brescia
450,Andrea Cistana,it ITA,DF,22.0,20.4,688.0,808.0,85.1,14975.0,4464.0,179.0,198.0,90.4,367.0,399.0,92.0,132.0,185.0,71.4,0,0.6,-0.6,5.0,31.0,5.0,0.0,32.0,Matches,Brescia
451,Alfredo Donnarumma,it ITA,FW,28.0,19.6,307.0,445.0,69.0,4792.0,1114.0,171.0,220.0,77.7,100.0,143.0,69.9,22.0,37.0,59.5,2,1.0,1.0,16.0,26.0,15.0,1.0,39.0,Matches,Brescia
452,Rômulo,it ITA,MF,32.0,19.1,438.0,548.0,79.9,6328.0,1502.0,267.0,304.0,87.8,118.0,143.0,82.5,28.0,55.0,50.9,3,1.0,2.0,17.0,33.0,8.0,1.0,36.0,Matches,Brescia
453,Nikolas Špalek,sk SVK,"MF,FW",22.0,18.9,304.0,446.0,68.2,4164.0,1079.0,196.0,233.0,84.1,78.0,129.0,60.5,17.0,49.0,34.7,1,1.8,-0.8,17.0,17.0,10.0,1.0,26.0,Matches,Brescia
454,Florian Ayé,fr FRA,"FW,MF",22.0,15.8,219.0,308.0,71.1,3023.0,557.0,132.0,161.0,82.0,63.0,89.0,70.8,13.0,26.0,50.0,0,0.5,-0.5,7.0,12.0,7.0,1.0,16.0,Matches,Brescia
455,Mario Balotelli,it ITA,FW,28.0,15.6,238.0,368.0,64.7,4650.0,1132.0,108.0,150.0,72.0,82.0,121.0,67.8,44.0,76.0,57.9,0,0.5,-0.5,8.0,24.0,11.0,3.0,36.0,Matches,Brescia
456,Bruno Martella,it ITA,"DF,MF",26.0,14.1,402.0,562.0,71.5,7676.0,3400.0,159.0,186.0,85.5,195.0,256.0,76.2,46.0,104.0,44.2,0,1.2,-1.2,15.0,31.0,22.0,12.0,52.0,Matches,Brescia
