,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
102,Lucas Torreira,uy URU,MF,23.0,22.8,1152.0,1096.0,56.0,34.0,1.0,212.0,15.0,6,19.0,6.0,4.0,4.0,802.0,183.0,167.0,107.0,961.0,67.0,3.0,5.0,1013.0,3.0,9.0,13.0,19.0,Matches,Arsenal
103,Sead Kolašinac,ba BIH,DF,26.0,22.7,1079.0,951.0,128.0,3.0,0.0,164.0,11.0,30,0.0,0.0,0.0,0.0,719.0,177.0,183.0,765.0,108.0,62.0,125.0,3.0,905.0,4.0,18.0,15.0,27.0,Matches,Arsenal
104,Joe Willock,eng ENG,MF,19.0,21.1,651.0,632.0,19.0,9.0,1.0,127.0,11.0,20,6.0,1.0,0.0,0.0,493.0,81.0,77.0,60.0,555.0,21.0,3.0,5.0,542.0,6.0,11.0,7.0,16.0,Matches,Arsenal
105,Héctor Bellerín,es ESP,DF,24.0,20.3,866.0,716.0,150.0,19.0,2.0,111.0,6.0,30,0.0,0.0,0.0,0.0,550.0,183.0,133.0,64.0,626.0,34.0,131.0,0.0,712.0,3.0,10.0,13.0,37.0,Matches,Arsenal
106,Mesut Özil,de GER,"MF,FW",30.0,20.0,1012.0,916.0,96.0,31.0,0.0,196.0,23.0,37,61.0,16.0,24.0,13.0,715.0,145.0,152.0,882.0,105.0,13.0,1.0,9.0,850.0,6.0,5.0,15.0,23.0,Matches,Arsenal
107,Kieran Tierney,sco SCO,DF,22.0,19.2,790.0,663.0,127.0,7.0,1.0,116.0,16.0,63,0.0,0.0,0.0,0.0,465.0,156.0,169.0,560.0,67.0,37.0,120.0,0.0,626.0,4.0,19.0,8.0,27.0,Matches,Arsenal
108,Martinelli,br BRA,FW,18.0,16.7,230.0,225.0,5.0,1.0,2.0,68.0,1.0,32,0.0,0.0,0.0,0.0,142.0,42.0,46.0,33.0,173.0,13.0,2.0,2.0,153.0,0.0,1.0,7.0,17.0,Matches,Arsenal
109,Calum Chambers,eng ENG,DF,24.0,15.4,987.0,866.0,121.0,10.0,0.0,182.0,16.0,35,0.0,0.0,0.0,0.0,652.0,176.0,159.0,62.0,764.0,32.0,110.0,1.0,796.0,1.0,12.0,11.0,37.0,Matches,Arsenal
110,Rob Holding,eng ENG,DF,23.0,14.6,553.0,544.0,9.0,8.0,1.0,62.0,17.0,1,0.0,0.0,0.0,0.0,464.0,21.0,68.0,93.0,432.0,17.0,1.0,0.0,490.0,3.0,15.0,7.0,2.0,Matches,Arsenal
111,Reiss Nelson,eng ENG,FW,19.0,11.6,319.0,291.0,28.0,5.0,1.0,68.0,12.0,41,21.0,7.0,8.0,3.0,233.0,39.0,47.0,49.0,264.0,4.0,1.0,1.0,256.0,0.0,5.0,9.0,12.0,Matches,Arsenal
112,Eddie Nketiah,eng ENG,FW,20.0,9.4,140.0,129.0,11.0,0.0,0.0,22.0,0.0,5,0.0,0.0,0.0,0.0,111.0,17.0,12.0,22.0,109.0,6.0,0.0,1.0,111.0,0.0,2.0,3.0,7.0,Matches,Arsenal
113,Emile Smith-Rowe,eng ENG,"FW,MF",19.0,4.2,134.0,131.0,3.0,1.0,0.0,33.0,3.0,5,0.0,0.0,0.0,0.0,101.0,24.0,9.0,13.0,114.0,4.0,2.0,1.0,113.0,0.0,2.0,3.0,3.0,Matches,Arsenal
114,Nacho Monreal,es ESP,DF,33.0,3.0,201.0,175.0,26.0,1.0,0.0,41.0,1.0,3,0.0,0.0,0.0,0.0,145.0,38.0,18.0,162.0,11.0,1.0,25.0,1.0,182.0,1.0,0.0,1.0,5.0,Matches,Arsenal
115,Cédric Soares,pt POR,DF,27.0,2.8,133.0,112.0,21.0,3.0,0.0,16.0,6.0,17,0.0,0.0,0.0,0.0,66.0,29.0,38.0,19.0,83.0,10.0,18.0,1.0,94.0,0.0,1.0,1.0,7.0,Matches,Arsenal
116,Pablo Marí,es ESP,DF,25.0,2.3,91.0,90.0,1.0,1.0,0.0,4.0,3.0,0,0.0,0.0,0.0,0.0,61.0,15.0,15.0,80.0,9.0,2.0,0.0,0.0,81.0,0.0,2.0,0.0,1.0,Matches,Arsenal
117,Henrikh Mkhitaryan,am ARM,FW,30.0,1.2,77.0,73.0,4.0,1.0,2.0,13.0,3.0,3,2.0,0.0,2.0,0.0,62.0,6.0,9.0,20.0,52.0,2.0,1.0,0.0,58.0,2.0,3.0,0.0,5.0,Matches,Arsenal
118,Konstantinos Mavropanos,gr GRE,DF,21.0,1.0,56.0,55.0,1.0,1.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0,39.0,7.0,10.0,4.0,43.0,4.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,Matches,Arsenal
119,Jack Grealish,eng ENG,"FW,MF",23.0,39.5,1538.0,1335.0,203.0,74.0,5.0,345.0,83.0,78,78.0,48.0,6.0,9.0,1071.0,214.0,253.0,103.0,1363.0,20.0,30.0,7.0,1217.0,5.0,24.0,27.0,50.0,Matches,Aston Villa
120,Tyrone Mings,eng ENG,DF,26.0,35.2,1333.0,1283.0,50.0,47.0,2.0,193.0,58.0,6,0.0,0.0,0.0,0.0,890.0,128.0,315.0,1071.0,157.0,67.0,3.0,3.0,1055.0,3.0,42.0,16.0,23.0,Matches,Aston Villa
121,Douglas Luiz,br BRA,MF,21.0,35.0,1216.0,1151.0,65.0,44.0,2.0,177.0,58.0,19,3.0,0.0,1.0,0.0,696.0,246.0,274.0,123.0,979.0,70.0,6.0,13.0,984.0,2.0,28.0,14.0,12.0,Matches,Aston Villa
122,Matt Targett,eng ENG,DF,23.0,28.9,1219.0,978.0,241.0,33.0,0.0,219.0,34.0,71,10.0,7.0,0.0,2.0,605.0,290.0,324.0,789.0,133.0,77.0,198.0,5.0,894.0,4.0,25.0,18.0,41.0,Matches,Aston Villa
123,Ezri Konsa,eng ENG,DF,21.0,28.7,853.0,748.0,105.0,18.0,0.0,117.0,18.0,8,0.0,0.0,0.0,0.0,498.0,138.0,217.0,83.0,600.0,44.0,87.0,5.0,674.0,0.0,20.0,10.0,15.0,Matches,Aston Villa
124,Anwar El Ghazi,nl NED,"FW,MF",24.0,28.2,615.0,574.0,41.0,3.0,0.0,154.0,30.0,87,17.0,7.0,5.0,0.0,331.0,134.0,150.0,95.0,450.0,29.0,16.0,4.0,402.0,4.0,28.0,9.0,47.0,Matches,Aston Villa
125,John McGinn,sco SCO,MF,24.0,26.5,772.0,700.0,72.0,30.0,3.0,168.0,74.0,44,25.0,16.0,4.0,2.0,446.0,113.0,213.0,550.0,174.0,25.0,4.0,4.0,584.0,7.0,17.0,10.0,23.0,Matches,Aston Villa
126,Frederic Guilbert,fr FRA,DF,24.0,26.1,1026.0,807.0,219.0,13.0,1.0,139.0,26.0,68,1.0,0.0,0.0,0.0,439.0,225.0,362.0,94.0,629.0,68.0,205.0,7.0,687.0,8.0,35.0,18.0,51.0,Matches,Aston Villa
127,Trézéguet,eg EGY,"FW,MF",24.0,25.8,445.0,425.0,20.0,2.0,1.0,90.0,22.0,52,10.0,5.0,2.0,0.0,254.0,86.0,105.0,22.0,361.0,28.0,8.0,9.0,295.0,2.0,17.0,11.0,23.0,Matches,Aston Villa
128,Marvelous Nakamba,zw ZIM,MF,25.0,25.2,792.0,768.0,24.0,20.0,0.0,172.0,17.0,1,0.0,0.0,0.0,0.0,600.0,102.0,90.0,636.0,103.0,34.0,3.0,2.0,669.0,2.0,15.0,13.0,11.0,Matches,Aston Villa
129,Conor Hourihane,ie IRL,MF,28.0,22.5,721.0,564.0,157.0,72.0,2.0,89.0,36.0,78,55.0,22.0,19.0,0.0,455.0,101.0,165.0,626.0,55.0,18.0,11.0,2.0,542.0,2.0,15.0,12.0,23.0,Matches,Aston Villa
130,Kortney Hause,eng ENG,DF,24.0,22.3,789.0,743.0,46.0,25.0,0.0,141.0,26.0,0,0.0,0.0,0.0,0.0,418.0,125.0,246.0,569.0,77.0,61.0,21.0,1.0,591.0,4.0,20.0,12.0,15.0,Matches,Aston Villa
131,Wesley Moraes,br BRA,FW,22.0,20.0,377.0,361.0,16.0,0.0,0.0,115.0,12.0,7,0.0,0.0,0.0,0.0,221.0,94.0,62.0,16.0,282.0,33.0,2.0,10.0,277.0,3.0,6.0,6.0,11.0,Matches,Aston Villa
132,Tom Heaton,eng ENG,GK,33.0,19.9,614.0,342.0,272.0,76.0,0.0,62.0,17.0,0,0.0,0.0,0.0,0.0,210.0,22.0,382.0,28.0,461.0,1.0,0.0,95.0,350.0,2.0,22.0,1.0,0.0,Matches,Aston Villa
133,Björn Engels,be BEL,DF,24.0,18.1,605.0,586.0,19.0,17.0,0.0,91.0,29.0,3,0.0,0.0,0.0,0.0,399.0,68.0,138.0,53.0,491.0,31.0,2.0,1.0,503.0,2.0,9.0,5.0,4.0,Matches,Aston Villa
134,Ahmed Elmohamady,eg EGY,DF,31.0,17.3,633.0,533.0,100.0,6.0,0.0,101.0,12.0,70,0.0,0.0,0.0,0.0,304.0,136.0,193.0,7.0,482.0,30.0,94.0,1.0,484.0,3.0,9.0,18.0,14.0,Matches,Aston Villa
135,Neil Taylor,wal WAL,DF,30.0,16.1,513.0,414.0,99.0,6.0,0.0,94.0,4.0,20,0.0,0.0,0.0,0.0,286.0,128.0,99.0,276.0,123.0,16.0,93.0,0.0,410.0,2.0,9.0,5.0,14.0,Matches,Aston Villa
136,Mbwana Samatta,tz TAN,FW,26.0,12.1,179.0,171.0,8.0,0.0,1.0,52.0,1.0,3,0.0,0.0,0.0,0.0,94.0,36.0,49.0,22.0,103.0,21.0,1.0,6.0,127.0,0.0,4.0,3.0,6.0,Matches,Aston Villa
137,Pepe Reina,es ESP,GK,36.0,12.0,395.0,254.0,141.0,48.0,0.0,47.0,16.0,0,0.0,0.0,0.0,0.0,139.0,28.0,228.0,33.0,290.0,0.0,0.0,47.0,272.0,3.0,13.0,1.0,0.0,Matches,Aston Villa
138,Ørjan Nyland,no NOR,GK,28.0,11.0,182.0,111.0,71.0,18.0,0.0,9.0,3.0,0,0.0,0.0,0.0,0.0,62.0,13.0,107.0,15.0,133.0,0.0,0.0,28.0,105.0,1.0,8.0,1.0,1.0,Matches,Aston Villa
139,Keinan Davis,eng ENG,FW,21.0,8.9,142.0,136.0,6.0,0.0,0.0,57.0,0.0,2,0.0,0.0,0.0,0.0,101.0,22.0,19.0,98.0,20.0,6.0,1.0,2.0,107.0,0.0,3.0,1.0,5.0,Matches,Aston Villa
140,Jota,es ESP,"FW,MF",28.0,7.3,98.0,93.0,5.0,2.0,3.0,24.0,1.0,4,1.0,1.0,0.0,0.0,63.0,14.0,21.0,83.0,10.0,3.0,2.0,0.0,73.0,1.0,1.0,2.0,2.0,Matches,Aston Villa
141,Henri Lansbury,eng ENG,MF,28.0,6.1,81.0,80.0,1.0,0.0,0.0,15.0,6.0,15,0.0,0.0,0.0,0.0,46.0,15.0,20.0,7.0,62.0,10.0,0.0,1.0,60.0,0.0,3.0,1.0,3.0,Matches,Aston Villa
142,Jonathan Kodjia,ci CIV,"FW,MF",29.0,3.6,30.0,24.0,6.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,21.0,4.0,5.0,2.0,24.0,1.0,0.0,0.0,19.0,0.0,1.0,1.0,1.0,Matches,Aston Villa
143,Jed Steer,eng ENG,GK,26.0,3.1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Aston Villa
144,Danny Drinkwater,eng ENG,MF,29.0,2.9,167.0,163.0,4.0,4.0,0.0,32.0,7.0,1,0.0,0.0,0.0,0.0,96.0,44.0,27.0,35.0,126.0,3.0,0.0,0.0,136.0,0.0,5.0,2.0,6.0,Matches,Aston Villa
145,James Chester,wal WAL,DF,30.0,1.8,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
146,Indiana Vassilev,us USA,"FW,MF",18.0,0.9,11.0,10.0,1.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,6.0,3.0,1.0,1.0,0.0,8.0,0.0,0.0,1.0,1.0,Matches,Aston Villa
147,Borja Bastón,es ESP,"MF,FW",26.0,0.2,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Matches,Aston Villa
148,Jacob Ramsey,eng ENG,MF,18.0,0.2,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
149,Cameron Archer,eng ENG,FW,18.0,0.1,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
150,Pierluigi Gollini,it ITA,GK,24.0,40.0,1134.0,810.0,324.0,78.0,0.0,120.0,36.0,0,0.0,0.0,0.0,0.0,562.0,91.0,481.0,71.0,816.0,2.0,0.0,198.0,842.0,2.0,16.0,7.0,0.0,Matches,Atalanta
151,Papu Gómez,ar ARG,"FW,MF",31.0,39.8,2425.0,2143.0,282.0,75.0,12.0,393.0,104.0,112,155.0,49.0,77.0,14.0,1570.0,322.0,533.0,417.0,1889.0,53.0,43.0,20.0,1923.0,7.0,39.0,38.0,58.0,Matches,Atalanta
152,Marten de Roon,nl NED,MF,28.0,39.7,2459.0,2376.0,83.0,51.0,3.0,351.0,62.0,15,0.0,0.0,0.0,0.0,1868.0,269.0,322.0,313.0,1982.0,94.0,32.0,6.0,2121.0,5.0,29.0,26.0,45.0,Matches,Atalanta
153,Berat Djimsiti,al ALB,DF,26.0,37.6,2048.0,1929.0,119.0,65.0,0.0,277.0,32.0,4,0.0,0.0,0.0,0.0,1546.0,259.0,243.0,461.0,1392.0,82.0,54.0,5.0,1796.0,3.0,34.0,20.0,25.0,Matches,Atalanta
154,Robin Gosens,de GER,DF,25.0,37.4,1843.0,1624.0,219.0,15.0,1.0,305.0,38.0,89,0.0,0.0,0.0,0.0,1098.0,389.0,356.0,1372.0,161.0,64.0,204.0,2.0,1435.0,2.0,27.0,29.0,57.0,Matches,Atalanta
155,Rafael Tolói,it ITA,DF,28.0,36.0,1993.0,1895.0,98.0,49.0,3.0,290.0,48.0,12,0.0,0.0,0.0,0.0,1371.0,282.0,340.0,170.0,1681.0,64.0,49.0,1.0,1636.0,9.0,36.0,25.0,48.0,Matches,Atalanta
156,Mario Pašalić,hr CRO,"MF,FW",24.0,35.5,1777.0,1736.0,41.0,28.0,3.0,316.0,68.0,25,4.0,2.0,1.0,0.0,1333.0,248.0,196.0,471.0,1192.0,63.0,4.0,7.0,1544.0,6.0,13.0,29.0,34.0,Matches,Atalanta
157,José Luis Palomino,ar ARG,DF,29.0,34.1,1591.0,1484.0,107.0,78.0,0.0,219.0,27.0,8,0.0,0.0,0.0,0.0,1165.0,184.0,242.0,1187.0,227.0,94.0,29.0,8.0,1376.0,3.0,17.0,11.0,20.0,Matches,Atalanta
158,Remo Freuler,ch SUI,MF,27.0,33.9,2053.0,1935.0,118.0,86.0,4.0,285.0,30.0,27,3.0,0.0,0.0,0.0,1646.0,214.0,193.0,350.0,1594.0,58.0,27.0,7.0,1798.0,3.0,25.0,23.0,41.0,Matches,Atalanta
159,Hans Hateboer,nl NED,DF,25.0,33.7,1711.0,1448.0,263.0,18.0,0.0,225.0,19.0,74,2.0,1.0,1.0,0.0,1153.0,308.0,250.0,262.0,1119.0,56.0,243.0,3.0,1438.0,3.0,18.0,24.0,59.0,Matches,Atalanta
160,Duván Zapata,co COL,FW,28.0,26.1,691.0,631.0,60.0,1.0,2.0,194.0,11.0,32,0.0,0.0,0.0,0.0,500.0,116.0,75.0,136.0,485.0,29.0,5.0,14.0,521.0,1.0,13.0,13.0,37.0,Matches,Atalanta
161,Josip Iličić,si SVN,FW,31.0,24.7,1207.0,1100.0,107.0,37.0,16.0,294.0,55.0,48,42.0,8.0,22.0,3.0,833.0,188.0,186.0,977.0,201.0,8.0,9.0,7.0,968.0,3.0,28.0,19.0,47.0,Matches,Atalanta
162,Timothy Castagne,be BEL,DF,23.0,24.0,1345.0,1167.0,178.0,8.0,2.0,199.0,11.0,59,2.0,1.0,0.0,1.0,888.0,255.0,202.0,178.0,932.0,45.0,168.0,1.0,1129.0,0.0,22.0,23.0,29.0,Matches,Atalanta
163,Ruslan Malinovskyi,ua UKR,"MF,FW",26.0,21.0,1130.0,1028.0,102.0,28.0,9.0,215.0,55.0,37,62.0,13.0,30.0,13.0,814.0,121.0,195.0,966.0,122.0,20.0,9.0,3.0,905.0,3.0,22.0,23.0,33.0,Matches,Atalanta
164,Luis Muriel,co COL,FW,28.0,17.4,600.0,551.0,49.0,14.0,3.0,167.0,18.0,43,12.0,7.0,4.0,1.0,397.0,103.0,100.0,72.0,476.0,15.0,3.0,8.0,436.0,1.0,18.0,9.0,34.0,Matches,Atalanta
165,Mattia Caldara,it ITA,DF,25.0,14.3,498.0,479.0,19.0,19.0,0.0,52.0,7.0,1,0.0,0.0,0.0,0.0,364.0,65.0,69.0,46.0,409.0,22.0,0.0,3.0,447.0,1.0,11.0,2.0,5.0,Matches,Atalanta
166,Andrea Masiello,it ITA,DF,33.0,9.1,426.0,398.0,28.0,21.0,0.0,69.0,22.0,2,0.0,0.0,0.0,0.0,306.0,55.0,65.0,93.0,303.0,18.0,7.0,1.0,378.0,0.0,6.0,3.0,5.0,Matches,Atalanta
167,Marco Sportiello,it ITA,GK,27.0,7.8,207.0,151.0,56.0,10.0,0.0,25.0,6.0,0,0.0,0.0,0.0,0.0,116.0,28.0,63.0,7.0,155.0,0.0,0.0,38.0,157.0,0.0,4.0,0.0,1.0,Matches,Atalanta
168,Simon Kjær,dk DEN,DF,30.0,4.2,176.0,168.0,8.0,8.0,0.0,33.0,4.0,0,0.0,0.0,0.0,0.0,133.0,16.0,27.0,24.0,134.0,14.0,0.0,1.0,156.0,0.0,2.0,0.0,1.0,Matches,Atalanta
169,Bosko Sutalo,hr CRO,DF,19.0,3.1,172.0,163.0,9.0,4.0,0.0,15.0,4.0,3,1.0,0.0,0.0,0.0,131.0,14.0,27.0,26.0,127.0,6.0,4.0,0.0,150.0,0.0,3.0,2.0,1.0,Matches,Atalanta
170,Adrien Tameze,cm CMR,MF,25.0,2.4,202.0,199.0,3.0,3.0,0.0,31.0,5.0,0,0.0,0.0,0.0,0.0,170.0,18.0,14.0,11.0,185.0,1.0,0.0,0.0,181.0,0.0,5.0,1.0,5.0,Matches,Atalanta
171,Musa Barrow,gm GAM,FW,20.0,2.1,54.0,53.0,1.0,0.0,1.0,21.0,2.0,1,1.0,0.0,0.0,0.0,41.0,7.0,6.0,6.0,45.0,1.0,0.0,1.0,44.0,0.0,0.0,1.0,3.0,Matches,Atalanta
172,Ebrima Colley,gm GAM,FW,19.0,0.9,42.0,42.0,0.0,0.0,1.0,10.0,1.0,0,0.0,0.0,0.0,0.0,33.0,8.0,1.0,5.0,36.0,1.0,0.0,0.0,37.0,0.0,1.0,1.0,1.0,Matches,Atalanta
173,Guilherme Arana,br BRA,"DF,MF",22.0,0.9,54.0,44.0,10.0,2.0,0.0,8.0,2.0,3,0.0,0.0,0.0,0.0,37.0,12.0,5.0,38.0,8.0,0.0,8.0,0.0,42.0,0.0,0.0,1.0,5.0,Matches,Atalanta
174,Amad Diallo,ci CIV,FW,17.0,0.3,19.0,18.0,1.0,0.0,0.0,5.0,1.0,1,1.0,1.0,0.0,0.0,17.0,1.0,1.0,17.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,Matches,Atalanta
175,Roger Ibanez,br BRA,DF,20.0,0.2,9.0,9.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,Matches,Atalanta
176,Raoul Bellanova,it ITA,MF,19.0,0.2,13.0,12.0,1.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,11.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,Matches,Atalanta
177,Lennart-Marten Czyborra,de GER,DF,20.0,0.2,10.0,9.0,1.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,9.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,Matches,Atalanta
178,Roberto Piccoli,it ITA,FW,18.0,0.2,6.0,5.0,1.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,Matches,Atalanta
179,Francesco Rossi,it ITA,GK,28.0,0.1,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,Matches,Atalanta
180,Jacopo Da Riva,it ITA,FW,18.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Matches,Atalanta
181,Iñigo Martínez,es ESP,DF,28.0,39.7,1500.0,1380.0,120.0,85.0,2.0,187.0,110.0,19,1.0,0.0,0.0,1.0,875.0,200.0,425.0,1051.0,290.0,70.0,34.0,11.0,1190.0,10.0,46.0,10.0,22.0,Matches,Athletic club
182,Iñaki Williams,es ESP,FW,25.0,39.0,710.0,691.0,19.0,2.0,2.0,174.0,24.0,64,0.0,0.0,0.0,0.0,433.0,161.0,116.0,35.0,577.0,46.0,2.0,18.0,510.0,4.0,16.0,16.0,39.0,Matches,Athletic club
183,Raúl García,es ESP,"MF,FW",33.0,38.3,952.0,936.0,16.0,5.0,3.0,286.0,19.0,44,0.0,0.0,0.0,0.0,389.0,225.0,338.0,144.0,500.0,146.0,4.0,9.0,557.0,12.0,47.0,19.0,36.0,Matches,Athletic club
184,Dani García,es ESP,MF,29.0,37.7,1471.0,1433.0,38.0,34.0,1.0,226.0,66.0,6,0.0,0.0,0.0,0.0,898.0,250.0,323.0,172.0,1110.0,137.0,3.0,10.0,1225.0,8.0,39.0,11.0,15.0,Matches,Athletic club
185,Yuri Berchiche,es ESP,DF,29.0,37.5,1695.0,1375.0,320.0,29.0,1.0,285.0,65.0,103,3.0,0.0,0.0,0.0,959.0,459.0,277.0,1177.0,134.0,62.0,288.0,5.0,1351.0,6.0,34.0,40.0,64.0,Matches,Athletic club
186,Unai Simón,es ESP,GK,22.0,37.2,1107.0,724.0,383.0,115.0,0.0,69.0,44.0,0,0.0,0.0,0.0,0.0,292.0,65.0,750.0,53.0,844.0,0.0,0.0,141.0,650.0,4.0,38.0,6.0,3.0,Matches,Athletic club
187,Yeray Álvarez,es ESP,DF,24.0,36.6,1403.0,1335.0,68.0,57.0,1.0,152.0,50.0,14,0.0,0.0,0.0,0.0,935.0,158.0,310.0,89.0,1164.0,96.0,11.0,6.0,1149.0,6.0,40.0,9.0,13.0,Matches,Athletic club
188,Ander Capa,es ESP,DF,27.0,36.1,1598.0,1211.0,387.0,12.0,3.0,237.0,27.0,75,2.0,0.0,0.0,0.0,759.0,406.0,433.0,90.0,1036.0,65.0,373.0,5.0,1188.0,3.0,36.0,23.0,66.0,Matches,Athletic club
189,Iker Muniain,es ESP,"FW,MF",26.0,32.5,1093.0,1012.0,81.0,23.0,6.0,196.0,27.0,57,32.0,12.0,8.0,3.0,763.0,201.0,129.0,61.0,965.0,42.0,9.0,9.0,903.0,3.0,18.0,21.0,18.0,Matches,Athletic club
190,Unai Núñez,es ESP,DF,22.0,21.8,682.0,663.0,19.0,15.0,0.0,84.0,39.0,0,0.0,0.0,0.0,0.0,476.0,74.0,132.0,79.0,541.0,39.0,4.0,0.0,587.0,3.0,12.0,3.0,8.0,Matches,Athletic club
191,Unai López,es ESP,MF,23.0,21.6,1210.0,1074.0,136.0,62.0,4.0,149.0,79.0,60,55.0,13.0,22.0,9.0,769.0,172.0,269.0,42.0,1106.0,34.0,5.0,4.0,1004.0,1.0,20.0,8.0,18.0,Matches,Athletic club
192,Mikel Vesga,es ESP,MF,26.0,18.7,573.0,556.0,17.0,6.0,0.0,155.0,16.0,17,1.0,0.0,1.0,0.0,336.0,113.0,124.0,353.0,131.0,40.0,8.0,9.0,449.0,1.0,15.0,3.0,15.0,Matches,Athletic club
193,Iñigo Córdoba,es ESP,FW,22.0,16.9,458.0,451.0,7.0,2.0,1.0,107.0,11.0,26,1.0,0.0,0.0,1.0,308.0,80.0,70.0,291.0,129.0,16.0,4.0,4.0,316.0,2.0,18.0,8.0,26.0,Matches,Athletic club
194,Iñigo Lekue,es ESP,"FW,DF",26.0,9.2,283.0,236.0,47.0,4.0,1.0,53.0,9.0,42,7.0,2.0,4.0,0.0,155.0,52.0,76.0,41.0,178.0,21.0,36.0,1.0,195.0,2.0,8.0,8.0,8.0,Matches,Athletic club
195,Oihan Sancet,es ESP,MF,19.0,8.2,208.0,202.0,6.0,1.0,1.0,73.0,4.0,2,1.0,1.0,0.0,0.0,139.0,48.0,21.0,15.0,176.0,6.0,0.0,5.0,168.0,0.0,1.0,6.0,8.0,Matches,Athletic club
196,Ibai Gómez,es ESP,FW,29.0,7.7,319.0,237.0,82.0,25.0,1.0,45.0,18.0,38,47.0,24.0,14.0,5.0,146.0,58.0,115.0,35.0,259.0,13.0,10.0,0.0,202.0,1.0,8.0,1.0,14.0,Matches,Athletic club
197,Mikel Balenziaga,es ESP,DF,31.0,7.1,258.0,202.0,56.0,0.0,0.0,36.0,4.0,12,0.0,0.0,0.0,0.0,108.0,68.0,82.0,145.0,23.0,25.0,56.0,1.0,188.0,2.0,5.0,3.0,11.0,Matches,Athletic club
198,Óscar de Marcos,es ESP,"DF,FW",30.0,7.0,228.0,195.0,33.0,4.0,2.0,29.0,5.0,15,3.0,0.0,2.0,0.0,115.0,59.0,54.0,14.0,166.0,16.0,26.0,0.0,168.0,1.0,5.0,3.0,13.0,Matches,Athletic club
199,Asier Villalibre,es ESP,FW,21.0,6.5,110.0,105.0,5.0,1.0,0.0,47.0,0.0,6,0.0,0.0,0.0,0.0,52.0,34.0,24.0,40.0,33.0,12.0,0.0,4.0,70.0,0.0,2.0,3.0,9.0,Matches,Athletic club
200,Iago Herrerín,es ESP,GK,31.0,6.1,169.0,121.0,48.0,18.0,0.0,18.0,14.0,0,0.0,0.0,0.0,0.0,53.0,8.0,108.0,13.0,117.0,0.0,0.0,28.0,101.0,0.0,11.0,0.0,0.0,Matches,Athletic club
201,Mikel San José,es ESP,MF,30.0,5.2,125.0,124.0,1.0,1.0,0.0,17.0,4.0,1,0.0,0.0,0.0,0.0,68.0,36.0,21.0,20.0,86.0,12.0,0.0,0.0,93.0,0.0,3.0,4.0,2.0,Matches,Athletic club
202,Beñat Etxebarria,es ESP,MF,32.0,5.1,194.0,162.0,32.0,12.0,1.0,27.0,11.0,12,16.0,5.0,10.0,0.0,110.0,31.0,53.0,11.0,169.0,9.0,0.0,1.0,161.0,0.0,3.0,2.0,1.0,Matches,Athletic club
203,Kenan Kodro,ba BIH,"FW,MF",25.0,4.0,86.0,79.0,7.0,0.0,0.0,37.0,0.0,1,0.0,0.0,0.0,0.0,35.0,34.0,17.0,11.0,48.0,8.0,0.0,1.0,55.0,0.0,5.0,1.0,2.0,Matches,Athletic club
