,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
2149,Marcelo,br BRA,"DF,MF",32-356,13.9,921.0,815.0,106.0,13.0,2.0,76.0,31.0,52.0,0.0,0.0,0.0,0.0,584.0,170.0,167.0,709.0,100.0,14.0,93.0,3.0,744.0,6.0,12.0,19.0,21.0,Matches,real madrid
2150,Rodrygo,br BRA,FW,20-114,12.4,493.0,485.0,8.0,0.0,2.0,78.0,4.0,23.0,2.0,2.0,0.0,0.0,380.0,66.0,47.0,49.0,413.0,11.0,6.0,6.0,383.0,1.0,5.0,16.0,28.0,Matches,real madrid
2151,Dani Carvajal,es ESP,DF,29-112,12.4,963.0,831.0,132.0,15.0,1.0,78.0,24.0,23.0,0.0,0.0,0.0,0.0,604.0,218.0,141.0,53.0,745.0,32.0,117.0,10.0,823.0,3.0,8.0,19.0,33.0,Matches,real madrid
2152,Isco,es ESP,"FW,MF",29-012,11.5,756.0,715.0,41.0,15.0,0.0,109.0,20.0,26.0,16.0,3.0,3.0,5.0,585.0,78.0,93.0,54.0,682.0,4.0,9.0,5.0,652.0,9.0,7.0,14.0,15.0,Matches,real madrid
2153,Eden Hazard,be BEL,FW,30-116,8.4,423.0,415.0,8.0,3.0,2.0,70.0,6.0,9.0,3.0,0.0,1.0,0.0,365.0,38.0,20.0,67.0,344.0,3.0,2.0,4.0,370.0,0.0,2.0,13.0,12.0,Matches,real madrid
2154,Álvaro Odriozola,es ESP,DF,25-140,7.4,309.0,244.0,65.0,2.0,0.0,22.0,3.0,28.0,0.0,0.0,0.0,0.0,196.0,61.0,52.0,8.0,232.0,3.0,63.0,2.0,262.0,0.0,4.0,3.0,11.0,Matches,real madrid
2155,Mariano,do DOM,FW,27-275,7.2,115.0,103.0,12.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,18.0,13.0,16.0,83.0,4.0,1.0,0.0,87.0,0.0,0.0,2.0,5.0,Matches,real madrid
2156,Martin Ødegaard,no NOR,"FW,MF",22-137,4.1,256.0,243.0,13.0,4.0,0.0,47.0,3.0,3.0,9.0,6.0,2.0,0.0,204.0,28.0,24.0,234.0,12.0,3.0,0.0,3.0,218.0,3.0,2.0,3.0,4.0,Matches,real madrid
2157,Blanco,es ESP,MF,20-284,2.4,175.0,173.0,2.0,2.0,0.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0,152.0,10.0,13.0,24.0,143.0,7.0,0.0,1.0,161.0,1.0,1.0,1.0,2.0,Matches,real madrid
2158,Víctor Chust,es ESP,DF,21-059,2.4,70.0,67.0,3.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,5.0,7.0,13.0,53.0,2.0,1.0,0.0,65.0,0.0,1.0,0.0,0.0,Matches,real madrid
2159,Luka Jović,rs SRB,FW,23-131,2.3,54.0,47.0,7.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,10.0,6.0,7.0,45.0,1.0,0.0,0.0,46.0,0.0,1.0,1.0,2.0,Matches,real madrid
2160,Sergio Arribas,es ESP,FW,19-215,1.9,117.0,115.0,2.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,101.0,9.0,7.0,102.0,11.0,1.0,2.0,0.0,100.0,1.0,0.0,1.0,5.0,Matches,real madrid
2161,Andriy Lunin,ua UKR,GK,22-081,1.3,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,real madrid
2162,Marvin,es ESP,FW,20-304,1.0,60.0,50.0,10.0,0.0,0.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,39.0,16.0,5.0,3.0,43.0,0.0,10.0,0.0,49.0,0.0,1.0,1.0,1.0,Matches,real madrid
2163,Hugo Duro,es ESP,FW,21-174,0.8,11.0,11.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,Matches,real madrid
2164,Miguel Gutiérrez,es ESP,DF,19-280,0.5,37.0,34.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,4.0,3.0,32.0,2.0,0.0,3.0,0.0,32.0,0.0,0.0,1.0,1.0,Matches,real madrid
2165,Borja Mayoral,es ESP,FW,24-028,0.3,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,Matches,real madrid
2166,Álex Remiro,es ESP,GK,26-037,43.7,1251.0,912.0,339.0,130.0,0.0,97.0,27.0,0.0,0.0,0.0,0.0,0.0,628.0,72.0,551.0,153.0,919.0,0.0,0.0,126.0,913.0,4.0,35.0,10.0,3.0,Matches,Real sociedad
2167,Robin Le Normand,fr FRA,DF,24-170,36.3,2058.0,1991.0,67.0,63.0,0.0,207.0,49.0,3.0,0.0,0.0,0.0,0.0,1626.0,127.0,305.0,193.0,1653.0,123.0,4.0,9.0,1829.0,1.0,28.0,9.0,11.0,Matches,Real sociedad
2168,Mikel Merino,es ESP,MF,24-312,34.3,1651.0,1611.0,40.0,34.0,7.0,331.0,43.0,26.0,1.0,0.0,0.0,0.0,1137.0,222.0,292.0,1316.0,161.0,86.0,5.0,9.0,1267.0,20.0,40.0,37.0,48.0,Matches,Real sociedad
2169,Mikel Oyarzabal,es ESP,FW,24-009,30.8,1064.0,901.0,163.0,50.0,1.0,191.0,67.0,87.0,100.0,31.0,46.0,11.0,642.0,171.0,251.0,863.0,116.0,41.0,13.0,13.0,732.0,3.0,30.0,27.0,62.0,Matches,Real sociedad
2170,Alexander Isak,se SWE,FW,21-221,29.1,486.0,430.0,56.0,3.0,4.0,122.0,7.0,24.0,0.0,0.0,0.0,0.0,327.0,87.0,72.0,85.0,332.0,30.0,1.0,5.0,350.0,2.0,9.0,18.0,31.0,Matches,Real sociedad
2171,Nacho Monreal,es ESP,DF,35-063,28.3,1472.0,1214.0,258.0,25.0,1.0,150.0,11.0,66.0,0.0,0.0,0.0,0.0,924.0,299.0,249.0,1021.0,122.0,61.0,233.0,2.0,1198.0,6.0,7.0,26.0,52.0,Matches,Real sociedad
2172,Andoni Gorosabel,es ESP,DF,24-269,28.0,1460.0,1157.0,303.0,27.0,1.0,153.0,12.0,75.0,2.0,0.0,0.0,2.0,877.0,304.0,279.0,90.0,1030.0,50.0,274.0,5.0,1159.0,7.0,22.0,34.0,54.0,Matches,Real sociedad
2173,Igor Zubeldia,es ESP,DF,24-031,27.7,1507.0,1459.0,48.0,30.0,0.0,134.0,24.0,10.0,0.0,0.0,0.0,0.0,1265.0,78.0,164.0,90.0,1307.0,56.0,18.0,6.0,1363.0,0.0,14.0,9.0,17.0,Matches,Real sociedad
2174,Portu,es ESP,FW,28-344,27.7,599.0,573.0,26.0,8.0,0.0,128.0,15.0,71.0,14.0,7.0,2.0,1.0,357.0,112.0,130.0,24.0,516.0,29.0,4.0,7.0,402.0,2.0,10.0,11.0,41.0,Matches,Real sociedad
2175,Ander Guevara,es ESP,MF,23-297,24.7,1472.0,1447.0,25.0,22.0,2.0,222.0,30.0,5.0,1.0,0.0,0.0,1.0,1073.0,174.0,225.0,244.0,1122.0,76.0,2.0,6.0,1223.0,3.0,30.0,40.0,27.0,Matches,Real sociedad
2176,Martín Zubimendi,es ESP,MF,22-087,23.6,1137.0,1105.0,32.0,28.0,1.0,158.0,25.0,6.0,1.0,0.0,0.0,1.0,862.0,106.0,169.0,247.0,794.0,56.0,2.0,2.0,1011.0,2.0,16.0,18.0,13.0,Matches,Real sociedad
2177,Aritz Elustondo,es ESP,DF,27-033,20.9,1126.0,1065.0,61.0,29.0,0.0,104.0,32.0,14.0,0.0,0.0,0.0,0.0,827.0,88.0,211.0,91.0,901.0,70.0,32.0,3.0,958.0,2.0,19.0,7.0,10.0,Matches,Real sociedad
2178,David Silva,es ESP,MF,35-112,17.5,972.0,933.0,39.0,24.0,8.0,122.0,32.0,13.0,10.0,5.0,2.0,0.0,713.0,129.0,130.0,805.0,114.0,33.0,3.0,2.0,814.0,8.0,14.0,19.0,24.0,Matches,Real sociedad
2179,Ander Barrenetxea,es ESP,MF,19-124,15.6,404.0,386.0,18.0,4.0,1.0,74.0,7.0,37.0,1.0,1.0,0.0,0.0,274.0,62.0,68.0,60.0,306.0,19.0,13.0,2.0,289.0,0.0,11.0,12.0,23.0,Matches,Real sociedad
2180,Aihen Muñoz,es ESP,DF,23-257,15.6,805.0,608.0,197.0,9.0,0.0,81.0,16.0,55.0,2.0,2.0,0.0,0.0,379.0,177.0,249.0,509.0,60.0,40.0,186.0,1.0,552.0,2.0,24.0,29.0,37.0,Matches,Real sociedad
2181,Adnan Januzaj,be BEL,"FW,MF",26-084,14.0,593.0,496.0,97.0,23.0,3.0,106.0,49.0,60.0,60.0,30.0,21.0,3.0,378.0,72.0,143.0,489.0,76.0,3.0,11.0,4.0,400.0,6.0,21.0,19.0,27.0,Matches,Real sociedad
2182,Willian José,br BRA,FW,29-158,11.2,302.0,279.0,23.0,1.0,2.0,85.0,20.0,3.0,0.0,0.0,0.0,0.0,188.0,68.0,46.0,29.0,242.0,9.0,2.0,9.0,235.0,3.0,4.0,13.0,10.0,Matches,Real sociedad
2183,Modibo Sagnan,ml MLI,DF,22-016,10.3,546.0,526.0,20.0,19.0,0.0,46.0,18.0,1.0,0.0,0.0,0.0,0.0,452.0,35.0,59.0,387.0,126.0,19.0,1.0,1.0,487.0,2.0,11.0,5.0,4.0,Matches,Real sociedad
2184,Jon Guridi,es ESP,MF,26-061,10.0,289.0,281.0,8.0,5.0,0.0,57.0,2.0,3.0,0.0,0.0,0.0,0.0,215.0,34.0,40.0,223.0,33.0,18.0,3.0,1.0,230.0,1.0,6.0,8.0,7.0,Matches,Real sociedad
2185,Joseba Zaldúa,es ESP,DF,28-310,9.9,461.0,357.0,104.0,11.0,0.0,40.0,5.0,29.0,0.0,0.0,0.0,0.0,247.0,105.0,109.0,28.0,306.0,25.0,93.0,2.0,359.0,1.0,7.0,7.0,17.0,Matches,Real sociedad
2186,Martín Merquelanz,es ESP,FW,25-322,7.8,246.0,202.0,44.0,11.0,0.0,33.0,16.0,22.0,25.0,10.0,9.0,1.0,156.0,36.0,54.0,203.0,24.0,7.0,8.0,2.0,162.0,4.0,4.0,9.0,22.0,Matches,Real sociedad
2187,Roberto López,es ESP,"MF,FW",21-006,6.0,236.0,207.0,29.0,12.0,0.0,46.0,11.0,19.0,16.0,9.0,5.0,0.0,148.0,31.0,57.0,187.0,31.0,12.0,1.0,1.0,167.0,0.0,8.0,7.0,10.0,Matches,Real sociedad
2188,Asier Illarramendi,es ESP,MF,31-053,5.5,318.0,290.0,28.0,26.0,1.0,31.0,6.0,2.0,0.0,0.0,0.0,0.0,245.0,24.0,49.0,30.0,270.0,7.0,2.0,1.0,291.0,1.0,0.0,1.0,2.0,Matches,Real sociedad
2189,Carlos Fernández,es ESP,"FW,MF",24-343,4.5,112.0,110.0,2.0,1.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,70.0,26.0,16.0,69.0,18.0,11.0,0.0,0.0,75.0,1.0,1.0,3.0,8.0,Matches,Real sociedad
2190,Jon Bautista,es ESP,FW,25-301,4.3,79.0,72.0,7.0,0.0,0.0,29.0,2.0,2.0,3.0,2.0,0.0,1.0,45.0,16.0,18.0,14.0,43.0,8.0,0.0,1.0,49.0,0.0,2.0,1.0,4.0,Matches,Real sociedad
2191,Miguel Ángel Moyá,es ESP,GK,37-028,1.0,35.0,30.0,5.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,12.0,7.0,24.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
2192,Diego Llorente,es ESP,DF,27-257,1.0,54.0,51.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,5.0,12.0,40.0,2.0,0.0,0.0,48.0,1.0,1.0,1.0,0.0,Matches,Real sociedad
2193,Urko González,es ESP,DF,20-041,0.5,30.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,28.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,Matches,Real sociedad
2194,Roberto Navarro,es ESP,MF,19-018,0.4,22.0,19.0,3.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,2.0,16.0,3.0,3.0,3.0,18.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,Matches,Real sociedad
2195,Aritz Arambarri,es ESP,DF,23-089,0.3,20.0,15.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,4.0,11.0,1.0,4.0,0.0,15.0,0.0,0.0,0.0,1.0,Matches,Real sociedad
2196,Thomas Foket,be BEL,DF,26-219,34.0,1668.0,1315.0,353.0,25.0,0.0,168.0,39.0,47.0,0.0,0.0,0.0,0.0,972.0,407.0,289.0,130.0,1142.0,51.0,328.0,2.0,1324.0,4.0,35.0,55.0,54.0,Matches,reims
2197,Predrag Rajković,rs SRB,GK,25-183,32.5,1277.0,867.0,410.0,107.0,1.0,61.0,30.0,0.0,0.0,0.0,0.0,0.0,588.0,57.0,632.0,163.0,911.0,2.0,0.0,133.0,836.0,6.0,36.0,5.0,4.0,Matches,reims
2198,Yunis Abdelhamid,ma MAR,DF,33-216,31.0,1612.0,1558.0,54.0,54.0,0.0,147.0,38.0,0.0,0.0,0.0,0.0,0.0,1279.0,118.0,215.0,1061.0,449.0,54.0,0.0,3.0,1413.0,4.0,24.0,19.0,10.0,Matches,reims
2199,Wout Faes,be BEL,DF,23-029,29.2,1472.0,1443.0,29.0,25.0,1.0,116.0,51.0,0.0,0.0,0.0,0.0,0.0,1127.0,122.0,223.0,168.0,1199.0,73.0,4.0,3.0,1281.0,4.0,24.0,21.0,9.0,Matches,reims
2200,Boulaye Dia,sn SEN,"FW,MF",24-167,29.1,539.0,502.0,37.0,0.0,1.0,122.0,9.0,13.0,0.0,0.0,0.0,0.0,425.0,81.0,33.0,55.0,450.0,15.0,0.0,7.0,428.0,0.0,4.0,16.0,23.0,Matches,reims
2201,Ghislain Konan,ci CIV,DF,25-126,26.0,1303.0,1039.0,264.0,23.0,0.0,125.0,17.0,37.0,0.0,0.0,0.0,0.0,803.0,264.0,236.0,898.0,108.0,44.0,241.0,4.0,1020.0,4.0,28.0,41.0,43.0,Matches,reims
2202,Xavier Chavalerin,fr FRA,MF,30-056,24.3,833.0,812.0,21.0,19.0,2.0,86.0,17.0,11.0,2.0,1.0,0.0,1.0,603.0,89.0,141.0,649.0,137.0,33.0,0.0,1.0,691.0,2.0,19.0,15.0,12.0,Matches,reims
2203,Mathieu Cafaro,fr FRA,"MF,FW",24-038,21.7,782.0,724.0,58.0,28.0,1.0,84.0,47.0,53.0,28.0,12.0,14.0,2.0,466.0,117.0,199.0,60.0,694.0,17.0,2.0,5.0,490.0,6.0,25.0,39.0,36.0,Matches,reims
2204,Nathanael Mbuku,fr FRA,"MF,FW",19-047,21.4,491.0,468.0,23.0,5.0,6.0,105.0,15.0,20.0,12.0,7.0,2.0,0.0,354.0,62.0,75.0,407.0,44.0,13.0,3.0,4.0,371.0,3.0,7.0,18.0,14.0,Matches,reims
2205,Moreto Cassamã,gw GNB,MF,23-075,19.2,1138.0,1098.0,40.0,36.0,4.0,132.0,50.0,5.0,4.0,1.0,3.0,0.0,866.0,127.0,145.0,77.0,1039.0,16.0,0.0,4.0,991.0,3.0,29.0,25.0,9.0,Matches,reims
2206,Valon Berisha,xk KVX,MF,28-084,18.9,1027.0,933.0,94.0,46.0,2.0,122.0,72.0,20.0,45.0,11.0,23.0,5.0,635.0,151.0,241.0,113.0,858.0,35.0,3.0,7.0,830.0,2.0,20.0,20.0,13.0,Matches,reims
2207,Marshall Munetsi,zw ZIM,"MF,DF",24-314,18.8,774.0,765.0,9.0,7.0,1.0,75.0,17.0,3.0,0.0,0.0,0.0,0.0,588.0,79.0,107.0,98.0,608.0,37.0,2.0,7.0,652.0,3.0,13.0,12.0,5.0,Matches,reims
2208,El Bilal Touré,ml MLI,"FW,MF",19-211,13.4,260.0,237.0,23.0,0.0,2.0,88.0,2.0,2.0,0.0,0.0,0.0,0.0,143.0,73.0,44.0,50.0,131.0,20.0,0.0,9.0,177.0,1.0,5.0,4.0,8.0,Matches,reims
2209,Arber Zeneli,xk KVX,"MF,FW",26-066,13.4,360.0,311.0,49.0,12.0,0.0,52.0,11.0,21.0,25.0,16.0,6.0,0.0,254.0,44.0,62.0,31.0,307.0,3.0,12.0,4.0,261.0,0.0,6.0,9.0,19.0,Matches,reims
2210,Moussa Doumbia,ml MLI,"MF,FW",26-260,10.0,384.0,365.0,19.0,6.0,0.0,51.0,11.0,25.0,11.0,6.0,4.0,0.0,295.0,44.0,45.0,60.0,310.0,8.0,2.0,2.0,312.0,1.0,6.0,12.0,10.0,Matches,reims
2211,Kaj Sierhuis,nl NED,FW,23-005,7.8,155.0,146.0,9.0,1.0,0.0,30.0,6.0,10.0,0.0,0.0,0.0,0.0,97.0,29.0,29.0,26.0,100.0,12.0,0.0,6.0,99.0,3.0,5.0,6.0,8.0,Matches,reims
2212,Dereck Kutesa,ch SUI,"MF,FW",23-147,7.4,123.0,121.0,2.0,0.0,0.0,40.0,3.0,18.0,0.0,0.0,0.0,0.0,89.0,17.0,17.0,22.0,90.0,6.0,1.0,0.0,82.0,0.0,3.0,8.0,9.0,Matches,reims
2213,Dario Maresic,at AUT,DF,21-215,5.7,282.0,269.0,13.0,4.0,0.0,16.0,11.0,3.0,0.0,0.0,0.0,0.0,186.0,29.0,67.0,34.0,225.0,10.0,9.0,2.0,230.0,2.0,10.0,5.0,4.0,Matches,reims
2214,Thibault De Smet,be BEL,DF,22-331,5.5,304.0,263.0,41.0,0.0,0.0,21.0,4.0,14.0,0.0,0.0,0.0,0.0,200.0,41.0,63.0,208.0,45.0,7.0,41.0,0.0,241.0,2.0,3.0,10.0,10.0,Matches,reims
2215,Fodé Doucouré,ml MLI,DF,20-088,3.6,188.0,151.0,37.0,3.0,0.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,127.0,39.0,22.0,19.0,130.0,4.0,34.0,0.0,144.0,0.0,5.0,10.0,4.0,Matches,reims
2216,Mouhamadou Drammeh,fr FRA,MF,21-352,2.8,53.0,50.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,5.0,37.0,8.0,6.0,0.0,0.0,43.0,0.0,1.0,2.0,0.0,Matches,reims
2217,Yehvann Diouf,fr FRA,GK,21-167,2.5,52.0,39.0,13.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,18.0,4.0,34.0,0.0,0.0,13.0,40.0,0.0,4.0,0.0,0.0,Matches,reims
2218,Dion Lopy,sn SEN,MF,19-089,1.8,71.0,70.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,9.0,4.0,14.0,55.0,2.0,0.0,0.0,67.0,0.0,2.0,0.0,0.0,Matches,reims
2219,Anastasios Donis,gr GRE,MF,24-246,1.1,20.0,20.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,3.0,14.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,Matches,reims
2220,Hugo Ekitike,fr FRA,"MF,FW",18-316,1.0,26.0,23.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,4.0,1.0,22.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,Matches,reims
2221,Fraser Hornby,sco SCO,FW,21-231,0.4,9.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Matches,reims
2222,Tristan Dingomé,cm CMR,MF,30-074,0.2,15.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,13.0,1.0,1.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,Matches,reims
2223,Moïse Sakava,cm CMR,MF,20-127,0.1,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Matches,reims
2224,Hamari Traoré,ml MLI,DF,29-095,36.5,2579.0,2151.0,428.0,40.0,2.0,175.0,47.0,109.0,2.0,0.0,0.0,0.0,1662.0,513.0,404.0,252.0,1792.0,109.0,386.0,7.0,2114.0,6.0,31.0,56.0,83.0,Matches,rennes
2225,Steven Nzonzi,fr FRA,MF,32-138,34.9,3016.0,2955.0,61.0,60.0,1.0,348.0,60.0,4.0,0.0,0.0,0.0,0.0,2492.0,252.0,272.0,211.0,2648.0,96.0,0.0,3.0,2778.0,2.0,21.0,40.0,19.0,Matches,rennes
2226,Nayef Aguerd,ma MAR,DF,25-033,34.7,2556.0,2487.0,69.0,68.0,1.0,154.0,71.0,1.0,0.0,0.0,0.0,0.0,2146.0,148.0,262.0,2164.0,258.0,71.0,1.0,5.0,2323.0,1.0,23.0,14.0,8.0,Matches,rennes
2227,Damien Da Silva,fr FRA,DF,32-350,33.4,2145.0,2108.0,37.0,35.0,4.0,154.0,63.0,6.0,0.0,0.0,0.0,0.0,1661.0,150.0,334.0,44.0,1954.0,98.0,2.0,3.0,1904.0,0.0,24.0,17.0,15.0,Matches,rennes
2228,Benjamin Bourigeaud,fr FRA,MF,27-108,29.9,1905.0,1665.0,240.0,84.0,7.0,206.0,143.0,80.0,133.0,60.0,62.0,5.0,1246.0,216.0,443.0,170.0,1657.0,45.0,12.0,13.0,1482.0,4.0,34.0,38.0,59.0,Matches,rennes
2229,Eduardo Camavinga,fr FRA,MF,18-173,27.9,1619.0,1579.0,40.0,33.0,3.0,229.0,29.0,5.0,0.0,0.0,0.0,0.0,1342.0,146.0,131.0,1427.0,92.0,65.0,7.0,6.0,1446.0,0.0,16.0,34.0,19.0,Matches,rennes
2230,Jeremy Doku,be BEL,"FW,MF",18-340,27.6,1003.0,995.0,8.0,2.0,5.0,191.0,21.0,77.0,0.0,0.0,0.0,0.0,883.0,75.0,45.0,143.0,837.0,9.0,6.0,3.0,809.0,1.0,12.0,34.0,54.0,Matches,rennes
2231,Martin Terrier,fr FRA,"FW,MF",24-059,26.7,784.0,762.0,22.0,0.0,1.0,202.0,15.0,28.0,2.0,0.0,1.0,0.0,572.0,105.0,107.0,73.0,620.0,37.0,0.0,9.0,627.0,1.0,9.0,20.0,26.0,Matches,rennes
2232,Adrien Truffert,fr FRA,DF,19-163,23.4,1403.0,1201.0,202.0,24.0,0.0,161.0,23.0,68.0,0.0,0.0,0.0,0.0,975.0,245.0,183.0,996.0,156.0,58.0,178.0,2.0,1164.0,3.0,19.0,29.0,40.0,Matches,rennes
2233,Alfred Gomis,sn SEN,GK,27-239,23.0,691.0,491.0,200.0,59.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,403.0,21.0,267.0,49.0,504.0,1.0,1.0,117.0,537.0,1.0,17.0,1.0,1.0,Matches,rennes
2234,Sehrou Guirassy,fr FRA,FW,25-051,20.9,494.0,466.0,28.0,1.0,3.0,165.0,15.0,3.0,0.0,0.0,0.0,0.0,328.0,105.0,61.0,48.0,352.0,30.0,1.0,13.0,372.0,0.0,7.0,16.0,21.0,Matches,rennes
2235,Romain Salin,fr FRA,GK,36-277,17.0,592.0,412.0,180.0,45.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,325.0,22.0,245.0,388.0,103.0,3.0,0.0,81.0,443.0,0.0,10.0,2.0,0.0,Matches,rennes
2236,Clément Grenier,fr FRA,MF,30-115,13.8,986.0,907.0,79.0,35.0,2.0,142.0,48.0,22.0,37.0,14.0,17.0,4.0,720.0,112.0,154.0,152.0,791.0,20.0,2.0,10.0,784.0,0.0,16.0,27.0,29.0,Matches,rennes
2237,Flavien Tait,fr FRA,MF,28-089,12.8,690.0,663.0,27.0,7.0,2.0,149.0,18.0,14.0,12.0,6.0,5.0,0.0,510.0,86.0,94.0,54.0,602.0,14.0,7.0,6.0,578.0,4.0,9.0,17.0,18.0,Matches,rennes
2238,Faitout Maouassa,fr FRA,DF,22-300,12.4,706.0,591.0,115.0,8.0,0.0,54.0,20.0,51.0,5.0,1.0,4.0,0.0,411.0,159.0,136.0,505.0,62.0,28.0,102.0,0.0,540.0,1.0,16.0,17.0,32.0,Matches,rennes
2239,Gerzino Nyamsi,fr FRA,DF,24-100,11.6,725.0,719.0,6.0,6.0,0.0,59.0,18.0,2.0,0.0,0.0,0.0,0.0,591.0,65.0,69.0,106.0,574.0,28.0,0.0,1.0,638.0,0.0,13.0,16.0,4.0,Matches,rennes
2240,Romain Del Castillo,fr FRA,"FW,MF",25-034,8.5,399.0,375.0,24.0,8.0,1.0,68.0,14.0,26.0,9.0,4.0,4.0,0.0,272.0,70.0,57.0,298.0,72.0,16.0,7.0,0.0,289.0,0.0,3.0,15.0,23.0,Matches,rennes
2241,Adrien Hunou,fr FRA,"FW,MF",27-103,8.2,214.0,203.0,11.0,0.0,0.0,47.0,3.0,8.0,0.0,0.0,0.0,0.0,138.0,56.0,20.0,13.0,180.0,15.0,2.0,1.0,163.0,0.0,3.0,5.0,10.0,Matches,rennes
2242,Brandon Soppy,fr FRA,DF,19-070,7.9,452.0,387.0,65.0,5.0,1.0,36.0,5.0,16.0,0.0,0.0,0.0,0.0,309.0,74.0,69.0,25.0,355.0,7.0,60.0,0.0,351.0,0.0,11.0,15.0,17.0,Matches,rennes
2243,Jonas Martin,fr FRA,MF,31-023,7.2,421.0,405.0,16.0,14.0,0.0,43.0,5.0,2.0,0.0,0.0,0.0,0.0,345.0,41.0,35.0,65.0,332.0,16.0,1.0,0.0,374.0,0.0,5.0,6.0,8.0,Matches,rennes
2244,Dalbert Henrique,br BRA,"MF,DF",27-236,6.0,350.0,302.0,48.0,6.0,2.0,44.0,6.0,15.0,0.0,0.0,0.0,0.0,240.0,48.0,62.0,263.0,28.0,8.0,42.0,2.0,294.0,0.0,3.0,5.0,7.0,Matches,rennes
2245,M'Baye Niang,sn SEN,FW,26-134,5.8,107.0,97.0,10.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,28.0,13.0,18.0,73.0,3.0,1.0,2.0,75.0,0.0,2.0,2.0,8.0,Matches,rennes
2246,James Lea Siliki,fr FRA,"MF,FW",24-324,5.4,240.0,238.0,2.0,1.0,0.0,38.0,12.0,7.0,0.0,0.0,0.0,0.0,170.0,28.0,42.0,160.0,65.0,10.0,1.0,1.0,179.0,1.0,8.0,6.0,12.0,Matches,rennes
2247,Yann Gboho,fr FRA,MF,20-108,4.8,151.0,148.0,3.0,0.0,0.0,36.0,1.0,7.0,0.0,0.0,0.0,0.0,129.0,13.0,9.0,8.0,136.0,1.0,3.0,0.0,114.0,1.0,3.0,2.0,9.0,Matches,rennes
2248,Raphael Dias Belloli,br BRA,"FW,MF",24-139,4.5,139.0,121.0,18.0,5.0,4.0,19.0,10.0,7.0,10.0,8.0,1.0,1.0,82.0,25.0,32.0,110.0,16.0,7.0,3.0,0.0,90.0,1.0,4.0,1.0,9.0,Matches,rennes
