,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
2243,Jonas Martin,fr FRA,MF,31-023,7.2,0,1.0,0.0,0.0,0.14,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,rennes
2244,Dalbert Henrique,br BRA,"MF,DF",27-236,6.0,0,5.0,1.0,20.0,0.83,0.17,0.0,0.0,25.2,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,rennes
2245,M'Baye Niang,sn SEN,FW,26-134,5.8,1,16.0,3.0,18.8,2.76,0.52,0.06,0.33,13.4,0.0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches,rennes
2246,James Lea Siliki,fr FRA,"MF,FW",24-324,5.4,0,11.0,1.0,9.1,2.05,0.19,0.0,0.0,18.7,0.0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches,rennes
2247,Yann Gboho,fr FRA,MF,20-108,4.8,0,10.0,3.0,30.0,2.09,0.63,0.0,0.0,13.1,0.0,0,0,0.9,0.9,0.1,-0.9,-0.9,Matches,rennes
2248,Raphael Dias Belloli,br BRA,"FW,MF",24-139,4.5,1,11.0,3.0,27.3,2.45,0.67,0.09,0.33,18.0,3.0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches,rennes
2249,Sacha Boey,fr FRA,DF,20-231,1.4,0,1.0,0.0,0.0,0.73,0.0,0.0,,14.2,0.0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches,rennes
2250,Daniele Rugani,it ITA,DF,26-277,1.2,0,1.0,1.0,100.0,0.85,0.85,0.0,0.0,8.0,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,rennes
2251,Edouard Mendy,sn SEN,GK,29-062,1.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,rennes
2252,Georginio Rutter,fr FRA,FW,19-012,0.7,1,3.0,1.0,33.3,4.15,1.38,0.0,0.0,13.4,0.0,1,1,1.5,0.8,0.26,-0.5,-0.8,Matches,rennes
2253,Matthis Abline,fr FRA,FW,18-035,0.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,rennes
2254,Chimuanya Ugochukwu,fr FRA,MF,17-037,0.0,0,1.0,0.0,0.0,45.0,0.0,0.0,,18.0,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,rennes
2255,Pau López,es ESP,GK,24,41.3,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Roma
2256,Edin Džeko,ba BIH,FW,33,39.3,19,149.0,54.0,36.2,3.79,1.37,0.13,0.35,12.7,0.0,0,0,21.8,21.8,0.15,-2.8,-2.8,Matches,Roma
2257,Gianluca Mancini,it ITA,"DF,MF",23,39.1,1,25.0,5.0,20.0,0.64,0.13,0.04,0.2,9.6,0.0,0,0,2.8,2.8,0.12,-1.8,-1.8,Matches,Roma
2258,Aleksandar Kolarov,rs SRB,DF,33,38.9,7,80.0,18.0,22.5,2.06,0.46,0.06,0.28,24.7,29.0,2,4,7.1,4.1,0.05,-0.1,0.9,Matches,Roma
2259,Jordan Veretout,fr FRA,MF,26,35.7,7,27.0,8.0,29.6,0.76,0.22,0.04,0.13,25.9,2.0,6,6,5.7,1.1,0.04,1.3,-0.1,Matches,Roma
2260,Chris Smalling,eng ENG,DF,29,35.5,3,25.0,6.0,24.0,0.7,0.17,0.12,0.5,8.5,0.0,0,0,2.2,2.2,0.09,0.8,0.8,Matches,Roma
2261,Lorenzo Pellegrini,it ITA,MF,23,27.8,3,69.0,15.0,21.7,2.48,0.54,0.03,0.13,20.1,5.0,1,1,4.2,4.2,0.07,-3.2,-3.2,Matches,Roma
2262,Bryan Cristante,it ITA,MF,24,24.6,1,33.0,9.0,27.3,1.34,0.37,0.03,0.11,20.5,0.0,0,0,1.3,1.3,0.04,-0.3,-0.3,Matches,Roma
2263,Leonardo Spinazzola,it ITA,DF,26,24.0,2,18.0,5.0,27.8,0.75,0.21,0.11,0.4,15.5,0.0,0,0,1.4,1.4,0.08,0.6,0.6,Matches,Roma
2264,Amadou Diawara,gn GUI,MF,22,23.7,1,11.0,3.0,27.3,0.46,0.13,0.0,0.0,25.0,0.0,1,1,1.1,0.4,0.04,-0.1,-0.4,Matches,Roma
2265,Justin Kluivert,nl NED,"FW,MF",20,23.6,7,52.0,17.0,32.7,2.21,0.72,0.13,0.41,20.0,0.0,0,0,4.6,4.6,0.09,2.4,2.4,Matches,Roma
2266,Nicolò Zaniolo,it ITA,"FW,MF",20,22.3,8,61.0,28.0,45.9,2.74,1.26,0.13,0.29,17.0,0.0,0,0,5.9,5.9,0.1,2.1,2.1,Matches,Roma
2267,Henrikh Mkhitaryan,am ARM,"MF,FW",30,20.3,9,48.0,16.0,33.3,2.36,0.79,0.19,0.56,16.7,0.0,0,0,6.9,6.9,0.14,2.1,2.1,Matches,Roma
2268,Federico Fazio,ar ARG,DF,32,19.6,2,10.0,4.0,40.0,0.51,0.2,0.2,0.5,10.1,0.0,0,0,1.1,1.1,0.11,0.9,0.9,Matches,Roma
2269,Alessandro Florenzi,it ITA,DF,28,13.8,0,18.0,3.0,16.7,1.31,0.22,0.0,0.0,24.9,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches,Roma
2270,Bruno Peres,br BRA,DF,29,13.0,2,15.0,5.0,33.3,1.15,0.38,0.13,0.4,17.4,0.0,0,0,1.1,1.1,0.08,0.9,0.9,Matches,Roma
2271,Cengiz Ünder,tr TUR,FW,22,12.8,3,35.0,10.0,28.6,2.73,0.78,0.09,0.3,19.3,1.0,0,0,2.3,2.3,0.08,0.7,0.7,Matches,Roma
2272,Diego Perotti,ar ARG,"FW,MF",31,12.6,6,13.0,4.0,30.8,1.03,0.32,0.08,0.25,24.0,0.0,5,5,4.8,1.0,0.09,1.2,0.0,Matches,Roma
2273,Davide Santon,it ITA,DF,28,10.9,0,3.0,1.0,33.3,0.28,0.09,0.0,0.0,25.1,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Roma
2274,Nikola Kalinić,hr CRO,FW,31,9.5,5,30.0,14.0,46.7,3.15,1.47,0.17,0.36,10.2,0.0,0,0,5.6,5.6,0.22,-0.6,-0.6,Matches,Roma
2275,Javier Pastore,ar ARG,MF,30,8.8,0,23.0,7.0,30.4,2.61,0.79,0.0,0.0,15.1,0.0,0,0,2.1,2.1,0.09,-2.1,-2.1,Matches,Roma
2276,Carles Pérez,es ESP,FW,21,8.6,2,24.0,9.0,37.5,2.8,1.05,0.08,0.22,18.7,0.0,0,0,2.3,2.3,0.1,-0.3,-0.3,Matches,Roma
2277,Roger Ibanez,br BRA,DF,20,7.8,0,3.0,0.0,0.0,0.38,0.0,0.0,,7.7,0.0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches,Roma
2278,Antonio Mirante,it ITA,GK,36,6.7,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Roma
2279,Davide Zappacosta,it ITA,"DF,MF",27,5.0,0,4.0,0.0,0.0,0.8,0.0,0.0,,16.3,0.0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches,Roma
2280,Gonzalo Villar,es ESP,MF,21,3.6,0,2.0,2.0,100.0,0.56,0.56,0.0,0.0,8.5,0.0,0,0,0.9,0.9,0.43,-0.9,-0.9,Matches,Roma
2281,Yıldırım Mert Çetin,tr TUR,DF,22,2.9,0,3.0,0.0,0.0,1.05,0.0,0.0,,9.3,0.0,0,0,0.3,0.3,0.1,-0.3,-0.3,Matches,Roma
2282,Juan Jesus,br BRA,DF,28,2.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Roma
2283,Mirko Antonucci,it ITA,MF,20,1.2,0,4.0,0.0,0.0,3.27,0.0,0.0,,17.0,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,Roma
2284,Daniel Fuzato,br BRA,GK,22,1.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Roma
2285,Riccardo Calafiori,it ITA,DF,17,0.7,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Roma
2286,Mahdi Camara,fr FRA,"MF,DF",22-306,32.9,3,19.0,10.0,52.6,0.58,0.3,0.16,0.3,17.4,0.0,0,0,3.4,3.4,0.18,-0.4,-0.4,Matches,saint-etienne
2287,Jessy Moulin,fr FRA,GK,35-109,29.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2288,Denis Bouanga,ga GAB,"MF,FW",26-172,26.5,7,78.0,29.0,37.2,2.94,1.09,0.05,0.14,19.3,4.0,3,4,10.6,7.6,0.1,-3.6,-3.6,Matches,saint-etienne
2289,Yvan Neyou,cm CMR,MF,24-119,24.3,1,27.0,7.0,25.9,1.11,0.29,0.04,0.14,25.0,1.0,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches,saint-etienne
2290,Harold Moukoudi,cm CMR,DF,23-156,24.0,3,13.0,4.0,30.8,0.54,0.17,0.23,0.75,7.2,0.0,0,0,1.9,1.9,0.15,1.1,1.1,Matches,saint-etienne
2291,Miguel Trauco,pe PER,DF,28-250,21.6,0,6.0,1.0,16.7,0.28,0.05,0.0,0.0,25.0,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,saint-etienne
2292,Timothée Kolodziejczak,fr FRA,DF,29-213,20.9,0,11.0,2.0,18.2,0.53,0.1,0.0,0.0,10.4,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches,saint-etienne
2293,Mathieu Debuchy,fr FRA,DF,35-278,20.5,1,23.0,6.0,26.1,1.12,0.29,0.04,0.17,13.6,0.0,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches,saint-etienne
2294,Romain Hamouma,fr FRA,FW,34-034,17.9,5,32.0,15.0,46.9,1.79,0.84,0.16,0.33,15.4,2.0,0,0,3.6,3.3,0.1,1.4,1.7,Matches,saint-etienne
2295,Adil Aouchiche,fr FRA,"MF,FW",18-291,17.7,2,22.0,11.0,50.0,1.24,0.62,0.09,0.18,20.0,1.0,0,0,2.9,2.9,0.13,-0.9,-0.9,Matches,saint-etienne
2296,Arnaud Nordin,fr FRA,"MF,FW",22-319,17.6,3,37.0,11.0,29.7,2.1,0.63,0.08,0.27,17.4,0.0,0,0,3.2,3.2,0.1,-0.2,-0.2,Matches,saint-etienne
2297,Zaydou Youssouf,fr FRA,MF,21-295,14.3,1,19.0,6.0,31.6,1.33,0.42,0.05,0.17,23.3,2.0,0,0,0.8,0.8,0.05,0.2,0.2,Matches,saint-etienne
2298,Pape Abou Cisse,sn SEN,DF,25-230,12.7,0,13.0,3.0,23.1,1.03,0.24,0.0,0.0,11.9,0.0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches,saint-etienne
2299,Lucas Douath,fr FRA,MF,17-270,12.6,0,4.0,0.0,0.0,0.32,0.0,0.0,,14.1,0.0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches,saint-etienne
2300,Saidou Sow,gn GUI,DF,18-302,10.1,0,1.0,0.0,0.0,0.1,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2301,Wahbi Khazri,tn TUN,"FW,MF",30-083,10.1,7,22.0,8.0,36.4,2.18,0.79,0.18,0.5,22.6,3.0,3,3,3.9,1.6,0.09,3.1,2.4,Matches,saint-etienne
2302,Charles Abi,fr FRA,"FW,MF",21-020,10.0,3,21.0,5.0,23.8,2.1,0.5,0.14,0.6,11.8,0.0,0,0,2.1,2.1,0.11,0.9,0.9,Matches,saint-etienne
2303,Aimen Moueffek,fr FRA,"DF,MF",20-023,8.8,0,2.0,1.0,50.0,0.23,0.11,0.0,0.0,14.0,0.0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches,saint-etienne
2304,Ryad Boudebouz,dz ALG,"MF,FW",31-072,7.9,0,12.0,3.0,25.0,1.52,0.38,0.0,0.0,24.0,2.0,0,2,2.3,0.7,0.07,-2.3,-0.7,Matches,saint-etienne
2305,Kévin Monnet-Paquet,fr FRA,"MF,FW",32-256,6.7,0,6.0,0.0,0.0,0.89,0.0,0.0,,13.3,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,saint-etienne
2306,Yvann Macon,fr FRA,DF,22-213,6.0,1,2.0,2.0,100.0,0.33,0.33,0.5,0.5,27.8,0.0,0,0,0.0,0.0,0.02,1.0,1.0,Matches,saint-etienne
2307,Nelson Sissoko,fr FRA,DF,24-056,5.3,0,1.0,0.0,0.0,0.19,0.0,0.0,,46.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,saint-etienne
2308,Etienne Green,fr FRA,GK,20-287,4.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2309,Anthony Modeste,fr FRA,FW,33-018,3.6,0,10.0,1.0,10.0,2.79,0.28,0.0,0.0,15.6,0.0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches,saint-etienne
2310,Wesley Fofana,fr FRA,DF,20-136,3.5,0,2.0,0.0,0.0,0.57,0.0,0.0,,8.3,0.0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches,saint-etienne
2311,Panagiotis Retsos,gr GRE,DF,22-266,3.0,0,1.0,0.0,0.0,0.33,0.0,0.0,,11.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,saint-etienne
2312,Jean-Philippe Krasso,fr FRA,FW,23-289,2.5,0,4.0,3.0,75.0,1.61,1.21,0.0,0.0,12.2,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,saint-etienne
2313,Maxence Rivera,fr FRA,"MF,FW",18-337,2.5,0,2.0,1.0,50.0,0.81,0.4,0.0,0.0,22.1,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,saint-etienne
2314,Stefan Bajic,fr FRA,GK,19-130,2.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2315,Gabriel Silva,br BRA,DF,29-354,1.9,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2316,Baptiste Gabard,fr FRA,MF,21-094,1.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2317,Bilal Benkhedim,fr FRA,FW,20-012,0.8,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2318,Marvin Tshibuabua,fr FRA,DF,19-114,0.5,0,1.0,0.0,0.0,2.09,0.0,0.0,,7.0,0.0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches,saint-etienne
2319,Tyron Tormin,fr FRA,"MF,FW",19-307,0.2,0,1.0,0.0,0.0,4.29,0.0,0.0,,23.3,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,saint-etienne
2320,Yann M'Vila,fr FRA,"MF,FW",30-307,0.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2321,Abdoulaye Sidibé,fr FRA,MF,19-082,0.1,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2322,Rayan Souici,fr FRA,DF,23-063,0.1,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2323,Assane Dioussé,sn SEN,DF,23-224,0.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,saint-etienne
2324,Emil Audero,it ITA,GK,22,38.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sampdoria
2325,Omar Colley,gm GAM,DF,26,31.8,0,23.0,5.0,21.7,0.72,0.16,0.0,0.0,9.9,0.0,0,0,2.9,2.9,0.13,-2.9,-2.9,Matches,Sampdoria
2326,Bartosz Bereszyński,pl POL,DF,27,27.7,0,17.0,1.0,5.9,0.61,0.04,0.0,0.0,27.5,0.0,0,0,0.4,0.4,0.02,-0.4,-0.4,Matches,Sampdoria
2327,Albin Ekdal,se SWE,MF,30,26.5,0,17.0,2.0,11.8,0.64,0.08,0.0,0.0,18.3,0.0,0,0,1.6,1.6,0.09,-1.6,-1.6,Matches,Sampdoria
2328,Fabio Quagliarella,it ITA,FW,36,26.3,12,96.0,29.0,30.2,3.65,1.1,0.06,0.21,16.3,0.0,6,8,13.1,7.8,0.08,-2.1,-1.8,Matches,Sampdoria
2329,Nicola Murru,it ITA,DF,24,26.1,0,9.0,1.0,11.1,0.34,0.04,0.0,0.0,20.6,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,Sampdoria
2330,Karol Linetty,pl POL,MF,24,24.4,4,31.0,9.0,29.0,1.27,0.37,0.13,0.44,20.2,0.0,0,0,1.7,1.7,0.06,2.3,2.3,Matches,Sampdoria
2331,Jakub Jankto,cz CZE,MF,23,24.3,2,41.0,9.0,22.0,1.69,0.37,0.05,0.22,18.7,0.0,0,0,2.8,2.8,0.07,-0.8,-0.8,Matches,Sampdoria
2332,Manolo Gabbiadini,it ITA,FW,27,22.7,12,87.0,35.0,40.2,3.83,1.54,0.13,0.31,20.4,12.0,1,1,8.0,7.3,0.08,3.0,2.7,Matches,Sampdoria
2333,Ronaldo Vieira,gw GNB,MF,21,22.2,0,30.0,6.0,20.0,1.35,0.27,0.0,0.0,21.8,0.0,0,0,1.4,1.4,0.05,-1.4,-1.4,Matches,Sampdoria
2334,Morten Thorsby,no NOR,"MF,DF",23,21.7,1,16.0,4.0,25.0,0.74,0.18,0.06,0.25,11.9,0.0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches,Sampdoria
2335,Fabio Depaoli,it ITA,"MF,DF",22,20.6,0,28.0,4.0,14.3,1.36,0.19,0.0,0.0,20.0,0.0,0,0,1.5,1.5,0.05,-1.5,-1.5,Matches,Sampdoria
2336,Gastón Ramírez,uy URU,"MF,FW",28,16.5,7,37.0,16.0,43.2,2.25,0.97,0.11,0.25,19.2,5.0,3,3,6.2,3.9,0.11,0.8,0.1,Matches,Sampdoria
2337,Tommaso Augello,it ITA,DF,24,13.6,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sampdoria
2338,Maya Yoshida,jp JPN,DF,30,13.2,0,5.0,1.0,20.0,0.38,0.08,0.0,0.0,14.8,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Sampdoria
2339,Alex Ferrari,it ITA,DF,25,11.7,0,4.0,1.0,25.0,0.34,0.09,0.0,0.0,11.9,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,Sampdoria
2340,Jeison Murillo,co COL,DF,27,9.4,0,2.0,0.0,0.0,0.21,0.0,0.0,,19.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Sampdoria
2341,Gianluca Caprari,it ITA,"FW,MF",26,9.3,4,24.0,8.0,33.3,2.57,0.86,0.17,0.5,18.9,3.0,0,0,1.9,1.9,0.08,1.1,1.1,Matches,Sampdoria
2342,Federico Bonazzoli,it ITA,"FW,MF",22,8.3,6,42.0,16.0,38.1,5.08,1.94,0.14,0.38,16.9,0.0,0,0,4.1,4.1,0.1,1.9,1.9,Matches,Sampdoria
2343,Lorenzo Tonelli,it ITA,DF,29,7.8,0,6.0,1.0,16.7,0.77,0.13,0.0,0.0,19.5,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Sampdoria
2344,Julian Chabot,de GER,DF,21,7.3,1,1.0,1.0,100.0,0.14,0.14,1.0,1.0,7.0,0.0,0,0,0.1,0.1,0.07,0.9,0.9,Matches,Sampdoria
2345,Mehdi Léris,fr FRA,"MF,FW",21,6.7,1,12.0,3.0,25.0,1.8,0.45,0.08,0.33,20.8,1.0,0,0,0.8,0.6,0.05,0.2,0.4,Matches,Sampdoria
2346,Andrea Bertolacci,it ITA,MF,28,5.9,0,4.0,2.0,50.0,0.67,0.34,0.0,0.0,24.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Sampdoria
2347,Emiliano Rigoni,ar ARG,"MF,FW",26,5.1,0,7.0,2.0,28.6,1.38,0.39,0.0,0.0,18.2,1.0,0,0,1.2,1.2,0.17,-1.2,-1.2,Matches,Sampdoria
2348,Gonzalo Maroni,ar ARG,MF,20,2.7,0,4.0,1.0,25.0,1.48,0.37,0.0,0.0,25.9,1.0,0,1,1.1,0.3,0.09,-1.1,-0.3,Matches,Sampdoria
2349,Vasco Regini,it ITA,DF,28,2.4,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sampdoria
2350,Antonino La Gumina,it ITA,FW,23,2.1,0,4.0,2.0,50.0,1.94,0.97,0.0,0.0,15.0,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,Sampdoria
2351,Wladimiro Falcone,it ITA,GK,24,2.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sampdoria
2352,Édgar Barreto,py PAR,MF,35,1.0,0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,18.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Sampdoria
2353,Kristoffer Askildsen,no NOR,MF,18,0.8,1,1.0,1.0,100.0,1.18,1.18,1.0,1.0,27.0,0.0,0,0,0.0,0.0,0.04,1.0,1.0,Matches,Sampdoria
2354,Felice D'Amico,it ITA,MF,18,0.0,0,1.0,0.0,0.0,30.0,0.0,0.0,,20.8,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Sampdoria
2355,Francesco Caputo,it ITA,FW,31,33.6,21,72.0,33.0,45.8,2.14,0.98,0.26,0.58,13.0,0.0,2,2,15.7,14.2,0.2,5.3,4.8,Matches,Sassuolo
2356,Andrea Consigli,it ITA,GK,32,32.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2357,Manuel Locatelli,it ITA,MF,21,29.6,0,33.0,6.0,18.2,1.12,0.2,0.0,0.0,24.2,4.0,0,0,1.7,1.7,0.05,-1.7,-1.7,Matches,Sassuolo
2358,Jeremie Boga,ci CIV,FW,22,28.8,11,57.0,20.0,35.1,1.98,0.69,0.19,0.55,16.8,1.0,0,0,4.8,4.8,0.08,6.2,6.2,Matches,Sassuolo
2359,Domenico Berardi,it ITA,FW,24,28.7,14,115.0,44.0,38.3,4.01,1.53,0.1,0.27,22.9,17.0,2,3,9.8,7.6,0.07,4.2,4.4,Matches,Sassuolo
2360,Jeremy Toljan,de GER,DF,24,25.3,1,8.0,2.0,25.0,0.32,0.08,0.13,0.5,19.1,0.0,0,0,0.8,0.8,0.1,0.2,0.2,Matches,Sassuolo
2361,Gian Marco Ferrari,it ITA,DF,27,22.1,0,11.0,2.0,18.2,0.5,0.09,0.0,0.0,7.4,0.0,0,0,1.6,1.6,0.15,-1.6,-1.6,Matches,Sassuolo
2362,Pedro Obiang,gq EQG,MF,27,20.6,1,22.0,7.0,31.8,1.07,0.34,0.05,0.14,21.1,0.0,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches,Sassuolo
2363,Marlon,br BRA,DF,23,20.2,0,5.0,1.0,20.0,0.25,0.05,0.0,0.0,13.2,0.0,0,0,0.9,0.9,0.19,-0.9,-0.9,Matches,Sassuolo
2364,Hamed Junior Traorè,ci CIV,"MF,FW",19,19.4,5,45.0,23.0,51.1,2.32,1.18,0.11,0.22,19.0,3.0,0,0,4.8,4.8,0.11,-0.8,-0.8,Matches,Sassuolo
2365,Filip Đuričić,rs SRB,"MF,FW",27,18.5,5,41.0,9.0,22.0,2.21,0.49,0.12,0.56,19.5,2.0,0,0,3.3,3.3,0.08,1.7,1.7,Matches,Sassuolo
2366,Giorgos Kiriakopoulos,gr GRE,DF,23,18.3,0,20.0,8.0,40.0,1.1,0.44,0.0,0.0,24.0,2.0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches,Sassuolo
2367,Federico Peluso,it ITA,DF,35,17.8,0,8.0,0.0,0.0,0.45,0.0,0.0,,8.1,0.0,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches,Sassuolo
2368,Filippo Romagna,it ITA,DF,22,16.4,0,2.0,1.0,50.0,0.12,0.06,0.0,0.0,10.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Sassuolo
2369,Francesco Magnanelli,it ITA,MF,34,15.5,0,9.0,0.0,0.0,0.58,0.0,0.0,,25.7,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,Sassuolo
2370,Mert Müldür,tr TUR,DF,20,15.1,2,13.0,7.0,53.8,0.86,0.46,0.15,0.29,18.5,0.0,0,0,0.9,0.9,0.07,1.1,1.1,Matches,Sassuolo
2371,Rogério,br BRA,DF,21,12.6,1,11.0,4.0,36.4,0.87,0.32,0.09,0.25,20.9,1.0,0,0,0.4,0.4,0.04,0.6,0.6,Matches,Sassuolo
2372,Mehdi Bourabia,ma MAR,MF,27,11.4,2,10.0,5.0,50.0,0.87,0.44,0.2,0.4,31.6,2.0,0,0,0.3,0.3,0.03,0.7,0.7,Matches,Sassuolo
2373,Grégoire Defrel,mq MTQ,"FW,MF",28,10.9,3,20.0,8.0,40.0,1.84,0.73,0.1,0.25,18.2,0.0,1,1,3.3,2.5,0.13,-0.3,-0.5,Matches,Sassuolo
2374,Alfred Duncan,gh GHA,MF,26,10.4,1,15.0,3.0,20.0,1.45,0.29,0.07,0.33,22.9,0.0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches,Sassuolo
2375,Vlad Chiricheș,ro ROU,DF,29,7.9,0,2.0,0.0,0.0,0.25,0.0,0.0,,7.1,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,Sassuolo
2376,Gianluca Pegolo,it ITA,GK,38,5.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2377,Lukáš Haraslín,sk SVK,FW,23,4.3,1,11.0,2.0,18.2,2.58,0.47,0.09,0.5,18.6,0.0,0,0,0.9,0.9,0.08,0.1,0.1,Matches,Sassuolo
2378,Giacomo Raspadori,it ITA,"MF,FW",19,4.0,2,11.0,5.0,45.5,2.74,1.25,0.18,0.4,13.2,0.0,0,0,1.8,1.8,0.16,0.2,0.2,Matches,Sassuolo
2379,Alessandro Tripaldelli,it ITA,DF,20,2.1,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2380,Stefano Turati,it ITA,GK,17,2.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2381,Giangiacomo Magnani,it ITA,DF,23,1.6,1,2.0,2.0,100.0,1.24,1.24,0.5,0.5,4.1,0.0,0,0,1.0,1.0,0.51,0.0,0.0,Matches,Sassuolo
2382,Stefano Piccinini,it ITA,DF,16,1.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2383,Alessandro Russo,it ITA,GK,18,1.0,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Sassuolo
