,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
2531,Martin Terrier,fr FRA,"FW,MF",24-059,34,29,2403.0,26.7,9.0,7.0,8.0,1.0,1.0,2.0,1.0,0.34,0.26,0.6,0.3,0.56,6.3,5.6,5.2,10.8,0.24,0.2,0.44,0.21,0.41,Matches,rennes
2532,Adrien Truffert,fr FRA,DF,19-163,32,24,2110.0,23.4,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.04,0.13,0.17,0.04,0.17,1.5,1.5,2.0,3.5,0.07,0.08,0.15,0.07,0.15,Matches,rennes
2533,Alfred Gomis,sn SEN,GK,27-239,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
2534,Sehrou Guirassy,fr FRA,FW,25-051,28,21,1885.0,20.9,11.0,1.0,9.0,2.0,2.0,3.0,0.0,0.53,0.05,0.57,0.43,0.48,8.4,6.9,3.0,9.9,0.41,0.15,0.56,0.34,0.49,Matches,rennes
2535,Romain Salin,fr FRA,GK,36-277,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
2536,Clément Grenier,fr FRA,MF,30-115,25,14,1243.0,13.8,4.0,3.0,3.0,1.0,1.0,5.0,0.0,0.29,0.22,0.51,0.22,0.43,2.8,2.1,2.7,4.8,0.21,0.2,0.4,0.15,0.35,Matches,rennes
2537,Flavien Tait,fr FRA,MF,28-089,23,13,1153.0,12.8,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.08,0.23,0.31,0.08,0.31,2.4,2.4,2.3,4.7,0.19,0.18,0.37,0.19,0.37,Matches,rennes
2538,Faitout Maouassa,fr FRA,DF,22-300,22,13,1116.0,12.4,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,1.2,1.7,0.05,0.1,0.15,0.05,0.15,Matches,rennes
2539,Gerzino Nyamsi,fr FRA,DF,24-100,15,12,1047.0,11.6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,0.6,0.6,0.1,0.7,0.06,0.01,0.07,0.06,0.07,Matches,rennes
2540,Romain Del Castillo,fr FRA,"FW,MF",25-034,27,7,767.0,8.5,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.59,0.59,0.0,0.59,1.1,1.1,2.2,3.4,0.14,0.28,0.42,0.14,0.42,Matches,rennes
2541,Adrien Hunou,fr FRA,"FW,MF",27-103,24,7,738.0,8.2,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.49,0.0,0.49,0.49,0.49,4.5,4.5,0.6,5.1,0.6,0.08,0.68,0.6,0.68,Matches,rennes
2542,Brandon Soppy,fr FRA,DF,19-070,10,7,712.0,7.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.03,0.01,0.03,Matches,rennes
2543,Jonas Martin,fr FRA,MF,31-023,14,8,646.0,7.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.02,0.02,0.0,0.02,Matches,rennes
2544,Dalbert Henrique,br BRA,"MF,DF",27-236,15,5,543.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.17,0.17,0.0,0.17,0.2,0.2,0.6,0.8,0.04,0.09,0.13,0.04,0.13,Matches,rennes
2545,M'Baye Niang,sn SEN,FW,26-134,12,5,522.0,5.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,1.4,1.4,0.0,1.4,0.24,0.0,0.24,0.24,0.24,Matches,rennes
2546,James Lea Siliki,fr FRA,"MF,FW",24-324,12,6,484.0,5.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,0.17,0.02,0.19,0.17,0.19,Matches,rennes
2547,Yann Gboho,fr FRA,MF,20-108,15,3,430.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,0.21,0.05,0.26,0.21,0.26,Matches,rennes
2548,Raphael Dias Belloli,br BRA,"FW,MF",24-139,6,5,404.0,4.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.22,0.45,0.67,0.22,0.67,1.2,1.2,1.0,2.2,0.27,0.23,0.5,0.27,0.5,Matches,rennes
2549,Sacha Boey,fr FRA,DF,20-231,2,2,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.09,0.06,0.14,0.09,0.14,Matches,rennes
2550,Daniele Rugani,it ITA,DF,26-277,2,2,106.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,rennes
2551,Edouard Mendy,sn SEN,GK,29-062,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.05,Matches,rennes
2552,Georginio Rutter,fr FRA,FW,19-012,5,0,65.0,0.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.38,0.0,1.38,0.0,0.0,1.5,0.8,0.2,1.0,2.14,0.25,2.39,1.08,1.34,Matches,rennes
2553,Matthis Abline,fr FRA,FW,18-035,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
2554,Chimuanya Ugochukwu,fr FRA,MF,17-037,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,1.79,1.79,1.79,Matches,rennes
2555,Pépé Bonet,fr FRA,GK,18-078,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rennes
2556,Jérémy Gélin,fr FRA,"DF,MF",24-008,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rennes
2557,Lilian Brassier,fr FRA,DF,21-181,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rennes
2558,Warmed Omari,fr FRA,DF,21-009,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rennes
2559,Lorenz Assignon,tg TOG,FW,20-314,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rennes
2560,Pau López,es ESP,GK,24,42,41,3719.0,41.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Roma
2561,Edin Džeko,ba BIH,FW,33,43,39,3538.0,39.3,19.0,9.0,19.0,0.0,0.0,4.0,0.0,0.48,0.23,0.71,0.48,0.71,21.8,21.8,5.7,27.5,0.55,0.15,0.7,0.55,0.7,Matches,Roma
2562,Gianluca Mancini,it ITA,"DF,MF",23,41,40,3517.0,39.1,1.0,0.0,1.0,0.0,0.0,17.0,2.0,0.03,0.0,0.03,0.03,0.03,2.8,2.8,0.7,3.4,0.07,0.02,0.09,0.07,0.09,Matches,Roma
2563,Aleksandar Kolarov,rs SRB,DF,33,42,39,3502.0,38.9,7.0,4.0,5.0,2.0,4.0,8.0,0.0,0.18,0.1,0.28,0.13,0.23,7.1,4.1,6.2,10.3,0.19,0.17,0.36,0.11,0.28,Matches,Roma
2564,Jordan Veretout,fr FRA,MF,26,43,36,3213.0,35.7,7.0,1.0,1.0,6.0,6.0,9.0,0.0,0.2,0.03,0.22,0.03,0.06,5.7,1.1,3.1,4.2,0.16,0.09,0.25,0.03,0.12,Matches,Roma
2565,Chris Smalling,eng ENG,DF,29,37,36,3196.0,35.5,3.0,2.0,3.0,0.0,0.0,5.0,0.0,0.08,0.06,0.14,0.08,0.14,2.2,2.2,1.3,3.4,0.06,0.04,0.1,0.06,0.1,Matches,Roma
2566,Lorenzo Pellegrini,it ITA,MF,23,34,30,2505.0,27.8,3.0,11.0,2.0,1.0,1.0,10.0,1.0,0.11,0.4,0.5,0.07,0.47,4.2,4.2,9.8,14.0,0.16,0.38,0.54,0.16,0.54,Matches,Roma
2567,Bryan Cristante,it ITA,MF,24,33,25,2218.0,24.6,1.0,3.0,1.0,0.0,0.0,9.0,1.0,0.04,0.12,0.16,0.04,0.16,1.3,1.3,2.1,3.4,0.06,0.09,0.15,0.06,0.15,Matches,Roma
2568,Leonardo Spinazzola,it ITA,DF,26,32,25,2159.0,24.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.08,0.08,0.17,0.08,0.17,1.4,1.4,3.4,4.8,0.06,0.14,0.2,0.06,0.2,Matches,Roma
2569,Amadou Diawara,gn GUI,MF,22,30,26,2131.0,23.7,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.04,0.04,0.08,0.0,0.04,1.1,0.4,0.5,0.9,0.05,0.02,0.08,0.02,0.04,Matches,Roma
2570,Justin Kluivert,nl NED,"FW,MF",20,31,26,2122.0,23.6,7.0,1.0,7.0,0.0,0.0,8.0,1.0,0.3,0.04,0.34,0.3,0.34,4.6,4.6,1.6,6.2,0.2,0.07,0.27,0.2,0.27,Matches,Roma
2571,Nicolò Zaniolo,it ITA,"FW,MF",20,33,22,2004.0,22.3,8.0,4.0,8.0,0.0,0.0,9.0,0.0,0.36,0.18,0.54,0.36,0.54,5.9,5.9,4.6,10.4,0.26,0.2,0.47,0.26,0.47,Matches,Roma
2572,Henrikh Mkhitaryan,am ARM,"MF,FW",30,27,19,1831.0,20.3,9.0,6.0,9.0,0.0,0.0,5.0,0.0,0.44,0.29,0.74,0.44,0.74,6.9,6.9,3.9,10.9,0.34,0.19,0.53,0.34,0.53,Matches,Roma
2573,Federico Fazio,ar ARG,DF,32,23,20,1766.0,19.6,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.1,0.0,0.1,0.1,0.1,1.1,1.1,0.4,1.5,0.05,0.02,0.07,0.05,0.07,Matches,Roma
2574,Alessandro Florenzi,it ITA,DF,28,18,15,1239.0,13.8,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.07,0.07,0.0,0.07,0.7,0.7,2.3,3.0,0.06,0.19,0.24,0.06,0.24,Matches,Roma
2575,Bruno Peres,br BRA,DF,29,19,13,1173.0,13.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.15,0.15,0.31,0.15,0.31,1.1,1.1,1.3,2.5,0.09,0.11,0.2,0.09,0.2,Matches,Roma
2576,Cengiz Ünder,tr TUR,FW,22,23,13,1153.0,12.8,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.23,0.0,0.23,0.23,0.23,2.3,2.3,2.6,4.9,0.22,0.24,0.45,0.22,0.45,Matches,Roma
2577,Diego Perotti,ar ARG,"FW,MF",31,26,13,1131.0,12.6,6.0,4.0,1.0,5.0,5.0,3.0,1.0,0.48,0.32,0.8,0.08,0.4,4.8,1.0,3.7,4.7,0.41,0.31,0.72,0.09,0.4,Matches,Roma
2578,Davide Santon,it ITA,DF,28,21,10,980.0,10.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches,Roma
2579,Nikola Kalinić,hr CRO,FW,31,19,9,858.0,9.5,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.52,0.21,0.73,0.52,0.73,5.6,5.6,1.2,6.7,0.74,0.16,0.89,0.74,0.89,Matches,Roma
2580,Javier Pastore,ar ARG,MF,30,15,9,793.0,8.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,2.1,2.1,2.0,4.1,0.24,0.22,0.46,0.24,0.46,Matches,Roma
2581,Carles Pérez,es ESP,FW,21,17,7,772.0,8.6,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.23,0.35,0.58,0.23,0.58,2.3,2.3,1.2,3.5,0.27,0.14,0.41,0.27,0.41,Matches,Roma
2582,Roger Ibanez,br BRA,DF,20,10,8,704.0,7.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,0.04,0.01,0.05,0.04,0.05,Matches,Roma
2583,Antonio Mirante,it ITA,GK,36,7,7,601.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Roma
2584,Davide Zappacosta,it ITA,"DF,MF",27,9,3,452.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.5,0.5,0.6,1.0,0.09,0.12,0.21,0.09,0.21,Matches,Roma
2585,Gonzalo Villar,es ESP,MF,21,11,2,320.0,3.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,0.24,0.04,0.28,0.24,0.28,Matches,Roma
2586,Yıldırım Mert Çetin,tr TUR,DF,22,6,2,257.0,2.9,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.1,0.0,0.1,0.1,0.1,Matches,Roma
2587,Juan Jesus,br BRA,DF,28,5,2,229.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Roma
2588,Mirko Antonucci,it ITA,MF,20,4,0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.19,0.0,0.19,0.19,0.19,Matches,Roma
2589,Daniel Fuzato,br BRA,GK,22,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Roma
2590,Riccardo Calafiori,it ITA,DF,17,1,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Roma
2591,Ebrima Darboe,gm GAM,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Roma
2592,Felipe Estrella Galeazzi,br BRA,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Roma
2593,Matteo Cardinali,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Roma
2594,Alessio Riccardi,it ITA,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Roma
2595,Patrik Schick,cz CZE,FW,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Roma
2596,Mahdi Camara,fr FRA,"MF,DF",22-306,34,33,2960.0,32.9,3.0,1.0,3.0,0.0,0.0,4.0,0.0,0.09,0.03,0.12,0.09,0.12,3.4,3.4,0.7,4.1,0.1,0.02,0.13,0.1,0.13,Matches,saint-etienne
2597,Jessy Moulin,fr FRA,GK,35-109,29,29,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2598,Denis Bouanga,ga GAB,"MF,FW",26-172,32,26,2387.0,26.5,7.0,3.0,4.0,3.0,4.0,7.0,0.0,0.26,0.11,0.38,0.15,0.26,10.6,7.6,2.4,9.9,0.4,0.09,0.49,0.29,0.37,Matches,saint-etienne
2599,Yvan Neyou,cm CMR,MF,24-119,28,26,2191.0,24.3,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.04,0.08,0.12,0.04,0.12,1.3,1.3,1.7,3.0,0.05,0.07,0.12,0.05,0.12,Matches,saint-etienne
2600,Harold Moukoudi,cm CMR,DF,23-156,24,24,2160.0,24.0,3.0,1.0,3.0,0.0,0.0,6.0,0.0,0.12,0.04,0.17,0.12,0.17,1.9,1.9,0.3,2.2,0.08,0.01,0.09,0.08,0.09,Matches,saint-etienne
2601,Miguel Trauco,pe PER,DF,28-250,25,21,1945.0,21.6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,2.4,2.6,0.01,0.12,0.12,0.01,0.12,Matches,saint-etienne
2602,Timothée Kolodziejczak,fr FRA,DF,29-213,22,22,1882.0,20.9,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.1,0.04,0.02,0.06,0.04,0.06,Matches,saint-etienne
2603,Mathieu Debuchy,fr FRA,DF,35-278,23,22,1843.0,20.5,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.05,0.05,0.1,0.05,0.1,1.7,1.7,1.7,3.5,0.08,0.08,0.17,0.08,0.17,Matches,saint-etienne
2604,Romain Hamouma,fr FRA,FW,34-034,26,17,1612.0,17.9,5.0,1.0,5.0,0.0,0.0,5.0,0.0,0.28,0.06,0.33,0.28,0.33,3.6,3.3,2.8,6.0,0.2,0.15,0.35,0.18,0.34,Matches,saint-etienne
2605,Adil Aouchiche,fr FRA,"MF,FW",18-291,31,20,1593.0,17.7,2.0,5.0,2.0,0.0,0.0,2.0,0.0,0.11,0.28,0.4,0.11,0.4,2.9,2.9,4.4,7.3,0.17,0.25,0.42,0.17,0.42,Matches,saint-etienne
2606,Arnaud Nordin,fr FRA,"MF,FW",22-319,29,17,1582.0,17.6,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.17,0.23,0.4,0.17,0.4,3.2,3.2,2.6,5.8,0.19,0.15,0.34,0.19,0.34,Matches,saint-etienne
2607,Zaydou Youssouf,fr FRA,MF,21-295,26,15,1289.0,14.3,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.14,0.07,0.14,0.8,0.8,0.7,1.5,0.06,0.05,0.11,0.06,0.11,Matches,saint-etienne
2608,Pape Abou Cisse,sn SEN,DF,25-230,13,13,1140.0,12.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,0.08,0.01,0.09,0.08,0.09,Matches,saint-etienne
2609,Lucas Douath,fr FRA,MF,17-270,26,11,1136.0,12.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04,Matches,saint-etienne
2610,Saidou Sow,gn GUI,DF,18-302,14,9,910.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2611,Wahbi Khazri,tn TUN,"FW,MF",30-083,19,12,907.0,10.1,7.0,0.0,4.0,3.0,3.0,4.0,1.0,0.69,0.0,0.69,0.4,0.4,3.9,1.6,1.1,2.7,0.4,0.11,0.51,0.17,0.28,Matches,saint-etienne
2612,Charles Abi,fr FRA,"FW,MF",21-020,22,9,899.0,10.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.3,0.2,0.5,0.3,0.5,2.1,2.1,0.3,2.4,0.23,0.03,0.26,0.23,0.26,Matches,saint-etienne
2613,Aimen Moueffek,fr FRA,"DF,MF",20-023,18,7,793.0,8.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.02,0.05,0.07,0.02,0.07,Matches,saint-etienne
2614,Ryad Boudebouz,dz ALG,"MF,FW",31-072,15,8,711.0,7.9,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.13,0.13,0.0,0.13,2.3,0.7,2.3,3.1,0.31,0.32,0.63,0.1,0.42,Matches,saint-etienne
2615,Kévin Monnet-Paquet,fr FRA,"MF,FW",32-256,16,8,605.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.04,0.04,0.08,0.04,0.08,Matches,saint-etienne
2616,Yvann Macon,fr FRA,DF,22-213,6,6,539.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.17,0.17,0.33,0.17,0.33,0.0,0.0,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches,saint-etienne
2617,Nelson Sissoko,fr FRA,DF,24-056,9,6,474.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01,Matches,saint-etienne
2618,Etienne Green,fr FRA,GK,20-287,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2619,Anthony Modeste,fr FRA,FW,33-018,8,3,323.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,0.26,0.04,0.3,0.26,0.3,Matches,saint-etienne
2620,Wesley Fofana,fr FRA,DF,20-136,4,3,315.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.06,0.0,0.06,0.06,0.06,Matches,saint-etienne
2621,Panagiotis Retsos,gr GRE,DF,22-266,4,4,272.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches,saint-etienne
2622,Jean-Philippe Krasso,fr FRA,FW,23-289,6,2,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.08,0.17,0.25,0.08,0.25,Matches,saint-etienne
2623,Maxence Rivera,fr FRA,"MF,FW",18-337,17,1,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.04,0.03,0.07,0.04,0.07,Matches,saint-etienne
2624,Stefan Bajic,fr FRA,GK,19-130,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2625,Gabriel Silva,br BRA,DF,29-354,2,2,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2626,Baptiste Gabard,fr FRA,MF,21-094,2,2,133.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,saint-etienne
2627,Bilal Benkhedim,fr FRA,FW,20-012,3,1,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.26,0.26,0.0,0.26,Matches,saint-etienne
2628,Marvin Tshibuabua,fr FRA,DF,19-114,1,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.3,0.3,0.3,Matches,saint-etienne
2629,Tyron Tormin,fr FRA,"MF,FW",19-307,3,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,saint-etienne
2630,Yann M'Vila,fr FRA,"MF,FW",30-307,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2631,Abdoulaye Sidibé,fr FRA,MF,19-082,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2632,Rayan Souici,fr FRA,DF,23-063,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2633,Assane Dioussé,sn SEN,DF,23-224,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2634,Nabil Ouennas,fr FRA,GK,17-294,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,saint-etienne
2635,Boubacar Fall,sn SEN,GK,20-088,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,saint-etienne
2636,Abdoulaye Bakayoko,fr FRA,DF,18-138,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,saint-etienne
2637,Emil Audero,it ITA,GK,22,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sampdoria
2638,Omar Colley,gm GAM,DF,26,32,31,2862.0,31.8,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.03,0.03,0.0,0.03,2.9,2.9,0.4,3.3,0.09,0.01,0.11,0.09,0.11,Matches,Sampdoria
2639,Bartosz Bereszyński,pl POL,DF,27,29,28,2492.0,27.7,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,1.1,0.02,0.02,0.04,0.02,0.04,Matches,Sampdoria
2640,Albin Ekdal,se SWE,MF,30,32,27,2385.0,26.5,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.08,0.08,0.0,0.08,1.6,1.6,1.0,2.5,0.06,0.04,0.1,0.06,0.1,Matches,Sampdoria
2641,Fabio Quagliarella,it ITA,FW,36,29,27,2365.0,26.3,12.0,3.0,6.0,6.0,8.0,2.0,0.0,0.46,0.11,0.57,0.23,0.34,13.1,7.8,4.4,12.2,0.52,0.18,0.69,0.31,0.48,Matches,Sampdoria
2642,Nicola Murru,it ITA,DF,24,29,27,2349.0,26.1,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.3,1.8,0.02,0.05,0.07,0.02,0.07,Matches,Sampdoria
