,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
2520,Vlad Chiricheș,ro ROU,DF,29.0,9,8,707.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.02,0.0,0.02,0.02,0.02,Matches,Sassuolo
2521,Gianluca Pegolo,it ITA,GK,38.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
2522,Lukáš Haraslín,sk SVK,FW,23.0,11,4,384.0,4.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,0.23,0.23,0.9,0.9,0.4,1.3,0.21,0.1,0.31,0.21,0.31,Matches,Sassuolo
2523,Giacomo Raspadori,it ITA,"MF,FW",19.0,13,3,361.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.8,1.8,0.2,2.0,0.61,0.06,0.68,0.61,0.68,Matches,Sassuolo
2524,Alessandro Tripaldelli,it ITA,DF,20.0,3,2,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
2525,Stefano Turati,it ITA,GK,17.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
2526,Giangiacomo Magnani,it ITA,DF,23.0,8,1,145.0,1.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.62,0.0,0.62,0.62,0.62,1.0,1.0,0.1,1.1,0.63,0.08,0.71,0.63,0.71,Matches,Sassuolo
2527,Stefano Piccinini,it ITA,DF,16.0,2,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches,Sassuolo
2528,Alessandro Russo,it ITA,GK,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Sassuolo
2529,Andrew Gravillon,fr FRA,DF,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Sassuolo
2530,Luca Mazzitelli,it ITA,MF,23.0,2,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
2531,Andrea Ghion,it ITA,"MF,FW",19.0,3,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.11,0.18,0.29,0.11,0.29,Matches,Sassuolo
2532,Giacomo Manzari,it ITA,"FW,MF",18.0,3,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
2533,Jacopo Pellegrini,it ITA,FW,18.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Sassuolo
2534,Enrico Brignola,it ITA,MF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Sassuolo
2535,Claud Adjapong,it ITA,"DF,MF",21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sassuolo
2536,Brain Oddei,it ITA,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sassuolo
2537,Iulius Marginean,ro ROU,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sassuolo
2538,Giuseppe Aurelio,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sassuolo
2539,Aristidi Kolaj,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sassuolo
2540,Alessandro Matri,it ITA,FW,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sassuolo
2541,Alessandro Mercati,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sassuolo
2542,Edoardo Goldaniga,it ITA,DF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sassuolo
2543,Bastian Oczipka,de GER,DF,30.0,38,37,3405.0,37.8,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.16,0.16,0.0,0.16,0.2,0.2,2.9,3.1,0.01,0.09,0.09,0.01,0.09,Matches,Schalke04
2544,Jonjoe Kenny,eng ENG,DF,22.0,34,34,2987.0,33.2,2.0,3.0,2.0,0.0,0.0,5.0,0.0,0.06,0.09,0.15,0.06,0.15,1.1,1.1,1.2,2.2,0.04,0.04,0.07,0.04,0.07,Matches,Schalke04
2545,Alexander Nübel,de GER,GK,22.0,29,29,2615.0,29.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
2546,Daniel Caligiuri,it ITA,"MF,FW",31.0,30,28,2457.0,27.3,4.0,3.0,2.0,2.0,2.0,5.0,0.0,0.15,0.11,0.26,0.07,0.18,3.3,2.6,3.5,6.1,0.13,0.14,0.27,0.1,0.24,Matches,Schalke04
2547,Amine Harit,ma MAR,"MF,FW",22.0,28,27,2402.0,26.7,7.0,5.0,6.0,1.0,1.0,4.0,0.0,0.26,0.19,0.45,0.22,0.41,3.0,2.2,3.9,6.2,0.13,0.17,0.3,0.09,0.26,Matches,Schalke04
2548,Weston McKennie,us USA,"MF,DF",20.0,32,26,2329.0,25.9,3.0,1.0,3.0,0.0,0.0,9.0,0.0,0.12,0.04,0.15,0.12,0.15,2.4,2.4,2.1,4.5,0.11,0.09,0.2,0.11,0.2,Matches,Schalke04
2549,Omar Mascarell,es ESP,MF,26.0,26,26,2326.0,25.8,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,1.0,1.4,0.02,0.04,0.06,0.02,0.06,Matches,Schalke04
2550,Ozan Kabak,tr TUR,DF,19.0,28,22,1942.0,21.6,3.0,1.0,3.0,0.0,0.0,4.0,0.0,0.14,0.05,0.19,0.14,0.19,1.4,1.4,0.1,1.5,0.07,0.0,0.08,0.07,0.08,Matches,Schalke04
2551,Benito Raman,be BEL,FW,24.0,28,20,1772.0,19.7,7.0,3.0,7.0,0.0,0.0,4.0,0.0,0.36,0.15,0.51,0.36,0.51,4.2,4.2,2.1,6.3,0.24,0.12,0.35,0.24,0.35,Matches,Schalke04
2552,Alessandro Schöpf,at AUT,MF,25.0,25,18,1732.0,19.2,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.05,0.1,0.05,0.1,1.3,1.3,0.8,2.1,0.08,0.05,0.13,0.08,0.13,Matches,Schalke04
2553,Suat Serdar,de GER,MF,22.0,22,20,1678.0,18.6,7.0,0.0,7.0,0.0,0.0,2.0,0.0,0.38,0.0,0.38,0.38,0.38,3.0,3.0,1.0,4.0,0.17,0.06,0.23,0.17,0.23,Matches,Schalke04
2554,Matija Nastasić,rs SRB,DF,26.0,20,18,1666.0,18.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.2,0.06,0.01,0.08,0.06,0.08,Matches,Schalke04
2555,Guido Burgstaller,at AUT,FW,30.0,24,15,1421.0,15.8,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.13,0.06,0.19,0.13,0.19,4.6,4.6,1.0,5.5,0.33,0.07,0.4,0.33,0.4,Matches,Schalke04
2556,Rabbi Matondo,wal WAL,"FW,MF",18.0,21,15,1244.0,13.8,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,2.4,2.4,0.7,3.0,0.18,0.05,0.24,0.18,0.24,Matches,Schalke04
2557,Salif Sané,sn SEN,DF,28.0,16,14,1216.0,13.5,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.15,0.07,0.22,0.15,0.22,0.7,0.7,0.6,1.2,0.05,0.04,0.1,0.05,0.1,Matches,Schalke04
2558,Michael Gregoritsch,at AUT,FW,25.0,16,11,953.0,10.6,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.19,0.09,0.19,2.9,2.9,0.8,3.7,0.31,0.09,0.4,0.31,0.4,Matches,Schalke04
2559,Benjamin Stambouli,fr FRA,DF,28.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
2560,Markus Schubert,de GER,GK,21.0,10,9,832.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
2561,Juan Miranda,es ESP,DF,19.0,12,8,811.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,0.8,1.0,0.02,0.1,0.11,0.02,0.11,Matches,Schalke04
2562,Ahmed Kutucu,tr TUR,"FW,MF",19.0,28,4,762.0,8.5,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.35,0.24,0.59,0.35,0.59,1.5,1.5,1.2,2.7,0.2,0.16,0.36,0.2,0.36,Matches,Schalke04
2563,Nassim Boujellab,ma MAR,"MF,FW",20.0,13,5,541.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.09,0.03,0.11,0.09,0.11,Matches,Schalke04
2564,Jean-Clair Todibo,fr FRA,DF,19.0,10,6,500.0,5.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.05,0.01,0.06,0.05,0.06,Matches,Schalke04
2565,Mark Uth,de GER,"FW,MF",27.0,9,5,442.0,4.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.41,1.1,1.1,0.3,1.4,0.27,0.08,0.34,0.27,0.34,Matches,Schalke04
2566,Timo Becker,de GER,"DF,MF",22.0,11,5,422.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.06,0.06,0.12,0.06,0.12,Matches,Schalke04
2567,Can Bozdogan,de GER,MF,18.0,3,3,235.0,2.6,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.01,0.05,0.05,0.05,Matches,Schalke04
2568,Levent Mercan,de GER,MF,18.0,6,1,101.0,1.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89,0.89,0.89,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Schalke04
2569,Fabian Reese,de GER,FW,21.0,2,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.08,0.42,0.51,0.08,0.51,Matches,Schalke04
2570,Malick Thiaw,de GER,DF,17.0,4,0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Schalke04
2571,Steven Skrzybski,de GER,"FW,MF",26.0,1,1,57.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.58,0.0,1.58,1.58,1.58,,,,,,,,,,Matches,Schalke04
2572,Jonas Hofmann,de GER,MF,22.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
2573,Marcel Langer,de GER,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Schalke04
2574,Michael Langer,at AUT,GK,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Schalke04
2575,Jonas Carls,de GER,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Schalke04
2576,George Baldock,eng ENG,DF,26.0,40,40,3601.0,40.0,2.0,3.0,2.0,0.0,0.0,7.0,0.0,0.05,0.07,0.12,0.05,0.12,0.9,0.9,2.5,3.5,0.02,0.07,0.09,0.02,0.09,Matches,Sheffield Utd
2577,Dean Henderson,eng ENG,GK,22.0,40,39,3590.0,39.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Matches,Sheffield Utd
2578,Chris Basham,eng ENG,DF,31.0,42,41,3559.0,39.5,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.03,0.03,0.0,0.03,0.5,0.5,1.0,1.6,0.01,0.03,0.04,0.01,0.04,Matches,Sheffield Utd
2579,Enda Stevens,ie IRL,DF,29.0,40,39,3502.0,38.9,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.05,0.1,0.15,0.05,0.15,1.2,1.2,4.7,5.9,0.03,0.13,0.16,0.03,0.16,Matches,Sheffield Utd
2580,John Egan,ie IRL,DF,26.0,38,38,3397.0,37.7,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.05,0.0,0.05,0.05,0.05,2.3,2.3,0.1,2.4,0.07,0.0,0.07,0.07,0.07,Matches,Sheffield Utd
2581,Oliver Norwood,nir NIR,MF,28.0,41,40,3335.0,37.1,3.0,1.0,2.0,1.0,1.0,8.0,0.0,0.08,0.03,0.11,0.05,0.08,1.4,0.7,4.2,4.8,0.04,0.12,0.16,0.02,0.14,Matches,Sheffield Utd
2582,Jack O'Connell,eng ENG,DF,25.0,35,34,3126.0,34.7,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.03,0.03,0.0,0.03,1.2,1.2,2.1,3.3,0.04,0.06,0.1,0.04,0.1,Matches,Sheffield Utd
2583,John Fleck,sco SCO,MF,27.0,32,29,2627.0,29.2,5.0,2.0,5.0,0.0,0.0,10.0,0.0,0.17,0.07,0.24,0.17,0.24,3.6,3.6,3.3,6.8,0.13,0.12,0.24,0.13,0.24,Matches,Sheffield Utd
2584,John Lundstram,eng ENG,MF,25.0,36,28,2612.0,29.0,5.0,3.0,5.0,0.0,0.0,5.0,0.0,0.17,0.1,0.28,0.17,0.28,5.2,5.2,2.3,7.5,0.19,0.08,0.27,0.19,0.27,Matches,Sheffield Utd
2585,Oliver McBurnie,sco SCO,FW,23.0,40,26,2342.0,26.0,6.0,0.0,6.0,0.0,0.0,4.0,0.0,0.23,0.0,0.23,0.23,0.23,7.7,7.7,1.5,9.2,0.33,0.06,0.39,0.33,0.39,Matches,Sheffield Utd
2586,David McGoldrick,ie IRL,FW,31.0,30,24,1983.0,22.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.18,0.09,0.27,0.18,0.27,6.8,6.8,2.1,8.9,0.34,0.1,0.44,0.34,0.44,Matches,Sheffield Utd
2587,Lys Mousset,fr FRA,FW,23.0,33,13,1381.0,15.3,6.0,4.0,6.0,0.0,0.0,1.0,0.0,0.39,0.26,0.65,0.39,0.65,4.9,4.9,2.5,7.5,0.36,0.18,0.54,0.36,0.54,Matches,Sheffield Utd
2588,Billy Sharp,eng ENG,FW,33.0,29,12,1289.0,14.3,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.28,0.28,0.56,0.28,0.56,2.7,2.7,2.7,5.4,0.23,0.23,0.46,0.23,0.46,Matches,Sheffield Utd
2589,Sander Berge,no NOR,MF,21.0,16,13,1097.0,12.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.08,0.16,0.08,0.16,0.5,0.5,0.4,0.9,0.04,0.04,0.09,0.04,0.09,Matches,Sheffield Utd
2590,Ben Osborn,eng ENG,"MF,DF",24.0,18,11,1074.0,11.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.08,0.0,0.08,0.3,0.3,0.8,1.2,0.05,0.13,0.18,0.05,0.18,Matches,Sheffield Utd
2591,Callum Robinson,ie IRL,FW,24.0,19,12,885.0,9.8,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.2,0.1,0.31,0.2,0.31,2.1,2.1,0.6,2.7,0.28,0.08,0.36,0.28,0.36,Matches,Sheffield Utd
2592,Luke Freeman,eng ENG,MF,27.0,16,7,775.0,8.6,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.23,0.23,0.0,0.23,0.1,0.1,0.3,0.4,0.02,0.07,0.09,0.02,0.09,Matches,Sheffield Utd
2593,Jack Robinson,eng ENG,DF,25.0,9,7,627.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.04,0.04,0.0,0.04,Matches,Sheffield Utd
2594,Muhamed Bešić,ba BIH,MF,26.0,13,6,610.0,6.8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,0.1,0.1,0.1,0.2,0.05,0.03,0.08,0.05,0.08,Matches,Sheffield Utd
2595,Phil Jagielka,eng ENG,DF,36.0,10,6,604.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sheffield Utd
2596,Kieron Freeman,wal WAL,FW,27.0,7,4,396.0,4.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sheffield Utd
2597,Simon Moore,eng ENG,GK,29.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sheffield Utd
2598,Ravel Morrison,jm JAM,MF,26.0,4,3,283.0,3.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,Sheffield Utd
2599,Leon Clarke,eng ENG,"FW,MF",34.0,5,1,183.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.49,0.3,0.3,0.0,0.3,0.85,0.0,0.85,0.85,0.85,Matches,Sheffield Utd
2600,Richard Stearman,eng ENG,DF,31.0,3,2,183.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.49,0.0,0.49,0.49,0.49,,,,,,,,,,Matches,Sheffield Utd
2601,Kean Bryan,eng ENG,DF,22.0,3,3,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Sheffield Utd
2602,Richairo Živković,nl NED,FW,22.0,5,0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,0.13,0.16,0.03,0.16,Matches,Sheffield Utd
2603,Jack Rodwell,eng ENG,MF,28.0,2,1,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sheffield Utd
2604,Michael Verrips,nl NED,GK,22.0,1,1,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Sheffield Utd
2605,Panagiotis Retsos,gr GRE,DF,20.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Sheffield Utd
2606,Jake Eastwood,eng ENG,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sheffield Utd
2607,James Ward-Prowse,eng ENG,"MF,DF",24.0,44,44,3909.0,43.4,5.0,5.0,4.0,1.0,3.0,10.0,0.0,0.12,0.12,0.23,0.09,0.21,7.0,4.6,5.3,9.9,0.19,0.14,0.32,0.12,0.26,Matches,Southampton
2608,Jan Bednarek,pl POL,DF,23.0,39,39,3476.0,38.6,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.03,0.05,0.08,0.03,0.08,0.8,0.8,0.1,0.9,0.02,0.0,0.03,0.02,0.03,Matches,Southampton
2609,Pierre Højbjerg,dk DEN,MF,23.0,38,35,3202.0,35.6,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03,2.7,2.7,2.1,4.8,0.09,0.07,0.16,0.09,0.16,Matches,Southampton
2610,Danny Ings,eng ENG,FW,27.0,42,35,3089.0,34.3,25.0,3.0,24.0,1.0,2.0,3.0,0.0,0.73,0.09,0.82,0.7,0.79,16.7,15.2,2.7,17.9,0.54,0.09,0.62,0.49,0.58,Matches,Southampton
2611,Nathan Redmond,eng ENG,"MF,FW",25.0,37,35,3059.0,34.0,5.0,6.0,5.0,0.0,0.0,2.0,0.0,0.15,0.18,0.32,0.15,0.32,5.0,5.0,3.2,8.3,0.16,0.11,0.27,0.16,0.27,Matches,Southampton
2612,Ryan Bertrand,eng ENG,DF,29.0,35,34,3012.0,33.5,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.03,0.03,0.06,0.03,0.06,1.7,1.7,3.6,5.3,0.06,0.12,0.17,0.06,0.17,Matches,Southampton
2613,Alex McCarthy,eng ENG,GK,29.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
2614,Jack Stephens,eng ENG,DF,25.0,31,30,2721.0,30.2,2.0,3.0,2.0,0.0,0.0,4.0,1.0,0.07,0.1,0.17,0.07,0.17,0.7,0.7,1.3,2.0,0.03,0.05,0.07,0.03,0.07,Matches,Southampton
2615,Oriol Romeu,es ESP,MF,27.0,35,25,2309.0,25.7,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.3,1.5,0.01,0.06,0.07,0.01,0.07,Matches,Southampton
2616,Stuart Armstrong,sco SCO,MF,27.0,34,21,1892.0,21.0,5.0,3.0,5.0,0.0,0.0,4.0,0.0,0.24,0.14,0.38,0.24,0.38,2.9,2.9,1.1,4.0,0.15,0.06,0.21,0.15,0.21,Matches,Southampton
2617,Shane Long,ie IRL,FW,32.0,31,18,1655.0,18.4,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.16,0.16,0.33,0.16,0.33,4.8,4.8,1.4,6.2,0.31,0.09,0.4,0.31,0.4,Matches,Southampton
2618,Jannik Vestergaard,dk DEN,DF,26.0,21,18,1638.0,18.2,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,0.8,0.8,0.1,1.0,0.05,0.01,0.06,0.05,0.06,Matches,Southampton
2619,Cédric Soares,pt POR,DF,27.0,19,18,1502.0,16.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.06,0.06,0.12,0.06,0.12,0.6,0.6,1.2,1.9,0.04,0.09,0.13,0.04,0.13,Matches,Southampton
2620,Che Adams,sco SCO,FW,23.0,35,14,1340.0,14.9,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.27,0.2,0.47,0.27,0.47,4.0,4.0,1.2,5.2,0.32,0.1,0.42,0.32,0.42,Matches,Southampton
2621,Angus Gunn,eng ENG,GK,23.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
2622,Sofiane Boufal,ma MAR,"MF,FW",25.0,25,12,1085.0,12.1,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.08,0.17,0.25,0.08,0.25,1.0,1.0,2.7,3.6,0.11,0.32,0.43,0.11,0.43,Matches,Southampton
2623,Moussa Djenepo,ml MLI,"MF,DF",21.0,20,11,1066.0,11.8,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.17,0.17,0.34,0.17,0.34,2.7,2.7,1.3,4.1,0.26,0.13,0.39,0.26,0.39,Matches,Southampton
2624,Michael Obafemi,ie IRL,FW,19.0,25,11,889.0,9.9,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.4,0.3,0.71,0.4,0.71,1.9,1.9,1.2,3.2,0.26,0.17,0.43,0.26,0.43,Matches,Southampton
2625,Yan Valery,fr FRA,DF,20.0,12,11,869.0,9.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,1.1,0.04,0.08,0.13,0.04,0.13,Matches,Southampton
2626,Maya Yoshida,jp JPN,DF,30.0,11,8,771.0,8.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.08,0.0,0.08,0.08,0.08,Matches,Southampton
2627,Kyle Walker-Peters,eng ENG,DF,22.0,10,7,703.0,7.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.01,0.07,0.08,0.01,0.08,Matches,Southampton
2628,Kevin Danso,at AUT,DF,20.0,10,7,601.0,6.7,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.15,0.15,0.0,0.15,0.1,0.1,0.2,0.3,0.04,0.06,0.1,0.04,0.1,Matches,Southampton
2629,William Smallbone,ie IRL,MF,19.0,10,5,462.0,5.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.19,0.39,0.58,0.19,0.58,0.3,0.3,0.3,0.6,0.06,0.07,0.14,0.06,0.14,Matches,Southampton
2630,Jake Vokins,eng ENG,DF,19.0,3,2,181.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.1,0.1,0.02,0.08,0.09,0.02,0.09,Matches,Southampton
2631,Nathan Tella,eng ENG,FW,20.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.62,0.0,1.62,1.62,1.62,Matches,Southampton
2632,Callum Slattery,eng ENG,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Southampton
2633,Will Ferry,ie IRL,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Southampton
