,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
1189,Jonathan Ikone,fr FRA,"MF,FW",21.0,29.0,19.0,14,5.0,10.0,4.0,8.0,32.0,25.0,24.0,544.0,145.0,26.7,52.0,267.0,225.0,28.0,3.0,1.0,25.0,5,24,4.0,0.0,Matches,lille
1190,Boubakary Soumaré,fr FRA,MF,20.0,23.1,33.0,27,16.0,17.0,0.0,14.0,34.0,41.2,20.0,329.0,99.0,30.1,106.0,197.0,26.0,23.0,1.0,0.0,22.0,24,55,22.0,0.0,Matches,lille
1191,Renato Sanches,pt POR,"MF,FW",21.0,22.3,34.0,29,12.0,17.0,5.0,13.0,53.0,24.5,40.0,445.0,132.0,29.7,105.0,242.0,98.0,28.0,2.0,0.0,26.0,17,49,14.0,1.0,Matches,lille
1192,Domagoj Bradarić,hr CRO,DF,19.0,21.3,35.0,16,14.0,14.0,7.0,14.0,39.0,35.9,25.0,277.0,83.0,30.0,110.0,125.0,42.0,34.0,6.0,1.0,28.0,15,48,48.0,0.0,Matches,lille
1193,Loïc Rémy,fr FRA,FW,32.0,17.4,7.0,5,3.0,1.0,3.0,2.0,8.0,25.0,6.0,204.0,60.0,29.4,14.0,75.0,115.0,4.0,2.0,0.0,2.0,1,7,9.0,0.0,Matches,lille
1194,Reinildo Mandava,mz MOZ,DF,25.0,17.1,58.0,40,32.0,23.0,3.0,28.0,49.0,57.1,21.0,250.0,80.0,32.0,93.0,117.0,40.0,30.0,3.0,0.0,27.0,18,74,41.0,1.0,Matches,lille
1195,Luiz Araújo,br BRA,"FW,MF",23.0,17.0,20.0,14,3.0,9.0,8.0,6.0,37.0,16.2,31.0,363.0,101.0,27.8,61.0,177.0,125.0,20.0,1.0,0.0,19.0,10,29,7.0,0.0,Matches,lille
1196,Yusuf Yazıcı,tr TUR,"FW,MF",22.0,13.7,28.0,21,5.0,16.0,7.0,5.0,29.0,17.2,24.0,369.0,106.0,28.7,49.0,210.0,110.0,17.0,2.0,0.0,15.0,5,33,6.0,0.0,Matches,lille
1197,Xeka,pt POR,"MF,FW",24.0,13.1,24.0,16,4.0,16.0,4.0,7.0,34.0,20.6,27.0,258.0,59.0,22.9,76.0,145.0,37.0,12.0,1.0,0.0,11.0,12,34,13.0,0.0,Matches,lille
1198,Tiago Djaló,pt POR,DF,19.0,12.9,15.0,13,10.0,4.0,1.0,9.0,18.0,50.0,9.0,100.0,36.0,36.0,55.0,37.0,8.0,15.0,5.0,0.0,10.0,7,21,65.0,1.0,Matches,lille
1199,Adama Soumaoro,fr FRA,DF,27.0,8.6,3.0,2,1.0,2.0,0.0,0.0,0.0,,0.0,36.0,10.0,27.8,22.0,13.0,1.0,11.0,6.0,0.0,5.0,9,10,32.0,0.0,Matches,lille
1200,Jérémy Pied,fr FRA,DF,30.0,8.1,27.0,15,13.0,13.0,1.0,12.0,26.0,46.2,14.0,124.0,29.0,23.4,55.0,58.0,11.0,12.0,0.0,0.0,12.0,8,32,24.0,0.0,Matches,lille
1201,Leonardo César Jardim,br BRA,GK,24.0,3.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,lille
1202,Thiago Maia,br BRA,FW,22.0,1.5,6.0,5,1.0,5.0,0.0,0.0,4.0,0.0,4.0,45.0,10.0,22.2,15.0,27.0,3.0,3.0,0.0,0.0,3.0,1,7,1.0,0.0,Matches,lille
1203,Eric Bocat,fr FRA,DF,20.0,1.0,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,lille
1204,Timothy Weah,us USA,MF,19.0,0.9,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,16.0,7.0,43.8,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,Matches,lille
1205,Jean Onana,cm CMR,MF,19.0,0.9,1.0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,23.0,3.0,13.0,3.0,14.0,6.0,1.0,0.0,0.0,1.0,0,1,3.0,0.0,Matches,lille
1206,Nicolás Gaitán,ar ARG,"MF,FW",31.0,0.6,2.0,1,1.0,1.0,0.0,1.0,2.0,50.0,1.0,18.0,3.0,16.7,2.0,10.0,6.0,4.0,0.0,0.0,4.0,0,2,3.0,0.0,Matches,lille
1207,Cheikh Niasse,sn SEN,MF,19.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,lille
1208,Abou Ouattara,bf BFA,MF,19.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,Matches,lille
1209,Virgil van Dijk,nl NED,DF,28.0,50.0,40.0,27,26.0,12.0,2.0,8.0,19.0,42.1,11.0,170.0,64.0,37.6,108.0,46.0,16.0,39.0,17.0,1.0,22.0,36,71,325.0,4.0,Matches,Liverpool
1210,Andrew Robertson,sco SCO,DF,25.0,45.1,73.0,46,27.0,30.0,16.0,37.0,88.0,42.0,51.0,483.0,171.0,35.4,165.0,180.0,138.0,71.0,8.0,0.0,63.0,36,108,102.0,0.0,Matches,Liverpool
1211,Mohamed Salah,eg EGY,FW,27.0,43.0,27.0,19,3.0,5.0,19.0,6.0,34.0,17.6,28.0,704.0,231.0,32.8,58.0,204.0,442.0,18.0,3.0,0.0,15.0,7,33,2.0,0.0,Matches,Liverpool
1212,Trent Alexander-Arnold,eng ENG,DF,20.0,42.8,74.0,31,46.0,21.0,7.0,41.0,97.0,42.3,56.0,484.0,147.0,30.4,231.0,147.0,106.0,57.0,10.0,0.0,47.0,41,112,112.0,2.0,Matches,Liverpool
1213,Roberto Firmino,br BRA,"FW,MF",27.0,42.2,52.0,39,11.0,26.0,15.0,11.0,42.0,26.2,31.0,879.0,285.0,32.4,77.0,392.0,410.0,56.0,5.0,0.0,51.0,14,64,17.0,0.0,Matches,Liverpool
1214,Georginio Wijnaldum,nl NED,MF,28.0,40.7,47.0,37,16.0,23.0,8.0,8.0,42.0,19.0,34.0,609.0,214.0,35.1,158.0,318.0,133.0,44.0,5.0,0.0,39.0,19,66,38.0,1.0,Matches,Liverpool
1215,Sadio Mané,sn SEN,FW,27.0,39.7,64.0,47,17.0,29.0,18.0,16.0,52.0,30.8,36.0,643.0,207.0,32.2,128.0,226.0,289.0,34.0,1.0,0.0,33.0,14,78,5.0,0.0,Matches,Liverpool
1216,Joe Gomez,eng ENG,DF,22.0,35.0,37.0,30,26.0,10.0,1.0,15.0,29.0,51.7,14.0,211.0,84.0,39.8,118.0,79.0,14.0,32.0,8.0,0.0,24.0,39,68,126.0,1.0,Matches,Liverpool
1217,Alisson,br BRA,GK,26.0,34.6,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0,16.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.0,Matches,Liverpool
1218,Jordan Henderson,eng ENG,MF,29.0,32.7,74.0,42,26.0,36.0,12.0,25.0,71.0,35.2,46.0,642.0,197.0,30.7,160.0,345.0,137.0,47.0,5.0,0.0,42.0,19,90,31.0,0.0,Matches,Liverpool
1219,Fabinho,br BRA,MF,25.0,32.5,98.0,74,32.0,50.0,16.0,33.0,86.0,38.4,53.0,566.0,188.0,33.2,190.0,297.0,79.0,40.0,2.0,0.0,38.0,33,129,46.0,1.0,Matches,Liverpool
1220,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",25.0,22.8,32.0,21,6.0,17.0,9.0,7.0,33.0,21.2,26.0,441.0,143.0,32.4,87.0,204.0,150.0,35.0,2.0,0.0,33.0,14,46,8.0,0.0,Matches,Liverpool
1221,James Milner,eng ENG,"MF,DF",33.0,18.4,26.0,21,8.0,15.0,3.0,11.0,34.0,32.4,23.0,252.0,66.0,26.2,63.0,140.0,49.0,23.0,4.0,1.0,19.0,11,34,28.0,0.0,Matches,Liverpool
1222,Adrián,es ESP,GK,32.0,17.4,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,Matches,Liverpool
1223,Divock Origi,be BEL,FW,24.0,15.2,19.0,13,4.0,8.0,7.0,4.0,9.0,44.4,5.0,190.0,62.0,32.6,18.0,75.0,97.0,8.0,0.0,0.0,8.0,5,21,7.0,0.0,Matches,Liverpool
1224,Naby Keïta,gn GUI,"MF,FW",24.0,13.7,38.0,33,13.0,19.0,6.0,11.0,31.0,35.5,20.0,285.0,109.0,38.2,54.0,146.0,85.0,22.0,0.0,0.0,22.0,15,53,5.0,0.0,Matches,Liverpool
1225,Dejan Lovren,hr CRO,DF,30.0,13.2,19.0,15,12.0,7.0,0.0,9.0,15.0,60.0,6.0,105.0,30.0,28.6,71.0,32.0,2.0,18.0,8.0,0.0,10.0,10,28,93.0,1.0,Matches,Liverpool
1226,Joël Matip,cm CMR,DF,27.0,11.6,15.0,16,6.0,7.0,2.0,6.0,15.0,40.0,9.0,73.0,31.0,42.5,39.0,32.0,2.0,8.0,3.0,0.0,5.0,12,21,80.0,0.0,Matches,Liverpool
1227,Adam Lallana,eng ENG,"FW,MF",31.0,8.9,20.0,17,9.0,9.0,2.0,9.0,27.0,33.3,18.0,132.0,41.0,31.1,45.0,55.0,32.0,13.0,0.0,0.0,13.0,7,26,3.0,0.0,Matches,Liverpool
1228,Neco Williams,wal WAL,DF,18.0,7.9,6.0,6,1.0,3.0,2.0,3.0,4.0,75.0,1.0,36.0,12.0,33.3,11.0,15.0,10.0,7.0,1.0,0.0,6.0,8,8,8.0,0.0,Matches,Liverpool
1229,Curtis Jones,eng ENG,MF,18.0,6.9,3.0,3,0.0,1.0,2.0,2.0,3.0,66.7,1.0,27.0,7.0,25.9,5.0,8.0,14.0,3.0,0.0,0.0,3.0,4,6,1.0,0.0,Matches,Liverpool
1230,Harvey Elliot,eng ENG,FW,16.0,6.1,0.0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,Liverpool
1231,Takumi Minamino,jp JPN,MF,24.0,5.6,5.0,4,2.0,3.0,0.0,2.0,8.0,25.0,6.0,65.0,21.0,32.3,12.0,28.0,25.0,4.0,0.0,0.0,4.0,0,5,2.0,0.0,Matches,Liverpool
1232,Pedro Chirivella,es ESP,MF,22.0,4.8,,1,,,,,,,,,,,,,,,,,,5,0,,,Matches,Liverpool
1233,Caoimhín Kelleher,ie IRL,GK,20.0,4.3,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1234,Sepp van den Berg,nl NED,DF,17.0,3.3,,1,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1235,Ki-Jana Hoever,nl NED,DF,17.0,2.9,,2,,,,,,,,,,,,,,,,,,3,0,,,Matches,Liverpool
1236,Xherdan Shaqiri,ch SUI,MF,27.0,2.6,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,42.0,12.0,28.6,12.0,15.0,15.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,Matches,Liverpool
1237,Rhian Brewster,eng ENG,FW,19.0,2.5,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1238,Yasser Larouci,fr FRA,DF,18.0,1.9,,3,,,,,,,,,,,,,,,,,,1,0,,,Matches,Liverpool
1239,Leighton Clarkson,eng ENG,MF,17.0,1.1,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1240,Herbie Kane,eng ENG,MF,20.0,1.1,,0,,,,,,,,,,,,,,,,,,1,0,,,Matches,Liverpool
1241,Morgan Boyes,wal WAL,DF,18.0,1.0,,0,,,,,,,,,,,,,,,,,,1,0,,,Matches,Liverpool
1242,Tony Gallacher,sco SCO,DF,20.0,1.0,,3,,,,,,,,,,,,,,,,,,3,0,,,Matches,Liverpool
1243,Adam Lewis,eng ENG,DF,19.0,1.0,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1244,Thomas Hill,eng ENG,FW,16.0,1.0,,0,,,,,,,,,,,,,,,,,,2,0,,,Matches,Liverpool
1245,Nathaniel Phillips,eng ENG,DF,22.0,1.0,,1,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1246,Jake Cain,eng ENG,MF,17.0,1.0,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1247,Liam Millar,ca CAN,FW,19.0,0.9,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1248,Isaac Christie-Davies,wal WAL,MF,21.0,0.8,,1,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1249,Luis Longstaff,eng ENG,FW,18.0,0.7,,1,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1250,Jack Bearne,eng ENG,MF,17.0,0.3,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1251,Joe Hardy,eng ENG,FW,20.0,0.1,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1252,James Norris,eng ENG,DF,16.0,0.1,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1253,Elijah Dixon-Bonner,eng ENG,MF,18.0,0.0,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Liverpool
1254,Anthony Lopes,pt POR,GK,28.0,41.3,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,2.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,Matches,lyon
1255,Jason Denayer,be BEL,"DF,MF",24.0,40.0,34.0,28,23.0,11.0,0.0,9.0,21.0,42.9,12.0,219.0,77.0,35.2,143.0,69.0,7.0,62.0,40.0,0.0,22.0,28,52,140.0,0.0,Matches,lyon
1256,Moussa Dembélé,fr FRA,FW,23.0,38.8,18.0,16,1.0,8.0,9.0,3.0,23.0,13.0,20.0,411.0,113.0,27.5,15.0,157.0,239.0,30.0,13.0,0.0,17.0,8,25,35.0,1.0,Matches,lyon
1257,Houssem Aouar,fr FRA,"MF,FW",21.0,36.0,45.0,35,15.0,24.0,6.0,6.0,50.0,12.0,44.0,576.0,155.0,26.9,153.0,305.0,118.0,29.0,2.0,0.0,27.0,20,60,15.0,0.0,Matches,lyon
1258,Lucas Tousart,fr FRA,MF,22.0,31.9,86.0,55,35.0,45.0,6.0,23.0,79.0,29.1,56.0,714.0,217.0,30.4,242.0,375.0,97.0,55.0,10.0,0.0,45.0,35,109,50.0,0.0,Matches,lyon
1259,Marcelo,br BRA,DF,32.0,31.0,42.0,25,30.0,11.0,1.0,14.0,26.0,53.8,12.0,166.0,63.0,38.0,117.0,43.0,6.0,32.0,20.0,2.0,12.0,34,66,170.0,1.0,Matches,lyon
1260,Thiago Mendes,br BRA,MF,27.0,30.4,60.0,43,29.0,22.0,9.0,21.0,51.0,41.2,30.0,532.0,154.0,28.9,193.0,284.0,55.0,51.0,7.0,0.0,44.0,41,91,43.0,0.0,Matches,lyon
1261,Maxwel Cornet,ci CIV,"DF,MF",22.0,28.6,35.0,28,22.0,8.0,5.0,23.0,41.0,56.1,18.0,309.0,87.0,28.2,119.0,117.0,73.0,32.0,4.0,0.0,28.0,30,52,49.0,0.0,Matches,lyon
1262,Joachim Andersen,dk DEN,DF,23.0,27.3,24.0,12,21.0,3.0,0.0,6.0,22.0,27.3,16.0,142.0,45.0,31.7,103.0,34.0,5.0,27.0,18.0,0.0,9.0,22,38,142.0,2.0,Matches,lyon
1263,Leo Dubois,fr FRA,DF,24.0,25.1,45.0,32,31.0,11.0,3.0,19.0,42.0,45.2,23.0,350.0,107.0,30.6,198.0,100.0,52.0,35.0,5.0,0.0,30.0,20,62,63.0,0.0,Matches,lyon
1264,Martin Terrier,fr FRA,"FW,MF",22.0,22.2,30.0,22,9.0,13.0,8.0,7.0,26.0,26.9,19.0,397.0,108.0,27.2,65.0,194.0,138.0,26.0,2.0,0.0,24.0,23,44,8.0,0.0,Matches,lyon
1265,Bertrand Traoré,bf BFA,"MF,FW",23.0,21.3,29.0,15,13.0,10.0,6.0,10.0,32.0,31.3,22.0,277.0,79.0,28.5,66.0,110.0,101.0,22.0,2.0,0.0,20.0,26,49,21.0,0.0,Matches,lyon
1266,Fernando Marçal,br BRA,DF,30.0,20.0,40.0,27,25.0,11.0,4.0,14.0,30.0,46.7,16.0,195.0,75.0,38.5,117.0,56.0,22.0,32.0,7.0,0.0,25.0,34,61,67.0,1.0,Matches,lyon
1267,Memphis Depay,nl NED,"FW,MF",25.0,18.7,11.0,10,6.0,3.0,2.0,3.0,12.0,25.0,9.0,288.0,74.0,25.7,35.0,144.0,109.0,10.0,1.0,0.0,9.0,5,16,3.0,0.0,Matches,lyon
1268,Kenny Tete,nl NED,DF,23.0,18.5,40.0,36,21.0,13.0,6.0,11.0,22.0,50.0,11.0,185.0,59.0,31.9,85.0,60.0,40.0,28.0,6.0,0.0,22.0,24,59,50.0,0.0,Matches,lyon
1269,Youssouf Koné,ml MLI,DF,24.0,13.5,32.0,18,25.0,6.0,1.0,17.0,28.0,60.7,11.0,124.0,35.0,28.2,81.0,28.0,15.0,12.0,1.0,0.0,11.0,15,47,34.0,0.0,Matches,lyon
1270,Maxence Caqueret,fr FRA,MF,19.0,13.3,25.0,20,7.0,17.0,1.0,9.0,34.0,26.5,25.0,360.0,89.0,24.7,108.0,183.0,69.0,31.0,5.0,0.0,26.0,21,36,9.0,1.0,Matches,lyon
1271,Rafael,br BRA,DF,29.0,12.6,29.0,29,18.0,8.0,3.0,11.0,20.0,55.0,9.0,169.0,51.0,30.2,66.0,71.0,32.0,22.0,4.0,0.0,18.0,12,37,24.0,0.0,Matches,lyon
1272,Jeff Reine-Adélaïde,fr FRA,"MF,FW",21.0,12.3,16.0,11,6.0,5.0,5.0,5.0,16.0,31.3,11.0,259.0,57.0,22.0,47.0,133.0,79.0,9.0,1.0,0.0,8.0,4,20,5.0,0.0,Matches,lyon
1273,Karl Toko Ekambi,cm CMR,FW,26.0,11.8,7.0,6,2.0,2.0,3.0,3.0,7.0,42.9,4.0,118.0,26.0,22.0,9.0,61.0,48.0,7.0,0.0,0.0,7.0,4,8,3.0,0.0,Matches,lyon
1274,Bruno Guimarães,br BRA,MF,21.0,8.0,22.0,20,15.0,5.0,2.0,9.0,21.0,42.9,12.0,153.0,43.0,28.1,72.0,65.0,16.0,12.0,0.0,0.0,12.0,4,24,1.0,1.0,Matches,lyon
1275,Ciprian Tătărușanu,ro ROU,GK,33.0,6.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,Matches,lyon
1276,Jean Lucas,br BRA,MF,21.0,5.6,15.0,19,8.0,4.0,3.0,4.0,13.0,30.8,9.0,77.0,22.0,28.6,27.0,43.0,7.0,4.0,1.0,0.0,3.0,9,19,0.0,0.0,Matches,lyon
1277,Rayan Cherki,fr FRA,MF,15.0,5.3,2.0,5,0.0,1.0,1.0,2.0,4.0,50.0,2.0,36.0,12.0,33.3,7.0,22.0,7.0,3.0,0.0,0.0,3.0,2,3,0.0,0.0,Matches,lyon
1278,Amine Gouiri,fr FRA,FW,19.0,1.2,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,lyon
1279,Melvin Bard,fr FRA,DF,18.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,60.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,lyon
1280,Oumar Solet,fr FRA,DF,19.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,Matches,lyon
1281,Moussa Niakhate,fr FRA,DF,23.0,34.0,56.0,41,47.0,9.0,0.0,13.0,30.0,43.3,17.0,373.0,122.0,32.7,221.0,136.0,16.0,54.0,29.0,3.0,25.0,31,87,215.0,2.0,Matches,Mainz 05
1282,Robin Quaison,se SWE,"FW,MF",25.0,29.9,27.0,16,11.0,14.0,2.0,7.0,33.0,21.2,26.0,647.0,147.0,22.7,107.0,323.0,217.0,33.0,7.0,0.0,26.0,14,40,10.0,0.0,Matches,Mainz 05
1283,Ridle Baku,de GER,"DF,MF",21.0,26.9,56.0,37,27.0,23.0,6.0,20.0,55.0,36.4,35.0,519.0,147.0,28.3,201.0,236.0,82.0,73.0,8.0,0.0,65.0,36,92,65.0,0.0,Matches,Mainz 05
1284,Jean-Paul Boëtius,nl NED,MF,25.0,26.2,66.0,46,21.0,35.0,10.0,20.0,65.0,30.8,45.0,754.0,191.0,25.3,163.0,380.0,211.0,51.0,1.0,0.0,50.0,25,90,11.0,0.0,Matches,Mainz 05
1285,Jerry St. Juste,nl NED,DF,22.0,23.7,53.0,36,35.0,17.0,1.0,14.0,36.0,38.9,22.0,342.0,124.0,36.3,197.0,130.0,15.0,49.0,18.0,0.0,31.0,37,90,130.0,2.0,Matches,Mainz 05
1286,Robin Zentner,de GER,GK,24.0,21.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,Matches,Mainz 05
1287,Aarón Martín,es ESP,DF,22.0,20.9,21.0,15,12.0,5.0,4.0,10.0,27.0,37.0,17.0,218.0,61.0,28.0,98.0,95.0,25.0,38.0,3.0,0.0,35.0,14,35,43.0,0.0,Matches,Mainz 05
1288,Pierre Kunde,cm CMR,MF,24.0,20.7,39.0,28,15.0,21.0,3.0,8.0,40.0,20.0,32.0,339.0,89.0,26.3,130.0,182.0,27.0,31.0,6.0,1.0,25.0,22,61,62.0,1.0,Matches,Mainz 05
1289,Karim Onisiwo,at AUT,FW,27.0,20.2,22.0,13,5.0,10.0,7.0,4.0,17.0,23.5,13.0,427.0,102.0,23.9,48.0,193.0,186.0,22.0,2.0,0.0,20.0,10,32,16.0,0.0,Matches,Mainz 05
1290,Daniel Brosinski,de GER,DF,31.0,20.0,34.0,15,13.0,17.0,4.0,16.0,38.0,42.1,22.0,239.0,71.0,29.7,98.0,106.0,35.0,41.0,2.0,0.0,39.0,9,42,79.0,0.0,Matches,Mainz 05
1291,Levin Öztunalı,de GER,"MF,FW",23.0,19.8,35.0,22,15.0,12.0,8.0,15.0,36.0,41.7,21.0,398.0,105.0,26.4,109.0,176.0,113.0,41.0,4.0,0.0,37.0,8,43,21.0,2.0,Matches,Mainz 05
1292,Edimilson Fernandes,ch SUI,"MF,DF",23.0,17.5,39.0,28,16.0,17.0,6.0,18.0,37.0,48.6,19.0,264.0,75.0,28.4,99.0,130.0,35.0,34.0,13.0,0.0,21.0,33,70,46.0,0.0,Matches,Mainz 05
1293,Danny Latza,de GER,MF,29.0,15.9,40.0,23,17.0,20.0,3.0,14.0,49.0,28.6,35.0,371.0,99.0,26.7,110.0,211.0,50.0,22.0,6.0,0.0,16.0,15,54,31.0,1.0,Matches,Mainz 05
1294,Florian Müller,de GER,GK,21.0,13.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,Matches,Mainz 05
1295,Ádám Szalai,hu HUN,FW,31.0,12.7,7.0,4,0.0,6.0,1.0,1.0,7.0,14.3,6.0,221.0,57.0,25.8,18.0,104.0,99.0,11.0,2.0,0.0,9.0,4,11,14.0,0.0,Matches,Mainz 05
1296,Jean-Philippe Mateta,fr FRA,FW,22.0,11.7,6.0,3,0.0,6.0,0.0,0.0,6.0,0.0,6.0,173.0,45.0,26.0,6.0,84.0,83.0,7.0,3.0,0.0,4.0,2,8,11.0,0.0,Matches,Mainz 05
1297,Leandro Barreiro Martins,lu LUX,MF,19.0,10.4,39.0,25,15.0,21.0,3.0,10.0,22.0,45.5,12.0,243.0,69.0,28.4,78.0,144.0,21.0,25.0,4.0,0.0,21.0,8,47,21.0,0.0,Matches,Mainz 05
1298,Alexander Hack,de GER,DF,25.0,8.9,28.0,16,21.0,7.0,0.0,12.0,22.0,54.5,10.0,121.0,42.0,34.7,74.0,39.0,8.0,35.0,11.0,0.0,24.0,18,46,85.0,2.0,Matches,Mainz 05
1299,Jeffrey Bruma,nl NED,DF,27.0,7.5,15.0,7,10.0,5.0,0.0,1.0,7.0,14.3,6.0,74.0,21.0,28.4,52.0,22.0,0.0,18.0,8.0,0.0,10.0,2,17,50.0,1.0,Matches,Mainz 05
1300,Ronaël Pierre-Gabriel,fr FRA,DF,21.0,6.4,20.0,8,12.0,6.0,2.0,5.0,13.0,38.5,8.0,88.0,25.0,28.4,53.0,30.0,5.0,9.0,1.0,0.0,8.0,8,28,28.0,0.0,Matches,Mainz 05
1301,Taiwo Awoniyi,ng NGA,FW,21.0,5.4,2.0,2,0.0,1.0,1.0,2.0,7.0,28.6,5.0,79.0,23.0,29.1,10.0,40.0,29.0,7.0,2.0,0.0,5.0,2,4,1.0,0.0,Matches,Mainz 05
1302,Phillipp Mwene,at AUT,DF,25.0,3.5,15.0,6,11.0,4.0,0.0,7.0,13.0,53.8,6.0,61.0,17.0,27.9,39.0,18.0,4.0,13.0,0.0,0.0,13.0,3,18,15.0,0.0,Matches,Mainz 05
1303,Jonathan Burkardt,de GER,FW,19.0,3.0,7.0,5,1.0,4.0,2.0,4.0,9.0,44.4,5.0,84.0,22.0,26.2,15.0,53.0,16.0,6.0,1.0,0.0,5.0,1,8,2.0,0.0,Matches,Mainz 05
1304,Alexandru Maxim,ro ROU,MF,29.0,1.6,3.0,1,0.0,3.0,0.0,0.0,2.0,0.0,2.0,26.0,5.0,19.2,7.0,12.0,7.0,4.0,0.0,0.0,4.0,0,3,0.0,0.0,Matches,Mainz 05
1305,Ji Dong-won,kr KOR,FW,28.0,1.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,3.0,15.8,1.0,7.0,11.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,Matches,Mainz 05
1306,Stefan Bell,de GER,DF,27.0,0.7,,0,,,,,,,,,,,,,,,,,,1,0,,,Matches,Mainz 05
1307,Raheem Sterling,eng ENG,FW,24.0,44.6,49.0,42,11.0,22.0,16.0,11.0,41.0,26.8,30.0,519.0,168.0,32.4,84.0,226.0,209.0,33.0,4.0,0.0,29.0,19,65,9.0,0.0,Matches,Manchester City
1308,Ederson,br BRA,GK,25.0,42.6,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,8.0,2.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,5.0,Matches,Manchester City
1309,Kevin De Bruyne,be BEL,MF,28.0,42.3,55.0,42,14.0,21.0,20.0,15.0,71.0,21.1,56.0,685.0,211.0,30.8,95.0,283.0,307.0,38.0,2.0,0.0,36.0,16,69,24.0,1.0,Matches,Manchester City
1310,Rodri,es ESP,MF,23.0,41.2,86.0,67,32.0,42.0,12.0,37.0,91.0,40.7,54.0,615.0,192.0,31.2,182.0,337.0,96.0,33.0,6.0,0.0,27.0,24,106,70.0,0.0,Matches,Manchester City
