,Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches,club
1032,Jonathan Tah,de GER,DF,25-069,27.6,12.0,0.47,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1033,Nadiem Amiri,de GER,"MF,FW",24-176,26.9,97.0,3.84,61.0,24.0,6.0,5.0,1.0,0.0,17.0,0.67,10.0,3.0,3.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1034,Kerem Demirbay,de GER,MF,27-292,23.8,78.0,3.87,42.0,20.0,6.0,5.0,4.0,1.0,12.0,0.6,6.0,2.0,1.0,1.0,2.0,0.0,0.0,Matches,Leverkusen
1035,Patrik Schick,cz CZE,FW,25-087,22.4,47.0,2.3,34.0,0.0,6.0,5.0,2.0,0.0,6.0,0.29,4.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1036,Wendell,br BRA,DF,27-275,21.5,22.0,1.13,21.0,0.0,0.0,0.0,0.0,1.0,5.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1037,Charles Aránguiz,cl CHI,MF,32-004,19.8,31.0,1.83,29.0,0.0,0.0,0.0,0.0,2.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1038,Daley Sinkgraven,nl NED,"MF,DF",25-291,19.7,36.0,2.02,29.0,4.0,0.0,0.0,2.0,1.0,5.0,0.28,4.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Leverkusen
1039,Lucas Alario,ar ARG,FW,28-195,18.7,29.0,1.81,20.0,0.0,4.0,1.0,4.0,0.0,2.0,0.12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1040,Aleksandar Dragović,at AUT,DF,30-046,17.1,19.0,1.23,15.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1041,Julian Baumgartlinger,at AUT,MF,33-109,16.8,25.0,1.6,20.0,0.0,0.0,1.0,4.0,0.0,3.0,0.19,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1042,Lars Bender,de GER,"DF,MF",31-359,14.2,23.0,1.85,22.0,0.0,1.0,0.0,0.0,0.0,4.0,0.32,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1043,Sven Bender,de GER,DF,31-359,13.7,11.0,0.92,10.0,0.0,0.0,1.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1044,Karim Bellarabi,de GER,"FW,DF",31-013,11.0,28.0,3.02,19.0,0.0,5.0,4.0,0.0,0.0,2.0,0.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1045,Exequiel Palacios,ar ARG,MF,22-198,7.0,11.0,2.08,8.0,0.0,1.0,1.0,0.0,1.0,2.0,0.38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Leverkusen
1046,Jeremie Frimpong,nl NED,DF,20-132,6.8,20.0,3.23,15.0,0.0,3.0,1.0,1.0,0.0,4.0,0.65,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1047,Timothy Fosu-Mensah,nl NED,DF,23-109,5.9,6.0,1.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1048,Tin Jedvaj,hr CRO,DF,25-144,5.4,8.0,1.49,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.37,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,Leverkusen
1049,Demarai Gray,eng ENG,"FW,DF",24-297,4.6,16.0,3.44,11.0,3.0,1.0,1.0,0.0,0.0,2.0,0.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1050,Niklas Lomb,de GER,GK,27-267,4.5,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1051,Lennart Grill,de GER,GK,22-086,4.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1052,Mitchell Weiser,de GER,DF,27-000,2.5,2.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1053,Santiago Arias,co COL,DF,29-098,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1054,Emrehan Gedikli,de GER,"FW,MF",17-361,0.9,3.0,3.42,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1055,Cem Türkmen,de GER,MF,19-023,0.5,1.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1056,Samed Onur,tr TUR,MF,18-280,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1057,Joel Pohjanpalo,fi FIN,MF,26-220,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leverkusen
1058,Mike Maignan,fr FRA,GK,25-155,45.0,4.0,0.1,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1059,Sven Botman,nl NED,DF,21-110,42.2,22.0,0.55,18.0,0.0,0.0,3.0,0.0,1.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1060,José Fonte,pt POR,DF,37-131,39.0,29.0,0.77,26.0,0.0,0.0,1.0,2.0,0.0,4.0,0.11,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,lille
1061,Jonathan Bamba,fr FRA,MF,25-037,38.2,130.0,3.55,88.0,21.0,7.0,3.0,9.0,2.0,14.0,0.38,11.0,2.0,1.0,0.0,0.0,0.0,0.0,Matches,lille
1062,Benjamin André,fr FRA,MF,30-272,34.8,62.0,1.9,52.0,0.0,3.0,2.0,4.0,1.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1063,Jonathan David,ca CAN,FW,21-108,31.1,80.0,2.74,56.0,1.0,8.0,8.0,7.0,0.0,14.0,0.48,9.0,0.0,1.0,2.0,2.0,0.0,0.0,Matches,lille
1064,Jonathan Ikone,fr FRA,MF,23-000,29.3,70.0,2.48,45.0,1.0,12.0,7.0,3.0,2.0,15.0,0.53,8.0,0.0,3.0,3.0,1.0,0.0,0.0,Matches,lille
1065,Zeki Çelik,tr TUR,DF,24-074,28.4,49.0,1.86,42.0,1.0,3.0,1.0,1.0,1.0,7.0,0.27,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1066,Boubakary Soumaré,fr FRA,MF,22-064,25.8,32.0,1.46,30.0,0.0,0.0,1.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1067,Reinildo Mandava,mz MOZ,DF,27-101,23.8,32.0,1.41,29.0,1.0,1.0,0.0,1.0,0.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1068,Domagoj Bradarić,hr CRO,DF,21-143,22.7,30.0,1.53,28.0,1.0,0.0,0.0,0.0,1.0,6.0,0.31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1069,Burak Yılmaz,tr TUR,FW,35-291,21.5,51.0,2.53,37.0,1.0,1.0,1.0,10.0,1.0,6.0,0.3,5.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,lille
1070,Luiz Araújo,br BRA,MF,24-334,20.1,59.0,3.49,42.0,0.0,10.0,3.0,3.0,1.0,6.0,0.35,5.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,lille
1071,Xeka,pt POR,MF,26-173,19.8,46.0,2.71,32.0,4.0,1.0,6.0,2.0,1.0,4.0,0.24,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,lille
1072,Yusuf Yazıcı,tr TUR,"FW,MF",24-093,19.7,106.0,6.01,58.0,31.0,6.0,2.0,4.0,5.0,14.0,0.79,8.0,0.0,1.0,1.0,1.0,3.0,0.0,Matches,lille
1073,Renato Sanches,pt POR,MF,23-257,17.1,44.0,2.73,28.0,8.0,1.0,3.0,4.0,0.0,7.0,0.44,4.0,1.0,1.0,1.0,0.0,0.0,0.0,Matches,lille
1074,Timothy Weah,us USA,"MF,FW",21-069,14.8,20.0,1.59,13.0,0.0,1.0,3.0,1.0,2.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1075,Tiago Djaló,pt POR,DF,21-023,14.7,11.0,0.94,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1076,Jérémy Pied,fr FRA,DF,32-068,7.4,8.0,1.44,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1077,Isaac Lihadji,fr FRA,"MF,FW",19-022,4.6,14.0,4.55,10.0,2.0,0.0,0.0,0.0,2.0,2.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1078,Adama Soumaoro,fr FRA,DF,28-318,2.8,2.0,0.73,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,lille
1079,Orestis Karnezis,gr GRE,GK,35-295,1.0,,,,,,,,,,,,,,,,,,Matches,lille
1080,Aguibou Camara,gn GUI,FW,19-347,1.0,,,,,,,,,,,,,,,,,,Matches,lille
1081,Cheikh Niasse,sn SEN,DF,21-103,0.8,2.0,2.57,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
1082,Andrew Robertson,sco SCO,DF,27-056,43.3,104.0,2.54,71.0,25.0,5.0,1.0,0.0,2.0,11.0,0.27,6.0,2.0,2.0,1.0,0.0,0.0,0.0,Matches,Liverpool
1083,Mohamed Salah,eg EGY,FW,28-325,41.7,111.0,2.93,83.0,1.0,6.0,10.0,8.0,3.0,14.0,0.37,9.0,0.0,0.0,2.0,3.0,0.0,0.0,Matches,Liverpool
1084,Georginio Wijnaldum,nl NED,MF,30-176,39.8,51.0,1.38,43.0,0.0,3.0,2.0,3.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Liverpool
1085,Trent Alexander-Arnold,eng ENG,DF,22-211,37.6,116.0,3.17,77.0,29.0,6.0,4.0,0.0,0.0,14.0,0.38,13.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1086,Sadio Mané,sn SEN,FW,29-026,37.5,121.0,3.46,86.0,1.0,10.0,9.0,14.0,1.0,11.0,0.31,6.0,0.0,0.0,3.0,1.0,1.0,0.0,Matches,Liverpool
1087,Alisson,br BRA,GK,28-216,37.3,5.0,0.14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1088,Fabinho,br BRA,MF,27-195,33.5,22.0,0.74,19.0,0.0,0.0,0.0,2.0,1.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Liverpool
1089,Roberto Firmino,br BRA,FW,29-216,33.3,99.0,3.17,72.0,0.0,14.0,8.0,4.0,1.0,8.0,0.26,7.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Liverpool
1090,Jordan Henderson,eng ENG,"MF,DF",30-323,23.5,43.0,1.87,36.0,5.0,0.0,0.0,1.0,1.0,5.0,0.22,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1091,Curtis Jones,eng ENG,MF,20-096,20.8,43.0,2.57,35.0,0.0,3.0,0.0,2.0,3.0,6.0,0.36,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1092,Thiago Alcántara,es ESP,MF,30-025,19.5,51.0,2.82,41.0,2.0,2.0,2.0,1.0,3.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1093,James Milner,eng ENG,MF,35-122,19.4,26.0,1.65,20.0,4.0,1.0,0.0,0.0,1.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1094,Diogo Jota,pt POR,FW,24-153,17.9,46.0,2.76,31.0,0.0,4.0,5.0,5.0,1.0,5.0,0.3,2.0,0.0,2.0,1.0,0.0,0.0,0.0,Matches,Liverpool
1095,Nathaniel Phillips,eng ENG,DF,24-046,14.2,9.0,0.63,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1096,Ozan Kabak,tr TUR,DF,21-042,12.4,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1097,Joe Gomez,eng ENG,DF,23-348,11.2,3.0,0.31,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1098,Rhys Williams,eng ENG,DF,20-092,10.1,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1099,Joël Matip,cm CMR,DF,29-271,9.6,6.0,0.62,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Liverpool
1100,Xherdan Shaqiri,ch SUI,"MF,FW",29-208,8.9,32.0,4.22,30.0,2.0,0.0,0.0,0.0,0.0,4.0,0.53,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1101,Takumi Minamino,jp JPN,"FW,MF",26-110,8.7,10.0,1.88,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1102,Neco Williams,wal WAL,DF,20-023,8.5,6.0,1.23,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1103,Naby Keïta,gn GUI,MF,26-085,8.3,21.0,2.84,18.0,0.0,1.0,2.0,0.0,0.0,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1104,Virgil van Dijk,nl NED,DF,29-302,6.6,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1105,Divock Origi,be BEL,FW,26-018,6.0,5.0,1.14,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1106,Adrián,es ESP,GK,34-123,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1107,Caoimhín Kelleher,ie IRL,GK,22-164,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1108,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",27-264,3.2,5.0,1.69,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1109,Kostas Tsimikas,gr GRE,DF,24-359,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1110,Marko Grujić,rs SRB,MF,25-023,2.0,,,,,,,,,,,,,,,,,,Matches,Liverpool
1111,Harry Wilson,wal WAL,MF,24-045,1.0,,,,,,,,,,,,,,,,,,Matches,Liverpool
1112,Leighton Clarkson,eng ENG,MF,19-199,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1113,Harvey Elliot,eng ENG,FW,18-032,0.6,,,,,,,,,,,,,,,,,,Matches,Liverpool
1114,Billy Koumetio,fr FRA,DF,18-173,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Liverpool
1115,Rhian Brewster,eng ENG,FW,21-035,0.3,,,,,,,,,,,,,,,,,,Matches,Liverpool
1116,Laurent Abergel,fr FRA,MF,28-090,29.1,47.0,1.63,33.0,1.0,0.0,5.0,3.0,5.0,7.0,0.24,4.0,0.0,0.0,1.0,1.0,1.0,0.0,Matches,lorient
1117,Julien Laporte,fr FRA,DF,27-179,27.7,17.0,0.63,13.0,2.0,0.0,1.0,1.0,0.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,lorient
1118,Yoane Wissa,cd COD,"FW,MF",24-241,27.5,69.0,2.63,41.0,2.0,5.0,5.0,16.0,0.0,14.0,0.53,9.0,0.0,0.0,2.0,3.0,0.0,0.0,Matches,lorient
1119,Andrew Gravillon,fr FRA,DF,23-083,24.2,14.0,0.58,12.0,1.0,0.0,1.0,0.0,0.0,5.0,0.21,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,lorient
1120,Jérémy Morel,mg MAD,DF,37-030,23.7,15.0,0.63,11.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1121,Vincent Le Goff,fr FRA,DF,31-199,21.8,40.0,1.85,32.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1122,Trevoh Chalobah,eng ENG,"MF,DF",21-301,21.6,25.0,1.2,18.0,3.0,1.0,0.0,2.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1123,Paul Nardi,fr FRA,GK,26-349,20.0,2.0,0.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1124,Terem Moffi,ng NGA,FW,21-342,19.9,52.0,2.67,35.0,0.0,5.0,4.0,4.0,4.0,8.0,0.41,2.0,0.0,2.0,2.0,1.0,1.0,0.0,Matches,lorient
1125,Fabien Lemoine,fr FRA,MF,34-047,19.5,22.0,1.24,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1126,Enzo Le Fée,fr FRA,"MF,FW",21-088,17.6,47.0,2.83,33.0,6.0,2.0,2.0,3.0,1.0,4.0,0.24,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1127,Armand Lauriente,fr FRA,"FW,MF",22-149,17.3,78.0,4.51,39.0,13.0,14.0,5.0,6.0,1.0,10.0,0.58,6.0,1.0,2.0,1.0,0.0,0.0,0.0,Matches,lorient
1128,Quentin Boisgard,fr FRA,"MF,FW",24-046,16.5,48.0,3.29,26.0,13.0,0.0,3.0,5.0,1.0,6.0,0.41,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1129,Houboulang Mendes,fr FRA,DF,22-363,15.4,10.0,0.69,7.0,1.0,0.0,0.0,2.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1130,Matthieu Dreyer,fr FRA,GK,32-043,15.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1131,Jérôme Hergault,fr FRA,DF,35-027,14.4,11.0,0.77,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1132,Thomas Monconduit,fr FRA,MF,30-081,12.8,25.0,2.0,15.0,2.0,3.0,3.0,1.0,1.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,lorient
1133,Adrian Grbić,at AUT,FW,24-271,11.3,12.0,1.16,7.0,0.0,0.0,2.0,2.0,1.0,2.0,0.19,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,lorient
1134,Jonathan Delaplace,fr FRA,DF,35-043,11.1,25.0,2.48,22.0,2.0,0.0,0.0,1.0,0.0,2.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,lorient
1135,Pierre-Yves Hamel,fr FRA,FW,27-088,10.8,20.0,2.22,15.0,0.0,0.0,2.0,1.0,2.0,3.0,0.33,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,lorient
1136,Thomas Fontaine,mg MAD,DF,29-359,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1137,Sylvain Marveaux,fr FRA,"MF,FW",35-017,3.0,7.0,3.15,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,lorient
1138,Yoann Etienne,fr FRA,DF,23-348,2.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1139,Franklin Wadja,cm CMR,MF,26-001,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1140,Stéphane Diarra,fr FRA,"FW,MF",22-144,2.3,7.0,3.44,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1141,Loris Mouyokolo,cg CGO,DF,19-345,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1142,Teddy Bartouche,fr FRA,GK,23-331,1.0,,,,,,,,,,,,,,,,,,Matches,lorient
1143,Umut Bozok,tr TUR,"FW,MF",24-225,0.7,4.0,5.9,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lorient
1144,Anthony Lopes,pt POR,GK,30-213,35.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1145,Marcelo,br BRA,DF,33-347,31.9,25.0,0.85,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1146,Memphis Depay,nl NED,FW,27-078,31.5,147.0,4.99,87.0,26.0,14.0,7.0,9.0,4.0,22.0,0.75,14.0,1.0,3.0,0.0,3.0,1.0,0.0,Matches,lyon
1147,Leo Dubois,fr FRA,DF,26-230,30.2,99.0,3.41,57.0,32.0,3.0,2.0,5.0,0.0,7.0,0.24,2.0,2.0,1.0,0.0,2.0,0.0,0.0,Matches,lyon
1148,Karl Toko Ekambi,cm CMR,FW,28-230,28.7,90.0,3.28,61.0,0.0,13.0,8.0,3.0,5.0,12.0,0.44,8.0,0.0,2.0,0.0,2.0,0.0,0.0,Matches,lyon
1149,Jason Denayer,be BEL,DF,25-308,27.4,6.0,0.22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1150,Maxwel Cornet,ci CIV,"DF,FW",24-217,25.8,52.0,2.24,36.0,6.0,0.0,4.0,6.0,0.0,12.0,0.52,10.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,lyon
1151,Thiago Mendes,br BRA,MF,29-048,25.4,47.0,2.04,43.0,0.0,1.0,1.0,1.0,1.0,4.0,0.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1152,Lucas Paquetá,br BRA,MF,23-248,24.7,72.0,3.35,58.0,0.0,3.0,1.0,5.0,5.0,13.0,0.6,10.0,0.0,0.0,1.0,0.0,2.0,0.0,Matches,lyon
1153,Tino Kadewere,zw ZIM,FW,25-117,21.3,57.0,2.67,41.0,0.0,2.0,5.0,7.0,2.0,12.0,0.56,8.0,0.0,1.0,0.0,2.0,1.0,0.0,Matches,lyon
1154,Bruno Guimarães,br BRA,MF,23-167,20.1,48.0,2.81,45.0,1.0,1.0,0.0,0.0,1.0,7.0,0.41,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1155,Maxence Caqueret,fr FRA,MF,21-076,20.0,37.0,2.17,33.0,0.0,1.0,1.0,1.0,1.0,3.0,0.18,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,lyon
1156,Houssem Aouar,fr FRA,MF,22-306,19.2,88.0,5.02,61.0,2.0,9.0,6.0,6.0,4.0,11.0,0.63,7.0,0.0,0.0,4.0,0.0,0.0,0.0,Matches,lyon
1157,Mattia De Sciglio,it ITA,DF,28-194,18.3,18.0,1.27,15.0,1.0,0.0,1.0,0.0,1.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1158,Sinaly Diomande,ci CIV,DF,20-023,14.5,4.0,0.37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1159,Rayan Cherki,fr FRA,"FW,MF",17-258,9.5,27.0,4.39,18.0,1.0,3.0,1.0,4.0,0.0,5.0,0.81,3.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,lyon
1160,Melvin Bard,fr FRA,DF,20-177,8.5,9.0,1.87,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,lyon
1161,Islam Slimani,dz ALG,FW,32-318,7.7,12.0,2.21,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1162,Moussa Dembélé,fr FRA,FW,24-294,7.5,23.0,3.06,14.0,0.0,2.0,4.0,2.0,1.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1163,Djamel Benlamri,dz ALG,DF,31-128,3.4,2.0,1.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
1164,Julian Pollersbeck,de GER,GK,26-259,3.3,,,,,,,,,,,,,,,,,,Matches,lyon
1165,Joachim Andersen,dk DEN,DF,24-336,2.1,1.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
