,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
931,Gianluigi Buffon,it ITA,GK,39.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Matches,Juventus
932,Stephan Lichtsteiner,ch SUI,DF,33.0,18.9,36.0,21.0,17.0,15.0,4.0,12.0,27.0,44.4,15.0,225.0,65.0,28.9,103.0,79.0,43.0,25.0,2.0,0.0,23.0,11.0,47.0,23.0,0.0,Matches,Juventus
933,Medhi Benatia,ma MAR,DF,30.0,19.5,31.0,24.0,20.0,9.0,2.0,8.0,19.0,42.1,11.0,146.0,60.0,41.1,84.0,52.0,10.0,23.0,11.0,0.0,12.0,30.0,61.0,88.0,0.0,Matches,Juventus
934,Douglas Costa,br BRA,"FW,MF",26.0,19.9,15.0,11.0,6.0,6.0,3.0,4.0,18.0,22.2,14.0,319.0,78.0,24.5,86.0,144.0,89.0,20.0,0.0,0.0,20.0,11.0,26.0,4.0,0.0,Matches,Juventus
935,Kwadwo Asamoah,gh GHA,DF,28.0,17.4,28.0,17.0,13.0,13.0,2.0,12.0,26.0,46.2,14.0,183.0,58.0,31.7,98.0,64.0,21.0,32.0,1.0,0.0,31.0,12.0,40.0,16.0,0.0,Matches,Juventus
936,Wojciech Szczęsny,pl POL,GK,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Juventus
937,Juan Cuadrado,co COL,"FW,MF",29.0,15.0,29.0,15.0,17.0,8.0,4.0,18.0,37.0,48.6,19.0,236.0,58.0,24.6,103.0,97.0,36.0,19.0,0.0,0.0,19.0,7.0,36.0,4.0,0.0,Matches,Juventus
938,Andrea Barzagli,it ITA,DF,36.0,16.1,25.0,19.0,16.0,9.0,0.0,7.0,14.0,50.0,7.0,134.0,44.0,32.8,76.0,51.0,7.0,22.0,7.0,0.0,15.0,9.0,34.0,52.0,1.0,Matches,Juventus
939,Mattia De Sciglio,it ITA,DF,24.0,10.8,28.0,19.0,13.0,13.0,2.0,9.0,14.0,64.3,5.0,104.0,39.0,37.5,53.0,39.0,12.0,20.0,2.0,0.0,18.0,13.0,41.0,21.0,0.0,Matches,Juventus
940,Claudio Marchisio,it ITA,MF,31.0,9.1,21.0,15.0,9.0,10.0,2.0,8.0,23.0,34.8,15.0,132.0,37.0,28.0,42.0,69.0,21.0,10.0,3.0,0.0,7.0,6.0,27.0,5.0,0.0,Matches,Juventus
941,Federico Bernardeschi,it ITA,"FW,MF",23.0,9.4,14.0,10.0,7.0,4.0,3.0,5.0,9.0,55.6,4.0,134.0,30.0,22.4,36.0,59.0,39.0,19.0,0.0,0.0,19.0,9.0,23.0,11.0,1.0,Matches,Juventus
942,Stefano Sturaro,it ITA,"MF,DF",24.0,6.8,19.0,4.0,6.0,6.0,7.0,9.0,21.0,42.9,12.0,160.0,33.0,20.6,46.0,79.0,35.0,19.0,3.0,0.0,16.0,3.0,22.0,7.0,1.0,Matches,Juventus
943,Rodrigo Bentancur,uy URU,MF,20.0,6.5,28.0,19.0,11.0,15.0,2.0,5.0,20.0,25.0,15.0,169.0,65.0,38.5,49.0,82.0,38.0,10.0,1.0,0.0,9.0,5.0,33.0,11.0,0.0,Matches,Juventus
944,Benedikt Höwedes,de GER,DF,29.0,2.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,12.0,5.0,41.7,8.0,3.0,1.0,3.0,0.0,0.0,3.0,4.0,5.0,8.0,1.0,Matches,Juventus
945,Carlo Pinsoglio,it ITA,GK,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Juventus
946,Squad Total,,,29.2,38.0,585.0,370.0,261.0,225.0,99.0,164.0,508.0,32.3,344.0,5155.0,1446.0,28.1,1631.0,2292.0,1232.0,492.0,84.0,1.0,408.0,283.0,868.0,606.0,7.0,,Juventus
947,Opponent Total,,,27.0,38.0,647.0,406.0,318.0,249.0,80.0,212.0,696.0,30.5,484.0,6648.0,1675.0,25.2,2148.0,2996.0,1504.0,574.0,148.0,3.0,426.0,277.0,924.0,722.0,13.0,,Juventus
948,Timo Horn,de GER,GK,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,17.0,4.0,23.5,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Matches,Koln
949,Dominique Heintz,de GER,DF,23.0,38.0,56.0,45.0,43.0,13.0,0.0,19.0,53.0,35.8,34.0,296.0,100.0,33.8,227.0,66.0,3.0,58.0,20.0,0.0,38.0,49.0,87.0,138.0,0.0,Matches,Koln
950,Frederik Sørensen,dk DEN,DF,25.0,29.2,51.0,43.0,33.0,15.0,3.0,22.0,43.0,51.2,21.0,285.0,105.0,36.8,165.0,103.0,17.0,45.0,20.0,0.0,25.0,45.0,76.0,132.0,0.0,Matches,Koln
951,Salih Özcan,de GER,MF,19.0,25.6,53.0,52.0,26.0,21.0,6.0,16.0,49.0,32.7,33.0,527.0,150.0,28.5,187.0,290.0,50.0,34.0,8.0,0.0,26.0,27.0,69.0,36.0,0.0,Matches,Koln
952,Yuya Osako,jp JPN,"FW,MF",27.0,25.2,11.0,11.0,2.0,8.0,1.0,2.0,12.0,16.7,10.0,371.0,102.0,27.5,36.0,206.0,129.0,13.0,1.0,0.0,12.0,8.0,19.0,14.0,0.0,Matches,Koln
953,Jorge Meré,es ESP,DF,20.0,24.5,26.0,22.0,17.0,8.0,1.0,11.0,24.0,45.8,13.0,163.0,56.0,34.4,125.0,35.0,3.0,45.0,18.0,1.0,27.0,27.0,49.0,133.0,0.0,Matches,Koln
954,Miloš Jojić,rs SRB,"MF,FW",25.0,23.4,37.0,37.0,15.0,16.0,6.0,8.0,33.0,24.2,25.0,410.0,111.0,27.1,124.0,195.0,91.0,33.0,3.0,0.0,30.0,29.0,52.0,9.0,0.0,Matches,Koln
955,Matthias Lehmann,de GER,MF,34.0,23.0,30.0,22.0,12.0,16.0,2.0,8.0,21.0,38.1,13.0,233.0,67.0,28.8,103.0,118.0,12.0,20.0,7.0,0.0,13.0,23.0,42.0,31.0,0.0,Matches,Koln
956,Leonardo Bittencourt,de GER,"MF,FW",23.0,21.9,41.0,42.0,10.0,20.0,11.0,8.0,35.0,22.9,27.0,384.0,101.0,26.3,98.0,185.0,101.0,29.0,2.0,0.0,27.0,19.0,54.0,8.0,0.0,Matches,Koln
957,Jonas Hector,de GER,"DF,MF",27.0,20.9,40.0,30.0,21.0,14.0,5.0,14.0,42.0,33.3,28.0,303.0,72.0,23.8,127.0,121.0,55.0,57.0,5.0,1.0,52.0,26.0,64.0,61.0,0.0,Matches,Koln
958,Marco Höger,de GER,MF,27.0,20.8,53.0,43.0,29.0,20.0,4.0,12.0,50.0,24.0,38.0,421.0,126.0,29.9,182.0,214.0,25.0,36.0,5.0,0.0,31.0,23.0,76.0,37.0,0.0,Matches,Koln
959,Lukas Klünter,de GER,"DF,FW",21.0,18.7,23.0,20.0,13.0,9.0,1.0,7.0,18.0,38.9,11.0,204.0,37.0,18.1,88.0,81.0,35.0,22.0,3.0,0.0,19.0,17.0,32.0,20.0,0.0,Matches,Koln
960,Konstantin Rausch,ru RUS,DF,27.0,16.9,18.0,15.0,12.0,5.0,1.0,7.0,20.0,35.0,13.0,152.0,35.0,23.0,79.0,56.0,17.0,15.0,3.0,1.0,12.0,16.0,26.0,21.0,0.0,Matches,Koln
961,Simon Zoller,de GER,"MF,FW",26.0,14.7,7.0,6.0,2.0,3.0,2.0,3.0,9.0,33.3,6.0,202.0,47.0,23.3,37.0,93.0,72.0,7.0,0.0,0.0,7.0,10.0,15.0,12.0,0.0,Matches,Koln
962,Sehrou Guirassy,fr FRA,FW,21.0,14.4,4.0,6.0,1.0,3.0,0.0,1.0,3.0,33.3,2.0,135.0,33.0,24.4,8.0,74.0,53.0,13.0,4.0,0.0,9.0,0.0,4.0,7.0,0.0,Matches,Koln
963,Marcel Risse,de GER,"DF,MF",27.0,14.3,20.0,10.0,15.0,4.0,1.0,5.0,22.0,22.7,17.0,178.0,39.0,21.9,86.0,63.0,29.0,23.0,5.0,1.0,18.0,14.0,34.0,9.0,0.0,Matches,Koln
964,Jhon Córdoba,co COL,FW,24.0,14.0,8.0,10.0,0.0,7.0,1.0,1.0,4.0,25.0,3.0,138.0,32.0,23.2,7.0,78.0,53.0,4.0,2.0,0.0,2.0,2.0,9.0,8.0,0.0,Matches,Koln
965,Dominic Maroh,si SVN,DF,30.0,13.6,20.0,15.0,17.0,3.0,0.0,8.0,16.0,50.0,8.0,101.0,31.0,30.7,74.0,26.0,1.0,20.0,9.0,2.0,11.0,27.0,34.0,71.0,3.0,Matches,Koln
966,Jannes Horn,de GER,DF,20.0,13.2,10.0,10.0,7.0,2.0,1.0,2.0,6.0,33.3,4.0,100.0,36.0,36.0,69.0,24.0,7.0,17.0,4.0,0.0,13.0,13.0,18.0,24.0,0.0,Matches,Koln
967,Simon Terodde,de GER,FW,29.0,12.9,11.0,6.0,3.0,8.0,0.0,3.0,10.0,30.0,7.0,205.0,61.0,29.8,9.0,118.0,78.0,5.0,2.0,0.0,3.0,4.0,15.0,6.0,0.0,Matches,Koln
968,Christian Clemens,de GER,"MF,FW",25.0,10.3,10.0,9.0,2.0,7.0,1.0,3.0,17.0,17.6,14.0,171.0,42.0,24.6,52.0,79.0,40.0,12.0,0.0,0.0,12.0,4.0,12.0,9.0,0.0,Matches,Koln
969,Vincent Koziello,fr FRA,MF,21.0,8.8,28.0,20.0,9.0,18.0,1.0,6.0,22.0,27.3,16.0,234.0,67.0,28.6,77.0,131.0,26.0,11.0,0.0,0.0,11.0,12.0,40.0,7.0,0.0,Matches,Koln
970,Paweł Olkowski,pl POL,DF,27.0,8.4,17.0,18.0,11.0,6.0,0.0,5.0,12.0,41.7,7.0,114.0,28.0,24.6,68.0,34.0,12.0,11.0,3.0,0.0,8.0,6.0,19.0,14.0,0.0,Matches,Koln
971,Claudio Pizarro,pe PER,"FW,MF",38.0,6.4,9.0,8.0,2.0,7.0,0.0,2.0,3.0,66.7,1.0,69.0,20.0,29.0,5.0,33.0,31.0,6.0,0.0,0.0,6.0,2.0,11.0,7.0,0.0,Matches,Koln
972,Tim Handwerker,de GER,"DF,MF",19.0,5.2,13.0,7.0,10.0,3.0,0.0,4.0,7.0,57.1,3.0,72.0,15.0,20.8,42.0,21.0,9.0,6.0,0.0,0.0,6.0,4.0,17.0,9.0,0.0,Matches,Koln
973,Chris Führich,de GER,"MF,FW",19.0,1.8,4.0,3.0,1.0,2.0,1.0,4.0,9.0,44.4,5.0,30.0,7.0,23.3,11.0,13.0,6.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,Matches,Koln
974,Yann Aurel Bisseck,de GER,"DF,FW",16.0,1.7,3.0,2.0,3.0,0.0,0.0,2.0,2.0,100.0,0.0,17.0,5.0,29.4,11.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,11.0,0.0,Matches,Koln
975,Birk Risa,no NOR,"FW,DF",19.0,0.9,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,7.0,35.0,0.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Matches,Koln
976,Anas Ouahim,de GER,FW,19.0,0.4,1.0,2.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,9.0,3.0,33.3,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,Koln
977,Artjoms Rudņevs,lv LVA,FW,29.0,0.3,,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,,,Matches,Koln
978,Kevin Goden,de GER,DF,18.0,0.2,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,Matches,Koln
979,Filip Kusić,rs SRB,DF,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Koln
980,Nikolas Nartey,dk DEN,MF,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Koln
981,Thomas Strakosha,al ALB,GK,22.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Matches,Lazio
982,Stefan de Vrij,nl NED,DF,25.0,33.7,34.0,20.0,14.0,19.0,1.0,9.0,22.0,40.9,13.0,229.0,76.0,33.2,143.0,84.0,2.0,56.0,24.0,2.0,32.0,39.0,73.0,131.0,1.0,Matches,Lazio
983,Lucas Leiva,br BRA,MF,30.0,32.0,107.0,74.0,49.0,51.0,7.0,38.0,113.0,33.6,75.0,658.0,253.0,38.4,255.0,355.0,48.0,42.0,6.0,0.0,36.0,43.0,150.0,55.0,0.0,Matches,Lazio
984,Sergej Milinković-Savić,rs SRB,MF,22.0,31.6,53.0,37.0,16.0,26.0,11.0,15.0,53.0,28.3,38.0,471.0,150.0,31.8,91.0,247.0,133.0,49.0,8.0,0.0,41.0,20.0,73.0,37.0,0.0,Matches,Lazio
985,Ciro Immobile,it ITA,FW,27.0,29.8,10.0,8.0,2.0,6.0,2.0,1.0,17.0,5.9,16.0,382.0,103.0,27.0,39.0,143.0,200.0,19.0,2.0,0.0,17.0,2.0,12.0,7.0,0.0,Matches,Lazio
986,Luis Alberto,es ESP,"MF,FW",24.0,29.7,31.0,28.0,5.0,19.0,7.0,5.0,38.0,13.2,33.0,525.0,156.0,29.7,78.0,274.0,173.0,38.0,4.0,0.0,34.0,10.0,41.0,3.0,0.0,Matches,Lazio
987,Ștefan Radu,ro ROU,DF,30.0,28.8,59.0,42.0,41.0,17.0,1.0,28.0,41.0,68.3,13.0,196.0,81.0,41.3,116.0,66.0,14.0,36.0,14.0,0.0,22.0,39.0,98.0,76.0,1.0,Matches,Lazio
988,Marco Parolo,it ITA,MF,32.0,29.0,65.0,43.0,25.0,29.0,11.0,18.0,75.0,24.0,57.0,600.0,178.0,29.7,166.0,317.0,117.0,70.0,8.0,0.0,62.0,27.0,92.0,54.0,0.0,Matches,Lazio
989,Senad Lulić,ba BIH,"DF,MF",31.0,27.0,54.0,36.0,25.0,20.0,9.0,19.0,96.0,19.8,77.0,543.0,167.0,30.8,189.0,233.0,121.0,46.0,4.0,0.0,42.0,28.0,82.0,30.0,1.0,Matches,Lazio
990,Adam Marušić,me MNE,"DF,MF",24.0,28.0,29.0,20.0,21.0,6.0,2.0,13.0,32.0,40.6,19.0,334.0,96.0,28.7,113.0,149.0,72.0,41.0,2.0,0.0,39.0,18.0,47.0,18.0,0.0,Matches,Lazio
991,Bastos,ao ANG,DF,26.0,15.6,39.0,24.0,24.0,13.0,2.0,17.0,30.0,56.7,13.0,157.0,59.0,37.6,104.0,45.0,8.0,28.0,8.0,0.0,20.0,14.0,53.0,50.0,0.0,Matches,Lazio
992,Luiz Felipe,br BRA,DF,20.0,13.0,39.0,23.0,22.0,17.0,0.0,9.0,23.0,39.1,14.0,146.0,43.0,29.5,83.0,57.0,6.0,39.0,15.0,0.0,24.0,18.0,57.0,33.0,0.0,Matches,Lazio
993,Wallace,br BRA,DF,22.0,11.1,18.0,4.0,12.0,6.0,0.0,4.0,13.0,30.8,9.0,114.0,40.0,35.1,81.0,32.0,1.0,23.0,6.0,0.0,17.0,13.0,31.0,30.0,3.0,Matches,Lazio
994,Jordan Lukaku,be BEL,"DF,MF",23.0,15.1,26.0,19.0,14.0,11.0,1.0,3.0,12.0,25.0,9.0,223.0,82.0,36.8,75.0,81.0,67.0,19.0,2.0,0.0,17.0,11.0,37.0,14.0,0.0,Matches,Lazio
995,Felipe Anderson,br BRA,"MF,FW",24.0,12.9,28.0,19.0,4.0,13.0,11.0,7.0,33.0,21.2,26.0,265.0,79.0,29.8,41.0,128.0,96.0,17.0,0.0,0.0,17.0,10.0,38.0,3.0,0.0,Matches,Lazio
996,Alessandro Murgia,it ITA,MF,20.0,8.6,19.0,13.0,12.0,6.0,1.0,7.0,19.0,36.8,12.0,196.0,65.0,33.2,83.0,79.0,34.0,20.0,3.0,0.0,17.0,9.0,28.0,11.0,0.0,Matches,Lazio
997,Dušan Basta,rs SRB,"DF,MF",32.0,8.6,7.0,4.0,5.0,1.0,1.0,3.0,13.0,23.1,10.0,97.0,32.0,33.0,51.0,29.0,17.0,18.0,3.0,1.0,15.0,5.0,12.0,7.0,0.0,Matches,Lazio
998,Felipe Caicedo,ec ECU,FW,28.0,8.0,10.0,6.0,2.0,7.0,1.0,2.0,8.0,25.0,6.0,169.0,43.0,25.4,20.0,93.0,56.0,4.0,0.0,0.0,4.0,1.0,11.0,4.0,0.0,Matches,Lazio
999,Patric,es ESP,"DF,MF",24.0,6.6,9.0,3.0,6.0,2.0,1.0,2.0,8.0,25.0,6.0,75.0,27.0,36.0,33.0,28.0,14.0,10.0,0.0,0.0,10.0,3.0,12.0,25.0,0.0,Matches,Lazio
1000,Martín Cáceres,uy URU,DF,30.0,4.9,8.0,7.0,4.0,4.0,0.0,3.0,9.0,33.3,6.0,37.0,13.0,35.1,26.0,10.0,1.0,8.0,5.0,0.0,3.0,3.0,11.0,14.0,0.0,Matches,Lazio
1001,Nani,pt POR,"MF,FW",30.0,4.3,11.0,7.0,2.0,5.0,4.0,1.0,5.0,20.0,4.0,111.0,34.0,30.6,12.0,61.0,38.0,7.0,0.0,0.0,7.0,3.0,14.0,0.0,0.0,Matches,Lazio
1002,Simone Palombi,it ITA,FW,21.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,5.0,41.7,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Lazio
1003,Davide Di Gennaro,it ITA,MF,29.0,0.1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Lazio
1004,Maurício,br BRA,DF,28.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Lazio
1005,Squad Total,,,26.5,38.0,657.0,437.0,306.0,278.0,73.0,205.0,661.0,31.0,456.0,5547.0,1784.0,32.2,1804.0,2519.0,1224.0,590.0,114.0,3.0,476.0,316.0,973.0,603.0,7.0,,Lazio
1006,Opponent Total,,,27.0,38.0,700.0,447.0,360.0,248.0,92.0,249.0,750.0,33.2,501.0,6161.0,1811.0,29.4,2183.0,2527.0,1451.0,626.0,122.0,3.0,504.0,337.0,1037.0,735.0,11.0,,Lazio
1007,Harry Maguire,eng ENG,DF,24.0,44.6,62.0,48.0,47.0,14.0,1.0,18.0,41.0,43.9,23.0,178.0,76.0,42.7,130.0,39.0,9.0,49.0,30.0,0.0,19.0,57.0,111.0,179.0,1.0,Matches,Leicester City
1008,Jamie Vardy,eng ENG,FW,30.0,39.3,18.0,15.0,2.0,7.0,9.0,1.0,10.0,10.0,9.0,448.0,131.0,29.2,15.0,174.0,259.0,23.0,2.0,0.0,21.0,4.0,22.0,11.0,0.0,Matches,Leicester City
1009,Riyad Mahrez,dz ALG,"MF,FW",26.0,37.0,37.0,28.0,16.0,15.0,6.0,4.0,41.0,9.8,37.0,382.0,89.0,23.3,109.0,168.0,105.0,42.0,1.0,0.0,41.0,18.0,53.0,5.0,0.0,Matches,Leicester City
1010,Wilfred Ndidi,ng NGA,MF,20.0,36.6,130.0,85.0,74.0,45.0,11.0,36.0,106.0,34.0,70.0,727.0,228.0,31.4,357.0,301.0,69.0,72.0,13.0,0.0,59.0,65.0,190.0,85.0,0.0,Matches,Leicester City
1011,Kasper Schmeichel,dk DEN,GK,30.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,Matches,Leicester City
1012,Wes Morgan,jm JAM,DF,33.0,34.6,33.0,24.0,26.0,7.0,0.0,12.0,21.0,57.1,9.0,199.0,62.0,31.2,137.0,52.0,10.0,62.0,31.0,0.0,31.0,30.0,56.0,142.0,2.0,Matches,Leicester City
1013,Marc Albrighton,eng ENG,"MF,FW",27.0,32.9,49.0,40.0,23.0,19.0,7.0,18.0,53.0,34.0,35.0,450.0,113.0,25.1,184.0,161.0,105.0,48.0,5.0,0.0,43.0,29.0,74.0,25.0,0.0,Matches,Leicester City
1014,Danny Simpson,eng ENG,DF,30.0,28.8,41.0,22.0,29.0,11.0,1.0,18.0,50.0,36.0,32.0,232.0,66.0,28.4,154.0,52.0,26.0,76.0,20.0,1.0,56.0,30.0,67.0,69.0,0.0,Matches,Leicester City
1015,Ben Chilwell,eng ENG,DF,20.0,27.8,34.0,35.0,18.0,11.0,5.0,9.0,29.0,31.0,20.0,259.0,71.0,27.4,147.0,82.0,30.0,46.0,3.0,0.0,43.0,38.0,59.0,40.0,1.0,Matches,Leicester City
1016,Demarai Gray,eng ENG,"MF,FW",21.0,26.5,16.0,23.0,6.0,8.0,2.0,6.0,26.0,23.1,20.0,220.0,55.0,25.0,49.0,108.0,63.0,39.0,0.0,0.0,39.0,14.0,26.0,7.0,0.0,Matches,Leicester City
1017,Christian Fuchs,at AUT,DF,31.0,25.7,42.0,32.0,30.0,10.0,2.0,12.0,39.0,30.8,27.0,301.0,82.0,27.2,187.0,93.0,21.0,52.0,2.0,0.0,50.0,50.0,85.0,56.0,2.0,Matches,Leicester City
1018,Vicente Iborra,es ESP,MF,29.0,22.9,26.0,29.0,15.0,10.0,1.0,5.0,29.0,17.2,24.0,199.0,65.0,32.7,91.0,90.0,18.0,32.0,11.0,0.0,21.0,28.0,42.0,42.0,0.0,Matches,Leicester City
1019,Shinji Okazaki,jp JPN,"MF,FW",31.0,17.5,26.0,21.0,7.0,14.0,5.0,1.0,13.0,7.7,12.0,355.0,98.0,27.6,75.0,173.0,107.0,28.0,3.0,0.0,25.0,11.0,35.0,3.0,0.0,Matches,Leicester City
1020,Kelechi Iheanacho,ng NGA,"FW,MF",20.0,14.4,7.0,7.0,2.0,2.0,3.0,1.0,11.0,9.1,10.0,181.0,48.0,26.5,33.0,85.0,63.0,11.0,3.0,1.0,8.0,1.0,8.0,0.0,0.0,Matches,Leicester City
1021,Aleksandar Dragović,at AUT,DF,26.0,13.8,10.0,6.0,9.0,1.0,0.0,5.0,13.0,38.5,8.0,70.0,24.0,34.3,49.0,19.0,2.0,24.0,8.0,2.0,16.0,10.0,17.0,36.0,0.0,Matches,Leicester City
1022,Matty James,eng ENG,MF,26.0,12.0,17.0,15.0,4.0,12.0,1.0,5.0,20.0,25.0,15.0,164.0,53.0,32.3,64.0,79.0,21.0,15.0,2.0,0.0,13.0,18.0,35.0,22.0,0.0,Matches,Leicester City
1023,Daniel Amartey,gh GHA,DF,22.0,11.7,7.0,3.0,6.0,1.0,0.0,1.0,7.0,14.3,6.0,52.0,13.0,25.0,27.0,18.0,7.0,12.0,1.0,0.0,11.0,13.0,13.0,10.0,0.0,Matches,Leicester City
1024,Adrien Silva,pt POR,"MF,FW",28.0,11.3,22.0,16.0,11.0,11.0,0.0,5.0,19.0,26.3,14.0,153.0,39.0,25.5,48.0,80.0,25.0,12.0,2.0,0.0,10.0,14.0,32.0,0.0,0.0,Matches,Leicester City
1025,Andy King,wal WAL,MF,28.0,10.3,7.0,9.0,2.0,3.0,2.0,1.0,6.0,16.7,5.0,99.0,24.0,24.2,39.0,47.0,13.0,5.0,3.0,0.0,2.0,5.0,8.0,8.0,0.0,Matches,Leicester City
1026,Ben Hamer,eng ENG,GK,29.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leicester City
1027,Fousseni Diabaté,ml MLI,"MF,FW",21.0,7.7,6.0,6.0,4.0,2.0,0.0,1.0,6.0,16.7,5.0,83.0,27.0,32.5,36.0,26.0,21.0,10.0,0.0,0.0,10.0,4.0,10.0,4.0,0.0,Matches,Leicester City
1028,Islam Slimani,dz ALG,FW,29.0,7.3,2.0,4.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,42.0,9.0,21.4,6.0,19.0,17.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,Matches,Leicester City
1029,Hamza Choudhury,eng ENG,MF,19.0,4.3,11.0,4.0,7.0,4.0,0.0,2.0,8.0,25.0,6.0,55.0,16.0,29.1,25.0,25.0,5.0,13.0,1.0,0.0,12.0,11.0,21.0,6.0,0.0,Matches,Leicester City
1030,Yohan Benalouane,tn TUN,DF,30.0,4.1,5.0,2.0,3.0,2.0,0.0,2.0,3.0,66.7,1.0,14.0,1.0,7.1,10.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,7.0,4.0,0.0,Matches,Leicester City
1031,Eldin Jakupović,ch SUI,GK,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leicester City
1032,Leonardo Ulloa,ar ARG,FW,31.0,1.8,1.0,3.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,7.0,1.0,14.3,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Matches,Leicester City
1033,Harvey Barnes,eng ENG,"MF,FW",19.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leicester City
1034,Ahmed Musa,ng NGA,"FW,MF",24.0,1.0,,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,Matches,Leicester City
1035,Nampalys Mendy,sn SEN,MF,25.0,0.2,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,Matches,Leicester City
1036,Josh Knight,eng ENG,"DF,MF",19.0,0.1,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,Matches,Leicester City
1037,Bernd Leno,de GER,GK,25.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Leverkusen
1038,Kevin Volland,de GER,"FW,MF",25.0,33.3,24.0,17.0,8.0,9.0,7.0,10.0,26.0,38.5,16.0,565.0,181.0,32.0,40.0,328.0,197.0,15.0,1.0,0.0,14.0,7.0,29.0,29.0,0.0,Matches,Leverkusen
1039,Jonathan Tah,de GER,DF,21.0,32.6,38.0,27.0,31.0,7.0,0.0,15.0,27.0,55.6,12.0,153.0,59.0,38.6,111.0,40.0,2.0,27.0,13.0,0.0,14.0,21.0,54.0,119.0,3.0,Matches,Leverkusen
