,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
762,Robin Bormuth,de GER,DF,23.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Dusseldorf
763,Thomas Pledl,de GER,"DF,MF",25.0,1.8,0,6,3,50.0,3.25,1.63,0.0,0.0,19.9,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Dusseldorf
764,Marko Dmitrović,rs SRB,GK,27.0,35.0,0,1,1,100.0,0.03,0.03,0.0,0.0,7.0,0.0,0,0,0.4,0.4,0.42,-0.4,-0.4,Matches,eibar
765,Fabián Orellana,cl CHI,"MF,FW",33.0,26.6,8,38,16,42.1,1.43,0.6,0.11,0.25,18.7,1.0,4,5,7.4,3.6,0.09,0.6,0.4,Matches,eibar
766,Edu Expósito,es ESP,MF,22.0,26.2,4,36,17,47.2,1.37,0.65,0.08,0.18,24.0,0.0,1,2,2.8,1.1,0.03,1.2,1.9,Matches,eibar
767,José Ángel,es ESP,DF,29.0,26.2,1,24,7,29.2,0.92,0.27,0.04,0.14,29.1,8.0,0,0,0.6,0.6,0.03,0.4,0.4,Matches,eibar
768,Papakouli Diop,sn SEN,MF,33.0,25.0,1,26,7,26.9,1.04,0.28,0.04,0.14,22.4,0.0,0,0,1.1,1.1,0.04,-0.1,-0.1,Matches,eibar
769,Paulo Oliveira,pt POR,DF,27.0,24.2,1,13,4,30.8,0.54,0.17,0.08,0.25,9.3,0.0,0,0,1.0,1.0,0.08,0.0,0.0,Matches,eibar
770,Anaitz Arbilla,es ESP,DF,32.0,22.3,1,14,2,14.3,0.63,0.09,0.07,0.5,24.7,3.0,0,0,0.7,0.7,0.05,0.3,0.3,Matches,eibar
771,Takashi Inui,jp JPN,"MF,FW",31.0,21.8,2,38,11,28.9,1.74,0.51,0.05,0.18,19.6,0.0,0,0,3.9,3.9,0.1,-1.9,-1.9,Matches,eibar
772,Pedro León,es ESP,"MF,FW",32.0,21.1,1,38,14,36.8,1.8,0.66,0.03,0.07,20.0,6.0,0,0,3.0,3.0,0.08,-2.0,-2.0,Matches,eibar
773,Sergi Enrich,es ESP,FW,29.0,20.9,1,31,6,19.4,1.48,0.29,0.03,0.17,10.3,0.0,0,0,2.6,2.6,0.09,-1.6,-1.6,Matches,eibar
774,Pedro Bigas,es ESP,DF,28.0,19.7,3,8,5,62.5,0.41,0.25,0.38,0.6,16.8,0.0,0,0,1.6,1.6,0.2,1.4,1.4,Matches,eibar
775,Kike,es ESP,FW,29.0,19.6,5,57,18,31.6,2.9,0.92,0.09,0.28,13.1,0.0,0,0,6.0,6.0,0.1,-1.0,-1.0,Matches,eibar
776,Pablo de Blasis,ar ARG,"DF,MF",31.0,18.8,2,15,4,26.7,0.8,0.21,0.07,0.25,18.0,1.0,1,1,2.5,1.7,0.13,-0.5,-0.7,Matches,eibar
777,Gonzalo Escalante,ar ARG,MF,26.0,18.6,0,23,5,21.7,1.24,0.27,0.0,0.0,14.2,0.0,0,0,1.7,1.7,0.07,-1.7,-1.7,Matches,eibar
778,Álvaro Tejero,es ESP,DF,23.0,16.4,0,8,1,12.5,0.49,0.06,0.0,0.0,26.3,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,eibar
779,Charles,br BRA,FW,35.0,15.5,7,26,11,42.3,1.68,0.71,0.19,0.45,14.1,0.0,2,3,4.5,3.0,0.13,1.5,2.0,Matches,eibar
780,Sergio Álvarez,es ESP,"MF,DF",27.0,13.7,0,4,0,0.0,0.29,0.0,0.0,,19.8,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,eibar
781,Esteban Burgos,ar ARG,DF,27.0,12.4,1,2,1,50.0,0.16,0.08,0.5,1.0,9.5,0.0,0,0,0.7,0.7,0.36,0.3,0.3,Matches,eibar
782,Rober Correa,es ESP,DF,26.0,11.0,0,6,2,33.3,0.54,0.18,0.0,0.0,21.3,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,eibar
783,Sebastián Cristóforo,uy URU,MF,25.0,10.7,0,9,3,33.3,0.84,0.28,0.0,0.0,26.6,2.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,eibar
784,Quique,es ESP,FW,29.0,6.3,0,12,2,16.7,1.91,0.32,0.0,0.0,18.3,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches,eibar
785,Iván Ramis,es ESP,DF,34.0,5.1,1,4,2,50.0,0.79,0.39,0.25,0.5,7.6,0.0,0,0,0.2,0.2,0.04,0.8,0.8,Matches,eibar
786,Rafa Soares,pt POR,"DF,MF",24.0,4.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,eibar
787,Yoel,es ESP,GK,30.0,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,eibar
788,Miguel Marí,es ESP,MF,22.0,1.1,0,2,1,50.0,1.87,0.94,0.0,0.0,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,eibar
789,Ekhi Bravo,es ESP,MF,21.0,1.0,0,1,0,0.0,1.0,0.0,0.0,,,,0,0,,,,,,Matches,eibar
790,Sergio Cubero Ezcurra,es ESP,MF,19.0,0.5,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,eibar
791,Miguel Atienza,es ESP,MF,20.0,0.3,0,1,0,0.0,3.0,0.0,0.0,,10.8,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,eibar
792,Filip Kostić,rs SRB,"DF,MF",26.0,45.7,9,123,44,35.8,2.69,0.96,0.07,0.2,21.7,15.0,0,0,8.1,8.1,0.07,-2.1,-2.1,Matches,Eintracht Frankfurt
793,Martin Hinteregger,at AUT,DF,26.0,43.7,9,58,21,36.2,1.33,0.48,0.16,0.43,15.6,1.0,0,0,4.5,4.5,0.09,4.5,4.5,Matches,Eintracht Frankfurt
794,Daichi Kamada,jp JPN,"MF,FW",22.0,33.2,10,65,30,46.2,1.96,0.9,0.15,0.33,14.9,2.0,0,0,8.0,8.0,0.14,0.0,0.0,Matches,Eintracht Frankfurt
795,David Abraham,ar ARG,DF,33.0,32.3,3,11,5,45.5,0.34,0.16,0.27,0.6,7.5,0.0,0,0,1.8,1.8,0.18,1.2,1.2,Matches,Eintracht Frankfurt
796,Makoto Hasebe,jp JPN,"DF,MF",35.0,32.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Eintracht Frankfurt
797,Sebastian Rode,de GER,MF,28.0,31.6,3,18,6,33.3,0.57,0.19,0.17,0.5,20.0,0.0,0,0,1.1,1.1,0.07,1.9,1.9,Matches,Eintracht Frankfurt
798,Kevin Trapp,de GER,GK,29.0,31.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Eintracht Frankfurt
799,Djibril Sow,ch SUI,MF,22.0,29.9,1,28,5,17.9,0.94,0.17,0.04,0.2,20.3,0.0,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches,Eintracht Frankfurt
800,André Silva,pt POR,FW,23.0,27.7,16,85,34,40.0,3.07,1.23,0.15,0.38,12.1,0.0,3,3,14.0,13.2,0.17,0.0,-0.2,Matches,Eintracht Frankfurt
801,Obite N'Dicka,fr FRA,DF,19.0,27.6,2,14,4,28.6,0.51,0.14,0.14,0.5,14.3,0.0,0,0,0.9,0.9,0.07,1.1,1.1,Matches,Eintracht Frankfurt
802,Almamy Touré,ml MLI,DF,23.0,23.3,1,22,6,27.3,0.94,0.26,0.05,0.17,10.6,0.0,0,0,1.9,1.9,0.1,-0.9,-0.9,Matches,Eintracht Frankfurt
803,Danny da Costa,de GER,DF,26.0,22.8,3,24,6,25.0,1.05,0.26,0.13,0.5,17.3,1.0,0,0,1.8,1.8,0.08,0.2,0.2,Matches,Eintracht Frankfurt
804,Dominik Kohr,de GER,MF,25.0,21.7,0,38,13,34.2,1.75,0.6,0.0,0.0,21.9,0.0,0,0,1.4,1.4,0.05,-1.4,-1.4,Matches,Eintracht Frankfurt
805,Gonçalo Paciência,pt POR,FW,24.0,20.7,7,74,23,31.1,3.57,1.11,0.08,0.26,14.0,1.0,1,1,8.7,8.0,0.12,-1.7,-2.0,Matches,Eintracht Frankfurt
806,Bas Dost,nl NED,FW,30.0,19.7,10,40,19,47.5,2.03,0.97,0.25,0.53,9.0,0.0,0,0,7.3,7.3,0.2,0.7,0.7,Matches,Eintracht Frankfurt
807,Timothy Chandler,us USA,DF,29.0,16.6,5,23,9,39.1,1.38,0.54,0.22,0.56,14.6,0.0,0,0,1.8,1.8,0.09,3.2,3.2,Matches,Eintracht Frankfurt
808,Mijat Gaćinović,rs SRB,"FW,MF",24.0,15.1,0,32,7,21.9,2.12,0.46,0.0,0.0,18.7,2.0,0,0,2.4,2.4,0.09,-2.4,-2.4,Matches,Eintracht Frankfurt
809,Frederik Rønnow,dk DEN,GK,26.0,15.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Eintracht Frankfurt
810,Stefan Ilsanker,at AUT,"MF,DF",30.0,13.6,2,9,3,33.3,0.66,0.22,0.22,0.67,9.3,0.0,0,0,1.1,1.1,0.12,0.9,0.9,Matches,Eintracht Frankfurt
811,Gelson Fernandes,ch SUI,MF,32.0,13.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Eintracht Frankfurt
812,Erik Durm,de GER,DF,27.0,8.1,0,15,4,26.7,1.85,0.49,0.0,0.0,18.5,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches,Eintracht Frankfurt
813,Lucas Torró,es ESP,"MF,FW",25.0,3.8,0,8,0,0.0,2.09,0.0,0.0,,13.9,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,Eintracht Frankfurt
814,Felix Wiedwald,de GER,GK,29.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Eintracht Frankfurt
815,Dejan Joveljić,rs SRB,FW,19.0,2.3,0,4,1,25.0,1.74,0.43,0.0,0.0,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Eintracht Frankfurt
816,Ante Rebić,hr CRO,FW,25.0,2.0,3,8,4,50.0,4.0,2.0,0.38,0.75,21.2,1.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,Eintracht Frankfurt
817,Simon Falette,gn GUI,DF,27.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Eintracht Frankfurt
818,Jonathan de Guzmán,nl NED,"MF,FW",31.0,1.0,0,1,0,0.0,1.03,0.0,0.0,,22.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Eintracht Frankfurt
819,Diego López,es ESP,GK,37.0,40.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,espanyol
820,Marc Roca,es ESP,MF,22.0,35.7,2,31,3,9.7,0.87,0.08,0.0,0.0,29.4,2.0,2,2,2.4,0.9,0.03,-0.4,-0.9,Matches,espanyol
821,Dídac Vilà,es ESP,DF,30.0,32.4,0,21,8,38.1,0.65,0.25,0.0,0.0,17.8,0.0,0,0,2.0,2.0,0.1,-2.0,-2.0,Matches,espanyol
822,Sergi Darder,es ESP,MF,25.0,30.5,3,53,10,18.9,1.74,0.33,0.06,0.3,23.2,0.0,0,0,3.0,3.0,0.06,0.0,0.0,Matches,espanyol
823,David López,es ESP,"MF,DF",29.0,29.6,4,20,11,55.0,0.68,0.37,0.2,0.36,15.6,0.0,0,0,1.4,1.4,0.07,2.6,2.6,Matches,espanyol
824,Bernardo Espinosa,co COL,DF,30.0,27.6,3,27,9,33.3,0.98,0.33,0.11,0.33,10.2,0.0,0,0,2.0,2.0,0.07,1.0,1.0,Matches,espanyol
825,Wu Lei,cn CHN,"FW,MF",27.0,24.6,5,57,21,36.8,2.32,0.85,0.09,0.24,13.6,0.0,0,0,6.8,6.8,0.12,-1.8,-1.8,Matches,espanyol
826,Jonathan Calleri,ar ARG,FW,25.0,22.2,4,54,18,33.3,2.43,0.81,0.06,0.17,12.3,0.0,1,1,5.3,4.6,0.08,-1.3,-1.6,Matches,espanyol
827,Víctor Sánchez,es ESP,MF,31.0,21.8,0,11,1,9.1,0.51,0.05,0.0,0.0,27.2,1.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,espanyol
828,Javi López,es ESP,DF,33.0,19.3,0,5,0,0.0,0.26,0.0,0.0,,23.9,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,espanyol
829,Naldo,br BRA,DF,30.0,18.7,0,7,0,0.0,0.37,0.0,0.0,,11.2,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,espanyol
830,Fernando Calero,es ESP,DF,23.0,17.6,0,1,0,0.0,0.06,0.0,0.0,,6.0,0.0,0,0,0.2,0.2,0.23,-0.2,-0.2,Matches,espanyol
831,Matías Vargas,ar ARG,"FW,MF",22.0,17.3,2,36,6,16.7,2.08,0.35,0.03,0.17,19.2,1.0,1,1,3.2,2.5,0.08,-1.2,-1.5,Matches,espanyol
832,Leandro Cabrera,uy URU,DF,28.0,17.0,0,1,0,0.0,0.06,0.0,0.0,,19.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,espanyol
833,Óscar Melendo,es ESP,"FW,MF",21.0,16.9,2,7,3,42.9,0.41,0.18,0.29,0.67,15.5,0.0,0,0,0.6,0.6,0.08,1.4,1.4,Matches,espanyol
834,Pedrosa,es ESP,DF,21.0,16.8,2,17,6,35.3,1.01,0.36,0.12,0.33,17.5,0.0,0,0,2.0,2.0,0.12,0.0,0.0,Matches,espanyol
835,Victor Perea,es ESP,DF,19.0,16.2,0,8,1,12.5,0.5,0.06,0.0,0.0,24.1,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,espanyol
836,Adri Embarba,es ESP,"FW,MF",27.0,15.2,2,37,14,37.8,2.43,0.92,0.03,0.07,25.4,12.0,1,1,2.8,2.1,0.06,-0.8,-1.1,Matches,espanyol
837,Víctor Campuzano,es ESP,FW,22.0,13.7,3,29,14,48.3,2.12,1.03,0.1,0.21,14.7,0.0,0,0,3.6,3.6,0.13,-0.6,-0.6,Matches,espanyol
838,Raúl de Tomás,es ESP,FW,24.0,11.9,4,33,14,42.4,2.76,1.17,0.09,0.21,19.9,3.0,1,1,4.0,3.3,0.1,0.0,-0.3,Matches,espanyol
839,Esteban Granero,es ESP,MF,32.0,10.2,1,16,7,43.8,1.57,0.69,0.06,0.14,18.1,3.0,0,0,1.8,1.8,0.11,-0.8,-0.8,Matches,espanyol
840,Facundo Ferreyra,ar ARG,FW,28.0,9.8,2,13,10,76.9,1.33,1.02,0.15,0.2,13.2,0.0,0,0,1.9,1.9,0.19,0.1,0.1,Matches,espanyol
841,Lluis López,es ESP,DF,22.0,8.3,1,6,1,16.7,0.72,0.12,0.17,1.0,10.1,0.0,0,0,0.3,0.3,0.08,0.7,0.7,Matches,espanyol
842,Pipa,es ESP,DF,21.0,8.2,0,3,2,66.7,0.37,0.25,0.0,0.0,23.7,0.0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches,espanyol
843,Ander Iturraspe,es ESP,MF,30.0,7.4,0,2,1,50.0,0.27,0.14,0.0,0.0,13.0,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,espanyol
844,Sébastien Corchia,fr FRA,DF,28.0,7.0,0,4,1,25.0,0.57,0.14,0.0,0.0,20.8,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,espanyol
845,Pol Lozano,es ESP,MF,19.0,6.9,0,4,0,0.0,0.58,0.0,0.0,,26.1,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,espanyol
846,Andrés Prieto,es ESP,GK,25.0,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,espanyol
847,Nico Ribaudo,es ESP,"FW,MF",18.0,2.0,0,4,3,75.0,1.98,1.48,0.0,0.0,22.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,espanyol
848,Oier Olazábal,es ESP,GK,29.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,espanyol
849,Pablo Piatti,ar ARG,"MF,FW",30.0,1.9,0,7,2,28.6,3.77,1.08,0.0,0.0,15.4,0.0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches,espanyol
850,Mohamed Ezzarfani,ma MAR,MF,21.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,espanyol
851,Kévin Soni,cm CMR,FW,21.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,espanyol
852,Jordan Pickford,eng ENG,GK,25.0,43.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Everton
853,Richarlison,br BRA,FW,22.0,38.8,15,103,34,33.0,2.66,0.88,0.15,0.44,14.0,0.0,0,0,9.1,9.1,0.1,3.9,3.9,Matches,Everton
854,Lucas Digne,fr FRA,DF,26.0,37.7,1,33,6,18.2,0.88,0.16,0.03,0.17,24.3,13.0,0,0,1.4,1.4,0.05,-1.4,-1.4,Matches,Everton
855,Dominic Calvert-Lewin,eng ENG,FW,22.0,33.6,15,93,41,44.1,2.77,1.22,0.16,0.37,12.2,0.0,0,0,14.3,14.3,0.17,-1.3,-1.3,Matches,Everton
856,Michael Keane,eng ENG,DF,26.0,31.3,2,18,6,33.3,0.57,0.19,0.11,0.33,6.9,0.0,0,0,1.7,1.7,0.13,0.3,0.3,Matches,Everton
857,Gylfi Sigurðsson,is ISL,MF,29.0,30.3,3,49,14,28.6,1.62,0.46,0.02,0.07,21.1,5.0,2,2,4.2,3.4,0.08,-2.2,-2.4,Matches,Everton
858,Yerry Mina,co COL,DF,24.0,29.2,2,32,11,34.4,1.1,0.38,0.06,0.18,9.6,0.0,0,0,2.5,2.5,0.08,-0.5,-0.5,Matches,Everton
859,Mason Holgate,eng ENG,DF,22.0,28.2,1,15,7,46.7,0.53,0.25,0.07,0.14,12.8,0.0,0,0,2.2,2.2,0.18,-2.2,-2.2,Matches,Everton
860,Tom Davies,eng ENG,MF,21.0,24.9,2,18,6,33.3,0.72,0.24,0.11,0.33,15.9,0.0,0,0,2.0,2.0,0.12,-1.0,-1.0,Matches,Everton
861,Séamus Coleman,ie IRL,DF,30.0,23.5,0,8,3,37.5,0.34,0.13,0.0,0.0,16.3,0.0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches,Everton
862,Djibril Sidibé,fr FRA,DF,27.0,23.3,0,15,3,20.0,0.64,0.13,0.0,0.0,24.4,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches,Everton
863,Alex Iwobi,ng NGA,"MF,FW",23.0,21.5,2,28,12,42.9,1.3,0.56,0.07,0.17,17.0,0.0,0,0,2.4,2.4,0.1,-1.4,-1.4,Matches,Everton
864,André Gomes,pt POR,MF,26.0,17.2,0,6,1,16.7,0.35,0.06,0.0,0.0,22.7,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,Everton
865,Fabian Delph,eng ENG,MF,29.0,16.3,0,5,0,0.0,0.31,0.0,0.0,,29.4,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,Everton
866,Theo Walcott,eng ENG,"MF,FW",30.0,16.0,2,29,10,34.5,1.81,0.62,0.07,0.2,15.9,0.0,0,0,2.8,2.8,0.1,-0.8,-0.8,Matches,Everton
867,Bernard,br BRA,"MF,FW",26.0,15.7,3,12,4,33.3,0.76,0.25,0.25,0.75,15.7,1.0,0,0,1.1,1.1,0.09,1.9,1.9,Matches,Everton
868,Morgan Schneiderlin,fr FRA,MF,29.0,13.1,0,9,0,0.0,0.69,0.0,0.0,,19.9,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Everton
869,Moise Kean,it ITA,FW,19.0,11.9,2,36,14,38.9,3.02,1.17,0.06,0.14,15.6,0.0,0,0,4.1,4.1,0.14,-2.1,-2.1,Matches,Everton
870,Leighton Baines,eng ENG,DF,34.0,5.8,1,2,1,50.0,0.34,0.17,0.5,1.0,32.4,1.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Everton
871,Anthony Gordon,eng ENG,"MF,FW",18.0,5.3,0,6,1,16.7,1.13,0.19,0.0,0.0,19.1,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Everton
872,Cenk Tosun,tr TUR,FW,28.0,4.0,1,11,3,27.3,2.73,0.75,0.09,0.33,13.7,0.0,0,0,0.7,0.7,0.07,0.3,0.3,Matches,Everton
873,Jarrad Branthwaite,eng ENG,DF,17.0,3.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Everton
874,Jean-Philippe Gbamin,ci CIV,MF,23.0,1.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Everton
875,Oumar Niasse,sn SEN,FW,29.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Everton
876,Nikola Milenković,rs SRB,DF,21.0,40.2,5,29,13,44.8,0.72,0.32,0.17,0.38,12.8,0.0,0,0,2.9,2.9,0.1,2.1,2.1,Matches,Fiorentina
877,Erick Pulgar,cl CHI,MF,25.0,36.8,7,25,6,24.0,0.68,0.16,0.0,0.0,28.2,10.0,7,8,7.5,1.4,0.06,-0.5,-1.4,Matches,Fiorentina
878,Pol Lirola,es ESP,DF,21.0,32.5,1,26,9,34.6,0.8,0.28,0.04,0.11,18.2,0.0,0,0,1.5,1.5,0.07,-1.5,-1.5,Matches,Fiorentina
879,Germán Pezzella,ar ARG,DF,28.0,32.2,3,34,8,23.5,1.06,0.25,0.09,0.38,10.5,0.0,0,0,2.7,2.7,0.08,0.3,0.3,Matches,Fiorentina
880,Bartłomiej Drągowski,pl POL,GK,21.0,32.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
881,Gaetano Castrovilli,it ITA,MF,22.0,31.7,3,48,11,22.9,1.51,0.35,0.06,0.27,18.2,1.0,0,0,3.1,3.1,0.06,-0.1,-0.1,Matches,Fiorentina
882,Federico Chiesa,it ITA,"FW,DF",21.0,31.2,12,111,40,36.0,3.56,1.28,0.1,0.28,18.0,2.0,1,2,11.3,9.8,0.09,-0.3,0.2,Matches,Fiorentina
883,Dalbert Henrique,br BRA,DF,25.0,30.5,0,18,6,33.3,0.59,0.2,0.0,0.0,25.2,0.0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches,Fiorentina
884,Martín Cáceres,uy URU,DF,32.0,27.6,2,13,4,30.8,0.47,0.15,0.15,0.5,11.0,0.0,0,0,1.9,1.9,0.16,-0.9,-0.9,Matches,Fiorentina
885,Dušan Vlahović,rs SRB,FW,19.0,19.8,8,68,19,27.9,3.43,0.96,0.1,0.37,15.3,6.0,1,1,7.9,7.1,0.11,-1.9,-2.1,Matches,Fiorentina
886,Milan Badelj,hr CRO,MF,30.0,19.2,1,16,2,12.5,0.83,0.1,0.06,0.5,22.9,0.0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches,Fiorentina
887,Franck Ribéry,fr FRA,FW,36.0,15.7,3,25,13,52.0,1.6,0.83,0.12,0.23,16.0,1.0,0,0,2.8,2.8,0.11,0.2,0.2,Matches,Fiorentina
888,Marco Benassi,it ITA,MF,24.0,14.7,3,22,4,18.2,1.5,0.27,0.14,0.75,18.6,0.0,0,0,1.0,1.0,0.05,0.0,0.0,Matches,Fiorentina
889,Federico Ceccherini,it ITA,DF,27.0,11.3,0,4,0,0.0,0.35,0.0,0.0,,14.3,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,Fiorentina
890,Patrick Cutrone,it ITA,FW,21.0,10.5,5,24,13,54.2,2.29,1.24,0.21,0.38,13.9,0.0,0,0,4.0,4.0,0.18,0.0,0.0,Matches,Fiorentina
891,Lorenzo Venuti,it ITA,DF,24.0,10.3,0,5,2,40.0,0.49,0.19,0.0,0.0,17.6,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches,Fiorentina
892,Rachid Ghezzal,dz ALG,"MF,FW",27.0,10.1,1,11,2,18.2,1.09,0.2,0.09,0.5,20.8,3.0,0,0,0.6,0.6,0.05,0.4,0.4,Matches,Fiorentina
893,Pietro Terracciano,it ITA,GK,29.0,9.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
894,Alfred Duncan,gh GHA,MF,26.0,9.9,1,15,5,33.3,1.52,0.51,0.07,0.2,22.6,0.0,0,0,0.8,0.8,0.05,0.2,0.2,Matches,Fiorentina
895,Kevin-Prince Boateng,gh GHA,FW,32.0,7.7,1,18,4,22.2,2.35,0.52,0.06,0.25,13.9,0.0,0,0,1.7,1.7,0.1,-0.7,-0.7,Matches,Fiorentina
896,Riccardo Sottil,it ITA,"FW,DF",20.0,6.9,0,17,9,52.9,2.47,1.31,0.0,0.0,21.8,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches,Fiorentina
897,Igor,br BRA,DF,21.0,6.8,0,1,0,0.0,0.15,0.0,0.0,,11.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Fiorentina
898,Luca Ranieri,it ITA,DF,20.0,4.6,0,3,0,0.0,0.66,0.0,0.0,,17.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Fiorentina
899,Christian Kouamé,ci CIV,FW,21.0,3.3,1,11,3,27.3,3.29,0.9,0.09,0.33,12.3,0.0,0,0,1.6,1.6,0.14,-0.6,-0.6,Matches,Fiorentina
900,Aleksa Terzić,rs SRB,DF,19.0,1.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
901,Sebastián Cristóforo,uy URU,MF,25.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
902,Kevin Agudelo,co COL,"MF,FW",20.0,0.7,0,4,0,0.0,5.63,0.0,0.0,,20.4,0.0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches,Fiorentina
903,Pedro,br BRA,FW,22.0,0.7,0,5,1,20.0,7.14,1.43,0.0,0.0,12.8,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,Fiorentina
904,Valentin Eysseric,fr FRA,MF,27.0,0.5,0,2,1,50.0,4.29,2.14,0.0,0.0,25.1,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Fiorentina
905,Cristóbal Montiel Rodríguez,es ESP,MF,19.0,0.3,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,Fiorentina
906,Szymon Żurkowski,pl POL,MF,21.0,0.1,0,1,0,0.0,7.5,0.0,0.0,,13.9,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,Fiorentina
907,Maximiliano Olivera,uy URU,DF,27.0,0.1,0,1,0,0.0,10.0,0.0,0.0,,26.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Fiorentina
908,Federico Brancolini,it ITA,GK,18.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
