,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
1068,Luca Waldschmidt,de GER,"MF,FW",21.0,9.1,253.0,245.0,8.0,0.0,2.0,70.0,7.0,8.0,4.0,2.0,1.0,0.0,178.0,45.0,30.0,190.0,46.0,8.0,1.0,2.0,177.0,1.0,5.0,5.0,13.0,Matches,HumbergerSV
1069,Ville Matti Steinmann,de GER,MF,22.0,6.6,419.0,400.0,19.0,15.0,0.0,99.0,18.0,0.0,4.0,1.0,0.0,0.0,279.0,71.0,69.0,121.0,256.0,30.0,0.0,2.0,352.0,1.0,2.0,9.0,11.0,Matches,HumbergerSV
1070,Sejad Salihović,ba BIH,MF,32.0,4.1,234.0,194.0,40.0,15.0,0.0,50.0,17.0,11.0,18.0,7.0,2.0,0.0,124.0,45.0,65.0,198.0,8.0,14.0,7.0,2.0,169.0,0.0,7.0,1.0,5.0,Matches,HumbergerSV
1071,Sven Schipplock,de GER,"FW,MF",28.0,3.9,76.0,70.0,6.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,29.0,16.0,7.0,36.0,15.0,1.0,1.0,44.0,1.0,0.0,2.0,3.0,Matches,HumbergerSV
1072,Vasilije Janjicic,ch SUI,MF,18.0,3.6,151.0,147.0,4.0,2.0,1.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,75.0,41.0,35.0,21.0,100.0,22.0,2.0,1.0,122.0,0.0,2.0,2.0,4.0,Matches,HumbergerSV
1073,Bakery Jatta,gm GAM,"MF,FW",19.0,3.3,102.0,99.0,3.0,0.0,0.0,33.0,1.0,4.0,0.0,0.0,0.0,0.0,64.0,22.0,16.0,26.0,60.0,5.0,3.0,1.0,66.0,0.0,1.0,8.0,5.0,Matches,HumbergerSV
1074,Nicolai Müller,de GER,"MF,DF",29.0,2.1,10.0,10.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,Matches,HumbergerSV
1075,Mohamed Gouaida,tn TUN,MF,24.0,0.6,27.0,27.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,4.0,4.0,19.0,5.0,1.0,0.0,1.0,21.0,0.0,1.0,1.0,0.0,Matches,HumbergerSV
1076,Stephan Ambrosius,de GER,DF,18.0,0.5,33.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,4.0,3.0,28.0,1.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,Matches,HumbergerSV
1077,Josha Vagnoman,de GER,"DF,MF",16.0,0.2,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,HumbergerSV
1078,Törles Knöll,de GER,MF,19.0,0.2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,HumbergerSV
1079,Samir Handanović,si SVN,GK,33.0,38.0,1049.0,732.0,317.0,49.0,1.0,96.0,18.0,0.0,0.0,0.0,0.0,0.0,655.0,63.0,331.0,64.0,745.0,1.0,0.0,234.0,873.0,1.0,14.0,6.0,0.0,Matches,Inter
1080,Milan Škriniar,sk SVK,DF,22.0,38.0,2345.0,2285.0,60.0,60.0,1.0,276.0,66.0,0.0,0.0,0.0,0.0,0.0,1945.0,178.0,222.0,307.0,1899.0,88.0,0.0,23.0,2143.0,6.0,16.0,27.0,11.0,Matches,Inter
1081,Ivan Perišić,hr CRO,FW,28.0,36.8,1631.0,1587.0,44.0,4.0,2.0,325.0,50.0,172.0,9.0,0.0,0.0,0.0,962.0,342.0,327.0,569.0,854.0,115.0,31.0,21.0,1109.0,5.0,31.0,38.0,107.0,Matches,Inter
1082,Danilo D'Ambrosio,it ITA,DF,28.0,33.1,2074.0,1780.0,294.0,32.0,0.0,259.0,28.0,49.0,1.0,0.0,0.0,0.0,1329.0,349.0,396.0,526.0,1188.0,64.0,261.0,5.0,1700.0,9.0,32.0,35.0,54.0,Matches,Inter
1083,Mauro Icardi,ar ARG,FW,24.0,32.9,444.0,402.0,42.0,0.0,2.0,99.0,7.0,10.0,0.0,0.0,0.0,0.0,274.0,105.0,65.0,71.0,302.0,42.0,3.0,7.0,325.0,0.0,7.0,9.0,12.0,Matches,Inter
1084,Antonio Candreva,it ITA,FW,30.0,28.2,1614.0,1448.0,166.0,17.0,0.0,262.0,102.0,170.0,97.0,9.0,32.0,23.0,954.0,238.0,422.0,283.0,1253.0,15.0,50.0,12.0,1160.0,11.0,23.0,29.0,67.0,Matches,Inter
1085,Miranda,br BRA,DF,32.0,30.3,1706.0,1641.0,65.0,62.0,1.0,198.0,35.0,2.0,0.0,0.0,0.0,0.0,1302.0,157.0,247.0,274.0,1304.0,92.0,3.0,6.0,1490.0,1.0,28.0,4.0,17.0,Matches,Inter
1086,Borja Valero,es ESP,MF,32.0,28.5,2060.0,2001.0,59.0,37.0,3.0,268.0,53.0,20.0,10.0,1.0,1.0,0.0,1554.0,266.0,240.0,271.0,1714.0,47.0,10.0,11.0,1864.0,10.0,17.0,19.0,29.0,Matches,Inter
1087,Matías Vecino,uy URU,MF,25.0,23.7,1616.0,1593.0,23.0,18.0,4.0,249.0,21.0,15.0,0.0,0.0,0.0,0.0,1246.0,200.0,170.0,79.0,1444.0,55.0,4.0,8.0,1403.0,5.0,20.0,27.0,36.0,Matches,Inter
1088,Roberto Gagliardini,it ITA,MF,23.0,22.1,1439.0,1411.0,28.0,25.0,3.0,303.0,25.0,10.0,0.0,0.0,0.0,0.0,1051.0,179.0,209.0,175.0,1137.0,72.0,3.0,5.0,1223.0,9.0,22.0,26.0,17.0,Matches,Inter
1089,Marcelo Brozović,hr CRO,MF,24.0,21.4,1781.0,1673.0,108.0,17.0,2.0,305.0,88.0,36.0,75.0,31.0,13.0,8.0,1165.0,299.0,317.0,251.0,1436.0,57.0,14.0,8.0,1504.0,8.0,33.0,27.0,29.0,Matches,Inter
1090,João Cancelo,pt POR,DF,23.0,20.6,1616.0,1379.0,237.0,32.0,1.0,242.0,75.0,89.0,66.0,15.0,6.0,6.0,1003.0,237.0,376.0,186.0,1251.0,29.0,139.0,3.0,1244.0,6.0,34.0,32.0,40.0,Matches,Inter
1091,Rafinha,br BRA,"MF,FW",24.0,11.6,740.0,720.0,20.0,5.0,1.0,211.0,15.0,21.0,1.0,0.0,1.0,0.0,595.0,77.0,68.0,591.0,119.0,12.0,4.0,10.0,652.0,2.0,12.0,11.0,9.0,Matches,Inter
1092,Davide Santon,it ITA,DF,26.0,9.3,547.0,481.0,66.0,3.0,0.0,79.0,11.0,14.0,0.0,0.0,0.0,0.0,329.0,89.0,129.0,84.0,352.0,32.0,63.0,2.0,439.0,2.0,8.0,10.0,15.0,Matches,Inter
1093,Yuto Nagatomo,jp JPN,DF,30.0,8.8,375.0,306.0,69.0,4.0,0.0,42.0,6.0,8.0,0.0,0.0,0.0,0.0,210.0,70.0,95.0,121.0,165.0,18.0,65.0,1.0,298.0,3.0,8.0,6.0,7.0,Matches,Inter
1094,Andrea Ranocchia,it ITA,DF,29.0,7.0,315.0,311.0,4.0,3.0,0.0,36.0,4.0,1.0,0.0,0.0,0.0,0.0,245.0,33.0,37.0,31.0,258.0,15.0,1.0,1.0,285.0,1.0,1.0,3.0,2.0,Matches,Inter
1095,João Mário,pt POR,"MF,FW",24.0,6.2,384.0,358.0,26.0,11.0,0.0,50.0,12.0,14.0,13.0,3.0,2.0,0.0,281.0,52.0,51.0,39.0,331.0,9.0,1.0,1.0,322.0,3.0,6.0,7.0,7.0,Matches,Inter
1096,Dalbert Henrique,br BRA,DF,23.0,5.9,365.0,301.0,64.0,5.0,0.0,49.0,9.0,21.0,0.0,0.0,0.0,0.0,225.0,66.0,74.0,243.0,46.0,8.0,59.0,2.0,287.0,1.0,12.0,4.0,11.0,Matches,Inter
1097,Éder,it ITA,"FW,MF",30.0,8.9,257.0,246.0,11.0,2.0,0.0,47.0,4.0,15.0,0.0,0.0,0.0,0.0,179.0,43.0,35.0,31.0,209.0,5.0,3.0,3.0,207.0,0.0,5.0,6.0,10.0,Matches,Inter
1098,Yann Karamoh,fr FRA,"FW,MF",19.0,5.4,251.0,235.0,16.0,1.0,0.0,60.0,7.0,24.0,3.0,0.0,0.0,0.0,180.0,39.0,32.0,32.0,199.0,6.0,11.0,1.0,194.0,0.0,4.0,6.0,9.0,Matches,Inter
1099,Lisandro López,ar ARG,DF,27.0,0.5,26.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,3.0,23.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,Matches,Inter
1100,Andrea Pinamonti,it ITA,FW,18.0,0.2,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Matches,Inter
1101,Squad Total,,,27.6,38.0,22639.0,20919.0,1720.0,387.0,21.0,3462.0,636.0,691.0,275.0,59.0,55.0,37.0,15709.0,3085.0,3845.0,4231.0,16232.0,782.0,726.0,364.0,18750.0,83.0,334.0,332.0,489.0,,Inter
1102,Opponent Total,,,27.0,38.0,17300.0,15585.0,1715.0,463.0,21.0,3006.0,613.0,469.0,183.0,42.0,47.0,2.0,10554.0,2512.0,4234.0,5054.0,10197.0,747.0,666.0,282.0,13632.0,72.0,344.0,252.0,410.0,,Inter
1103,Gonzalo Higuaín,ar ARG,FW,29.0,31.3,705.0,685.0,20.0,1.0,4.0,160.0,33.0,12.0,0.0,0.0,0.0,0.0,470.0,142.0,93.0,99.0,570.0,19.0,2.0,12.0,560.0,3.0,13.0,19.0,23.0,Matches,Juventus
1104,Miralem Pjanić,ba BIH,MF,27.0,27.6,2152.0,1941.0,211.0,119.0,4.0,279.0,122.0,38.0,84.0,14.0,21.0,5.0,1481.0,266.0,405.0,189.0,1896.0,49.0,2.0,7.0,1866.0,11.0,17.0,20.0,29.0,Matches,Juventus
1105,Blaise Matuidi,fr FRA,MF,30.0,26.2,1393.0,1370.0,23.0,17.0,1.0,200.0,21.0,21.0,0.0,0.0,0.0,0.0,1138.0,133.0,122.0,1155.0,162.0,42.0,6.0,3.0,1239.0,5.0,10.0,16.0,27.0,Matches,Juventus
1106,Mario Mandžukić,hr CRO,FW,31.0,25.8,984.0,961.0,23.0,3.0,1.0,217.0,34.0,22.0,0.0,0.0,0.0,0.0,577.0,203.0,204.0,100.0,696.0,94.0,18.0,24.0,750.0,5.0,6.0,25.0,35.0,Matches,Juventus
1107,Paulo Dybala,ar ARG,"MF,FW",23.0,26.1,1318.0,1187.0,131.0,30.0,1.0,206.0,78.0,41.0,63.0,3.0,16.0,4.0,973.0,187.0,158.0,1139.0,136.0,19.0,9.0,13.0,1107.0,4.0,16.0,19.0,41.0,Matches,Juventus
1108,Giorgio Chiellini,it ITA,DF,32.0,24.0,1765.0,1724.0,41.0,31.0,1.0,176.0,64.0,6.0,0.0,0.0,0.0,0.0,1250.0,215.0,300.0,1333.0,299.0,85.0,10.0,13.0,1526.0,8.0,29.0,8.0,23.0,Matches,Juventus
1109,Sami Khedira,de GER,MF,30.0,21.2,982.0,959.0,23.0,11.0,2.0,140.0,18.0,10.0,0.0,0.0,0.0,0.0,743.0,139.0,100.0,108.0,826.0,28.0,11.0,1.0,857.0,3.0,11.0,13.0,24.0,Matches,Juventus
1110,Alex Sandro,br BRA,DF,26.0,23.5,1680.0,1492.0,188.0,12.0,1.0,227.0,87.0,84.0,0.0,0.0,0.0,0.0,1050.0,281.0,349.0,1302.0,108.0,59.0,176.0,5.0,1423.0,6.0,21.0,28.0,36.0,Matches,Juventus
1111,Daniele Rugani,it ITA,DF,23.0,21.5,1512.0,1491.0,21.0,19.0,0.0,135.0,36.0,0.0,1.0,1.0,0.0,0.0,1253.0,89.0,170.0,146.0,1272.0,71.0,1.0,0.0,1362.0,2.0,26.0,8.0,5.0,Matches,Juventus
1112,Gianluigi Buffon,it ITA,GK,39.0,20.7,532.0,385.0,147.0,46.0,0.0,59.0,27.0,0.0,0.0,0.0,0.0,0.0,295.0,54.0,183.0,35.0,412.0,0.0,0.0,72.0,422.0,0.0,15.0,2.0,0.0,Matches,Juventus
1113,Stephan Lichtsteiner,ch SUI,DF,33.0,18.9,1239.0,1074.0,165.0,17.0,1.0,175.0,23.0,40.0,0.0,0.0,0.0,0.0,767.0,217.0,255.0,210.0,816.0,51.0,148.0,6.0,1009.0,0.0,22.0,10.0,36.0,Matches,Juventus
1114,Medhi Benatia,ma MAR,DF,30.0,19.5,1375.0,1353.0,22.0,19.0,0.0,149.0,34.0,0.0,0.0,0.0,0.0,0.0,1060.0,141.0,174.0,103.0,1169.0,73.0,3.0,5.0,1251.0,1.0,13.0,11.0,7.0,Matches,Juventus
1115,Douglas Costa,br BRA,"FW,MF",26.0,19.9,1037.0,1005.0,32.0,0.0,2.0,201.0,60.0,78.0,19.0,2.0,6.0,2.0,733.0,135.0,169.0,897.0,104.0,14.0,11.0,4.0,826.0,1.0,21.0,13.0,39.0,Matches,Juventus
1116,Kwadwo Asamoah,gh GHA,DF,28.0,17.4,1276.0,1159.0,117.0,10.0,0.0,177.0,30.0,28.0,0.0,0.0,0.0,0.0,928.0,192.0,156.0,1064.0,69.0,24.0,107.0,4.0,1118.0,4.0,13.0,16.0,25.0,Matches,Juventus
1117,Wojciech Szczęsny,pl POL,GK,27.0,17.0,439.0,325.0,114.0,29.0,0.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,204.0,40.0,195.0,26.0,328.0,1.0,0.0,74.0,348.0,3.0,14.0,2.0,0.0,Matches,Juventus
1118,Juan Cuadrado,co COL,"FW,MF",29.0,15.0,837.0,817.0,20.0,6.0,1.0,120.0,64.0,50.0,0.0,0.0,0.0,0.0,581.0,100.0,156.0,108.0,681.0,26.0,14.0,0.0,707.0,4.0,13.0,10.0,18.0,Matches,Juventus
1119,Andrea Barzagli,it ITA,DF,36.0,16.1,1264.0,1208.0,56.0,17.0,0.0,76.0,56.0,4.0,0.0,0.0,0.0,0.0,943.0,157.0,164.0,66.0,1098.0,44.0,39.0,1.0,1164.0,1.0,12.0,5.0,8.0,Matches,Juventus
1120,Mattia De Sciglio,it ITA,DF,24.0,10.8,796.0,707.0,89.0,1.0,0.0,87.0,19.0,16.0,0.0,0.0,0.0,0.0,570.0,107.0,119.0,125.0,548.0,25.0,88.0,4.0,698.0,1.0,7.0,16.0,18.0,Matches,Juventus
1121,Claudio Marchisio,it ITA,MF,31.0,9.1,685.0,668.0,17.0,13.0,4.0,98.0,34.0,2.0,2.0,0.0,2.0,0.0,469.0,118.0,98.0,89.0,576.0,16.0,1.0,0.0,607.0,5.0,4.0,5.0,6.0,Matches,Juventus
1122,Federico Bernardeschi,it ITA,"FW,MF",23.0,9.4,380.0,372.0,8.0,2.0,2.0,56.0,32.0,25.0,4.0,1.0,1.0,1.0,262.0,51.0,67.0,346.0,22.0,7.0,2.0,3.0,307.0,2.0,6.0,8.0,9.0,Matches,Juventus
1123,Stefano Sturaro,it ITA,"MF,DF",24.0,6.8,296.0,279.0,17.0,9.0,0.0,47.0,13.0,4.0,1.0,0.0,0.0,0.0,204.0,42.0,50.0,49.0,217.0,13.0,7.0,0.0,239.0,3.0,4.0,2.0,8.0,Matches,Juventus
1124,Rodrigo Bentancur,uy URU,MF,20.0,6.5,532.0,520.0,12.0,10.0,0.0,74.0,11.0,1.0,1.0,0.0,0.0,0.0,431.0,58.0,43.0,96.0,407.0,20.0,1.0,0.0,474.0,1.0,0.0,8.0,10.0,Matches,Juventus
1125,Benedikt Höwedes,de GER,DF,29.0,2.7,213.0,208.0,5.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,0.0,0.0,181.0,13.0,19.0,31.0,165.0,8.0,5.0,2.0,193.0,0.0,4.0,0.0,1.0,Matches,Juventus
1126,Carlo Pinsoglio,it ITA,GK,27.0,0.3,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,Matches,Juventus
1127,Squad Total,,,29.2,38.0,23398.0,21895.0,1503.0,423.0,25.0,3135.0,917.0,484.0,175.0,21.0,46.0,12.0,16564.0,3083.0,3751.0,8817.0,12579.0,788.0,661.0,256.0,20058.0,73.0,297.0,264.0,428.0,,Juventus
1128,Opponent Total,,,27.0,38.0,17564.0,16039.0,1525.0,403.0,9.0,2746.0,483.0,361.0,128.0,24.0,24.0,12.0,11875.0,2176.0,3513.0,5256.0,10491.0,655.0,644.0,236.0,14034.0,38.0,345.0,273.0,406.0,,Juventus
1129,Timo Horn,de GER,GK,24.0,43.0,1053.0,666.0,387.0,108.0,0.0,63.0,16.0,0.0,0.0,0.0,0.0,0.0,257.0,44.0,752.0,721.0,116.0,1.0,0.0,82.0,584.0,4.0,20.0,3.0,2.0,Matches,Koln
1130,Dominique Heintz,de GER,DF,23.0,38.0,1494.0,1430.0,64.0,56.0,2.0,213.0,54.0,17.0,0.0,0.0,0.0,0.0,947.0,196.0,351.0,1173.0,185.0,100.0,8.0,3.0,1232.0,7.0,24.0,13.0,22.0,Matches,Koln
1131,Frederik Sørensen,dk DEN,DF,25.0,29.2,1010.0,876.0,134.0,23.0,0.0,120.0,44.0,9.0,0.0,0.0,0.0,0.0,516.0,158.0,336.0,91.0,710.0,68.0,111.0,1.0,731.0,4.0,27.0,18.0,19.0,Matches,Koln
1132,Salih Özcan,de GER,MF,19.0,25.6,928.0,899.0,29.0,25.0,1.0,169.0,11.0,6.0,0.0,0.0,0.0,0.0,572.0,186.0,170.0,151.0,640.0,85.0,3.0,2.0,726.0,2.0,15.0,23.0,23.0,Matches,Koln
1133,Yuya Osako,jp JPN,"FW,MF",27.0,25.2,618.0,604.0,14.0,4.0,1.0,124.0,14.0,26.0,0.0,0.0,0.0,0.0,386.0,116.0,116.0,125.0,422.0,46.0,5.0,2.0,435.0,8.0,16.0,17.0,27.0,Matches,Koln
1134,Jorge Meré,es ESP,DF,20.0,24.5,975.0,938.0,37.0,24.0,2.0,133.0,40.0,2.0,0.0,0.0,0.0,0.0,653.0,142.0,180.0,197.0,665.0,75.0,13.0,1.0,830.0,0.0,13.0,10.0,8.0,Matches,Koln
1135,Miloš Jojić,rs SRB,"MF,FW",25.0,23.4,692.0,609.0,83.0,26.0,6.0,129.0,31.0,72.0,47.0,12.0,13.0,4.0,392.0,121.0,179.0,159.0,459.0,50.0,4.0,6.0,503.0,2.0,11.0,15.0,18.0,Matches,Koln
1136,Matthias Lehmann,de GER,MF,34.0,23.0,815.0,789.0,26.0,20.0,0.0,102.0,18.0,9.0,0.0,0.0,0.0,0.0,532.0,112.0,171.0,131.0,609.0,64.0,2.0,3.0,645.0,5.0,27.0,14.0,9.0,Matches,Koln
1137,Leonardo Bittencourt,de GER,"MF,FW",23.0,21.9,710.0,674.0,36.0,8.0,1.0,151.0,18.0,54.0,7.0,0.0,0.0,1.0,434.0,135.0,141.0,164.0,491.0,27.0,21.0,5.0,499.0,2.0,22.0,13.0,40.0,Matches,Koln
1138,Jonas Hector,de GER,"DF,MF",27.0,20.9,1159.0,954.0,205.0,44.0,2.0,188.0,24.0,28.0,25.0,8.0,9.0,2.0,642.0,217.0,300.0,708.0,216.0,54.0,136.0,7.0,906.0,10.0,8.0,19.0,34.0,Matches,Koln
1139,Marco Höger,de GER,MF,27.0,20.8,1149.0,1096.0,53.0,44.0,1.0,207.0,23.0,6.0,0.0,0.0,0.0,0.0,765.0,186.0,198.0,182.0,839.0,78.0,9.0,4.0,955.0,3.0,20.0,14.0,35.0,Matches,Koln
1140,Lukas Klünter,de GER,"DF,FW",21.0,18.7,548.0,447.0,101.0,6.0,0.0,81.0,18.0,54.0,2.0,0.0,0.0,0.0,260.0,118.0,170.0,67.0,338.0,36.0,92.0,2.0,361.0,1.0,24.0,11.0,36.0,Matches,Koln
1141,Konstantin Rausch,ru RUS,DF,27.0,16.9,567.0,410.0,157.0,19.0,1.0,85.0,19.0,89.0,22.0,1.0,2.0,1.0,263.0,125.0,179.0,358.0,48.0,39.0,116.0,2.0,383.0,1.0,15.0,11.0,27.0,Matches,Koln
1142,Simon Zoller,de GER,"MF,FW",26.0,14.7,310.0,296.0,14.0,2.0,0.0,51.0,8.0,23.0,0.0,0.0,0.0,0.0,186.0,59.0,65.0,40.0,231.0,24.0,4.0,0.0,219.0,0.0,5.0,5.0,15.0,Matches,Koln
1143,Sehrou Guirassy,fr FRA,FW,21.0,14.4,262.0,255.0,7.0,1.0,0.0,85.0,3.0,6.0,0.0,0.0,0.0,0.0,136.0,71.0,55.0,28.0,166.0,29.0,0.0,6.0,190.0,0.0,5.0,9.0,7.0,Matches,Koln
1144,Marcel Risse,de GER,"DF,MF",27.0,14.3,646.0,534.0,112.0,21.0,1.0,105.0,33.0,69.0,44.0,8.0,25.0,5.0,274.0,134.0,238.0,28.0,560.0,12.0,45.0,1.0,391.0,7.0,16.0,8.0,47.0,Matches,Koln
1145,Jhon Córdoba,co COL,FW,24.0,14.0,210.0,192.0,18.0,0.0,0.0,47.0,8.0,9.0,0.0,0.0,0.0,0.0,131.0,44.0,35.0,39.0,133.0,26.0,1.0,1.0,141.0,4.0,11.0,4.0,12.0,Matches,Koln
1146,Dominic Maroh,si SVN,DF,30.0,13.6,475.0,455.0,20.0,20.0,0.0,61.0,12.0,1.0,0.0,0.0,0.0,0.0,329.0,54.0,92.0,48.0,364.0,52.0,0.0,1.0,411.0,0.0,6.0,1.0,5.0,Matches,Koln
1147,Jannes Horn,de GER,DF,20.0,13.2,355.0,300.0,55.0,13.0,0.0,60.0,9.0,22.0,1.0,0.0,0.0,0.0,208.0,41.0,106.0,266.0,25.0,19.0,41.0,0.0,268.0,1.0,4.0,5.0,8.0,Matches,Koln
1148,Simon Terodde,de GER,FW,29.0,12.9,289.0,259.0,30.0,0.0,1.0,95.0,5.0,2.0,0.0,0.0,0.0,0.0,124.0,98.0,67.0,41.0,155.0,34.0,0.0,12.0,190.0,2.0,6.0,12.0,14.0,Matches,Koln
1149,Christian Clemens,de GER,"MF,FW",25.0,10.3,237.0,212.0,25.0,3.0,1.0,27.0,18.0,32.0,15.0,4.0,7.0,0.0,121.0,51.0,65.0,13.0,210.0,7.0,4.0,0.0,157.0,3.0,7.0,8.0,6.0,Matches,Koln
1150,Vincent Koziello,fr FRA,MF,21.0,8.8,524.0,513.0,11.0,9.0,1.0,105.0,12.0,1.0,0.0,0.0,0.0,0.0,392.0,83.0,49.0,63.0,432.0,18.0,2.0,2.0,474.0,1.0,5.0,6.0,10.0,Matches,Koln
1151,Paweł Olkowski,pl POL,DF,27.0,8.4,143.0,115.0,28.0,1.0,0.0,15.0,7.0,29.0,0.0,0.0,0.0,0.0,51.0,25.0,67.0,12.0,84.0,17.0,27.0,0.0,71.0,1.0,5.0,6.0,7.0,Matches,Koln
1152,Claudio Pizarro,pe PER,"FW,MF",38.0,6.4,235.0,224.0,11.0,0.0,2.0,71.0,8.0,1.0,0.0,0.0,0.0,0.0,154.0,44.0,37.0,53.0,155.0,10.0,1.0,2.0,175.0,1.0,5.0,7.0,8.0,Matches,Koln
1153,Tim Handwerker,de GER,"DF,MF",19.0,5.2,158.0,138.0,20.0,5.0,0.0,31.0,4.0,23.0,7.0,0.0,2.0,1.0,87.0,29.0,42.0,132.0,9.0,8.0,8.0,0.0,99.0,0.0,7.0,5.0,5.0,Matches,Koln
1154,Chris Führich,de GER,"MF,FW",19.0,1.8,31.0,30.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,2.0,3.0,25.0,0.0,1.0,0.0,24.0,0.0,1.0,3.0,1.0,Matches,Koln
1155,Yann Aurel Bisseck,de GER,"DF,FW",16.0,1.7,81.0,78.0,3.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,68.0,7.0,6.0,13.0,65.0,3.0,0.0,0.0,75.0,0.0,2.0,1.0,0.0,Matches,Koln
1156,Birk Risa,no NOR,"FW,DF",19.0,0.9,16.0,13.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,5.0,9.0,4.0,1.0,1.0,0.0,12.0,0.0,0.0,1.0,1.0,Matches,Koln
1157,Anas Ouahim,de GER,FW,19.0,0.4,8.0,8.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Matches,Koln
1158,Artjoms Rudņevs,lv LVA,FW,29.0,0.3,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Koln
1159,Kevin Goden,de GER,DF,18.0,0.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Matches,Koln
1160,Filip Kusić,rs SRB,DF,21.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Koln
1161,Nikolas Nartey,dk DEN,MF,17.0,0.1,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Matches,Koln
1162,Juanfran,es ESP,DF,28.0,34.2,1803.0,1558.0,245.0,12.0,1.0,317.0,51.0,134.0,2.0,0.0,0.0,0.0,1046.0,258.0,499.0,183.0,1260.0,103.0,231.0,6.0,1273.0,3.0,61.0,36.0,83.0,Matches,la coruna
1163,Lucas Pérez,es ESP,FW,28.0,32.9,976.0,778.0,198.0,38.0,1.0,165.0,60.0,79.0,102.0,0.0,0.0,0.0,660.0,92.0,224.0,810.0,121.0,27.0,12.0,5.0,659.0,7.0,29.0,27.0,29.0,Matches,la coruna
1164,Guilherme,br BRA,MF,26.0,30.9,1434.0,1369.0,65.0,47.0,1.0,250.0,55.0,14.0,14.0,0.0,0.0,0.0,1041.0,159.0,234.0,110.0,1175.0,115.0,3.0,14.0,1196.0,3.0,27.0,30.0,24.0,Matches,la coruna
1165,Luisinho,pt POR,DF,32.0,29.1,1517.0,1294.0,223.0,4.0,0.0,213.0,19.0,70.0,6.0,0.0,0.0,0.0,888.0,238.0,391.0,1130.0,82.0,82.0,213.0,1.0,1141.0,8.0,50.0,21.0,45.0,Matches,la coruna
1166,Rubén,es ESP,GK,33.0,27.6,514.0,319.0,195.0,58.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,146.0,36.0,332.0,33.0,375.0,0.0,0.0,72.0,296.0,4.0,12.0,0.0,0.0,Matches,la coruna
1167,Fabian Schär,ch SUI,DF,25.0,26.7,958.0,908.0,50.0,50.0,2.0,143.0,47.0,2.0,0.0,0.0,0.0,0.0,619.0,96.0,243.0,115.0,748.0,74.0,0.0,2.0,740.0,10.0,34.0,11.0,8.0,Matches,la coruna
